"","MKT","TERM","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtime","SE.MKT","SE.TERM","Wald.p.value.MKT_1","SE.MKT.indep","SE.TERM.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","CORP","SE.CORP","SE.CORP.indep","HY","SE.HY","SE.HY.indep","LIQ","SE.LIQ","SE.LIQ.indep"
"Nelder-Mead23",1.21966399886644,NA,0.000146040401499662,125,NA,NA,0,TRUE,TRUE,0.3599999999999,0.000145896216212065,NA,0.999999731320104,0.000102211320423714,NA,"HY","FOF",240,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:48:11,0.000146040401499662,NA,NA,NA,-1.96213692933732,0.000357390381610578,0.000178948317779845,NA,NA,NA
"Nelder-Mead33",1.17615610290381,NA,0.000151597453017238,159,NA,NA,0,TRUE,TRUE,0.429999999999836,8.59310708144894e-05,NA,0.999999993668689,5.95450259689826e-05,NA,"LIQ","FOF",240,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:48:13,0.000151597453017238,NA,NA,NA,NA,NA,NA,-0.693767255032202,0.000140674955794439,7.8036229944604e-05
"Nelder-Mead7",0.436833824856236,1.25939350791137,0.00121771997896863,171,NA,NA,0,TRUE,TRUE,0.410000000000082,5.45588173777132e-05,2.63841391117588e-05,0.99999999970556,3.84436666271464e-05,3.07943059533978e-05,"TERM","INF",240,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:48:15,0.00121771997896863,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead14",0.870870602720629,NA,0.0013839067743657,143,NA,NA,0,FALSE,TRUE,0.440000000000055,3.09878947289338e-05,NA,0.999999989897941,5.11309993996265e-05,NA,"CORP","INF",240,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:48:16,0.0013839067743657,2.14837026797298,6.69795357860201e-05,4.34605815770521e-05,NA,NA,NA,NA,NA,NA
"Nelder-Mead24",0.559659469422536,NA,0.00128575928971535,501,NA,NA,1,TRUE,TRUE,1.69000000000005,5.65444803530386e-05,NA,0.999999996606934,5.11327921956784e-05,NA,"HY","INF",240,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:48:19,0.00128575928971535,NA,NA,NA,3.52427527362724,2.47001480583789e-05,3.86932893046345e-05,NA,NA,NA
"Nelder-Mead34",0.645296390156872,NA,0.00132074148456507,199,NA,NA,0,TRUE,TRUE,0.570000000000164,2.75267967159043e-05,NA,0.999999999521517,4.13387215053228e-05,NA,"LIQ","INF",240,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:48:21,0.00132074148456507,NA,NA,NA,NA,NA,NA,1.64156354130852,2.20206219560744e-05,4.06343089874276e-05
"Nelder-Mead8",0.423785046520557,1.27944213045273,0.000344094471626383,151,NA,NA,0,TRUE,TRUE,0.769999999999982,0.000104955337791559,3.98031676909211e-05,0.999999998654357,5.34681424851292e-05,3.45194686857883e-05,"TERM","MEZZ",240,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:48:24,0.000344094471626383,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead15",0.584335836531955,NA,0.000343485616379398,197,NA,NA,0,TRUE,TRUE,0.910000000000082,5.83133043245409e-05,NA,0.999999951405155,6.37290776420344e-05,NA,"CORP","MEZZ",240,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:48:27,0.000343485616379398,4.5443319884948,7.09195051322443e-05,5.14399559718388e-05,NA,NA,NA,NA,NA,NA
"Nelder-Mead25",0.609199169511258,NA,0.000342129025313678,119,NA,NA,0,TRUE,TRUE,0.509999999999991,5.1849598619764e-05,NA,0.999999988638756,5.96946756305441e-05,NA,"HY","MEZZ",240,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:48:29,0.000342129025313678,NA,NA,NA,2.19462441579399,7.07446131212501e-05,4.94855336161787e-05,NA,NA,NA
"Nelder-Mead35",0.68546344655424,NA,0.000315588719524011,131,NA,NA,0,TRUE,TRUE,0.5,5.54801458880055e-05,NA,0.999999993685693,6.50386079399468e-05,NA,"LIQ","MEZZ",240,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:48:31,0.000315588719524011,NA,NA,NA,NA,NA,NA,1.18775986963715,9.00358497527075e-05,5.90736199337032e-05
"Nelder-Mead9",0.646423720054047,-1.89145736929682,0.00155143236694884,113,NA,NA,0,TRUE,TRUE,0.470000000000027,0.000187721356232662,0.000291401562992283,0.999999882303874,8.09355040037449e-05,0.000122382438533203,"TERM","NATRES",240,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:48:34,0.00155143236694884,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead16",0.241107919363042,NA,0.00176209034244233,141,NA,NA,0,TRUE,TRUE,0.449999999999818,6.10184607057559e-05,NA,0.999999959744605,8.18153593001383e-05,NA,"CORP","NATRES",240,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:48:36,0.00176209034244233,2.41177090409234,0.000132502051495116,0.000111131750070516,NA,NA,NA,NA,NA,NA
"Nelder-Mead26",0.395783623439375,NA,0.00164666962373499,133,NA,NA,0,TRUE,TRUE,0.460000000000036,7.962024073679e-05,NA,0.99999982755455,6.75855676406498e-05,NA,"HY","NATRES",240,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:48:39,0.00164666962373499,NA,NA,NA,-3.87644161990676,0.00016312332515102,8.83775748860919e-05,NA,NA,NA
"Nelder-Mead36",0.342006991293036,NA,0.0017485858616203,183,NA,NA,0,TRUE,TRUE,0.509999999999991,7.42136443130771e-05,NA,0.999999997176751,6.47798877614376e-05,NA,"LIQ","NATRES",240,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:48:42,0.0017485858616203,NA,NA,NA,NA,NA,NA,0.794744409045885,4.96924484792306e-05,6.27572781261565e-05
"Nelder-Mead10",-0.290368277311006,2.87551641307956,0.000193823551263753,179,NA,NA,0,TRUE,TRUE,0.470000000000027,0.000164390808759806,0.000203609810850159,0.999999684559865,7.63773588266496e-05,0.000100891788713395,"TERM","PD",240,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:48:44,0.000193823551263753,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead17",0.343788041579432,NA,0.000231769083353627,153,NA,NA,0,TRUE,TRUE,0.350000000000136,5.78564541702965e-05,NA,0.99999999187524,6.38803948657267e-05,NA,"CORP","PD",240,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:48:45,0.000231769083353627,6.0547072764291,2.63814913252368e-05,2.75660458026863e-05,NA,NA,NA,NA,NA,NA
"Nelder-Mead27",0.428976835974381,NA,0.000199587988425345,145,NA,NA,0,TRUE,TRUE,0.370000000000118,5.66544044842456e-05,NA,0.999999991009861,6.36747308658918e-05,NA,"HY","PD",240,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:48:46,0.000199587988425345,NA,NA,NA,4.51384922475333,3.48411379302497e-05,3.48919042856266e-05,NA,NA,NA
"Nelder-Mead37",0.569937019844337,NA,0.000224374244876575,123,NA,NA,0,TRUE,TRUE,0.299999999999955,3.86998229982561e-05,NA,0.999999998804616,6.4124564094845e-05,NA,"LIQ","PD",240,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:48:47,0.000224374244876575,NA,NA,NA,NA,NA,NA,1.48725516947241,3.58221111603919e-05,3.84121446936434e-05
"Nelder-Mead18",1.62502683355613,-0.512970193271901,0.0134579623872236,123,NA,NA,0,FALSE,TRUE,0.569999999999936,0.000259252076572216,0.000251728266590097,0.999999957708184,0.000109937541228867,9.35764182164287e-05,"TERM","PE",240,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:48:50,0.0134579623872236,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead19",1.65947680257628,NA,0.01417057161393,191,NA,NA,0,FALSE,TRUE,0.569999999999936,0.000259892775249151,NA,0.99999932650727,0.000116406055423444,NA,"CORP","PE",240,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:48:56,0.01417057161393,-2.7766174791168,0.000356874356025969,0.000134919980663516,NA,NA,NA,NA,NA,NA
"Nelder-Mead28",1.53135106254394,NA,0.0139460586036118,125,NA,NA,0,FALSE,TRUE,0.5,0.000120174063852159,NA,0.999999965091788,8.38121869520111e-05,NA,"HY","PE",240,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:49:00,0.0139460586036118,NA,NA,NA,-1.32971441422077,0.000153378548000078,7.09481716435711e-05,NA,NA,NA
"Nelder-Mead38",1.44051739642876,NA,0.0151708311013603,169,NA,NA,0,FALSE,TRUE,0.919999999999845,0.000156412613867617,NA,0.999999993445666,0.000105355461994258,NA,"LIQ","PE",240,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:49:03,0.0151708311013603,NA,NA,NA,NA,NA,NA,-0.246052252489175,0.000192069135733134,8.90816537319355e-05
"Nelder-Mead20",1.3558130513093,-1.61310780292611,0.00312968716087505,107,NA,NA,0,TRUE,TRUE,0.420000000000073,0.000147805156154715,0.000279571522700324,0.999999873797864,9.21690056431769e-05,0.000112562889224865,"TERM","RE",240,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:49:06,0.00312968716087505,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead110",1.70670676152937,NA,0.00208990740610752,155,NA,NA,0,TRUE,TRUE,0.580000000000155,0.000358704196989002,NA,0.999973568189953,0.000161556764538333,NA,"CORP","RE",240,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:49:09,0.00208990740610752,-12.5586967217102,0.000558836247505813,0.000235863546697869,NA,NA,NA,NA,NA,NA
"Nelder-Mead29",1.17429004362737,NA,0.00269672421554653,131,NA,NA,0,FALSE,TRUE,0.519999999999982,0.000100331038606584,NA,0.99999618472483,7.08032834529244e-05,NA,"HY","RE",240,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:49:13,0.00269672421554653,NA,NA,NA,-6.84720298416321,0.000401089649795919,0.000170222500962219,NA,NA,NA
"Nelder-Mead39",1.03569978909217,NA,0.00300046561973014,135,NA,NA,0,TRUE,TRUE,0.549999999999955,7.55516403611271e-05,NA,0.999999986072113,7.12957650034379e-05,NA,"LIQ","RE",240,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:49:16,0.00300046561973014,NA,NA,NA,NA,NA,NA,-1.46228224782693,0.000113067346987502,8.09767375878613e-05
"Nelder-Mead30",1.73369785135592,-0.876248916285007,0.00032282362787946,103,NA,NA,0,TRUE,TRUE,0.25,0.00032143680846068,0.00113242690259234,0.999999246060471,0.000140708677529622,0.000512626142718851,"TERM","SEC",240,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:49:18,0.00032282362787946,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead111",1.80365227269875,NA,0.000237658223344175,209,NA,NA,0,TRUE,TRUE,0.430000000000064,0.000146721133045933,NA,0.999998292893232,6.43631214426387e-05,NA,"CORP","SEC",240,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:49:21,0.000237658223344175,-6.69104172752326,0.000258629370436736,0.000114778554914753,NA,NA,NA,NA,NA,NA
"Nelder-Mead210",1.67850152913951,NA,0.000226731335993673,147,NA,NA,0,TRUE,TRUE,0.479999999999791,0.000105869764820339,NA,0.999999573321945,5.71624432936569e-05,NA,"HY","SEC",240,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:49:23,0.000226731335993673,NA,NA,NA,-5.25823966151764,0.000162124937757696,7.27348185523193e-05,NA,NA,NA
"Nelder-Mead310",1.57879085916745,NA,0.000254754507985207,125,NA,NA,0,TRUE,TRUE,0.3900000000001,5.88028441137418e-05,NA,0.999999987278013,5.79404704246146e-05,NA,"LIQ","SEC",240,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:49:26,0.000254754507985207,NA,NA,NA,NA,NA,NA,-1.62212419125061,7.92702672507813e-05,5.54902795848214e-05
"Nelder-Mead40",2.95121272932829,-2.54706178626596,0.00282723008607214,125,NA,NA,0,TRUE,TRUE,0.710000000000036,0.00082330215606543,0.00104723333424926,0.999990988510443,0.000336531960271015,0.000359507160115508,"TERM","VC",240,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:49:29,0.00282723008607214,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead112",2.49461852487974,NA,0.00313882327283898,129,NA,NA,0,TRUE,TRUE,0.610000000000127,0.00092354183443543,NA,0.996875472870571,0.000360645633717827,NA,"CORP","VC",240,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:49:33,0.00313882327283898,-16.310683483379,0.00477111720843349,0.00171205062574457,NA,NA,NA,NA,NA,NA
"Nelder-Mead211",2.27829495219451,NA,0.00303620591891272,117,NA,NA,0,TRUE,TRUE,0.529999999999973,0.00065583819716224,NA,0.999881517235519,0.000305864841037059,NA,"HY","VC",240,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:49:37,0.00303620591891272,NA,NA,NA,-8.97570575573505,0.00162497530685255,0.000584679229903201,NA,NA,NA
"Nelder-Mead311",1.98786928630767,NA,0.00192929706721498,109,NA,NA,0,TRUE,TRUE,0.559999999999945,0.000314988119488459,NA,0.999999416126937,0.000190278200341447,NA,"LIQ","VC",240,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:49:41,0.00192929706721498,NA,NA,NA,NA,NA,NA,-2.14251497245203,0.000364239916886261,0.000160320930022472
