"","MKT","TERM","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtime","SE.MKT","SE.TERM","Wald.p.value.MKT_1","SE.MKT.indep","SE.TERM.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","CORP","SE.CORP","SE.CORP.indep","HY","SE.HY","SE.HY.indep","LIQ","SE.LIQ","SE.LIQ.indep"
"Nelder-Mead22",0.653395852280004,NA,4.06122852558367e-07,61,NA,NA,0,TRUE,TRUE,0.42999999999995,15.5582389612946,NA,0,7.32119566491721,NA,"HY","DD",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:17:42,4.06122852558367e-07,NA,NA,NA,2.46522216009771,94.0368107684997,66.4900606365469,NA,NA,NA
"Nelder-Mead32",0.634230044680375,NA,3.5304687559641e-07,63,NA,NA,0,TRUE,TRUE,0.450000000000045,1534.11871963571,NA,0,1117.2814764519,NA,"LIQ","DD",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:17:44,3.5304687559641e-07,NA,NA,NA,NA,NA,NA,1.32537699633875,296.503268071139,218.282673073658
"Nelder-Mead6",1.96894384675331,-1.66746706363778,2.54915544243509e-07,95,NA,NA,0,TRUE,TRUE,0.399999999999977,22.640932105795,34.9395421062451,0,10.2333008591164,15.8947411181012,"TERM","FOF",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:17:47,2.54915544243509e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead13",1.69924024277828,NA,2.5301238301562e-07,79,NA,NA,0,TRUE,TRUE,0.389999999999986,31.9588121054465,NA,0,14.2139595371194,NA,"CORP","FOF",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:17:49,2.5301238301562e-07,-6.61098382905816,302.19202972624,142.05293720681,NA,NA,NA,NA,NA,NA
"Nelder-Mead23",1.6483991831413,NA,2.31344381261458e-07,79,NA,NA,0,TRUE,TRUE,0.279999999999973,5.38005249059919,NA,0,3.9783660168871,NA,"HY","FOF",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:17:51,2.31344381261458e-07,NA,NA,NA,-5.56416971767459,76.323176037275,32.3527946585551,NA,NA,NA
"Nelder-Mead33",1.56158157015122,NA,2.28941437211178e-07,71,NA,NA,0,TRUE,TRUE,0.340000000000032,48.0687575586001,NA,0,25.8182088813799,NA,"LIQ","FOF",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:17:53,2.28941437211178e-07,NA,NA,NA,NA,NA,NA,-2.50209985610713,234.524704273126,130.714699524973
"Nelder-Mead7",0.503239216333893,0.465098278462756,2.7174468963448e-07,61,NA,NA,0,TRUE,TRUE,0.210000000000036,8.86684761713264,125.931733481819,0,5.85537388326633,58.1947311682548,"TERM","INF",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:17:56,2.7174468963448e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead14",0.580448563634487,NA,2.74626979547437e-07,63,NA,NA,0,TRUE,TRUE,0.340000000000032,4.17277749218664,NA,0,4.63698052803456,NA,"CORP","INF",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:17:57,2.74626979547437e-07,1.17245943493496,83.8469591053242,39.8940156282173,NA,NA,NA,NA,NA,NA
"Nelder-Mead24",0.514751160558246,NA,2.60940950526469e-07,71,NA,NA,0,TRUE,TRUE,0.25,32.506741209361,NA,0,35.7490396499078,NA,"HY","INF",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:17:58,2.60940950526469e-07,NA,NA,NA,2.39809954783392,164.943254773159,213.326156110191,NA,NA,NA
"Nelder-Mead34",0.583968581994686,NA,2.65640107617089e-07,65,NA,NA,0,TRUE,TRUE,0.289999999999964,7.02731786687238,NA,0,5.53964967624665,NA,"LIQ","INF",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:18:00,2.65640107617089e-07,NA,NA,NA,NA,NA,NA,0.806120579232891,16.7923446859179,28.1511543583517
"Nelder-Mead8",0.568600246528511,0.541107440597262,2.46788265899768e-07,59,NA,NA,0,TRUE,TRUE,0.389999999999986,10.0850691682864,27.0511882172952,0,5.37443188229623,17.0785577266634,"TERM","MEZZ",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:18:02,2.46788265899768e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead15",0.704717899655224,NA,2.48601145178075e-07,63,NA,NA,0,TRUE,TRUE,0.489999999999895,2.16038961733184,NA,0,3.21289123481465,NA,"CORP","MEZZ",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:18:04,2.48601145178075e-07,0.711105331967702,82.1936686980007,33.7066457932828,NA,NA,NA,NA,NA,NA
"Nelder-Mead25",0.702471042214893,NA,2.4796412275435e-07,57,NA,NA,0,TRUE,TRUE,0.480000000000018,17.9118569600223,NA,0,7.63628699076585,NA,"HY","MEZZ",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:18:06,2.4796412275435e-07,NA,NA,NA,0.613607276265975,104.363904670708,75.4712548968589,NA,NA,NA
"Nelder-Mead35",0.611996968882886,NA,2.41796334529563e-07,55,NA,NA,0,TRUE,TRUE,0.420000000000073,6.28172449622978,NA,0,3.38217028796591,NA,"LIQ","MEZZ",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:18:08,2.41796334529563e-07,NA,NA,NA,NA,NA,NA,0.534784727086662,35.6037592456813,16.6516570541568
"Nelder-Mead9",0.480622340241135,-0.403970160625976,3.5179121119334e-07,69,NA,NA,0,TRUE,TRUE,0.379999999999995,55.2268632799473,708.119472127776,0,24.1684533696417,291.717298359168,"TERM","NATRES",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:18:11,3.5179121119334e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead16",0.365303163469706,NA,3.53324048645834e-07,55,NA,NA,0,TRUE,TRUE,0.290000000000077,0.000490753340999543,NA,0.999999811981569,0.000201753503087283,NA,"CORP","NATRES",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:18:14,3.53324048645834e-07,0.234196633686292,0.00163048635600462,0.00367617721709056,NA,NA,NA,NA,NA,NA
"Nelder-Mead26",0.420423621086425,NA,3.5170141449055e-07,125,NA,NA,0,TRUE,TRUE,0.75,4.41204906104526,NA,0,4.43805879175098,NA,"HY","NATRES",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:18:18,3.5170141449055e-07,NA,NA,NA,-1.06560756636168,87.9882256884053,43.1548733626222,NA,NA,NA
"Nelder-Mead36",0.325586837649064,NA,3.42206793221243e-07,83,NA,NA,0,TRUE,TRUE,0.590000000000032,4.57247851074349,NA,0,10.3967525258665,NA,"LIQ","NATRES",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:18:20,3.42206793221243e-07,NA,NA,NA,NA,NA,NA,0.916101949419436,11.4154637612044,9.47540435250377
"Nelder-Mead10",0.342946625895632,0.992873150188401,1.17382837065644e-07,71,NA,NA,0,TRUE,TRUE,0.340000000000032,8.51376735919074,37.5233644560932,0,10.0440050410789,24.674249024934,"TERM","PD",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:18:21,1.17382837065644e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead17",0.423820960797335,NA,1.23559528290655e-07,95,NA,NA,0,TRUE,TRUE,0.270000000000095,4.5770683652934,NA,0,5.24736798347303,NA,"CORP","PD",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:18:23,1.23559528290655e-07,3.3761268956736,13.5524374232961,28.1798620201317,NA,NA,NA,NA,NA,NA
"Nelder-Mead27",0.473489656925558,NA,1.21715724138891e-07,95,NA,NA,0,TRUE,TRUE,0.379999999999995,6.45557037631869,NA,0,8.34119016261006,NA,"HY","PD",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:18:24,1.21715724138891e-07,NA,NA,NA,2.56236756129104,55.2879484000023,46.5601144364575,NA,NA,NA
"Nelder-Mead37",0.541146372769117,NA,1.24555717480617e-07,61,NA,NA,0,TRUE,TRUE,0.190000000000055,2.95327392400738,NA,2.70814926039975e-10,3.7010700238799,NA,"LIQ","PD",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:18:25,1.24555717480617e-07,NA,NA,NA,NA,NA,NA,0.571736970376503,12.6361003205325,7.07491234396277
"Nelder-Mead18",1.88909457489442,-1.36608931728661,3.56836297769407e-06,67,NA,NA,0,TRUE,TRUE,0.610000000000014,41.3944084366796,104.536342593938,0,14.25347941759,35.7528346284251,"TERM","PE",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:18:29,3.56836297769407e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead19",1.68033971206559,NA,3.57300677502597e-06,73,NA,NA,0,TRUE,TRUE,0.539999999999964,19.3343116197445,NA,0,7.09332300548613,NA,"CORP","PE",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:18:32,3.57300677502597e-06,-5.29489887213273,227.18440861019,80.772545397922,NA,NA,NA,NA,NA,NA
"Nelder-Mead28",1.58745570114094,NA,3.56448334398173e-06,69,NA,NA,0,TRUE,TRUE,0.479999999999905,200.514967250151,NA,0,71.4051532320263,NA,"HY","PE",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:18:36,3.56448334398173e-06,NA,NA,NA,-3.38613284652107,5778.90831454389,2056.47597176357,NA,NA,NA
"Nelder-Mead38",1.49847323642182,NA,3.46554434900102e-06,63,NA,NA,0,TRUE,TRUE,0.600000000000023,4.64479771571665,NA,0,2.15885558430666,NA,"LIQ","PE",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:18:40,3.46554434900102e-06,NA,NA,NA,NA,NA,NA,-1.05812438301093,20.5514898632519,7.93815158012577
"Nelder-Mead20",1.73530512782227,-2.475414659278,8.88771185142616e-07,73,NA,NA,0,TRUE,TRUE,0.470000000000027,39.0389463982131,19.4125816826954,0,14.3426078474964,7.59889469576457,"TERM","RE",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:18:43,8.88771185142616e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead110",1.72428911901168,NA,6.22468491629936e-07,95,NA,NA,0,TRUE,TRUE,0.470000000000027,1.94201669189932,NA,0,2.44382198328002,NA,"CORP","RE",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:18:46,6.22468491629936e-07,-14.0813026253477,552.324824457739,213.736099056305,NA,NA,NA,NA,NA,NA
"Nelder-Mead29",1.36426715381882,NA,6.99207252073604e-07,85,NA,NA,0,TRUE,TRUE,0.720000000000027,956.918639316698,NA,0,444.666016607132,NA,"HY","RE",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:18:50,6.99207252073604e-07,NA,NA,NA,-8.43012671493521,5021.95271020637,2338.79343268829,NA,NA,NA
"Nelder-Mead39",1.02681743208177,NA,8.59468929704405e-07,69,NA,NA,0,TRUE,TRUE,0.470000000000027,18.3075670386829,NA,0,13.8888139151074,NA,"LIQ","RE",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:18:53,8.59468929704405e-07,NA,NA,NA,NA,NA,NA,-2.03022956945422,22.3562711813499,19.3781226111192
"Nelder-Mead30",2.2355911773659,-1.29699041300632,1.8204995142914e-07,63,NA,NA,0,TRUE,TRUE,0.180000000000064,132.741040178256,349.951188151468,0,54.881233923646,145.910961747185,"TERM","SEC",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:18:55,1.8204995142914e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead111",1.74956895722403,NA,1.93580757535263e-07,123,NA,NA,0,TRUE,TRUE,0.569999999999936,23.7099337578505,NA,0,9.21378498686971,NA,"CORP","SEC",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:18:58,1.93580757535263e-07,-0.778840037247317,817.617942434837,310.876445713216,NA,NA,NA,NA,NA,NA
"Nelder-Mead210",1.81947936398117,NA,1.90343600796259e-07,65,NA,NA,0,TRUE,TRUE,0.210000000000036,1.21331132937272,NA,0,2.2584114818938,NA,"HY","SEC",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:19:00,1.90343600796259e-07,NA,NA,NA,-1.92002503509881,103.766922640443,40.3346073170851,NA,NA,NA
"Nelder-Mead310",1.75061008274351,NA,1.92679463727117e-07,67,NA,NA,0,TRUE,TRUE,0.230000000000018,1.26656461958645,NA,0,2.90856734395776,NA,"LIQ","SEC",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:19:01,1.92679463727117e-07,NA,NA,NA,NA,NA,NA,-0.390304739565181,42.0694608526826,21.4868967573168
"Nelder-Mead40",2.99978219038521,-3.33881848795383,2.06587954496346e-06,69,NA,NA,0,TRUE,TRUE,0.419999999999959,66.7705016240336,144.718688493393,0,24.1636113158897,50.8257067016239,"TERM","VC",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:19:05,2.06587954496346e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead112",2.49769041917608,NA,2.16595482668724e-06,91,NA,NA,0,TRUE,TRUE,0.720000000000027,3038.92771008951,NA,0,1078.40793426112,NA,"CORP","VC",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:19:09,2.16595482668724e-06,-16.1986145958311,43733.2721046302,15515.8371004102,NA,NA,NA,NA,NA,NA
"Nelder-Mead211",2.18371283362757,NA,2.14885182884127e-06,73,NA,NA,0,TRUE,TRUE,0.5,90.9622200848653,NA,0,32.9153519677104,NA,"HY","VC",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:19:13,2.14885182884127e-06,NA,NA,NA,-9.90075568577718,815.503519424512,300.775818327869,NA,NA,NA
"Nelder-Mead311",1.87029627852314,NA,1.69835910670886e-06,67,NA,NA,0,TRUE,TRUE,0.649999999999977,3.87328508847856,NA,0,2.11089549112412,NA,"LIQ","VC",180,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:19:16,1.69835910670886e-06,NA,NA,NA,NA,NA,NA,-2.55918003741203,10.9103975039202,4.57438127157883
