"","MKT","TERM","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtime","SE.MKT","SE.TERM","Wald.p.value.MKT_1","SE.MKT.indep","SE.TERM.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","CORP","SE.CORP","SE.CORP.indep","HY","SE.HY","SE.HY.indep","LIQ","SE.LIQ","SE.LIQ.indep"
"Nelder-Mead22",0.624521899359994,NA,0.000416146535213511,71,NA,NA,0,TRUE,TRUE,0.310000000000059,5.46986548197162,NA,0,3.31658782307784,NA,"HY","DD",120,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:27:23,0.000416146535213511,NA,NA,NA,3.28658807654696,74.7346186578093,37.0653262323026,NA,NA,NA
"Nelder-Mead32",0.577698732380952,NA,0.000304514380816316,69,NA,NA,0,TRUE,TRUE,0.280000000000086,12.809366467311,NA,0,8.03397385018427,NA,"LIQ","DD",120,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:27:25,0.000304514380816316,NA,NA,NA,NA,NA,NA,1.74673341926186,9.69844055448216,6.41863378419292
"Nelder-Mead6",1.48800229909188,-1.10615950966449,5.96010925603074e-05,59,NA,NA,0,TRUE,TRUE,0.219999999999914,40.8994874300859,14.6575711435573,0,18.4216438371512,14.384640093221,"TERM","FOF",120,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:27:27,5.96010925603074e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead13",1.42361481129865,NA,5.76524554397261e-05,71,NA,NA,0,TRUE,TRUE,0.25,609.669193560118,NA,0,281.267955361027,NA,"CORP","FOF",120,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:27:29,5.76524554397261e-05,-5.79084281401085,10629.1553404174,4897.83068226833,NA,NA,NA,NA,NA,NA
"Nelder-Mead23",1.3233592872402,NA,5.62108777367261e-05,83,NA,NA,0,TRUE,TRUE,0.310000000000059,34.0492703720545,NA,0,18.7481922089776,NA,"HY","FOF",120,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:27:32,5.62108777367261e-05,NA,NA,NA,-3.63519556713757,458.739453630222,233.528559932565,NA,NA,NA
"Nelder-Mead33",1.23394344575216,NA,5.8650372444568e-05,75,NA,NA,0,TRUE,TRUE,0.25,0.00152964156472527,NA,0.999940859097593,0.000819656368550425,NA,"LIQ","FOF",120,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:27:34,5.8650372444568e-05,NA,NA,NA,NA,NA,NA,-1.42762389322447,0.00737317514619713,0.00481903969527051
"Nelder-Mead7",0.599240766674365,0.798792297859182,0.00035433377412038,73,NA,NA,0,TRUE,TRUE,0.190000000000055,10.1581486132741,95.3736453080994,0,8.83170814227143,84.0790715737799,"TERM","INF",120,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:27:35,0.00035433377412038,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead14",0.741787075792671,NA,0.000394299505319875,65,NA,NA,0,TRUE,TRUE,0.299999999999955,4.43032123129026,NA,0,6.76465014888886,NA,"CORP","INF",120,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:27:36,0.000394299505319875,1.99561286790704,58.1728096557798,47.9596279483237,NA,NA,NA,NA,NA,NA
"Nelder-Mead24",0.727524362932263,NA,0.000369354146857381,63,NA,NA,0,TRUE,TRUE,0.280000000000086,4.81832545562713,NA,0,5.20706133133258,NA,"HY","INF",120,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:27:37,0.000369354146857381,NA,NA,NA,1.82618858081324,190.530043533596,130.080632128124,NA,NA,NA
"Nelder-Mead34",0.785686495757876,NA,0.000379775309607019,73,NA,NA,0,TRUE,TRUE,0.279999999999973,2.05158879833946,NA,6.04854277774791e-10,4.7715411542775,NA,"LIQ","INF",120,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:27:39,0.000379775309607019,NA,NA,NA,NA,NA,NA,0.682409662755965,9.53024933283302,10.117268832832
"Nelder-Mead8",0.392467559862097,1.26373347995391,8.49055240391005e-05,71,NA,NA,0,TRUE,TRUE,0.310000000000059,2.23131241397808,12.5337064256173,0,1.14280918115501,6.73697726078422,"TERM","MEZZ",120,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:27:41,8.49055240391005e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead15",0.548863334260896,NA,8.50460748024604e-05,89,NA,NA,0,TRUE,TRUE,0.569999999999936,0.929931549315212,NA,0,1.28012382295975,NA,"CORP","MEZZ",120,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:27:43,8.50460748024604e-05,4.35258515873458,31.8076467562635,19.7520559935645,NA,NA,NA,NA,NA,NA
"Nelder-Mead25",0.604125389667856,NA,8.15633579995021e-05,71,NA,NA,0,TRUE,TRUE,0.459999999999923,86.2787412479038,NA,0,93.8629903693442,NA,"HY","MEZZ",120,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:27:45,8.15633579995021e-05,NA,NA,NA,2.26581678033365,431.787397190432,452.517730300583,NA,NA,NA
"Nelder-Mead35",0.636994828427336,NA,7.52284324050339e-05,67,NA,NA,0,TRUE,TRUE,0.439999999999941,0.775023794495502,NA,0,1.22685621729844,NA,"LIQ","MEZZ",120,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:27:47,7.52284324050339e-05,NA,NA,NA,NA,NA,NA,1.11045894254135,8.88627361355998,5.08418875671181
"Nelder-Mead9",0.520453273075261,-1.17492184368843,0.000443435939066572,117,NA,NA,0,TRUE,TRUE,0.669999999999959,0.000455778342252647,0.00312863797697092,0.999994017174079,0.000250898810436129,0.00148531806984356,"TERM","NATRES",120,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:27:51,0.000443435939066572,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead16",0.337799662610688,NA,0.000470985417276532,75,NA,NA,0,TRUE,TRUE,0.42999999999995,7.12048463348354,NA,0,4.40150329010184,NA,"CORP","NATRES",120,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:27:54,0.000470985417276532,-1.55516720002863,109.613496119144,64.5277724193525,NA,NA,NA,NA,NA,NA
"Nelder-Mead26",0.33914736564488,NA,0.0004585537544074,75,NA,NA,0,TRUE,TRUE,0.509999999999991,4.77553500504462,NA,0,2.97557502736893,NA,"HY","NATRES",120,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:27:56,0.0004585537544074,NA,NA,NA,-2.30003652441774,99.1645970743885,54.6857594190637,NA,NA,NA
"Nelder-Mead36",0.271817648773948,NA,0.000472345799124512,63,NA,NA,0,TRUE,TRUE,0.329999999999927,1.43285457466953,NA,0.0459640379829794,1.80808132022342,NA,"LIQ","NATRES",120,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:27:59,0.000472345799124512,NA,NA,NA,NA,NA,NA,-0.319591466603937,9.19751603587362,12.3702679852267
"Nelder-Mead10",0.00986727732114529,1.86641963167735,7.69269758885706e-05,75,NA,NA,0,TRUE,TRUE,0.220000000000027,4.84100686889773,21.7227205646172,0,2.70547019960173,11.6201801389624,"TERM","PD",120,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:28:00,7.69269758885706e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead17",0.289785167982929,NA,9.11122212904549e-05,79,NA,NA,0,TRUE,TRUE,0.32000000000005,4.05190956629979,NA,0,4.58363950134962,NA,"CORP","PD",120,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:28:02,9.11122212904549e-05,6.20211846790205,22.1815016032936,20.3630729737803,NA,NA,NA,NA,NA,NA
"Nelder-Mead27",0.360963970953891,NA,8.97449693632408e-05,77,NA,NA,0,TRUE,TRUE,0.299999999999955,2.09987477905131,NA,0,2.92229313316397,NA,"HY","PD",120,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:28:03,8.97449693632408e-05,NA,NA,NA,4.49692457120909,39.896190534162,37.3766523829246,NA,NA,NA
"Nelder-Mead37",0.497143673750316,NA,9.48708623108794e-05,73,NA,NA,0,TRUE,TRUE,0.259999999999991,3.36544164365126,NA,3.05311331771918e-14,3.77235900730656,NA,"LIQ","PD",120,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:28:04,9.48708623108794e-05,NA,NA,NA,NA,NA,NA,1.20017579748707,7.13080280350049,7.15038984798913
"Nelder-Mead18",1.6643979384536,-0.524009677093136,0.00259287892565382,67,NA,NA,0,TRUE,TRUE,0.470000000000027,17.9949987541821,29.3223131206103,0,6.82907592796015,11.4957249651219,"TERM","PE",120,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:28:06,0.00259287892565382,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead19",1.62026805342548,NA,0.00257806893236463,69,NA,NA,0,TRUE,TRUE,0.529999999999973,27.1385720871329,NA,0,10.9947922820847,NA,"CORP","PE",120,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:28:09,0.00257806893236463,-2.39697656374017,472.053302928583,180.301090720544,NA,NA,NA,NA,NA,NA
"Nelder-Mead28",1.56239177839977,NA,0.00257795088782645,87,NA,NA,0,TRUE,TRUE,0.589999999999918,19.012498973932,NA,0,8.18989333454705,NA,"HY","PE",120,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:28:13,0.00257795088782645,NA,NA,NA,-1.41653025834308,291.744258837184,122.457423525951,NA,NA,NA
"Nelder-Mead38",1.51158618620507,NA,0.00271775395663535,113,NA,NA,0,TRUE,TRUE,0.610000000000014,1.20867363891269,NA,1.93261611158846e-08,0.795508414524593,NA,"LIQ","PE",120,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:28:16,0.00271775395663535,NA,NA,NA,NA,NA,NA,-0.332432862403418,16.5141283840784,7.27207762675516
"Nelder-Mead20",1.50593566997317,-1.61442000256225,0.000856761848338254,57,NA,NA,0,TRUE,TRUE,0.190000000000055,12.0008866855537,12.8876514433824,0,5.11121252202093,5.01213494308115,"TERM","RE",120,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:28:18,0.000856761848338254,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead110",1.78688508716405,NA,0.000545398126949922,71,NA,NA,0,TRUE,TRUE,0.389999999999986,29.6683970929886,NA,0,13.166731717674,NA,"CORP","RE",120,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:28:22,0.000545398126949922,-13.3299800592458,1395.78834339989,605.435334412826,NA,NA,NA,NA,NA,NA
"Nelder-Mead29",1.29796500734932,NA,0.000729221010201299,65,NA,NA,0,TRUE,TRUE,0.300000000000068,13.2749524309709,NA,0,8.59571005849724,NA,"HY","RE",120,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:28:24,0.000729221010201299,NA,NA,NA,-6.22822192884053,31.6949308635498,20.3970651250737,NA,NA,NA
"Nelder-Mead39",1.12908498905672,NA,0.000814249957634818,55,NA,NA,0,TRUE,TRUE,0.329999999999927,5.9874575524901,NA,0,4.37411523408813,NA,"LIQ","RE",120,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:28:27,0.000814249957634818,NA,NA,NA,NA,NA,NA,-1.73885659108346,5.59743633017312,7.48931781951087
"Nelder-Mead30",1.62178319307404,-0.372864795594796,9.99391138345932e-05,61,NA,NA,0,TRUE,TRUE,0.149999999999977,5.38491181792539,19.2938407889584,0,3.36287669510238,9.23646708050056,"TERM","SEC",120,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:28:28,9.99391138345932e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead111",1.75317155424264,NA,8.52220334085896e-05,141,NA,NA,0,TRUE,TRUE,0.580000000000041,20.9225054835205,NA,0,9.12009558381412,NA,"CORP","SEC",120,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:28:31,8.52220334085896e-05,-5.13721525902793,165.284767809312,72.1608081928707,NA,NA,NA,NA,NA,NA
"Nelder-Mead210",1.65060055371309,NA,7.6638396330902e-05,103,NA,NA,0,TRUE,TRUE,0.350000000000023,10.2872211084198,NA,0,6.14792539864569,NA,"HY","SEC",120,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:28:34,7.6638396330902e-05,NA,NA,NA,-5.13198684088864,42.3536823523266,49.8320653544666,NA,NA,NA
"Nelder-Mead310",1.54527748101553,NA,8.54184003641326e-05,67,NA,NA,0,TRUE,TRUE,0.269999999999982,3.26307349732984,NA,0,3.11082763257044,NA,"LIQ","SEC",120,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:28:36,8.54184003641326e-05,NA,NA,NA,NA,NA,NA,-1.40474246900922,14.6342748828407,12.0046637875324
"Nelder-Mead40",2.88076717388913,-2.71545959283529,0.00061252251076384,67,NA,NA,0,TRUE,TRUE,0.590000000000032,28.2887065484643,113.545196120129,0,10.1092854659253,39.2108327390822,"TERM","VC",120,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:28:39,0.00061252251076384,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead112",2.45115474336297,NA,0.000673265991559269,81,NA,NA,0,TRUE,TRUE,0.549999999999955,127.343293006089,NA,0,45.2918483036764,NA,"CORP","VC",120,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:28:43,0.000673265991559269,-14.1044284344783,2384.17514335655,849.124032990342,NA,NA,NA,NA,NA,NA
"Nelder-Mead211",2.25834593146562,NA,0.000620847466570264,79,NA,NA,0,TRUE,TRUE,0.519999999999982,31.9289209059351,NA,0,11.4113265990217,NA,"HY","VC",120,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:28:47,0.000620847466570264,NA,NA,NA,-8.47764705304585,502.553051223959,183.22500539146,NA,NA,NA
"Nelder-Mead311",2.00908899193297,NA,0.000404971110301926,75,NA,NA,0,TRUE,TRUE,0.529999999999973,12.8647583358433,NA,0,5.90817205491528,NA,"LIQ","VC",120,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:28:50,0.000404971110301926,NA,NA,NA,NA,NA,NA,-2.06538215728795,48.2697768685433,20.6350600397772
