"","MKT","TERM","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtime","SE.MKT","SE.TERM","Wald.p.value.MKT_1","SE.MKT.indep","SE.TERM.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","CORP","SE.CORP","SE.CORP.indep","HY","SE.HY","SE.HY.indep","LIQ","SE.LIQ","SE.LIQ.indep"
"Nelder-Mead22",0.585168719290415,NA,0.00143816948511802,119,NA,NA,0,TRUE,TRUE,0.369999999999891,0.000115559591279973,NA,0.999999931761345,7.7723287081159e-05,NA,"HY","DD",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:41:11,0.00143816948511802,NA,NA,NA,3.33455500476703,0.000124687996869411,6.73361556818269e-05,NA,NA,NA
"Nelder-Mead32",0.688327882028498,NA,0.00109398795323137,163,NA,NA,0,TRUE,TRUE,0.549999999999955,7.66235951878173e-05,NA,0.999999965907775,8.34608147084925e-05,NA,"LIQ","DD",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:41:13,0.00109398795323137,NA,NA,NA,NA,NA,NA,1.59014232009991,0.00016784518339394,0.000111899219067754
"Nelder-Mead6",1.37294480797603,-0.710789806268769,0.00014575121105849,137,NA,NA,0,TRUE,TRUE,0.25,0.000123292730263038,0.000190481335290836,0.999999983573479,7.54704939571053e-05,9.07353081667056e-05,"TERM","FOF",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:41:16,0.00014575121105849,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead13",1.29503779921249,NA,0.000140948007046151,117,NA,NA,0,TRUE,TRUE,0.220000000000027,0.00014511778520365,NA,0.999998077210113,0.000100864580816409,NA,"CORP","FOF",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:41:18,0.000140948007046151,-4.23882740623366,0.000452603330755213,0.000213860468248436,NA,NA,NA,NA,NA,NA
"Nelder-Mead23",1.21966419659374,NA,0.000140061417098355,95,NA,NA,0,TRUE,TRUE,0.210000000000036,0.00014618393617411,NA,0.999999724576568,0.000102370794069515,NA,"HY","FOF",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:41:20,0.000140061417098355,NA,NA,NA,-1.96214045985137,0.000362016850510655,0.000181271854293283,NA,NA,NA
"Nelder-Mead33",1.17615621676405,NA,0.00014504832590757,121,NA,NA,0,TRUE,TRUE,0.25,8.62632501532285e-05,NA,0.999999993528499,5.9746788334938e-05,NA,"LIQ","FOF",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:41:22,0.00014504832590757,NA,NA,NA,NA,NA,NA,-0.693768953963622,0.00014237619287956,7.89866825220993e-05
"Nelder-Mead7",0.436833675112554,1.25939378933222,0.00113101820808667,163,NA,NA,0,TRUE,TRUE,0.320000000000164,5.45339625445198e-05,2.63518887675013e-05,0.999999999706465,3.84276860692304e-05,3.07506104345118e-05,"TERM","INF",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:41:23,0.00113101820808667,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead14",0.870870819975341,NA,0.0012809893910264,133,NA,NA,0,TRUE,TRUE,0.349999999999909,3.09979965857136e-05,NA,0.999999989736747,5.11642347307985e-05,NA,"CORP","INF",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:41:25,0.0012809893910264,2.148367942475,6.75045237320393e-05,4.38046734292234e-05,NA,NA,NA,NA,NA,NA
"Nelder-Mead24",0.559609068107985,NA,0.00120366958524286,177,NA,NA,0,TRUE,TRUE,0.509999999999991,4.54408670878446e-05,NA,0.999999997395445,4.11305340675148e-05,NA,"HY","INF",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:41:26,0.00120366958524286,NA,NA,NA,3.52463955583788,2.29836134798526e-05,3.40805379633988e-05,NA,NA,NA
"Nelder-Mead34",0.958255609065491,NA,0.00123397665068994,137,NA,NA,0,TRUE,TRUE,0.3599999999999,4.11522635335202e-05,NA,0.999999999594236,5.22356057065803e-05,NA,"LIQ","INF",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:41:28,0.00123397665068994,NA,NA,NA,NA,NA,NA,0.481952177585414,5.90989436172723e-05,4.3037733762224e-05
"Nelder-Mead8",0.423785174440395,1.27944197898935,0.000290977954140545,135,NA,NA,0,TRUE,TRUE,0.569999999999936,0.00010487307580499,3.97518660242589e-05,0.999999998659518,5.34225283414653e-05,3.44544966610263e-05,"TERM","MEZZ",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:41:30,0.000290977954140545,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead15",0.584335827069724,NA,0.000294810285136295,123,NA,NA,0,TRUE,TRUE,0.6099999999999,5.83472001463202e-05,NA,0.999999950567771,6.37864257496821e-05,NA,"CORP","MEZZ",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:41:32,0.000294810285136295,4.5443334964007,7.15070532472521e-05,5.18810080745536e-05,NA,NA,NA,NA,NA,NA
"Nelder-Mead25",0.609199268906227,NA,0.000291423748288162,225,NA,NA,0,TRUE,TRUE,0.970000000000027,5.18262547854429e-05,NA,0.999999988704951,5.96550381715575e-05,NA,"HY","MEZZ",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:41:35,0.000291423748288162,NA,NA,NA,2.1946243443018,7.05470512458822e-05,4.93368946027016e-05,NA,NA,NA
"Nelder-Mead35",0.685463554522824,NA,0.000266667257224503,121,NA,NA,0,TRUE,TRUE,0.519999999999982,5.54408898749865e-05,NA,0.999999993708973,6.4995575459752e-05,NA,"LIQ","MEZZ",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:41:37,0.000266667257224503,NA,NA,NA,NA,NA,NA,1.18775982942737,8.98679123436359e-05,5.89637769809188e-05
"Nelder-Mead9",0.646424027828851,-1.89145929781176,0.00154242201308067,135,NA,NA,0,TRUE,TRUE,0.5,0.000187274159923049,0.000289684528413434,0.999999883797594,8.07467507873955e-05,0.000121661153968485,"TERM","NATRES",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:41:40,0.00154242201308067,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead16",0.22116129356102,NA,0.00170061809000642,149,NA,NA,0,TRUE,TRUE,0.329999999999927,0.00016764571527095,NA,0.999999982570729,0.000220606324176471,NA,"CORP","NATRES",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:41:42,0.00170061809000642,2.9522690933368,2.57968403681027e-05,6.9622484210239e-05,NA,NA,NA,NA,NA,NA
"Nelder-Mead26",0.395783595241387,NA,0.00161699079890551,141,NA,NA,0,TRUE,TRUE,0.509999999999991,7.85612977132137e-05,NA,0.999999874306571,6.69610778328893e-05,NA,"HY","NATRES",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:41:45,0.00161699079890551,NA,NA,NA,-3.87645456615347,0.000140788965176496,7.62863936426127e-05,NA,NA,NA
"Nelder-Mead36",0.342019721815844,NA,0.00168215368833551,167,NA,NA,0,TRUE,TRUE,0.620000000000118,6.66017499649621e-05,NA,0.999999997978368,5.82295645046391e-05,NA,"LIQ","NATRES",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:41:47,0.00168215368833551,NA,NA,NA,NA,NA,NA,0.794704697752645,4.04513353913045e-05,5.23633470255875e-05
"Nelder-Mead10",-0.290368263759848,2.87551637470275,0.000191075867332574,161,NA,NA,0,TRUE,TRUE,0.470000000000027,0.000164392637152059,0.000203615372892838,0.999999684545299,7.63782017384776e-05,0.000100894506478149,"TERM","PD",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:41:48,0.000191075867332574,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead17",0.343788121125311,NA,0.000226943032785922,151,NA,NA,0,TRUE,TRUE,0.259999999999991,5.78969604037534e-05,NA,0.999999991597733,6.39331398263722e-05,NA,"CORP","PD",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:41:50,0.000226943032785922,6.05470459094454,2.67430406730225e-05,2.79596097324726e-05,NA,NA,NA,NA,NA,NA
"Nelder-Mead27",0.428976476426114,NA,0.000196869479393013,121,NA,NA,0,TRUE,TRUE,0.2800000000002,5.66393628952516e-05,NA,0.999999991112437,6.36534598645864e-05,NA,"HY","PD",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:41:51,0.000196869479393013,NA,NA,NA,4.51385344460359,3.46691902377678e-05,3.47137479685366e-05,NA,NA,NA
"Nelder-Mead37",0.569937072081883,NA,0.000219272588170234,135,NA,NA,0,TRUE,TRUE,0.399999999999864,3.86801321292987e-05,NA,0.99999999881473,6.40862866651541e-05,NA,"LIQ","PD",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:41:52,0.000219272588170234,NA,NA,NA,NA,NA,NA,1.48725522299804,3.56796523143326e-05,3.82552485961536e-05
"Nelder-Mead18",1.6571619497087,-0.57417423349862,0.00968075289815955,165,NA,NA,0,FALSE,TRUE,0.829999999999927,0.000214287876278533,0.000332492135473538,0.999999945150382,8.98392596918483e-05,0.000121264812684797,"TERM","PE",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:41:55,0.00968075289815955,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead19",1.65947714197675,NA,0.0100413626677375,127,NA,NA,0,TRUE,TRUE,0.589999999999918,0.000259099212831963,NA,0.999999344704458,0.00011608333976789,NA,"CORP","PE",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:41:59,0.0100413626677375,-2.77661896591091,0.000351376436772853,0.000132833964341052,NA,NA,NA,NA,NA,NA
"Nelder-Mead28",1.53709164006082,NA,0.0100233299090243,103,NA,NA,0,FALSE,TRUE,0.430000000000064,0.000161297368106061,NA,0.999999879216622,0.000113344317803862,NA,"HY","PE",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:42:02,0.0100233299090243,NA,NA,NA,-1.37529839004994,0.000298787299375607,0.000128813175338012,NA,NA,NA
"Nelder-Mead38",1.44052118055096,NA,0.0110325567827817,139,NA,NA,0,FALSE,TRUE,0.569999999999936,0.000159401681734319,NA,0.999999993117137,0.000107119426733424,NA,"LIQ","PE",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:42:04,0.0110325567827817,NA,NA,NA,NA,NA,NA,-0.246063337034514,0.000198250471476033,9.20952373671764e-05
"Nelder-Mead20",1.3558135103355,-1.61310818636544,0.00289768280731464,217,NA,NA,0,TRUE,TRUE,0.710000000000036,0.000148271654337617,0.000281053164702148,0.99999987251003,9.23957334184418e-05,0.000113173790924398,"TERM","RE",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:42:09,0.00289768280731464,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead110",1.70670658029974,NA,0.00188546433830688,141,NA,NA,0,TRUE,TRUE,0.539999999999964,0.000359253144656678,NA,0.999973084174685,0.000161789953086883,NA,"CORP","RE",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:42:12,0.00188546433830688,-12.5586956949752,0.000564082193241274,0.000238077136924571,NA,NA,NA,NA,NA,NA
"Nelder-Mead29",1.27176145471183,NA,0.00247933492141777,125,NA,NA,0,TRUE,TRUE,0.570000000000164,0.000211376203828014,NA,0.99999901943004,0.000151719827122119,NA,"HY","RE",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:42:15,0.00247933492141777,NA,NA,NA,-4.60840837625105,0.000291929334914424,0.000138605919972065,NA,NA,NA
"Nelder-Mead39",1.03570028405325,NA,0.00271805470704116,139,NA,NA,0,TRUE,TRUE,0.389999999999873,7.58066327585134e-05,NA,0.999999985612901,7.15071980906559e-05,NA,"LIQ","RE",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:42:18,0.00271805470704116,NA,NA,NA,NA,NA,NA,-1.46228241493075,0.000114927340590589,8.23076469086822e-05
"Nelder-Mead30",1.72273364927777,-0.461202616916596,0.000297259189664482,111,NA,NA,0,TRUE,TRUE,0.25,0.000180113823098685,0.000391279514459447,0.999999951771351,7.88264834486959e-05,0.000176263108765244,"TERM","SEC",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:42:20,0.000297259189664482,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead111",1.80365209055523,NA,0.000224943842824365,173,NA,NA,0,TRUE,TRUE,0.399999999999864,0.000146939898423602,NA,0.999998249923132,6.44576895900247e-05,NA,"CORP","SEC",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:42:22,0.000224943842824365,-6.6910379103593,0.000262057268589725,0.000116298458714634,NA,NA,NA,NA,NA,NA
"Nelder-Mead210",1.67850150312998,NA,0.000210525922180693,141,NA,NA,0,TRUE,TRUE,0.340000000000146,0.000105864669861636,NA,0.999999573752704,5.71599452697825e-05,NA,"HY","SEC",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:42:24,0.000210525922180693,NA,NA,NA,-5.25823901773037,0.000162036909653685,7.26952354488451e-05,NA,NA,NA
"Nelder-Mead310",1.57879083541312,NA,0.00023771109285548,159,NA,NA,0,TRUE,TRUE,0.399999999999864,5.88072796368478e-05,NA,0.999999987269626,5.79444222088468e-05,NA,"LIQ","SEC",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:42:27,0.00023771109285548,NA,NA,NA,NA,NA,NA,-1.6221240315074,7.93012187374771e-05,5.55122266677144e-05
"Nelder-Mead40",2.99559876036988,-2.49911042223005,0.00217115559422109,129,NA,NA,0,TRUE,TRUE,0.569999999999936,0.000764640698134053,0.00108959587713022,0.999991110418956,0.000316294936269714,0.000373325360992726,"TERM","VC",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:42:30,0.00217115559422109,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead112",2.27879262706434,NA,0.00237205703219208,141,NA,NA,0,TRUE,TRUE,0.619999999999891,0.000347964101125536,NA,0.999977415478664,0.000163411265742345,NA,"CORP","VC",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:42:34,0.00237205703219208,-9.064760094925,0.00069340213993181,0.000248278176523829,NA,NA,NA,NA,NA,NA
"Nelder-Mead211",2.23386090782716,NA,0.00227618963824291,125,NA,NA,0,TRUE,TRUE,0.5,0.000902247178368294,NA,0.999906687759754,0.00042454835432737,NA,"HY","VC",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:42:38,0.00227618963824291,NA,NA,NA,-6.74059226846702,0.00186669710340394,0.000669877887204649,NA,NA,NA
"Nelder-Mead311",2.04572498951616,NA,0.00151021442713062,153,NA,NA,0,TRUE,TRUE,0.730000000000018,0.000421207374698982,NA,0.999999126435739,0.000234169138138565,NA,"LIQ","VC",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:42:42,0.00151021442713062,NA,NA,NA,NA,NA,NA,-2.18047954230434,0.000413232373901834,0.000178476865346857
