"","MKT","TERM","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtime","SE.MKT","SE.TERM","Wald.p.value.MKT_1","SE.MKT.indep","SE.TERM.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","CORP","SE.CORP","SE.CORP.indep","HY","SE.HY","SE.HY.indep","LIQ","SE.LIQ","SE.LIQ.indep"
"Nelder-Mead22",0.620446585765439,NA,0.000462996429304725,73,NA,NA,0,TRUE,TRUE,0.410000000000082,5.51269144981058,NA,0,3.32964870884412,NA,"HY","DD",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:29:22,0.000462996429304725,NA,NA,NA,3.28070200809207,74.7622506871679,37.0946396743757,NA,NA,NA
"Nelder-Mead32",0.570429932362342,NA,0.000335801398105992,67,NA,NA,0,TRUE,TRUE,0.440000000000055,13.288508300573,NA,0,8.33285306687727,NA,"LIQ","DD",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:29:24,0.000335801398105992,NA,NA,NA,NA,NA,NA,1.75196927120178,10.0703269172798,6.64155788635014
"Nelder-Mead6",1.54065970273652,-1.21907872258157,6.22085873462719e-05,65,NA,NA,0,TRUE,TRUE,0.220000000000027,41.2356269335458,15.8589677742561,0,18.5733006758086,14.4555771847783,"TERM","FOF",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:29:26,6.22085873462719e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead13",1.43782150506716,NA,5.98693875073199e-05,67,NA,NA,0,TRUE,TRUE,0.230000000000018,525.108044869927,NA,0,242.238084638221,NA,"CORP","FOF",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:29:28,5.98693875073199e-05,-6.04057643349032,9091.81886617554,4188.3940207491,NA,NA,NA,NA,NA,NA
"Nelder-Mead23",1.34131393733769,NA,5.84210707856716e-05,69,NA,NA,0,TRUE,TRUE,0.299999999999955,33.643518919969,NA,0,18.5097023867124,NA,"HY","FOF",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:29:30,5.84210707856716e-05,NA,NA,NA,-3.81765588120506,453.599559123637,230.677157093871,NA,NA,NA
"Nelder-Mead33",1.25091402024532,NA,6.14002437364495e-05,53,NA,NA,0,TRUE,TRUE,0.149999999999977,20.3967559148437,NA,0,10.9241384799246,NA,"LIQ","FOF",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:29:31,6.14002437364495e-05,NA,NA,NA,NA,NA,NA,-1.52725608883677,249.388438167761,138.415794143948
"Nelder-Mead7",0.601318320689053,0.773769624989098,0.000387531360539845,71,NA,NA,0,TRUE,TRUE,0.230000000000018,10.8190620367351,102.180524636147,0,9.38353704722014,89.9378411612003,"TERM","INF",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:29:33,0.000387531360539845,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead14",0.749917369176688,NA,0.000427517357256863,115,NA,NA,0,TRUE,TRUE,0.480000000000018,4.44961570074932,NA,0,6.7664929662166,NA,"CORP","INF",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:29:35,0.000427517357256863,1.85744562228196,58.6601227946463,48.0529656029804,NA,NA,NA,NA,NA,NA
"Nelder-Mead24",0.726480873113579,NA,0.000400958747964218,63,NA,NA,0,TRUE,TRUE,0.190000000000055,4.86263981686886,NA,0,5.22124076681569,NA,"HY","INF",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:29:36,0.000400958747964218,NA,NA,NA,1.78688021978026,192.134434598894,131.123370472762,NA,NA,NA
"Nelder-Mead34",0.785028427242385,NA,0.000412052131537027,75,NA,NA,0,TRUE,TRUE,0.299999999999955,2.04638012965529,NA,1.45786249738933e-09,4.75995188503382,NA,"LIQ","INF",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:29:37,0.000412052131537027,NA,NA,NA,NA,NA,NA,0.6623548227465,9.61428925900333,10.1482845446045
"Nelder-Mead8",0.382071572235129,1.2752741358753,9.29215972353966e-05,69,NA,NA,0,TRUE,TRUE,0.440000000000055,2.23481084378874,12.6000154023379,0,1.14426304644523,6.77305373688231,"TERM","MEZZ",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:29:40,9.29215972353966e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead15",0.538515114495988,NA,9.30782712409594e-05,79,NA,NA,0,TRUE,TRUE,0.550000000000068,1.27684607888598,NA,0,1.27826964245135,NA,"CORP","MEZZ",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:29:42,9.30782712409594e-05,4.37317332581363,31.4079871223768,19.6872133912021,NA,NA,NA,NA,NA,NA
"Nelder-Mead25",0.598913939310291,NA,8.9515616754083e-05,69,NA,NA,0,TRUE,TRUE,0.420000000000073,74.7523780505577,NA,0,81.262138051043,NA,"HY","MEZZ",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:29:44,8.9515616754083e-05,NA,NA,NA,2.25590082192791,378.36747176374,394.03855838876,NA,NA,NA
"Nelder-Mead35",0.62619959282472,NA,8.25206593512878e-05,63,NA,NA,0,TRUE,TRUE,0.469999999999914,0.7646709045996,NA,1.22124532708767e-15,1.21978617027865,NA,"LIQ","MEZZ",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:29:46,8.25206593512878e-05,NA,NA,NA,NA,NA,NA,1.11591262015939,7.39028790273394,5.06408355529257
"Nelder-Mead9",0.546823844323689,-1.3362155848422,0.000449194180686862,81,NA,NA,0,TRUE,TRUE,0.439999999999941,13.0845587032748,50.1749728109203,0,6.2017678783507,23.9899189990732,"TERM","NATRES",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:29:49,0.000449194180686862,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead16",0.331736991198226,NA,0.000485312919950731,71,NA,NA,0,TRUE,TRUE,0.319999999999936,7.08463214655434,NA,0,4.37775830195608,NA,"CORP","NATRES",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:29:52,0.000485312919950731,-1.72672937598223,108.856109771105,64.0048494570927,NA,NA,NA,NA,NA,NA
"Nelder-Mead26",0.336956910086484,NA,0.000469073649800575,101,NA,NA,0,TRUE,TRUE,0.580000000000041,4.73627268032419,NA,0,2.95321579342201,NA,"HY","NATRES",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:29:55,0.000469073649800575,NA,NA,NA,-2.61899753000053,97.9074966677074,53.844216381839,NA,NA,NA
"Nelder-Mead36",0.261808491375224,NA,0.000484851706981407,71,NA,NA,0,TRUE,TRUE,0.370000000000005,1.43545667080237,NA,0.018569090191294,1.80513986057394,NA,"LIQ","NATRES",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:29:58,0.000484851706981407,NA,NA,NA,NA,NA,NA,-0.475936822207175,7.02927862753084,9.03400698284658
"Nelder-Mead10",0.014951982208162,1.82701040600813,8.1399001294137e-05,71,NA,NA,0,TRUE,TRUE,0.230000000000018,4.85968462834557,21.8177553856216,0,2.70300441984361,11.7369681171652,"TERM","PD",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:30:00,8.1399001294137e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead17",0.288599317151808,NA,9.36099166822787e-05,77,NA,NA,0,TRUE,TRUE,0.219999999999914,4.01159745001105,NA,0,4.54006334838691,NA,"CORP","PD",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:30:01,9.36099166822787e-05,6.08518986597895,22.6776953993641,20.6417522628556,NA,NA,NA,NA,NA,NA
"Nelder-Mead27",0.358619874463512,NA,9.24634124116783e-05,71,NA,NA,0,TRUE,TRUE,0.190000000000055,2.10093269773743,NA,0,2.91463446951139,NA,"HY","PD",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:30:02,9.24634124116783e-05,NA,NA,NA,4.39644438926762,40.1087686909969,37.4798153673111,NA,NA,NA
"Nelder-Mead37",0.491978401271627,NA,9.78457183814918e-05,85,NA,NA,0,TRUE,TRUE,0.210000000000036,3.34772068987224,NA,4.10782519111308e-14,3.74883058441453,NA,"LIQ","PD",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:30:03,9.78457183814918e-05,NA,NA,NA,NA,NA,NA,1.18224659531843,7.21905991485854,7.22899238263678
"Nelder-Mead18",1.6617225951777,-0.562822389193523,0.00279375074160838,59,NA,NA,0,TRUE,TRUE,0.389999999999986,44.3435519187023,114.626139085062,0,16.5169250565269,43.0502083319635,"TERM","PE",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:30:05,0.00279375074160838,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead19",1.59951876237992,NA,0.00280732894011422,73,NA,NA,0,TRUE,TRUE,0.470000000000027,20.5334825915153,NA,0,8.90273104642905,NA,"CORP","PE",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:30:09,0.00280732894011422,-2.38193959002547,360.93389978165,141.656649659129,NA,NA,NA,NA,NA,NA
"Nelder-Mead28",1.54544796336128,NA,0.00279373479340038,71,NA,NA,0,TRUE,TRUE,0.430000000000064,2.08338440981079,NA,0,1.54242439608455,NA,"HY","PE",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:30:13,0.00279373479340038,NA,NA,NA,-1.45064920482637,148.753675120808,59.6359689300259,NA,NA,NA
"Nelder-Mead38",1.49488334572043,NA,0.00294444703775572,67,NA,NA,0,TRUE,TRUE,0.370000000000005,1.37588637065981,NA,3.79141162909491e-13,0.818869280995115,NA,"LIQ","PE",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:30:15,0.00294444703775572,NA,NA,NA,NA,NA,NA,-0.389011204683538,18.0169574783633,7.92509782118959
"Nelder-Mead20",1.55213184484917,-1.76106852924837,0.000953199608708877,59,NA,NA,0,TRUE,TRUE,0.279999999999973,12.0862174506759,15.0137939928973,0,5.1694239624356,5.80009270138753,"TERM","RE",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:30:17,0.000953199608708877,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead110",1.83325592416157,NA,0.000609604232259454,77,NA,NA,0,TRUE,TRUE,0.399999999999977,36.4590919564572,NA,0,14.0533357180806,NA,"CORP","RE",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:30:21,0.000609604232259454,-13.7419516627404,1341.4856887603,586.614164104215,NA,NA,NA,NA,NA,NA
"Nelder-Mead29",1.31811846628298,NA,0.000817176666356538,73,NA,NA,0,TRUE,TRUE,0.300000000000068,13.1751918005863,NA,0,8.58984901685573,NA,"HY","RE",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:30:24,0.000817176666356538,NA,NA,NA,-6.4285705468446,33.2983084151767,20.4866486212386,NA,NA,NA
"Nelder-Mead39",1.1407679205525,NA,0.000907532018521885,61,NA,NA,0,TRUE,TRUE,0.440000000000055,6.02911450565412,NA,0,4.52383379601896,NA,"LIQ","RE",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:30:26,0.000907532018521885,NA,NA,NA,NA,NA,NA,-1.90188318139081,5.03412640079342,6.91581768311815
"Nelder-Mead30",1.63432933233271,-0.489476530549291,0.000108158651678418,59,NA,NA,0,TRUE,TRUE,0.160000000000082,7.43270170143502,24.0894704223047,0,4.19758033211491,11.8206221538549,"TERM","SEC",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:30:28,0.000108158651678418,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead111",1.77596493309176,NA,8.78494829662514e-05,81,NA,NA,0,TRUE,TRUE,0.25,20.5611648028766,NA,0,8.96580329837054,NA,"CORP","SEC",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:30:30,8.78494829662514e-05,-5.69940412735005,162.081617289638,70.8012715647343,NA,NA,NA,NA,NA,NA
"Nelder-Mead210",1.65040646275203,NA,8.05205431977919e-05,87,NA,NA,0,TRUE,TRUE,0.25,10.2844747123584,NA,0,6.15257923172839,NA,"HY","SEC",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:30:32,8.05205431977919e-05,NA,NA,NA,-5.09045511899413,42.5756558426994,49.8211400522057,NA,NA,NA
"Nelder-Mead310",1.54403705146495,NA,8.99629003464717e-05,93,NA,NA,0,TRUE,TRUE,0.370000000000005,3.25612901939823,NA,0,3.10460461816035,NA,"LIQ","SEC",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:30:34,8.99629003464717e-05,NA,NA,NA,NA,NA,NA,-1.43566749716758,14.6318080603659,11.9843771569067
"Nelder-Mead40",2.90579207283157,-2.72434277069885,0.000633642179491519,75,NA,NA,0,TRUE,TRUE,0.550000000000068,28.0324519441604,112.534363612246,0,10.031928735609,38.8620574376286,"TERM","VC",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:30:38,0.000633642179491519,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead112",2.45677986590778,NA,0.000692009404978112,83,NA,NA,0,TRUE,TRUE,0.5,120.61127514036,NA,0,42.8786824509471,NA,"CORP","VC",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:30:42,0.000692009404978112,-13.9759751248624,2268.14160408381,807.562318035349,NA,NA,NA,NA,NA,NA
"Nelder-Mead211",2.24710689904646,NA,0.000645396039679826,85,NA,NA,0,TRUE,TRUE,0.340000000000032,31.628239602147,NA,0,11.3015515110483,NA,"HY","VC",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:30:46,0.000645396039679826,NA,NA,NA,-8.42314476749569,501.884353324961,182.915984363988,NA,NA,NA
"Nelder-Mead311",1.98382162645095,NA,0.000440347440784783,69,NA,NA,0,TRUE,TRUE,0.319999999999936,0.00566415706109855,NA,0.988578947752997,0.00247113795174512,NA,"LIQ","VC",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:30:50,0.000440347440784783,NA,NA,NA,NA,NA,NA,-2.10862339529478,0.0692420458710491,0.0299007989501779
