"","MKT","TERM","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtime","SE.MKT","SE.TERM","Wald.p.value.MKT_1","SE.MKT.indep","SE.TERM.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","CORP","SE.CORP","SE.CORP.indep","HY","SE.HY","SE.HY.indep","LIQ","SE.LIQ","SE.LIQ.indep"
"Nelder-Mead14",0.870870609100739,NA,0.00137388822534012,135,NA,NA,0,FALSE,TRUE,0.449999999999818,3.09839019669027e-05,NA,0.999999989960088,5.11179918009358e-05,NA,"CORP","INF",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:45:53,0.00137388822534012,2.14837062317739,6.67760289981504e-05,4.33271997755905e-05,NA,NA,NA,NA,NA,NA
"Nelder-Mead24",0.559608773912204,NA,0.00127561423825712,151,NA,NA,0,TRUE,TRUE,0.600000000000136,4.53997046569415e-05,NA,0.999999997458498,4.10955047643421e-05,NA,"HY","INF",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:45:55,0.00127561423825712,NA,NA,NA,3.52464156022517,2.2731466904079e-05,3.36972556094362e-05,NA,NA,NA
"Nelder-Mead34",0.645303709269357,NA,0.00131354170634806,365,NA,NA,0,TRUE,TRUE,1.1400000000001,2.84639089810957e-05,NA,0.999999999453346,4.27702401944583e-05,NA,"LIQ","INF",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:45:57,0.00131354170634806,NA,NA,NA,NA,NA,NA,1.64153322105987,2.33394792330932e-05,4.3335314507195e-05
"Nelder-Mead8",0.423785106289205,1.27944203778628,0.000332797895002796,155,NA,NA,0,TRUE,TRUE,0.75,0.00010491622180133,3.97787596626688e-05,0.999999998656814,5.34464505421906e-05,3.44885539893821e-05,"TERM","MEZZ",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:46:00,0.000332797895002796,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead15",0.584335836531955,NA,0.000334330487933055,197,NA,NA,0,TRUE,TRUE,1.02999999999997,5.83133043245409e-05,NA,0.999999951405155,6.37290776420344e-05,NA,"CORP","MEZZ",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:46:03,0.000334330487933055,4.5443319884948,7.09195051322443e-05,5.14399559718388e-05,NA,NA,NA,NA,NA,NA
"Nelder-Mead25",0.609199268516034,NA,0.000331702357628367,115,NA,NA,0,TRUE,TRUE,0.549999999999955,5.18274596146023e-05,NA,0.999999988701548,5.96570822126306e-05,NA,"HY","MEZZ",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:46:05,0.000331702357628367,NA,NA,NA,2.19462435935069,7.05572219899043e-05,4.93445464554855e-05,NA,NA,NA
"Nelder-Mead35",0.685463493142962,NA,0.000307339109508823,175,NA,NA,0,TRUE,TRUE,0.880000000000109,5.5454834543773e-05,NA,0.999999993700713,6.50108629003434e-05,NA,"LIQ","MEZZ",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:46:07,0.000307339109508823,NA,NA,NA,NA,NA,NA,1.18775985232487,8.99275327532752e-05,5.9002772844916e-05
"Nelder-Mead9",0.646423720054047,-1.89145736929682,0.00155143236694884,113,NA,NA,0,TRUE,TRUE,0.430000000000064,0.000187721356232662,0.000291401562992283,0.999999882303874,8.09355040037449e-05,0.000122382438533203,"TERM","NATRES",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:46:10,0.00155143236694884,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead16",0.241107919363042,NA,0.00176209034244233,141,NA,NA,0,TRUE,TRUE,0.409999999999854,6.10184607057559e-05,NA,0.999999959744605,8.18153593001383e-05,NA,"CORP","NATRES",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:46:12,0.00176209034244233,2.41177090409234,0.000132502051495116,0.000111131750070516,NA,NA,NA,NA,NA,NA
"Nelder-Mead26",0.395783623439375,NA,0.00164666962373499,133,NA,NA,0,TRUE,TRUE,0.560000000000173,7.962024073679e-05,NA,0.99999982755455,6.75855676406498e-05,NA,"HY","NATRES",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:46:15,0.00164666962373499,NA,NA,NA,-3.87644161990676,0.00016312332515102,8.83775748860919e-05,NA,NA,NA
"Nelder-Mead36",0.342006991293036,NA,0.0017485858616203,183,NA,NA,0,TRUE,TRUE,0.560000000000173,7.42136443130771e-05,NA,0.999999997176751,6.47798877614376e-05,NA,"LIQ","NATRES",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:46:17,0.0017485858616203,NA,NA,NA,NA,NA,NA,0.794744409045885,4.96924484792306e-05,6.27572781261565e-05
"Nelder-Mead10",-0.290368277311006,2.87551641307956,0.000193823551263753,179,NA,NA,0,TRUE,TRUE,0.519999999999982,0.000164390808759806,0.000203609810850159,0.999999684559865,7.63773588266496e-05,0.000100891788713395,"TERM","PD",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:46:18,0.000193823551263753,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead17",0.343788041579432,NA,0.000231769083353627,153,NA,NA,0,TRUE,TRUE,0.25,5.78564541702965e-05,NA,0.99999999187524,6.38803948657267e-05,NA,"CORP","PD",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:46:20,0.000231769083353627,6.0547072764291,2.63814913252368e-05,2.75660458026863e-05,NA,NA,NA,NA,NA,NA
"Nelder-Mead27",0.428976835974381,NA,0.000199587988425345,145,NA,NA,0,TRUE,TRUE,0.289999999999964,5.66544044842456e-05,NA,0.999999991009861,6.36747308658918e-05,NA,"HY","PD",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:46:21,0.000199587988425345,NA,NA,NA,4.51384922475333,3.48411379302497e-05,3.48919042856266e-05,NA,NA,NA
"Nelder-Mead37",0.569937019844337,NA,0.000224374244876575,123,NA,NA,0,TRUE,TRUE,0.369999999999891,3.86998229982561e-05,NA,0.999999998804616,6.4124564094845e-05,NA,"LIQ","PD",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:46:22,0.000224374244876575,NA,NA,NA,NA,NA,NA,1.48725516947241,3.58221111603919e-05,3.84121446936434e-05
"Nelder-Mead18",1.62502777375992,-0.512972008764584,0.0121199090228606,149,NA,NA,0,FALSE,TRUE,0.589999999999918,0.000260736322078276,0.000253538080771845,0.999999957166404,0.000110536494290856,9.42641023803894e-05,"TERM","PE",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:46:25,0.0121199090228606,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead19",1.65947717238873,NA,0.0127339618464561,113,NA,NA,0,FALSE,TRUE,0.559999999999945,0.000260199224236603,NA,0.999999319349482,0.000116530533966142,NA,"CORP","PE",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:46:28,0.0127339618464561,-2.77661724199183,0.000359017110007787,0.000135732991726662,NA,NA,NA,NA,NA,NA
"Nelder-Mead28",1.53135149181035,NA,0.0125711312643755,157,NA,NA,0,FALSE,TRUE,0.660000000000082,0.00012042658234014,NA,0.999999964683673,8.3963357795722e-05,NA,"HY","PE",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:46:34,0.0125711312643755,NA,NA,NA,-1.3297170892401,0.000154437017180146,7.14520006592073e-05,NA,NA,NA
"Nelder-Mead38",1.4405180516157,NA,0.0138030803683747,127,NA,NA,0,FALSE,TRUE,0.589999999999918,0.000155405673717763,NA,0.999999993553878,0.000104759401206416,NA,"LIQ","PE",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:46:36,0.0138030803683747,NA,NA,NA,NA,NA,NA,-0.246053386388268,0.000190004481041345,8.80758110374038e-05
"Nelder-Mead20",1.35581315378283,-1.61310756429991,0.00309213100803907,107,NA,NA,0,TRUE,TRUE,0.25,0.000147686022019608,0.000279193549885994,0.999999874125376,9.21110643919321e-05,0.000112407055801683,"TERM","RE",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:46:40,0.00309213100803907,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead110",1.70670654254907,NA,0.00204662343107179,165,NA,NA,0,TRUE,TRUE,0.630000000000109,0.000359002388229646,NA,0.999973306304758,0.000161683448208221,NA,"CORP","RE",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:46:44,0.00204662343107179,-12.5586949010129,0.000561680596795155,0.000237063753817823,NA,NA,NA,NA,NA,NA
"Nelder-Mead29",1.17428945158317,NA,0.00267173178230048,343,NA,NA,0,FALSE,TRUE,1.25,0.00010064800253083,NA,0.999995933616415,7.0942204818593e-05,NA,"HY","RE",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:46:50,0.00267173178230048,NA,NA,NA,-6.84717913987873,0.000414147315146447,0.000175769012580509,NA,NA,NA
"Nelder-Mead39",1.03569985305647,NA,0.00295139537478363,191,NA,NA,0,TRUE,TRUE,0.799999999999955,7.54270887728948e-05,NA,0.999999986290897,7.11922456382545e-05,NA,"LIQ","RE",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:46:54,0.00295139537478363,NA,NA,NA,NA,NA,NA,-1.46228153383874,0.000112170469425595,8.03349928475785e-05
"Nelder-Mead30",1.73369785135592,-0.876248916285007,0.00032282362787946,103,NA,NA,0,TRUE,TRUE,0.279999999999973,0.00032143680846068,0.00113242690259234,0.999999246060471,0.000140708677529622,0.000512626142718851,"TERM","SEC",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:46:57,0.00032282362787946,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead111",1.80365227269875,NA,0.000237658223344175,209,NA,NA,0,TRUE,TRUE,0.549999999999955,0.000146721133045933,NA,0.999998292893232,6.43631214426387e-05,NA,"CORP","SEC",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:46:59,0.000237658223344175,-6.69104172752326,0.000258629370436736,0.000114778554914753,NA,NA,NA,NA,NA,NA
"Nelder-Mead210",1.67850152913951,NA,0.000226731335993673,147,NA,NA,0,TRUE,TRUE,0.440000000000055,0.000105869764820339,NA,0.999999573321945,5.71624432936569e-05,NA,"HY","SEC",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:47:02,0.000226731335993673,NA,NA,NA,-5.25823966151764,0.000162124937757696,7.27348185523193e-05,NA,NA,NA
"Nelder-Mead310",1.57879085916745,NA,0.000254754507985207,125,NA,NA,0,TRUE,TRUE,0.230000000000018,5.88028441137418e-05,NA,0.999999987278013,5.79404704246146e-05,NA,"LIQ","SEC",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:47:04,0.000254754507985207,NA,NA,NA,NA,NA,NA,-1.62212419125061,7.92702672507813e-05,5.54902795848214e-05
"Nelder-Mead40",2.95121286231806,-2.54706179907597,0.00261505924682159,133,NA,NA,0,TRUE,TRUE,0.549999999999955,0.000824525218249117,0.00104939456215698,0.999990955091336,0.000337012101952053,0.000360252134644041,"TERM","VC",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:47:09,0.00261505924682159,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead112",2.19601518342038,NA,0.00295960857428663,207,NA,NA,0,TRUE,TRUE,1.03999999999996,0.000575705224188287,NA,0.999532006555695,0.000313110523996635,NA,"CORP","VC",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:47:14,0.00295960857428663,-10.273780536916,0.00291306596183534,0.00103506915125868,NA,NA,NA,NA,NA,NA
"Nelder-Mead211",2.13631729105511,NA,0.00280198936387595,161,NA,NA,0,TRUE,TRUE,0.840000000000146,0.00160656274266909,NA,0.999690869146194,0.000834769313869388,NA,"HY","VC",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:47:19,0.00280198936387595,NA,NA,NA,-6.64465415062707,0.0034698169751343,0.00138877406187797,NA,NA,NA
"Nelder-Mead311",1.98786914785932,NA,0.00181349810995404,107,NA,NA,0,TRUE,TRUE,0.5,0.000314211536965437,NA,0.999999419445192,0.000189859582693784,NA,"LIQ","VC",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:47:22,0.00181349810995404,NA,NA,NA,NA,NA,NA,-2.14251500508081,0.000363162030102377,0.000159833987476002
