"","MKT","TERM","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtime","SE.MKT","SE.TERM","Wald.p.value.MKT_1","SE.MKT.indep","SE.TERM.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","CORP","SE.CORP","SE.CORP.indep","HY","SE.HY","SE.HY.indep","LIQ","SE.LIQ","SE.LIQ.indep"
"Nelder-Mead14",0.58247604176858,NA,2.6319856571323e-07,75,NA,NA,0,TRUE,TRUE,0.389999999999986,4.16421548861505,NA,0,4.64851586721573,NA,"CORP","INF",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:15:52,2.6319856571323e-07,1.24280982489797,83.4108954084766,39.6760888827146,NA,NA,NA,NA,NA,NA
"Nelder-Mead24",0.522669597911422,NA,2.50605578683501e-07,69,NA,NA,0,TRUE,TRUE,0.25,33.8424978273417,NA,0,37.0915903583792,NA,"HY","INF",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:15:54,2.50605578683501e-07,NA,NA,NA,2.42308403200095,173.023820005394,221.910131472336,NA,NA,NA
"Nelder-Mead34",0.59154576933621,NA,2.54654495135274e-07,63,NA,NA,0,TRUE,TRUE,0.279999999999973,6.91122630276161,NA,0,5.43939069583841,NA,"LIQ","INF",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:15:55,2.54654495135274e-07,NA,NA,NA,NA,NA,NA,0.814585640932344,16.4663237567191,27.7182103937829
"Nelder-Mead8",0.58550923892533,0.563855604320048,2.25684251929988e-07,87,NA,NA,0,TRUE,TRUE,0.490000000000009,6.93476443431471,141.443362926271,0,6.85867155240912,54.2752791211555,"TERM","MEZZ",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:15:57,2.25684251929988e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead15",0.757592991716228,NA,2.28011616408847e-07,67,NA,NA,0,TRUE,TRUE,0.560000000000002,2.22532733248272,NA,0,3.28880510989917,NA,"CORP","MEZZ",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:15:59,2.28011616408847e-07,0.422487046441529,84.1584551012239,34.3684033891969,NA,NA,NA,NA,NA,NA
"Nelder-Mead25",0.729910741199274,NA,2.27088172713317e-07,51,NA,NA,0,TRUE,TRUE,0.490000000000009,16.347291230013,NA,0,6.97715708579265,NA,"HY","MEZZ",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:16:01,2.27088172713317e-07,NA,NA,NA,0.610077582782833,84.774189868054,67.649914448559,NA,NA,NA
"Nelder-Mead35",0.641320874541998,NA,2.21215689683738e-07,51,NA,NA,0,TRUE,TRUE,0.450000000000045,7.3787147492138,NA,0,4.09444522551054,NA,"LIQ","MEZZ",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:16:03,2.21215689683738e-07,NA,NA,NA,NA,NA,NA,0.530058559775352,27.4251405352105,15.5628226142847
"Nelder-Mead9",0.46697369501415,-0.324497970465892,3.46805209830831e-07,75,NA,NA,0,TRUE,TRUE,0.599999999999966,102.328669399843,1498.21852652454,0,43.2810928108121,615.381477731402,"TERM","NATRES",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:16:06,3.46805209830831e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead16",0.365644977148622,NA,3.47673858991533e-07,61,NA,NA,0,TRUE,TRUE,0.439999999999998,82.6415683191983,NA,0,63.8721902140153,NA,"CORP","NATRES",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:16:09,3.47673858991533e-07,0.407822745363228,1052.48679592517,727.663557541496,NA,NA,NA,NA,NA,NA
"Nelder-Mead26",0.422661690047415,NA,3.46565690078611e-07,105,NA,NA,0,TRUE,TRUE,0.549999999999955,4.43148411415965,NA,0,4.44190562663109,NA,"HY","NATRES",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:16:12,3.46565690078611e-07,NA,NA,NA,-0.944970320576617,81.9351402596192,41.0555160593949,NA,NA,NA
"Nelder-Mead36",0.332084078978496,NA,3.33986143069125e-07,73,NA,NA,0,TRUE,TRUE,0.449999999999989,4.47364602931257,NA,0,10.8123469449065,NA,"LIQ","NATRES",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:16:14,3.33986143069125e-07,NA,NA,NA,NA,NA,NA,1.01959337015425,9.89483132711651,7.4537270918177
"Nelder-Mead10",0.341592619990683,1.00375267084252,1.16684036680823e-07,67,NA,NA,0,TRUE,TRUE,0.259999999999991,8.53119097724653,37.486793221545,0,10.057415901122,24.6690227054281,"TERM","PD",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:16:15,1.16684036680823e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead17",0.422046134358979,NA,1.22721439515572e-07,71,NA,NA,0,TRUE,TRUE,0.309999999999945,4.59090536386722,NA,0,5.25460579369787,NA,"CORP","PD",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:16:16,1.22721439515572e-07,3.45622934215846,13.6724244054643,28.2425552937265,NA,NA,NA,NA,NA,NA
"Nelder-Mead27",0.472615839394916,NA,1.21165561770517e-07,89,NA,NA,0,TRUE,TRUE,0.389999999999986,6.46511333539086,NA,0,8.3620525748457,NA,"HY","PD",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:16:18,1.21165561770517e-07,NA,NA,NA,2.61987728382838,55.1214688813172,46.7027052676567,NA,NA,NA
"Nelder-Mead37",0.541883402520761,NA,1.23823529812623e-07,61,NA,NA,0,TRUE,TRUE,0.210000000000036,2.95702941093883,NA,3.51164985978869e-10,3.70503223396163,NA,"LIQ","PD",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:16:19,1.23823529812623e-07,NA,NA,NA,NA,NA,NA,0.567057590515651,12.6724686123294,7.09026924012337
"Nelder-Mead18",1.90189922795594,-1.32311401350881,3.21286420484028e-06,69,NA,NA,0,TRUE,TRUE,0.5,42.2782979905208,106.057873506141,0,14.5668839687486,36.2981044206923,"TERM","PE",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:16:22,3.21286420484028e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead19",1.70203902530643,NA,3.18573095674886e-06,83,NA,NA,0,TRUE,TRUE,0.610000000000014,38.1779569716411,NA,0,13.7947974957918,NA,"CORP","PE",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:16:26,3.18573095674886e-06,-5.28346319220481,479.562392499523,170.933738761847,NA,NA,NA,NA,NA,NA
"Nelder-Mead28",1.6130656876966,NA,3.20043852166671e-06,81,NA,NA,0,TRUE,TRUE,0.689999999999941,0.00314222411351345,NA,0.98883270109716,0.00112444257781128,NA,"HY","PE",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:16:30,3.20043852166671e-06,NA,NA,NA,-3.36050050820191,0.0440283165879017,0.0167756564798937,NA,NA,NA
"Nelder-Mead38",1.51884304633644,NA,3.14790128664818e-06,65,NA,NA,0,TRUE,TRUE,0.469999999999914,5.49287226117971,NA,0,2.51337889193633,NA,"LIQ","PE",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:16:33,3.14790128664818e-06,NA,NA,NA,NA,NA,NA,-1.0026091442983,23.2514279505446,9.07120396098623
"Nelder-Mead20",1.64037969300113,-2.1570574749861,8.64323796650312e-07,65,NA,NA,0,TRUE,TRUE,0.410000000000082,28.3229612782986,29.3271387516729,0,11.4619307627626,13.1366793009177,"TERM","RE",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:16:36,8.64323796650312e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead110",1.70285838961596,NA,6.14128385993748e-07,77,NA,NA,0,TRUE,TRUE,0.469999999999914,1.86595036122626,NA,0,2.33602497397832,NA,"CORP","RE",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:16:39,6.14128385993748e-07,-13.6576188506515,543.448293859377,210.022003441633,NA,NA,NA,NA,NA,NA
"Nelder-Mead29",1.35072854214752,NA,6.9207908356509e-07,75,NA,NA,0,TRUE,TRUE,0.400000000000091,541.777145624865,NA,0,255.820260186008,NA,"HY","RE",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:16:42,6.9207908356509e-07,NA,NA,NA,-8.00024824316569,2850.29846621217,1351.04739891107,NA,NA,NA
"Nelder-Mead39",1.03508461159169,NA,8.39411451777679e-07,63,NA,NA,0,TRUE,TRUE,0.650000000000091,14.5324719410637,NA,0,10.6759751603646,NA,"LIQ","RE",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:16:46,8.39411451777679e-07,NA,NA,NA,NA,NA,NA,-1.74200318065169,20.3053272686164,17.472090819334
"Nelder-Mead30",2.32384087037019,-1.54699794282694,1.75396017219994e-07,63,NA,NA,0,TRUE,TRUE,0.280000000000086,169.021417122315,434.503716076745,0,70.0010445632548,181.156686028102,"TERM","SEC",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:16:48,1.75396017219994e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead111",1.76859855292913,NA,1.89636978853114e-07,63,NA,NA,0,TRUE,TRUE,0.279999999999973,25.5777872500252,NA,0,9.88645183887768,NA,"CORP","SEC",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:16:50,1.89636978853114e-07,-1.15739478346439,863.284008332931,328.331522645353,NA,NA,NA,NA,NA,NA
"Nelder-Mead210",1.8354912482179,NA,1.85590674144485e-07,73,NA,NA,0,TRUE,TRUE,0.230000000000018,1.39523016705038,NA,0,2.2650439226871,NA,"HY","SEC",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:16:52,1.85590674144485e-07,NA,NA,NA,-2.38765138775177,112.839509471215,43.8397000636489,NA,NA,NA
"Nelder-Mead310",1.76734970561719,NA,1.87854909663084e-07,65,NA,NA,0,TRUE,TRUE,0.240000000000009,1.24567304458601,NA,0,2.9308656477767,NA,"LIQ","SEC",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:16:53,1.87854909663084e-07,NA,NA,NA,NA,NA,NA,-0.600612907518752,43.535889010188,22.1166667329249
"Nelder-Mead40",3.0519849779464,-3.29203418754975,1.92649969890907e-06,71,NA,NA,0,TRUE,TRUE,0.549999999999955,66.6666358123692,139.646065463016,0,24.2456503879185,49.1788868732458,"TERM","VC",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:16:57,1.92649969890907e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead112",2.56656963907336,NA,1.97156039835398e-06,91,NA,NA,0,TRUE,TRUE,0.639999999999986,6653.12597512519,NA,0,2366.55491278317,NA,"CORP","VC",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:17:01,1.97156039835398e-06,-16.628958366971,93669.8834766409,33315.2596019083,NA,NA,NA,NA,NA,NA
"Nelder-Mead211",2.25596125971417,NA,1.97460019694168e-06,81,NA,NA,0,TRUE,TRUE,0.629999999999995,64.5738789887169,NA,0,23.3160618599656,NA,"HY","VC",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:17:05,1.97460019694168e-06,NA,NA,NA,-10.0039833887901,597.337981652449,220.274487473523,NA,NA,NA
"Nelder-Mead311",1.94080960062797,NA,1.54979610834303e-06,71,NA,NA,0,TRUE,TRUE,0.489999999999895,4.6770902577514,NA,0,2.38649824545638,NA,"LIQ","VC",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:17:09,1.54979610834303e-06,NA,NA,NA,NA,NA,NA,-2.5214200459871,12.595672084204,5.21828982780476
