"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","SE.MKT.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","SE.ME.indep","IA","SE.IA","SE.IA.indep","ROE","SE.ROE","SE.ROE.indep","EG","SE.EG","SE.EG.indep","Alpha","SE.Alpha","SE.Alpha.indep"
"Nelder-Mead41",2.20939504020767,7277.47238500942,69,NA,NA,0,TRUE,TRUE,0.748999999999999,1.76860882074107,0.0412605062003993,1.39461942492336,"EG","VC",180,0,12,"2009","EW_VYP","L2_Lasso","linear",2020-07-04 12:24:15,15129.4382031868,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.858418103891536,1.59895549622034,0.921645712127176,NA,NA,NA
"Nelder-Mead51",2.38984449626691,5690.81449454204,79,NA,NA,0,FALSE,TRUE,0.898999999999999,13.3898250842059,0,9.65963585231877,"Alpha","VC",180,0,12,"2009","EW_VYP","L2_Lasso","linear",2020-07-04 12:24:18,12467.2058363359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00574127083026991,0.0154505372090251,0.0102916916151513
"Nelder-Mead7",0.644921875,4854.42518852086,24,NA,NA,0,TRUE,TRUE,0.19,1.04645728752429,0.710209982038433,0.657827582454971,"MKT","PD",180,0,12,"2009","EW_VYP","L2_Lasso","linear",2020-07-04 12:23:59,12783.3394760284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead12",0.53816477053424,3584.33829015964,57,NA,NA,0,TRUE,TRUE,0.516,8.80572783573466,5.50115508701765e-13,7.3372175757883,"ME","PD",180,0,12,"2009","EW_VYP","L2_Lasso","linear",2020-07-04 12:24:04,19315.6172361469,0.820986495795796,13.8480890369993,15.3269176524509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead22",0.38999181557665,4205.18202338835,59,NA,NA,0,TRUE,TRUE,0.521,1.51910916714681,0.0222329720506548,1.83143341934443,"IA","PD",180,0,12,"2009","EW_VYP","L2_Lasso","linear",2020-07-04 12:24:06,26180.7662551015,NA,NA,NA,0.779527613987193,2.62795226254238,3.6810716616814,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead32",0.477251246047671,4719.08812306399,51,NA,NA,0,TRUE,TRUE,0.372,0.898597697129682,0.912467424545161,0.640231103814699,"ROE","PD",180,0,12,"2009","EW_VYP","L2_Lasso","linear",2020-07-04 12:24:08,15130.9274014769,NA,NA,NA,NA,NA,NA,0.3533038127076,0.95544377233045,1.08420330502779,NA,NA,NA,NA,NA,NA
"Nelder-Mead42",0.359178683312529,4605.19310943208,51,NA,NA,0,TRUE,TRUE,0.534,0.512069549614704,0.937342588455671,0.765046402042106,"EG","PD",180,0,12,"2009","EW_VYP","L2_Lasso","linear",2020-07-04 12:24:11,20377.1656527759,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.316768915659077,1.21420503909367,1.57114827658529,NA,NA,NA
"Nelder-Mead52",-0.310588971771452,3776.96397435906,87,NA,NA,0,FALSE,TRUE,0.768000000000001,2.51703698569229,0.00433441605813167,1.52606687662812,"Alpha","PD",180,0,12,"2009","EW_VYP","L2_Lasso","linear",2020-07-04 12:24:14,31388.1579235957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00554387832358257,0.00685107603164494,0.00390148643320781
"Nelder-Mead8",0.0521484374999992,4300.13859409671,30,NA,NA,0,TRUE,TRUE,0.166,2.44728968216945,0.0203588794302233,3.72195379463441,"MKT","RE",180,0,12,"2009","EW_VYP","L2_Lasso","linear",2020-07-04 12:24:15,115595.73268613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead13",-0.192886296624134,3126.93726195445,107,NA,NA,0,TRUE,TRUE,0.665000000000001,5.09951642028063,7.16819456696438e-05,3.78141525094089,"ME","RE",180,0,12,"2009","EW_VYP","L2_Lasso","linear",2020-07-04 12:24:17,146260.802986353,0.97509171874816,8.66800698779658,5.69298318515399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead23",-0.191109319192664,3320.03402091778,71,NA,NA,0,TRUE,TRUE,0.526000000000002,10.131381269913,0,6.51020497242425,"IA","RE",180,0,12,"2009","EW_VYP","L2_Lasso","linear",2020-07-04 12:24:19,150396.225112593,NA,NA,NA,1.20903123175681,7.0396988587824,11.6770864156094,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead33",-0.17425192217615,3594.57792431348,77,NA,NA,0,TRUE,TRUE,0.548999999999999,5.33502139555168,0,3.88785524457229,"ROE","RE",180,0,12,"2009","EW_VYP","L2_Lasso","linear",2020-07-04 12:24:20,106265.86773709,NA,NA,NA,NA,NA,NA,1.2009339317415,12.8782593757616,8.643899659431,NA,NA,NA,NA,NA,NA
"Nelder-Mead43",-0.215695460029964,3683.68939707357,65,NA,NA,0,TRUE,TRUE,0.295000000000002,100.590769448238,0,76.9422171211543,"EG","RE",180,0,12,"2009","EW_VYP","L2_Lasso","linear",2020-07-04 12:24:22,125571.43999594,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.524253269165641,166.195230575009,153.864595771066,NA,NA,NA
"Nelder-Mead53",-0.9771939130324,3595.25237253782,111,NA,NA,0,FALSE,TRUE,0.478000000000002,3.88620621496875,1.52433621281034e-13,2.80386559649818,"Alpha","RE",180,0,12,"2009","EW_VYP","L2_Lasso","linear",2020-07-04 12:24:24,148268.856308421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00748910644706663,0.152611388647583,0.101346406133335
"Nelder-Mead9",1.8140625,6184.63233455782,24,NA,NA,0,TRUE,TRUE,0.154999999999999,2.53732648196368,0.0388717137786686,2.88099467047428,"MKT","NATRES",180,0,12,"2009","EW_VYP","L2_Lasso","linear",2020-07-04 12:24:15,51322.5819984567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead14",2.45275746014326,3156.60730883028,85,NA,NA,0,TRUE,TRUE,0.455,0.969273198539351,0,1.04860959871211,"ME","NATRES",180,0,12,"2009","EW_VYP","L2_Lasso","linear",2020-07-04 12:24:17,56818.0681778847,2.75141495593247,4.08783571496447,3.75700773706917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead24",2.08497029806393,5837.08212322235,63,NA,NA,0,TRUE,TRUE,0.321,23.7806034458459,0,31.2627187374179,"IA","NATRES",180,0,12,"2009","EW_VYP","L2_Lasso","linear",2020-07-04 12:24:18,61163.5981487545,NA,NA,NA,0.753535790812471,6.17466323593712,5.1713109203026,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead34",1.97075539439434,5888.18853363063,93,NA,NA,0,TRUE,TRUE,0.571,2.5488241870817,0.232851804456664,2.67147130446618,"ROE","NATRES",180,0,12,"2009","EW_VYP","L2_Lasso","linear",2020-07-04 12:24:19,67413.4660598746,NA,NA,NA,NA,NA,NA,0.599798025009069,1.29033824465125,1.49511394287115,NA,NA,NA,NA,NA,NA
"Nelder-Mead44",2.109448671881,6094.93369075151,57,NA,NA,0,TRUE,TRUE,0.338999999999999,1.96816942731682,0.125920668134316,2.11920864110694,"EG","NATRES",180,0,12,"2009","EW_VYP","L2_Lasso","linear",2020-07-04 12:24:20,68663.3815312651,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.244589004986301,1.05818492377498,1.45046084595432,NA,NA,NA
"Nelder-Mead54",2.40291100305051,5919.30234102828,119,NA,NA,0,FALSE,TRUE,0.759,1.63420172540761,0.0722173493472621,2.12308891911602,"Alpha","NATRES",180,0,12,"2009","EW_VYP","L2_Lasso","linear",2020-07-04 12:24:22,101173.961631635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0034727902270806,0.00299032889271749,0.00401942311878513
"Nelder-Mead10",1.86015625,9089.95296852406,26,NA,NA,0,TRUE,TRUE,0.036999999999999,0.49490150335455,0.670331839462029,0.679557513504495,"MKT","INF",180,0,12,"2009","EW_VYP","L2_Lasso","linear",2020-07-04 12:24:18,50667.7879102273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead15",1.19872374090874,7101.57461830201,71,NA,NA,0,TRUE,TRUE,0.0910000000000011,0.597763410768776,4.15262703767905e-05,0.708237785131099,"ME","INF",180,0,12,"2009","EW_VYP","L2_Lasso","linear",2020-07-04 12:24:18,14439.5560474069,2.67949689055321,1.63374252128799,1.16182887597735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead25",2.5663164900685,5144.32543254951,71,NA,NA,0,TRUE,TRUE,0.0750000000000011,0.435149491731868,0.00583780240664855,0.934603299409823,"IA","INF",180,0,12,"2009","EW_VYP","L2_Lasso","linear",2020-07-04 12:24:19,87932.639656865,NA,NA,NA,3.88382526818563,0.98346385226058,1.3483064966885,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead35",2.14518614183428,7521.56837515854,57,NA,NA,0,TRUE,TRUE,0.116,0.204323371530783,0.904190981802154,0.20144671640458,"ROE","INF",180,0,12,"2009","EW_VYP","L2_Lasso","linear",2020-07-04 12:24:19,89452.1049110744,NA,NA,NA,NA,NA,NA,1.12724256666058,0.306088142562657,0.734498400673803,NA,NA,NA,NA,NA,NA
"Nelder-Mead45",2.63879756546858,6663.31124826518,73,NA,NA,0,TRUE,TRUE,0.101000000000003,0.277897508170974,0.958449780434651,0.648554219665543,"EG","INF",180,0,12,"2009","EW_VYP","L2_Lasso","linear",2020-07-04 12:24:20,130150.55704922,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.928555829607267,0.217706094549845,0.290262842147007,NA,NA,NA
"Nelder-Mead55",2.39190525501145,6080.11425956598,99,NA,NA,0,FALSE,TRUE,0.155000000000001,2.55427431639636,0.00180058628584945,4.14380941567862,"Alpha","INF",180,0,12,"2009","EW_VYP","L2_Lasso","linear",2020-07-04 12:24:20,112948.561488346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00383455736745005,0.0342457508879963,0.0617812202400479
