"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","SE.MKT.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","SE.ME.indep","IA","SE.IA","SE.IA.indep","ROE","SE.ROE","SE.ROE.indep","EG","SE.EG","SE.EG.indep","Alpha","SE.Alpha","SE.Alpha.indep"
"Nelder-Mead",1.21240234375,13618.5420532514,26,NA,NA,0,TRUE,TRUE,0.215,3.22581908195212,0.493235684749226,4.21344137449672,"MKT","PE",180,0,12,"2003","EW_VYP","L2_Lasso","linear",2020-07-04 12:23:18,90040.5910902741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",1.27022949829226,8796.24807252433,61,NA,NA,0,TRUE,TRUE,0.636,33.9950898296706,0,20.9184031233596,"ME","PE",180,0,12,"2003","EW_VYP","L2_Lasso","linear",2020-07-04 12:23:21,66986.5216962813,0.549582076854071,7.70704465367634,5.61202447332099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead2",1.24508963291376,10842.7032608393,59,NA,NA,0,TRUE,TRUE,0.762,21.3085760065137,0,11.9298347314189,"IA","PE",180,0,12,"2003","EW_VYP","L2_Lasso","linear",2020-07-04 12:23:24,73772.1250986415,NA,NA,NA,0.433115993498063,100.891621685215,62.2142895413624,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead3",1.02113786586019,10645.1350670261,61,NA,NA,0,TRUE,TRUE,0.659999999999999,5.60564064138058,0.348621411749163,3.45327813325204,"ROE","PE",180,0,12,"2003","EW_VYP","L2_Lasso","linear",2020-07-04 12:23:27,78633.595419525,NA,NA,NA,NA,NA,NA,0.472568543607686,2.93180660387306,1.35526348165163,NA,NA,NA,NA,NA,NA
"Nelder-Mead4",1.04524871992409,10678.7460025367,63,NA,NA,0,TRUE,TRUE,0.608,11.4761746339152,1.86441262428616e-08,6.74141700107478,"EG","PE",180,0,12,"2003","EW_VYP","L2_Lasso","linear",2020-07-04 12:23:29,71126.0781349843,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.296894231877072,21.5729731991905,12.2374303698108,NA,NA,NA
"Nelder-Mead5",0.788748091859349,8103.76419382496,113,NA,NA,0,FALSE,TRUE,1.002,0.0495131870920633,0.999945288751036,0.0308423013834499,"Alpha","PE",180,0,12,"2003","EW_VYP","L2_Lasso","linear",2020-07-04 12:23:35,51390.3952261543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00364436928074237,0.000249793611349308,0.000151510386752356
"Nelder-Mead6",1.801953125,7628.70390719772,26,NA,NA,0,TRUE,TRUE,0.21,1.54783110846893,0.214499378139971,1.57436623068689,"MKT","VC",180,0,12,"2003","EW_VYP","L2_Lasso","linear",2020-07-04 12:23:18,29878.2569073673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead11",1.58738959966941,7133.9617572872,45,NA,NA,0,TRUE,TRUE,0.432,1.65143279129086,0.800161540062348,1.76796661973014,"ME","VC",180,0,12,"2003","EW_VYP","L2_Lasso","linear",2020-07-04 12:23:23,20805.00298896,-0.784476749846363,1.23004169047481,1.4533715653346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead21",1.71119041525672,7174.43643772796,49,NA,NA,0,TRUE,TRUE,0.493,1.49405268876276,0.447014429937906,1.55116267382712,"IA","VC",180,0,12,"2003","EW_VYP","L2_Lasso","linear",2020-07-04 12:23:27,23467.6804440812,NA,NA,NA,-0.769994696328649,0.854924767452369,0.712984564824177,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead31",1.99216309501462,7065.15123596668,63,NA,NA,0,TRUE,TRUE,0.636,3.23222373571169,0.0011488317670737,2.10561684474691,"ROE","VC",180,0,12,"2003","EW_VYP","L2_Lasso","linear",2020-07-04 12:23:29,22580.1071061672,NA,NA,NA,NA,NA,NA,-0.621213195558448,0.816028994410191,0.595520935339267,NA,NA,NA,NA,NA,NA
