"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","Factor","Type","max.quarter","lambda","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","IA","SE.IA","ROE","SE.ROE","EG","SE.EG"
"Nelder-Mead",2.578125,235.068297308474,30,NA,NA,0,TRUE,TRUE,37.036,1.41597175649646,0.0254449069312314,"MKT","PE",60,0,"1994","FW","L2_Lasso","exp.aff",2020-04-09 15:01:12,595.838995361247,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",1.46294444083233,231.13446410194,75,NA,NA,0,TRUE,TRUE,95.476,1.99869405006861,0.398153557469529,"ME","PE",60,0,"1994","FW","L2_Lasso","exp.aff",2020-04-09 15:06:05,676.301077541108,1.14449307571612,1.53048636277899,NA,NA,NA,NA,NA,NA
"Nelder-Mead2",2.00562116208603,231.914193921095,69,NA,NA,0,TRUE,TRUE,63.762,1.42078747087543,2.24109619750834e-12,"IA","PE",60,0,"1994","FW","L2_Lasso","exp.aff",2020-04-09 15:08:58,661.398854348554,NA,NA,2.59213578456547,2.9793103355079,NA,NA,NA,NA
"Nelder-Mead3",2.03358644359816,197.932923631831,71,NA,NA,0,TRUE,TRUE,71.213,2.28976258385397,0.00498692497717212,"ROE","PE",60,0,"1994","FW","L2_Lasso","exp.aff",2020-04-09 15:12:07,1323.46478098725,NA,NA,NA,NA,3.08058345673635,1.4881886789178,NA,NA
"Nelder-Mead4",1.95159330222669,228.344054793824,73,NA,NA,0,TRUE,TRUE,71.997,1.81779004779646,2.88657986402541e-15,"EG","PE",60,0,"1994","FW","L2_Lasso","exp.aff",2020-04-09 15:15:25,677.001581853811,NA,NA,NA,NA,NA,NA,3.13381490952306,2.97952085126655
"Nelder-Mead5",1.9359375,107.407423432973,26,NA,NA,0,TRUE,TRUE,8.836,1.21866665839185,0.254038155202048,"MKT","VC",60,0,"1994","FW","L2_Lasso","exp.aff",2020-04-09 14:59:32,1958.30545888459,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead11",1.0623840577653,106.20497273236,49,NA,NA,0,TRUE,TRUE,17.166,1.14390705353203,0.722583148793973,"ME","VC",60,0,"1994","FW","L2_Lasso","exp.aff",2020-04-09 15:00:41,2729.94339158565,0.851214537776832,0.95681363427751,NA,NA,NA,NA,NA,NA
"Nelder-Mead21",1.63948209281565,105.33504842525,69,NA,NA,0,TRUE,TRUE,25.776,1.11914573757834,0.00250309123654879,"IA","VC",60,0,"1994","FW","L2_Lasso","exp.aff",2020-04-09 15:02:00,2398.63853717732,NA,NA,2.13775620339913,1.47862721592513,NA,NA,NA,NA
"Nelder-Mead31",1.21165297599869,101.923855991865,61,NA,NA,0,TRUE,TRUE,22.1,1.1947803976376,0.28600653817229,"ROE","VC",60,0,"1994","FW","L2_Lasso","exp.aff",2020-04-09 15:03:12,2924.91381564147,NA,NA,NA,NA,1.8884008970328,0.788514199593969,NA,NA
"Nelder-Mead41",1.16735554002217,102.623605077203,65,NA,NA,0,TRUE,TRUE,24.165,1.1121224716538,9.44447218165223e-06,"EG","VC",60,0,"1994","FW","L2_Lasso","exp.aff",2020-04-09 15:04:37,2663.49965144743,NA,NA,NA,NA,NA,NA,3.10370374312888,1.54116845404202
"Nelder-Mead6",1.708984375,251.946346243057,28,NA,NA,0,TRUE,TRUE,4.146,76.0412686783246,0,"MKT","PD",60,0,"1994","FW","L2_Lasso","exp.aff",2020-04-09 14:59:12,440.358090582522,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead12",1.66373880983847,251.930002003429,55,NA,NA,0,TRUE,TRUE,8.787,0.216110194700345,0.990042796061577,"ME","PD",60,0,"1994","FW","L2_Lasso","exp.aff",2020-04-09 14:59:46,423.667490075033,0.0633520842242433,0.0350455344003619,NA,NA,NA,NA,NA,NA
"Nelder-Mead22",1.57936662535287,250.011033528293,57,NA,NA,0,TRUE,TRUE,8.807,12.8949382864635,0,"IA","PD",60,0,"1994","FW","L2_Lasso","exp.aff",2020-04-09 15:00:14,342.740844756017,NA,NA,0.945315683516742,14.4743638847373,NA,NA,NA,NA
"Nelder-Mead32",2.00860604976911,202.781707841495,69,NA,NA,0,TRUE,TRUE,11.525,11.3543826682057,0,"ROE","PD",60,0,"1994","FW","L2_Lasso","exp.aff",2020-04-09 15:00:52,2815.69809645621,NA,NA,NA,NA,2.87556592404405,34.1434272660279,NA,NA
"Nelder-Mead42",1.41790357872423,184.880973091402,73,NA,NA,0,TRUE,TRUE,12.638,5.26248277699581,0,"EG","PD",60,0,"1994","FW","L2_Lasso","exp.aff",2020-04-09 15:01:28,744.715603683476,NA,NA,NA,NA,NA,NA,3.94856665910341,16.954852806599
"Nelder-Mead7",1.2796875,314.802028358586,22,NA,NA,0,TRUE,TRUE,6.34200000000001,1.49761180257828,0.675316039173126,"MKT","RE",60,0,"1994","FW","L2_Lasso","exp.aff",2020-04-09 15:01:52,1682.11645188108,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead13",-0.519060151196891,298.694484422652,59,NA,NA,0,TRUE,TRUE,17.978,3.2594899364537,0,"ME","RE",60,0,"1994","FW","L2_Lasso","exp.aff",2020-04-09 15:02:50,2108.45380566328,2.16258885537459,3.43152555594948,NA,NA,NA,NA,NA,NA
"Nelder-Mead23",1.0824301487999,312.89231696689,55,NA,NA,0,TRUE,TRUE,16.023,1.48906447961219,0.000132418421553093,"IA","RE",60,0,"1994","FW","L2_Lasso","exp.aff",2020-04-09 15:03:50,1720.91087732284,NA,NA,1.15322038826998,3.69749322079444,NA,NA,NA,NA
"Nelder-Mead33",1.03270000612347,246.973685722397,69,NA,NA,0,TRUE,TRUE,20.922,1.93297588153035,0,"ROE","RE",60,0,"1994","FW","L2_Lasso","exp.aff",2020-04-09 15:04:59,8924.20394716544,NA,NA,NA,NA,4.71768417232607,2.13250785756878,NA,NA
"Nelder-Mead43",0.399277531745826,265.526296323596,69,NA,NA,0,TRUE,TRUE,20.744,1.61401271514747,0,"EG","RE",60,0,"1994","FW","L2_Lasso","exp.aff",2020-04-09 15:05:53,1005.70499744359,NA,NA,NA,NA,NA,NA,7.36442039612292,6.57317687693714
"Nelder-Mead8",-0.273046875000001,661.554126464669,30,NA,NA,0,TRUE,TRUE,1.19200000000001,2.42971981017662,0.00198045867396079,"MKT","NATRES",60,0,"1994","FW","L2_Lasso","exp.aff",2020-04-09 15:04:43,1653.59322922235,NA,NA,NA,NA,NA,NA,NA,NA
