"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","Factor","Type","max.quarter","lambda","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","IA","SE.IA","ROE","SE.ROE","EG","SE.EG"
"Nelder-Mead",2.59296875,222.548977232366,30,NA,NA,0,TRUE,TRUE,34.112,1.50214870785725,0.0167168920255454,"MKT","PE",60,0,"1997","FW","L2_Lasso","exp.aff",2020-04-09 15:33:09,1384.7165806282,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",2.08080927357078,221.841443742402,59,NA,NA,0,TRUE,TRUE,69.973,4.08789028346206,0.0443677211287155,"ME","PE",60,0,"1997","FW","L2_Lasso","exp.aff",2020-04-09 15:36:50,1140.07124006073,0.530251734703779,4.05037597398566,NA,NA,NA,NA,NA,NA
"Nelder-Mead2",1.79826682399856,216.211942500599,77,NA,NA,0,TRUE,TRUE,70.064,1.30424777503536,0,"IA","PE",60,0,"1997","FW","L2_Lasso","exp.aff",2020-04-09 15:39:36,1162.03277513693,NA,NA,3.58904845476447,2.39637686757146,NA,NA,NA,NA
"Nelder-Mead3",2.11158109919426,194.086228133951,99,NA,NA,0,TRUE,TRUE,86.112,2.27272016373779,0.0713039033460335,"ROE","PE",60,0,"1997","FW","L2_Lasso","exp.aff",2020-04-09 15:42:47,953.913378018898,NA,NA,NA,NA,2.72637010516887,1.43564048446874,NA,NA
"Nelder-Mead4",2.07345200855717,217.894266544055,71,NA,NA,0,TRUE,TRUE,60.445,1.80966051926946,1.93178806284777e-14,"EG","PE",60,0,"1997","FW","L2_Lasso","exp.aff",2020-04-09 15:45:24,1026.38534101916,NA,NA,NA,NA,NA,NA,2.59404813478429,3.57118748154348
"Nelder-Mead5",2.16953125,119.377943238116,26,NA,NA,0,TRUE,TRUE,6.542,1.09729545171569,0.19937952586453,"MKT","VC",60,0,"1997","FW","L2_Lasso","exp.aff",2020-04-09 15:31:45,691.332688860463,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead11",0.604239589240753,115.995460720176,51,NA,NA,0,TRUE,TRUE,14.259,1.8872695020919,4.91305403329534e-05,"ME","VC",60,0,"1997","FW","L2_Lasso","exp.aff",2020-04-09 15:32:33,1126.07626531498,1.83255839434278,2.06948348027758,NA,NA,NA,NA,NA,NA
"Nelder-Mead21",1.80897747843483,116.894602108253,63,NA,NA,0,TRUE,TRUE,17.791,0.916056851554902,9.67055656608817e-06,"IA","VC",60,0,"1997","FW","L2_Lasso","exp.aff",2020-04-09 15:33:27,710.543322021431,NA,NA,2.34136242939494,2.01806676857208,NA,NA,NA,NA
"Nelder-Mead31",1.42362192032161,109.175032927098,63,NA,NA,0,TRUE,TRUE,17.539,1.14718482354527,0.0461595940829704,"ROE","VC",60,0,"1997","FW","L2_Lasso","exp.aff",2020-04-09 15:34:21,935.781479914943,NA,NA,NA,NA,2.39723770309938,1.07896622441175,NA,NA
"Nelder-Mead41",1.34775252897662,113.117498232126,71,NA,NA,0,TRUE,TRUE,19.98,1.02486037394984,5.4954773202498e-05,"EG","VC",60,0,"1997","FW","L2_Lasso","exp.aff",2020-04-09 15:35:18,743.63210832738,NA,NA,NA,NA,NA,NA,3.27302333330351,1.37696415128619
"Nelder-Mead6",1.753125,245.914817480522,28,NA,NA,0,TRUE,TRUE,4.014,40.3164469528998,0,"MKT","PD",60,0,"1997","FW","L2_Lasso","exp.aff",2020-04-09 15:31:37,1627.01542753572,NA,NA,NA,NA,NA,NA,NA,NA
