"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","Factor","Type","max.quarter","lambda","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","IA","SE.IA","ROE","SE.ROE","EG","SE.EG"
"Nelder-Mead",2.64140625,292.27092988335,28,NA,NA,0,TRUE,TRUE,14.931,0.898491760493333,0.140269012897917,"MKT","PE",60,0,"2009","FW","L2_Lasso","exp.aff",2020-04-09 22:31:41,640.637886811751,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",1.42203645291739,268.564265653704,55,NA,NA,0,TRUE,TRUE,28.923,1.30589501418592,0.0532804502061001,"ME","PE",60,0,"2009","FW","L2_Lasso","exp.aff",2020-04-09 22:33:06,582.213846013926,1.5657453967724,1.73525068360404,NA,NA,NA,NA,NA,NA
"Nelder-Mead2",2.41863397250372,290.383825461844,65,NA,NA,0,TRUE,TRUE,33.815,1.00349072917902,0.0219769786088471,"IA","PE",60,0,"2009","FW","L2_Lasso","exp.aff",2020-04-09 22:34:31,624.14563005087,NA,NA,1.42023044567477,2.27423071009585,NA,NA,NA,NA
"Nelder-Mead3",2.05242115663341,246.181919248228,57,NA,NA,0,TRUE,TRUE,25.538,0.962864538285745,0.0737589603449228,"ROE","PE",60,0,"2009","FW","L2_Lasso","exp.aff",2020-04-09 22:35:37,510.011581996659,NA,NA,NA,NA,2.26150469756076,1.15670892879465,NA,NA
"Nelder-Mead4",2.01974453075913,276.229189397774,71,NA,NA,0,TRUE,TRUE,28.348,0.973200849330547,3.7577787104226e-08,"EG","PE",60,0,"2009","FW","L2_Lasso","exp.aff",2020-04-09 22:36:43,594.386576713207,NA,NA,NA,NA,NA,NA,3.00967977842831,2.03840151319471
"Nelder-Mead5",1.9859375,150.969670953064,26,NA,NA,0,TRUE,TRUE,6.237,0.883215000865015,0.383866210549589,"MKT","VC",60,0,"2009","FW","L2_Lasso","exp.aff",2020-04-09 22:31:18,504.420496142749,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead11",3.15170020531737,127.141661963186,69,NA,NA,0,TRUE,TRUE,16.38,0.986659163076687,0.0046189658799598,"ME","VC",60,0,"2009","FW","L2_Lasso","exp.aff",2020-04-09 22:32:01,552.274363937818,-1.69562509198022,0.92040217804578,NA,NA,NA,NA,NA,NA
"Nelder-Mead21",1.81158722738,144.518526323438,61,NA,NA,0,TRUE,TRUE,15.184,0.874480833315174,0.000112977735047703,"IA","VC",60,0,"2009","FW","L2_Lasso","exp.aff",2020-04-09 22:33:17,567.983624293312,NA,NA,-3.36307972693903,1.28893282868688,NA,NA,NA,NA
"Nelder-Mead31",2.40367230706033,140.438125489982,53,NA,NA,0,TRUE,TRUE,11.542,0.75008322828169,0.249105860479705,"ROE","VC",60,0,"2009","FW","L2_Lasso","exp.aff",2020-04-09 22:34:21,582.624859853592,NA,NA,NA,NA,-1.73175621789414,0.685913231291916,NA,NA
"Nelder-Mead41",2.15945325538987,146.645465416865,59,NA,NA,0,TRUE,TRUE,12.065,0.786400051627069,0.0242557064916091,"EG","VC",60,0,"2009","FW","L2_Lasso","exp.aff",2020-04-09 22:35:20,557.60450089939,NA,NA,NA,NA,NA,NA,-2.2033829214688,1.11614733855888
