"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","Factor","Type","max.quarter","lambda","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","IA","SE.IA","ROE","SE.ROE","EG","SE.EG"
"Nelder-Mead",2.409765625,381.819603036899,30,NA,NA,0,TRUE,TRUE,16.17,1.81986653260531,0.0103001898028562,"MKT","PE",60,0,"2012","FW","L2_Lasso","exp.aff",2020-04-09 22:43:15,535.118335492211,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",1.21022155854517,365.583009935231,47,NA,NA,0,TRUE,TRUE,24.937,1.96726455922465,0.169775313601965,"ME","PE",60,0,"2012","FW","L2_Lasso","exp.aff",2020-04-09 22:44:36,515.097467845618,1.23991562410301,1.64228569562663,NA,NA,NA,NA,NA,NA
"Nelder-Mead2",2.30391556620598,381.61400105953,57,NA,NA,0,TRUE,TRUE,27.141,2.11540052081774,0.0806819163995736,"IA","PE",60,0,"2012","FW","L2_Lasso","exp.aff",2020-04-09 22:45:51,527.472876816482,NA,NA,0.485876852273941,5.41095652583115,NA,NA,NA,NA
"Nelder-Mead3",2.1308343256119,347.329374363078,69,NA,NA,0,TRUE,TRUE,31.186,1.89930601222484,0.0585310160613102,"ROE","PE",60,0,"2012","FW","L2_Lasso","exp.aff",2020-04-09 22:47:10,397.629228572147,NA,NA,NA,NA,2.04514646579288,1.3978893065232,NA,NA
"Nelder-Mead4",1.87580511319166,368.627312520985,73,NA,NA,0,TRUE,TRUE,29.892,1.90005971039954,1.73492331612124e-10,"EG","PE",60,0,"2012","FW","L2_Lasso","exp.aff",2020-04-09 22:48:24,509.420025105196,NA,NA,NA,NA,NA,NA,2.71772961725905,2.73055997772318
"Nelder-Mead5",1.9796875,172.035160030096,28,NA,NA,0,TRUE,TRUE,6.585,0.85302424012906,0.403325279171974,"MKT","VC",60,0,"2012","FW","L2_Lasso","exp.aff",2020-04-09 22:42:50,408.466226543536,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead11",3.19786753286608,152.077970248128,59,NA,NA,0,TRUE,TRUE,14.64,1.19324852191955,0.000483698528529253,"ME","VC",60,0,"2012","FW","L2_Lasso","exp.aff",2020-04-09 22:43:29,429.301610314864,-1.57126575242728,1.01837914495844,NA,NA,NA,NA,NA,NA
"Nelder-Mead21",2.06211884412979,168.253626967996,67,NA,NA,0,TRUE,TRUE,16.818,0.88070553997444,0.00417501285376765,"IA","VC",60,0,"2012","FW","L2_Lasso","exp.aff",2020-04-09 22:44:49,414.418277975461,NA,NA,-2.2278934021191,1.48251789043202,NA,NA,NA,NA
"Nelder-Mead31",2.3355660174042,161.282685475014,59,NA,NA,0,TRUE,TRUE,12.432,0.777008393685941,0.236419228302315,"ROE","VC",60,0,"2012","FW","L2_Lasso","exp.aff",2020-04-09 22:45:50,485.92342325233,NA,NA,NA,NA,-1.77384658046067,0.673875243512962,NA,NA
"Nelder-Mead41",2.2489352337755,167.903700253855,57,NA,NA,0,TRUE,TRUE,11.637,0.822299351064153,0.0166460437785726,"EG","VC",60,0,"2012","FW","L2_Lasso","exp.aff",2020-04-09 22:46:50,461.514793520374,NA,NA,NA,NA,NA,NA,-2.0905289003018,1.17707786869527
"Nelder-Mead6",1.599609375,475.613344899029,26,NA,NA,0,TRUE,TRUE,1.638,12.7644957681306,1.95399252334028e-14,"MKT","PD",60,0,"2012","FW","L2_Lasso","exp.aff",2020-04-09 22:42:35,448.044183575491,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead12",1.67430622689426,475.518530940253,51,NA,NA,0,TRUE,TRUE,3.113,11.0505097532656,2.35145236615608e-12,"ME","PD",60,0,"2012","FW","L2_Lasso","exp.aff",2020-04-09 22:42:45,453.923602434282,-0.104492590203881,9.936829757508,NA,NA,NA,NA,NA,NA
"Nelder-Mead22",1.53652556101733,474.77728366621,57,NA,NA,0,TRUE,TRUE,3.743,8.63820313406184,0,"IA","PD",60,0,"2012","FW","L2_Lasso","exp.aff",2020-04-09 22:42:54,442.046648221497,NA,NA,0.470502164986101,10.7076501837439,NA,NA,NA,NA
"Nelder-Mead32",1.92437567144761,405.708356898261,65,NA,NA,0,TRUE,TRUE,4.086,3.23971881031442,0,"ROE","PD",60,0,"2012","FW","L2_Lasso","exp.aff",2020-04-09 22:43:05,349.632213974606,NA,NA,NA,NA,2.27595772198619,8.84987679041787,NA,NA
"Nelder-Mead42",1.3462577581107,295.484119457467,73,NA,NA,0,TRUE,TRUE,4.82,4.334370274108,0,"EG","PD",60,0,"2012","FW","L2_Lasso","exp.aff",2020-04-09 22:43:16,410.183132162669,NA,NA,NA,NA,NA,NA,3.98721565578744,11.66863734839
"Nelder-Mead7",0.7828125,718.38527348387,22,NA,NA,0,TRUE,TRUE,1.672,1.89003421215801,0.681445213486316,"MKT","RE",60,0,"2012","FW","L2_Lasso","exp.aff",2020-04-09 22:43:24,488.488189013029,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead13",-0.905040531003035,663.204875470381,57,NA,NA,0,TRUE,TRUE,4.531,1.79252559165212,6.25277113419642e-08,"ME","RE",60,0,"2012","FW","L2_Lasso","exp.aff",2020-04-09 22:43:37,476.381141084652,1.96106159528208,1.6849359824154,NA,NA,NA,NA,NA,NA
"Nelder-Mead23",-0.931627002491656,631.983482277224,67,NA,NA,0,TRUE,TRUE,5.72199999999999,1.35289959598583,0,"IA","RE",60,0,"2012","FW","L2_Lasso","exp.aff",2020-04-09 22:43:51,1731.94403755719,NA,NA,7.68301425722141,4.44777985379931,NA,NA,NA,NA
"Nelder-Mead33",0.713263677779923,655.13194309335,65,NA,NA,0,TRUE,TRUE,5.41500000000001,1.97623163418509,0.00594570801041194,"ROE","RE",60,0,"2012","FW","L2_Lasso","exp.aff",2020-04-09 22:44:05,326.242841108807,NA,NA,NA,NA,2.58913779243674,1.16282668203742,NA,NA
"Nelder-Mead43",0.00992355823851721,582.232228659661,69,NA,NA,0,TRUE,TRUE,5.792,1.9257364376554,0,"EG","RE",60,0,"2012","FW","L2_Lasso","exp.aff",2020-04-09 22:44:20,417.18951604003,NA,NA,NA,NA,NA,NA,6.45816973063148,2.65841867879669
"Nelder-Mead8",-0.461718750000001,1431.86036117965,28,NA,NA,0,TRUE,TRUE,0.409999999999997,2.64024515992689,0.000113714204142745,"MKT","NATRES",60,0,"2012","FW","L2_Lasso","exp.aff",2020-04-09 22:44:22,1207.31564131475,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead14",-2.30002996361364,1341.68065802593,71,NA,NA,0,TRUE,TRUE,0.936000000000007,8.35901930771785,0,"ME","NATRES",60,0,"2012","FW","L2_Lasso","exp.aff",2020-04-09 22:44:25,1219.30735786045,2.20817679235752,11.6316629743413,NA,NA,NA,NA,NA,NA
"Nelder-Mead24",-1.16935872805989,1400.75565906552,71,NA,NA,0,TRUE,TRUE,1.036,3.83452982613243,0,"IA","NATRES",60,0,"2012","FW","L2_Lasso","exp.aff",2020-04-09 22:44:28,1195.44741399207,NA,NA,2.87212625259326,20.2412912324066,NA,NA,NA,NA
"Nelder-Mead34",-0.414146799781884,1333.58304260233,65,NA,NA,0,TRUE,TRUE,0.926999999999992,2.82353682240665,2.98649993624167e-14,"ROE","NATRES",60,0,"2012","FW","L2_Lasso","exp.aff",2020-04-09 22:44:30,1035.77311864017,NA,NA,NA,NA,2.94720922797897,2.95154187577433,NA,NA
"Nelder-Mead44",-1.13719661087235,1265.32728489729,81,NA,NA,0,TRUE,TRUE,1.027,2.73200982721306,0,"EG","NATRES",60,0,"2012","FW","L2_Lasso","exp.aff",2020-04-09 22:44:32,1097.46520735624,NA,NA,NA,NA,NA,NA,5.90046589425583,2.93572912262149
"Nelder-Mead9",0.96875,851.337785575159,18,NA,NA,0,TRUE,TRUE,0.208000000000013,5.53777514525791,0.862607823967474,"MKT","INF",60,0,"2012","FW","L2_Lasso","exp.aff",2020-04-09 22:44:34,2461.06018286747,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead15",1.04545554593205,851.248625468235,41,NA,NA,0,TRUE,TRUE,0.499000000000009,5.75987172952659,0.899446479706903,"ME","INF",60,0,"2012","FW","L2_Lasso","exp.aff",2020-04-09 22:44:36,2449.01471990995,-0.0976534567773343,3.18024503812897,NA,NA,NA,NA,NA,NA
"Nelder-Mead25",0.890218514064327,850.726947743803,41,NA,NA,0,TRUE,TRUE,0.474999999999994,5.78124039915067,1.11022302462516e-16,"IA","INF",60,0,"2012","FW","L2_Lasso","exp.aff",2020-04-09 22:44:38,2447.53354906357,NA,NA,0.448702665721066,20.3114312550655,NA,NA,NA,NA
"Nelder-Mead35",0.787025296595951,777.604899664289,63,NA,NA,0,TRUE,TRUE,0.710999999999999,15.8715676132578,0,"ROE","INF",60,0,"2012","FW","L2_Lasso","exp.aff",2020-04-09 22:44:40,1176.21620247612,NA,NA,NA,NA,4.49781225507856,97.0051960814883,NA,NA
"Nelder-Mead45",0.590886262689316,756.286863494408,61,NA,NA,0,TRUE,TRUE,0.749000000000009,19.3266005979579,0,"EG","INF",60,0,"2012","FW","L2_Lasso","exp.aff",2020-04-09 22:44:42,2041.98680627954,NA,NA,NA,NA,NA,NA,4.08344012569622,76.1520250466178
