"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","Factor","Type","max.quarter","lambda","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","IA","SE.IA","ROE","SE.ROE","EG","SE.EG"
"Nelder-Mead",2.60078125,351.03027687307,28,NA,NA,0,TRUE,TRUE,18.534,1.31229157337824,0.0356680344245357,"MKT","PE",40,0,"2015","FW","L2_Lasso","exp.aff",2020-04-09 22:49:16,253.301128769211,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",1.18273934256286,330.771473282504,53,NA,NA,0,TRUE,TRUE,34.698,1.91888060379107,0.119621660037989,"ME","PE",40,0,"2015","FW","L2_Lasso","exp.aff",2020-04-09 22:51:01,276.264793104839,1.47656331714243,1.52967838846033,NA,NA,NA,NA,NA,NA
"Nelder-Mead2",2.21811155524338,348.634021979259,63,NA,NA,0,TRUE,TRUE,33.02,1.54497634399154,6.96737445515794e-10,"IA","PE",40,0,"2015","FW","L2_Lasso","exp.aff",2020-04-09 22:52:26,222.583891387281,NA,NA,1.78974964241497,4.18537150836211,NA,NA,NA,NA
"Nelder-Mead3",2.22471092061053,297.902801971118,75,NA,NA,0,TRUE,TRUE,36.069,1.70463719749422,0.102114606108987,"ROE","PE",40,0,"2015","FW","L2_Lasso","exp.aff",2020-04-09 22:53:52,189.549027047417,NA,NA,NA,NA,2.70905252136041,1.16894423142668,NA,NA
"Nelder-Mead4",1.87743125726594,328.835250937473,71,NA,NA,0,TRUE,TRUE,33.515,1.61465288621668,6.01182587045557e-08,"EG","PE",40,0,"2015","FW","L2_Lasso","exp.aff",2020-04-09 22:55:17,250.412974112056,NA,NA,NA,NA,NA,NA,3.71360228038357,1.78567286734981
"Nelder-Mead5",2.36875,172.615916802589,24,NA,NA,0,TRUE,TRUE,6.02,0.804181332849444,0.271017146121203,"MKT","VC",40,0,"2015","FW","L2_Lasso","exp.aff",2020-04-09 22:48:43,141.20357235705,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead11",3.31640136391329,162.198448128815,65,NA,NA,0,TRUE,TRUE,16.704,1.19231116074897,0.000671858093955868,"ME","VC",40,0,"2015","FW","L2_Lasso","exp.aff",2020-04-09 22:49:27,150.180409529335,-1.26211013011944,1.06213178235776,NA,NA,NA,NA,NA,NA
"Nelder-Mead21",2.41599618792534,171.862799402617,49,NA,NA,0,TRUE,TRUE,12.469,0.861104130340169,0.161902008185294,"IA","VC",40,0,"2015","FW","L2_Lasso","exp.aff",2020-04-09 22:50:07,149.641703813857,NA,NA,-1.00989210605621,1.58020744063613,NA,NA,NA,NA
"Nelder-Mead31",2.52152172904171,170.914828609036,61,NA,NA,0,TRUE,TRUE,15.339,0.79410609718222,0.453926391662465,"ROE","VC",40,0,"2015","FW","L2_Lasso","exp.aff",2020-04-09 22:50:49,154.146737413327,NA,NA,NA,NA,-0.787118441335995,0.804047819081328,NA,NA
"Nelder-Mead41",2.40850601020793,172.541525683355,61,NA,NA,0,TRUE,TRUE,12.787,0.822426734881801,0.489834948970082,"EG","VC",40,0,"2015","FW","L2_Lasso","exp.aff",2020-04-09 22:51:24,143.551576079903,NA,NA,NA,NA,NA,NA,-0.314823923775111,1.97088263566892
"Nelder-Mead6",1.723046875,534.687198467942,28,NA,NA,0,TRUE,TRUE,1.763,16.3267044351518,0,"MKT","PD",40,0,"2015","FW","L2_Lasso","exp.aff",2020-04-09 22:48:30,193.979926736634,NA,NA,NA,NA,NA,NA,NA,NA
