"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","Factor","Type","max.quarter","lambda","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","IA","SE.IA","ROE","SE.ROE","EG","SE.EG"
"Nelder-Mead",4.6515625,207.100202621267,32,NA,NA,0,TRUE,TRUE,23.551,0.751161205433437,0.00608969862548103,"MKT","PE",40,0,"2003","FW","L2_Lasso","exp.aff",2020-04-09 16:15:11,963.319087063563,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",3.63517298619905,173.638403635212,77,NA,NA,0,TRUE,TRUE,63.168,0.83107550051533,0.0725068311273416,"ME","PE",40,0,"2003","FW","L2_Lasso","exp.aff",2020-04-09 16:18:41,1540.86294228997,2.47793071227992,1.05632088909076,NA,NA,NA,NA,NA,NA
"Nelder-Mead2",3.98230412369484,174.084855775709,79,NA,NA,0,TRUE,TRUE,62.286,0.789187814431942,1.13213682872981e-09,"IA","PE",40,0,"2003","FW","L2_Lasso","exp.aff",2020-04-09 16:21:31,1198.53385452864,NA,NA,5.65369464626492,1.08115069283404,NA,NA,NA,NA
"Nelder-Mead3",2.88380447232233,159.740402085854,73,NA,NA,0,TRUE,TRUE,57.017,1.08195684907074,0.339494711644728,"ROE","PE",40,0,"2003","FW","L2_Lasso","exp.aff",2020-04-09 16:24:09,709.276866198566,NA,NA,NA,NA,2.78445483883408,1.03859968257737,NA,NA
"Nelder-Mead4",3.71581637246248,190.964143863013,79,NA,NA,0,TRUE,TRUE,59.046,0.951942645637523,0.00382225331275687,"EG","PE",40,0,"2003","FW","L2_Lasso","exp.aff",2020-04-09 16:26:39,906.662709046162,NA,NA,NA,NA,NA,NA,3.34028572315283,1.58484198638706
"Nelder-Mead5",3.53125,162.672531875796,30,NA,NA,0,TRUE,TRUE,6.59,0.90076203815652,0.0226044913706009,"MKT","VC",40,0,"2003","FW","L2_Lasso","exp.aff",2020-04-09 16:14:11,324.616360446594,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead11",4.425088836748,149.874867308585,71,NA,NA,0,TRUE,TRUE,14.175,1.09821639792356,0.00061925317690803,"ME","VC",40,0,"2003","FW","L2_Lasso","exp.aff",2020-04-09 16:14:59,287.883387253839,-1.6438356285815,0.836592618820347,NA,NA,NA,NA,NA,NA
"Nelder-Mead21",3.49039596293096,162.373907497231,87,NA,NA,0,TRUE,TRUE,19.244,0.946562320659537,0.042202514399033,"IA","VC",40,0,"2003","FW","L2_Lasso","exp.aff",2020-04-09 16:15:58,315.783044420985,NA,NA,-0.739135999146606,1.94857555563091,NA,NA,NA,NA
"Nelder-Mead31",3.60432522422634,162.503489905529,57,NA,NA,0,TRUE,TRUE,12.987,0.988258004544766,0.038541645483558,"ROE","VC",40,0,"2003","FW","L2_Lasso","exp.aff",2020-04-09 16:16:48,327.43681366671,NA,NA,NA,NA,-0.266337952716276,1.05740825514837,NA,NA
"Nelder-Mead41",3.46782345725223,161.857906544792,65,NA,NA,0,TRUE,TRUE,15.029,0.874384664827027,0.0342658938237754,"EG","VC",40,0,"2003","FW","L2_Lasso","exp.aff",2020-04-09 16:17:36,322.816887418741,NA,NA,NA,NA,NA,NA,1.09391423622146,1.45552552493283
