"X","Type","max.month","MKT","SE.MKT","SE.MKT.indep","Factor","Coef","SE.Coef","SE.Coef.indep","t.MKT","t.Coef","sig","t.MKT.indep","t.Coef.indep","sig.indep","source","weighting","method","validation.error"
4926,"VC",0,0.471669221521811,18.8828827966288,6.91169916341795,"Alpha",0.02,0.115453180242511,0.0421615826288297,0.0249786659485076,0.173230394849148,FALSE,0.0682421515129375,0.474365494674865,FALSE,"EW Asymptotic","EW","Asymptotic",NA
4925,"VC",0,0.450786371674653,2.19019590736863,0.89599283088159,"EG",2.18024167462567,1.45473512142084,0.586628297853247,0.205820114154191,1.49872072415233,FALSE,0.503113815353983,3.71656410473926,FALSE,"EW Asymptotic","EW","Asymptotic",NA
4923,"VC",0,1.69540548877646,0.522101181548172,0.230367573672657,"IA",4.46345081423219,0.815352045862379,0.382839793213487,3.2472738018886,5.47426211399433,TRUE,7.35956654726747,11.6587953847922,TRUE,"EW Asymptotic","EW","Asymptotic",NA
4922,"VC",0,1.87939686747268,1.4457022098816,0.675794998765873,"ME",0.383770769787952,3.06689794935845,1.61949919923124,1.29998892899707,0.125133204992436,FALSE,2.78101624147087,0.236968792556442,FALSE,"EW Asymptotic","EW","Asymptotic",NA
4921,"VC",0,1.880859375,1.77138378938232,1.0307359279466,"MKT",1.880859375,1.77138378938232,1.0307359279466,1.06180229619006,1.06180229619006,FALSE,1.82477327509772,1.82477327509772,FALSE,"EW Asymptotic","EW","Asymptotic",NA
4924,"VC",0,1.04083378063961,0.961580708998647,0.437218722000256,"ROE",2.18696083669083,0.654067168075783,0.310930793157334,1.08241957320826,3.34363341172544,FALSE,2.38057916613873,7.03359359966707,TRUE,"EW Asymptotic","EW","Asymptotic",NA
4974,"VC",1,0.456106748477509,21.3504169032634,7.81534945893034,"Alpha",0.02,0.130933701812751,0.0478294787043025,0.0213628965909229,0.152749060960654,FALSE,0.0583603779810935,0.418152163515027,FALSE,"EW Asymptotic","EW","Asymptotic",NA
4973,"VC",1,0.474734915385889,2.15851491199623,0.873495400433487,"EG",2.08720076694373,1.42015747368329,0.565745780300259,0.219935897939591,1.46969671013343,FALSE,0.543488740925589,3.6892909140851,FALSE,"EW Asymptotic","EW","Asymptotic",NA
4971,"VC",1,1.6275750730911,0.779013908192751,0.348837774351855,"IA",3.7865763282871,1.18483544669909,0.566586923831847,2.08927601416892,3.1958668512462,TRUE,4.6657076519742,6.68313398882973,TRUE,"EW Asymptotic","EW","Asymptotic",NA
4970,"VC",1,1.85104280839369,1.54947763526246,0.714283984627152,"ME",0.464814033543371,3.07931371941861,1.61284460756756,1.19462376627343,0.150947281081555,FALSE,2.59146620704357,0.288195174762923,FALSE,"EW Asymptotic","EW","Asymptotic",NA
4969,"VC",1,1.85,1.76231291276387,1.02435872846316,"MKT",1.85,1.76231291276387,1.02435872846316,1.04975682048349,1.04975682048349,FALSE,1.80600794291619,1.80600794291619,FALSE,"EW Asymptotic","EW","Asymptotic",NA
4972,"VC",1,1.0429307062217,0.868035153420022,0.429930895838205,"ROE",2.11533682655323,0.585573715098528,0.305649952039121,1.20148441236809,3.61241765470519,FALSE,2.42581009254609,6.92078245862928,TRUE,"EW Asymptotic","EW","Asymptotic",NA
5022,"VC",30,1.42615187977622,1.81291597922377,1.147312156493,"Alpha",0.00742931501658115,0.00918940933919967,0.00600416796926021,0.786661872982581,0.808464912417123,FALSE,1.24303736494482,1.23735962328458,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5021,"VC",30,0.921245067092947,1.23638896695106,0.627229415205796,"EG",1.27863418798127,0.797111112578322,0.405058832525787,0.745109420836018,1.60408526214799,FALSE,1.46875297101728,3.1566628976048,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5019,"VC",30,1.82656403217632,1.97505551106822,1.19929566491418,"IA",1.54004860294529,2.61475826728696,1.61346102791869,0.924816554238727,0.588983166135363,FALSE,1.52303063007155,0.954500032102976,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5018,"VC",30,2.11499076874872,1.31075572901996,0.598758288718875,"ME",0.747928977394202,3.03669255526232,1.35340444322948,1.61356591615287,0.246297234172787,FALSE,3.53229476501115,0.552627842427871,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5017,"VC",30,1.965625,1.80914619141644,1.05563006460594,"MKT",1.965625,1.80914619141644,1.05563006460594,1.08649318077554,1.08649318077554,FALSE,1.86203961587031,1.86203961587031,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5020,"VC",30,1.4562939602556,0.726483725923172,0.407437800481803,"ROE",1.37478831648056,0.601819882983168,0.351343216504034,2.0045789166234,2.28438500513784,TRUE,3.57427307562898,3.91294965122736,TRUE,"EW Asymptotic","EW","Asymptotic",NA
5070,"VC",60,1.47611060390335,2.30873261048603,1.34981222753358,"Alpha",0.00626743611513233,0.0117811460861176,0.00698730806339239,0.639359706359673,0.531988659619255,FALSE,1.09356736721858,0.896974350961913,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5069,"VC",60,1.09344978870364,0.872589322851673,0.535012687624108,"EG",1.06870235748055,0.526611259286219,0.362665552043425,1.2531092921584,2.02939519168104,FALSE,2.0437829120641,2.94679864536069,TRUE,"EW Asymptotic","EW","Asymptotic",NA
5067,"VC",60,1.89837613191571,2.8336836853121,1.7542755655233,"IA",1.17188848297487,3.62163971456427,2.24833277483077,0.669932265819085,0.323579531741429,FALSE,1.08214249187779,0.521225548145593,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5066,"VC",60,2.09296080492556,1.40748045581795,0.632306816395093,"ME",0.84707163322874,3.03859809777476,1.34918988473004,1.48702654894717,0.278770540220199,FALSE,3.31003992153358,0.627837225001306,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5065,"VC",60,1.9984375,1.82897239076046,1.06828134866048,"MKT",1.9984375,1.82897239076046,1.06828134866048,1.09265591437883,1.09265591437883,FALSE,1.87070335217014,1.87070335217014,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5068,"VC",60,1.6935615874886,1.19906256746403,0.704231529124707,"ROE",0.941068602595533,0.989229394859602,0.588995760957854,1.41240468466163,0.95131483909159,FALSE,2.40483636055537,1.59775106201973,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5118,"VC",120,1.80104482223364,26.0267737364053,13.2494667102226,"Alpha",-0.00143846886796244,0.122502895922236,0.0614491643009857,0.0691996956854627,-0.0117423254130708,FALSE,0.135933382197492,-0.0234090875657257,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5117,"VC",120,1.54544561048169,16.1489959061486,9.83442046658442,"EG",0.121649718144181,10.0680043051665,6.09288730787716,0.095699176559533,0.0120828035484406,FALSE,0.157146586901875,0.0199658572360114,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5115,"VC",120,1.67438856987283,1.76151553709587,1.13814567631067,"IA",-0.167275104857981,1.1983075596133,0.875475195282023,0.950538632564841,-0.139592797788876,FALSE,1.47115488352985,-0.191067783255807,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5114,"VC",120,1.66569304026634,2.28703162033209,1.24719736547738,"ME",0.225087664683451,4.59342864638143,2.79962655305348,0.728320949066927,0.0490021032243025,FALSE,1.33554887652346,0.0803991748249258,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5113,"VC",120,1.644921875,1.28048291767204,0.853287318886991,"MKT",1.644921875,1.28048291767204,0.853287318886991,1.28461055770312,1.28461055770312,FALSE,1.9277467725005,1.9277467725005,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5116,"VC",120,1.68386649619133,4.58015850194999,2.6710557537511,"ROE",-0.074519029349176,3.50666739073284,1.99943378585336,0.36764371701862,-0.0212506693808798,FALSE,0.63041233558176,-0.0372700660939223,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5166,"VC",150,1.97677450493727,4.75571513654264,2.56488418421052,"Alpha",-0.00447462854718227,0.00691882691973939,0.00346192548677594,0.415662933582344,-0.646732256651221,FALSE,0.770707120854164,-1.2925259553606,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5165,"VC",150,1.64846802497232,5.66005834468333,3.3018608244436,"EG",-0.243899727141616,3.46649267348934,1.91194292118051,0.291245765429393,-0.0703592218748608,FALSE,0.499254242567933,-0.127566427030689,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5163,"VC",150,1.56524308499402,1.64279492914025,1.10429802630897,"IA",-0.675505007406536,1.00583974871363,0.749767737549213,0.952792741948128,-0.671583130683034,FALSE,1.41741001767949,-0.900952353077472,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5162,"VC",150,1.40628144405491,2.93406241171603,2.6352552381541,"ME",-0.32956028849585,4.53098828342239,4.07332026775782,0.479295000147057,-0.0727347474504885,FALSE,0.533641456696225,-0.0809070406529212,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5161,"VC",150,1.45234375,1.27868011349128,0.862593886025847,"MKT",1.45234375,1.27868011349128,0.862593886025847,1.13581476295471,1.13581476295471,FALSE,1.68369353589005,1.68369353589005,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5164,"VC",150,1.70243261011783,3.7168547701314,2.16785166730453,"ROE",-0.459932836785447,2.86205029058326,1.56420076590932,0.458030435786342,-0.160700473467822,FALSE,0.785308624106467,-0.294036959199463,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5214,"VC",180,2.13631375464257,6.4284909414161,2.8500028324918,"Alpha",-0.00648393896699961,0.0361474178983447,0.0145524038290819,0.332319633660707,-0.179374886063343,FALSE,0.749583028580628,-0.445557932775473,FALSE,"EW Asymptotic","EW","Asymptotic",NA
