"X","Type","max.month","MKT","SE.MKT","SE.MKT.indep","Factor","Coef","SE.Coef","SE.Coef.indep","t.MKT","t.Coef","sig","t.MKT.indep","t.Coef.indep","sig.indep","vintage","weighting","nc_tag","nc_label","method"
12,"VC",0,1.71285382119124,1.27938171967336,0.552975936039355,"Alpha",-0.00127106564823917,0.00421507006293036,0.00203953495157479,1.33881373702021,-0.301552673920564,FALSE,3.09751963794196,-0.623213467000279,FALSE,2011,"FW","","100% NAV as Cashflow","Asymptotic"
11,"VC",0,0.30578098977223,2.24559766068434,1.01230451133021,"EG",3.83232126312252,1.68858408074055,0.760270966276836,0.136169089915708,2.26954719450026,FALSE,0.302064236946273,5.04073078298648,FALSE,2011,"FW","","100% NAV as Cashflow","Asymptotic"
9,"VC",0,1.55794210767773,0.85760424367671,0.47806790165253,"IA",2.89515385535646,1.18889778088535,0.716729388058105,1.81662126693606,2.43515792686609,FALSE,3.25883018352082,4.03939604485947,TRUE,2011,"FW","","100% NAV as Cashflow","Asymptotic"
8,"VC",0,1.58460433029104,0.892424880984296,0.713725479898453,"ME",-0.22040025270544,4.1940314700779,2.62363522059095,1.7756164849901,-0.0525509296432023,FALSE,2.22018741788018,-0.0840056769232564,FALSE,2011,"FW","","100% NAV as Cashflow","Asymptotic"
7,"VC",0,1.56953125,1.73709632909599,0.900752334918475,"MKT",1.56953125,1.73709632909599,0.900752334918475,0.903537255655135,0.903537255655135,FALSE,1.7424670346728,1.7424670346728,FALSE,2011,"FW","","100% NAV as Cashflow","Asymptotic"
10,"VC",0,0.994758396322554,0.982234794843315,0.51230183678848,"ROE",1.90723379010428,0.688197171073986,0.37319939815142,1.01275010979553,2.77134790764672,FALSE,1.9417427869447,5.11049535329221,FALSE,2011,"FW","","100% NAV as Cashflow","Asymptotic"
60,"VC",1,1.70946343460845,0.274767196156514,0.113772274851118,"Alpha",-0.00145914417733349,0.00108859157205983,0.000551186432767396,6.22149753871892,-1.34039635689306,FALSE,15.0253076757536,-2.64727883450872,TRUE,2011,"FW","","100% NAV as Cashflow","Asymptotic"
59,"VC",1,0.336441039761126,2.07765815043336,0.94714025246367,"EG",3.48272919488809,1.50694975224215,0.685461597128509,0.16193281829879,2.31111169413992,FALSE,0.355217760923988,5.08085239126118,FALSE,2011,"FW","","100% NAV as Cashflow","Asymptotic"
57,"VC",1,1.49836236245758,1.1825576696756,0.739279349077779,"IA",2.37099658818026,1.60489337213854,1.10270149511075,1.26705225536156,1.47735458899732,FALSE,2.02678779588085,2.15017082927064,TRUE,2011,"FW","","100% NAV as Cashflow","Asymptotic"
56,"VC",1,1.54614662824115,0.984294644564942,0.780399095537259,"ME",-0.178846012329632,4.48862646024618,2.77158986741086,1.57081686543621,-0.0398442628081427,FALSE,1.98122555123763,-0.0645283107838408,FALSE,2011,"FW","","100% NAV as Cashflow","Asymptotic"
55,"VC",1,1.5349609375,1.75057713977876,0.907674448924595,"MKT",1.5349609375,1.75057713977876,0.907674448924595,0.876831361852463,0.876831361852463,FALSE,1.69109193204525,1.69109193204525,FALSE,2011,"FW","","100% NAV as Cashflow","Asymptotic"
58,"VC",1,0.979698092630291,0.999014468373659,0.520959342839549,"ROE",1.90215010880746,0.703951886287392,0.381420653456299,0.980664568577456,2.7021024389029,FALSE,1.880565357155,4.9870139216921,FALSE,2011,"FW","","100% NAV as Cashflow","Asymptotic"
108,"VC",30,1.52792421208812,10.2051344558559,4.40748567868345,"Alpha",0.00126432918334695,0.0482632152312813,0.0212424397386842,0.149721125056943,0.0261965386534689,FALSE,0.346665723606962,0.0595190194205661,FALSE,2011,"FW","","100% NAV as Cashflow","Asymptotic"
107,"VC",30,0.989509367849679,1.11279222627175,0.763013312475835,"EG",1.00370654342696,0.744470755174109,0.512200299031434,0.889213048481555,1.34821487137157,FALSE,1.29684417253338,1.95959773027263,FALSE,2011,"FW","","100% NAV as Cashflow","Asymptotic"
105,"VC",30,1.57679751794654,33.4990240763127,19.9100917790647,"IA",0.936589648822382,43.8717917846104,26.0076127806386,0.0470699538695368,0.0213483336495713,FALSE,0.0791958939940463,0.0360121344747038,FALSE,2011,"FW","","100% NAV as Cashflow","Asymptotic"
104,"VC",30,1.67989554063533,0.943983328149654,0.650526489130459,"ME",0.29700810983195,3.61131576019198,1.94633880409505,1.77958178978454,0.0822437387242374,FALSE,2.58236300704803,0.15259836016579,FALSE,2011,"FW","","100% NAV as Cashflow","Asymptotic"
103,"VC",30,1.649609375,1.71939556061685,0.891832949982449,"MKT",1.649609375,1.71939556061685,0.891832949982449,0.959412373036596,0.959412373036596,FALSE,1.84968426545853,1.84968426545853,FALSE,2011,"FW","","100% NAV as Cashflow","Asymptotic"
106,"VC",30,1.28129846115807,0.553834982767012,0.769693573097325,"ROE",1.03236732883743,0.459763929255805,0.674787291886166,2.31350221821775,2.2454291499302,TRUE,1.66468644918262,1.52991519142537,FALSE,2011,"FW","","100% NAV as Cashflow","Asymptotic"
156,"VC",60,1.41412237941189,9.40575092059948,4.60834170351283,"Alpha",0.00181202529341832,0.0451158112378167,0.0225995855397725,0.150346568960786,0.0401638637032743,FALSE,0.306861441792378,0.0801795807374156,FALSE,2011,"FW","","100% NAV as Cashflow","Asymptotic"
155,"VC",60,1.10903891961134,1.43473857706911,1.11544244097052,"EG",0.746974769686495,1.03865831974285,0.773933638861425,0.772990241802022,0.719172759210585,FALSE,0.994259209508284,0.96516643311358,FALSE,2011,"FW","","100% NAV as Cashflow","Asymptotic"
153,"VC",60,1.56479179769144,5.5017537029203,3.16605220185938,"IA",0.614580937107121,6.0061062112738,3.58254088049496,0.284416911804114,0.102326018802917,FALSE,0.494240681430476,0.171548897167703,FALSE,2011,"FW","","100% NAV as Cashflow","Asymptotic"
152,"VC",60,1.65643783231726,1.40531130533778,0.727643523778551,"ME",0.657615904059912,3.7252985229863,1.80804038529207,1.178698147539,0.176527035350914,FALSE,2.27644138673235,0.363717486295905,FALSE,2011,"FW","","100% NAV as Cashflow","Asymptotic"
151,"VC",60,1.6,1.72822873239533,0.89623581635609,"MKT",1.6,1.72822873239533,0.89623581635609,0.925803378921027,0.925803378921027,FALSE,1.78524443098611,1.78524443098611,FALSE,2011,"FW","","100% NAV as Cashflow","Asymptotic"
154,"VC",60,1.45050782968901,3.49771471525353,1.9921782225168,"ROE",0.448530915640004,2.96104841325441,1.71398405070955,0.414701583111781,0.151477062526997,FALSE,0.728101438563325,0.261689083661148,FALSE,2011,"FW","","100% NAV as Cashflow","Asymptotic"
204,"VC",120,1.8752135219659,22.0560967955272,9.38566835878038,"Alpha",-0.00416621542056804,0.12165460808989,0.0506037396318502,0.0850201891726454,-0.0342462606717671,FALSE,0.199795416829492,-0.0823301884579654,FALSE,2011,"FW","","100% NAV as Cashflow","Asymptotic"
203,"VC",120,1.53149368274899,32.3772923340786,15.3537988934188,"EG",-0.245006526311772,19.5234331027189,9.19428052174915,0.0473014749641996,-0.0125493567152209,FALSE,0.0997468895730713,-0.0266477105774842,FALSE,2011,"FW","","100% NAV as Cashflow","Asymptotic"
201,"VC",120,1.42334983260371,2.39373469490659,1.51876825727009,"IA",-0.696276668668725,1.31023395703595,0.976610088143663,0.594614697958101,-0.531414000476573,FALSE,0.93717380896682,-0.712952566353482,FALSE,2011,"FW","","100% NAV as Cashflow","Asymptotic"
200,"VC",120,1.3946711683979,2.3930999336323,2.18021218952577,"ME",0.00695571652711026,5.17527382565583,4.70233097261595,0.582788519943268,0.00134402869518287,FALSE,0.639695152195834,0.00147920607197088,FALSE,2011,"FW","","100% NAV as Cashflow","Asymptotic"
199,"VC",120,1.39375,1.6464366446535,1.33005847040213,"MKT",1.39375,1.6464366446535,1.33005847040213,0.846525133248186,0.846525133248186,FALSE,1.04788626290889,1.04788626290889,FALSE,2011,"FW","","100% NAV as Cashflow","Asymptotic"
202,"VC",120,1.58177431045538,11.7457349804188,5.76733814255624,"ROE",-0.526535851782865,9.06162067466643,4.3961906146868,0.134667972084535,-0.0581061457642893,FALSE,0.274264187629944,-0.11977093304913,FALSE,2011,"FW","","100% NAV as Cashflow","Asymptotic"
252,"VC",150,2.00992580274997,10.7160876178746,4.50839289565868,"Alpha",-0.00626468670346589,0.0593692846635889,0.0229549144437739,0.187561531262341,-0.105520670140532,FALSE,0.445818687338766,-0.272912657496969,FALSE,2011,"FW","","100% NAV as Cashflow","Asymptotic"
251,"VC",150,1.61322165291622,7.3274022452511,3.57485225911555,"EG",-0.595680044736218,2.94097996233622,1.28009865788707,0.220162835193298,-0.202544747793191,FALSE,0.451269461221132,-0.46533916824774,FALSE,2011,"FW","","100% NAV as Cashflow","Asymptotic"
249,"VC",150,1.33961677011635,2.21563382295668,2.35484525125102,"IA",-1.16607919858307,0.514128406132068,0.541346788202737,0.604620111968088,-2.26806996982682,FALSE,0.568876774133958,-2.15403365087735,FALSE,2011,"FW","","100% NAV as Cashflow","Asymptotic"
248,"VC",150,1.17988986856071,3.3871868095774,2.96748782310524,"ME",-0.435659382195445,4.22531413394682,3.25420480987682,0.348339177876026,-0.103106980542651,FALSE,0.397605631057333,-0.133875833774561,FALSE,2011,"FW","","100% NAV as Cashflow","Asymptotic"
247,"VC",150,1.2357421875,2.30688407085031,2.31175885863022,"MKT",1.2357421875,2.30688407085031,2.31175885863022,0.535675894213665,0.535675894213665,FALSE,0.534546318655489,0.534546318655489,FALSE,2011,"FW","","100% NAV as Cashflow","Asymptotic"
250,"VC",150,1.60483319713758,4.47283425352428,2.21405829021034,"ROE",-0.878128753102283,2.80820809602674,1.28529946227298,0.358795588249907,-0.312700741210997,FALSE,0.724837825739953,-0.683209461201642,FALSE,2011,"FW","","100% NAV as Cashflow","Asymptotic"
300,"VC",180,2.13403734479874,7.77220907592603,3.28550610579835,"Alpha",-0.00773487168793602,0.0495151340651511,0.0186079638025805,0.274572817580113,-0.156212273963726,FALSE,0.649530780366694,-0.415675340407926,FALSE,2011,"FW","","100% NAV as Cashflow","Asymptotic"
