"X","Type","max.month","MKT","SE.MKT","SE.MKT.indep","Factor","Coef","SE.Coef","SE.Coef.indep","t.MKT","t.Coef","sig","t.MKT.indep","t.Coef.indep","sig.indep","source","weighting","method","validation.error"
216,"BO",270,0.720755863923937,0.49425447496846,NA,"IA",0.0644184966291839,0.903218701683555,NA,1.45826876725786,0.0713210394216937,FALSE,NA,NA,NA,"FW Cross-Validation","FW","Cross-Validation",1462.11135991697
320,"BO",270,0.694821913382168,0.266997263576751,NA,"ME",1.28267063709456,0.610969809277526,NA,2.60235593456722,2.09940101395735,TRUE,NA,NA,NA,"FW Cross-Validation","FW","Cross-Validation",932.787501101219
424,"BO",270,0.65321044921875,0.250966028201287,NA,"MKT",0.65321044921875,0.250966028201287,NA,2.60278434456015,2.60278434456015,TRUE,NA,NA,NA,"FW Cross-Validation","FW","Cross-Validation",883.461003252968
528,"BO",270,0.835307107316273,0.468985462391472,NA,"ROE",-0.102769437135042,0.68004295442029,NA,1.78109381697428,-0.151121979085349,FALSE,NA,NA,NA,"FW Cross-Validation","FW","Cross-Validation",1674.48938346698
9,"BO",30,0.23194347935095,0.740564281468598,NA,"Alpha",0.00668722565488817,0.00523912587079991,NA,0.313198307229978,1.27640102944638,FALSE,NA,NA,NA,"FW Cross-Validation","FW","Cross-Validation",431.051381489703
113,"BO",30,1.0818274755017,0.234454812935023,NA,"EG",0.264276893245472,0.470563659113431,NA,4.61422592250865,0.561617728286508,FALSE,NA,NA,NA,"FW Cross-Validation","FW","Cross-Validation",367.579779370613
217,"BO",30,1.1756845127229,0.222489450976891,NA,"IA",0.300638225359981,0.82780230777319,NA,5.28422587030886,0.3631763556793,FALSE,NA,NA,NA,"FW Cross-Validation","FW","Cross-Validation",436.05048364626
321,"BO",30,1.05723194638675,0.166243828707342,NA,"ME",1.71852008466177,0.640622237909745,NA,6.35952597222669,2.68257950312347,TRUE,NA,NA,NA,"FW Cross-Validation","FW","Cross-Validation",284.30155403476
425,"BO",30,1.167431640625,0.173678668631885,NA,"MKT",1.167431640625,0.173678668631885,NA,6.72179059075695,6.72179059075695,TRUE,NA,NA,NA,"FW Cross-Validation","FW","Cross-Validation",292.558972253386
529,"BO",30,1.1285677287824,0.203185114637989,NA,"ROE",0.453173114244814,0.951859238332099,NA,5.55438192799283,0.47609257335033,FALSE,NA,NA,NA,"FW Cross-Validation","FW","Cross-Validation",374.964954793912
10,"BO",300,0.33377569421714,0.722564183715062,NA,"Alpha",0.00300585164275802,0.00484302136505848,NA,0.461932243169088,0.620656283791084,FALSE,NA,NA,NA,"FW Cross-Validation","FW","Cross-Validation",1057.95643695859
114,"BO",300,0.785212313444655,0.566954079779563,NA,"EG",-0.069162081707823,0.479312765712673,NA,1.38496633404588,-0.144294261816683,FALSE,NA,NA,NA,"FW Cross-Validation","FW","Cross-Validation",1366.03967968179
218,"BO",300,0.715136851566404,0.495933641456454,NA,"IA",0.0722843479884084,0.900629075608461,NA,1.44200109003736,0.0802598427544362,FALSE,NA,NA,NA,"FW Cross-Validation","FW","Cross-Validation",1468.376485927
322,"BO",300,0.691415416947627,0.265799998423794,NA,"ME",1.25343297301359,0.609619438983773,NA,2.60126193020223,2.05609088696884,TRUE,NA,NA,NA,"FW Cross-Validation","FW","Cross-Validation",929.265910317862
426,"BO",300,0.6486328125,0.250400984575085,NA,"MKT",0.6486328125,0.250400984575085,NA,2.59037644600595,2.59037644600595,TRUE,NA,NA,NA,"FW Cross-Validation","FW","Cross-Validation",886.570382831724
530,"BO",300,0.82485252033428,0.475031880953147,NA,"ROE",-0.0944970720232361,0.681062555826529,NA,1.73641507740327,-0.138749474941484,FALSE,NA,NA,NA,"FW Cross-Validation","FW","Cross-Validation",1683.53611078164
11,"BO",330,0.33377569421714,0.722564183715062,NA,"Alpha",0.00300585164275802,0.00484302136505848,NA,0.461932243169088,0.620656283791084,FALSE,NA,NA,NA,"FW Cross-Validation","FW","Cross-Validation",1057.95643695859
115,"BO",330,0.785212313444655,0.566954079779563,NA,"EG",-0.069162081707823,0.479312765712673,NA,1.38496633404588,-0.144294261816683,FALSE,NA,NA,NA,"FW Cross-Validation","FW","Cross-Validation",1366.03967968179
219,"BO",330,0.715136851566404,0.495933641456454,NA,"IA",0.0722843479884084,0.900629075608461,NA,1.44200109003736,0.0802598427544362,FALSE,NA,NA,NA,"FW Cross-Validation","FW","Cross-Validation",1468.376485927
323,"BO",330,0.691415416947627,0.265799998423794,NA,"ME",1.25343297301359,0.609619438983773,NA,2.60126193020223,2.05609088696884,TRUE,NA,NA,NA,"FW Cross-Validation","FW","Cross-Validation",929.265910317862
427,"BO",330,0.6486328125,0.250400984575085,NA,"MKT",0.6486328125,0.250400984575085,NA,2.59037644600595,2.59037644600595,TRUE,NA,NA,NA,"FW Cross-Validation","FW","Cross-Validation",886.570382831724
531,"BO",330,0.82485252033428,0.475031880953147,NA,"ROE",-0.0944970720232361,0.681062555826529,NA,1.73641507740327,-0.138749474941484,FALSE,NA,NA,NA,"FW Cross-Validation","FW","Cross-Validation",1683.53611078164
12,"BO",360,0.33377569421714,0.722564183715062,NA,"Alpha",0.00300585164275802,0.00484302136505848,NA,0.461932243169088,0.620656283791084,FALSE,NA,NA,NA,"FW Cross-Validation","FW","Cross-Validation",1057.95643695859
