"X","Type","max.month","MKT","SE.MKT","SE.MKT.indep","Factor","Coef","SE.Coef","SE.Coef.indep","t.MKT","t.Coef","sig","t.MKT.indep","t.Coef.indep","sig.indep","source","weighting","method","validation.error"
4999,"BO",1,1.2654296875,1.15457660809586,0.833260665225316,"MKT",1.2654296875,1.15457660809586,0.833260665225316,1.09601188749784,1.09601188749784,FALSE,1.51864805373697,1.51864805373697,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5002,"BO",1,1.10182905760466,1.38076939961502,0.907022120846487,"ROE",0.627812724930664,1.20180914721207,0.84576481531765,0.797981949709971,0.522389704211397,FALSE,1.21477638999186,0.742301776522675,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5052,"BO",30,0.44610235687837,1.37899725114928,1.97921747559763,"Alpha",0.00615564423278313,0.0136223521782355,0.011970760238948,0.323497640409784,0.45187821840475,FALSE,0.225393299310713,0.514223333348133,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5051,"BO",30,1.04181083172703,2.23871427637863,1.51777101629053,"EG",0.327691240890408,1.41657026966474,1.05356559799554,0.465361231095678,0.231327204804293,FALSE,0.686408437468546,0.311030695681272,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5049,"BO",30,1.15427005295933,1.17617496680648,0.994217000854828,"IA",0.492656901654846,2.1497500270392,2.06217481015112,0.981376143460504,0.229169389677074,FALSE,1.16098402256941,0.238901619411568,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5048,"BO",30,1.26677352087281,2.96725514868217,1.66246892919962,"ME",1.43469357440772,6.46629799106876,4.08390472164025,0.42691762500957,0.221872480419139,FALSE,0.761983275971772,0.351304369762939,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5047,"BO",30,1.2294921875,0.975235345353725,0.918424058411649,"MKT",1.2294921875,0.975235345353725,0.918424058411649,1.26071331741371,1.26071331741371,FALSE,1.33869771402365,1.33869771402365,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5050,"BO",30,1.09301694289516,3.2785278789654,2.22943941407222,"ROE",0.396256724359591,2.68688614753114,1.9180891738163,0.333386502493333,0.147478048045949,FALSE,0.490265371642772,0.206589312826986,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5100,"BO",60,1.00329286262985,2.07760909439832,1.19033095032418,"Alpha",0.00284860680010565,0.0131837326136347,0.00953033947453438,0.482907427260952,0.216069825108528,FALSE,0.842868836063289,0.298898775612064,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5099,"BO",60,1.03929541758844,3.49073906873054,2.26292794494215,"EG",0.233841839089291,2.11039043934207,1.52982224402765,0.297729333853188,0.110805012537013,FALSE,0.45927022109182,0.152855562142725,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5097,"BO",60,1.13545372827794,1.83572320497968,1.27013332284566,"IA",0.328045612300048,2.84959960703146,2.45567744476545,0.618532099609488,0.115119896665688,FALSE,0.89396420663464,0.133586604787739,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5096,"BO",60,1.29483898370527,2.78125239561653,1.51863981956552,"ME",1.55976357711479,5.94600263450824,3.74972327973458,0.465559683021231,0.262321373364778,FALSE,0.85263073378105,0.415967649011475,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5095,"BO",60,1.223046875,0.971743217944773,0.915868167284143,"MKT",1.223046875,0.971743217944773,0.915868167284143,1.25861117671264,1.25861117671264,FALSE,1.33539620514025,1.33539620514025,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5098,"BO",60,1.12070532801627,196.673126710096,136.786558514452,"ROE",0.19973419340713,159.28170975368,110.941815365594,0.00569831449147719,0.00125396816568586,FALSE,0.00819309543413846,0.00180035086634316,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5148,"BO",120,0.521956224226854,40.4204835662684,28.0397180279034,"Alpha",0.00392361861199467,0.363030799668828,0.255839700793277,0.0129131613027617,0.0108079496714162,FALSE,0.0186148884845217,0.0153362382766583,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5147,"BO",120,1.01016217244032,3.09491139400941,2.20192537874118,"EG",0.0276811776624527,4.01695413842795,1.96129041286497,0.326394537302624,0.00689108630781775,FALSE,0.458763127121874,0.0141137576979317,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5145,"BO",120,1.01824588772142,2.04427652261873,1.69050605560937,"IA",0.0502112751884852,5.82375876110681,2.91471677604568,0.49809596522541,0.00862179860948473,FALSE,0.602331996589256,0.0172268110579874,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5144,"BO",120,1.05872490222405,7.52006762609084,5.74623601393993,"ME",1.19400495019304,8.99283189730461,7.8166469875006,0.140786619863737,0.132772964493078,FALSE,0.184246678983541,0.152751550901856,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5143,"BO",120,1.0375,1.64239725643261,1.54906562304367,"MKT",1.0375,1.64239725643261,1.54906562304367,0.631698571059182,0.631698571059182,FALSE,0.669758585153724,0.669758585153724,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5146,"BO",120,1.12091725992504,2.32626498055627,1.9677729596824,"ROE",-0.111731483484618,2.22779258823896,1.15707983101664,0.481852785170243,-0.0501534496857897,FALSE,0.569637495225037,-0.0965633316643743,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5196,"BO",150,0.999836334601956,3.6435508548377,1.92354509230449,"Alpha",-0.000110672125094661,0.124000138355344,0.048642382936285,0.274412619567099,-0.000892516142018413,FALSE,0.519788352559029,-0.00227522005325328,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5195,"BO",150,0.952907734716427,2.53290493028628,1.84410198787295,"EG",-0.0561444642662536,3.78793313691091,1.77698531174869,0.376211409801601,-0.0148219258991567,FALSE,0.516732664995141,-0.0315953451584826,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5193,"BO",150,0.922673227172345,1.650761850463,1.42907423192564,"IA",-0.0695514329243452,5.19227638025922,2.5232791737663,0.558937818264674,-0.0133951715645909,FALSE,0.645644016636608,-0.0275639071758086,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5192,"BO",150,0.973216346545872,10.0002040425835,7.68416199632977,"ME",1.23693061872681,11.9080370675628,10.0386728312828,0.0973196489193281,0.103873594926588,FALSE,0.126652242236787,0.123216548593182,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5191,"BO",150,0.89375,1.66004340311996,1.28270376244434,"MKT",0.89375,1.66004340311996,1.28270376244434,0.538389537478506,0.538389537478506,FALSE,0.696770389366331,0.696770389366331,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5194,"BO",150,1.07415972005983,2.0783302564638,1.78723745687649,"ROE",-0.221730533221853,2.23531547356423,1.12168771207556,0.516837839760593,-0.0991942908480393,FALSE,0.601016790425326,-0.19767581550088,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5244,"BO",180,0.406407128134899,0.384936481396606,0.240248727745324,"Alpha",0.00318283780676178,0.00169691311124196,0.000982064041101474,1.05577711590337,1.87566339471105,FALSE,1.69160990756926,3.24096766967655,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5243,"BO",180,0.949785953573156,1.81814783864306,1.48022314925755,"EG",-0.120181105328083,3.4045444757179,1.5210273803623,0.522392037317499,-0.0353002013001287,FALSE,0.641650520091886,-0.0790131110588269,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5241,"BO",180,0.880758827395766,1.72528439950568,1.3138311570277,"IA",-0.146786850599892,4.38006503253725,2.09955509074223,0.510500661599976,-0.0335124820087117,FALSE,0.67037444095048,-0.0699133122284494,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5240,"BO",180,0.901484031224523,8.72982711809974,7.20646295686515,"ME",1.12993273385216,9.49756013188938,7.30463225726849,0.103264820600566,0.118970842843969,FALSE,0.125093827113305,0.15468714838147,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5239,"BO",180,0.8125,1.51061013362183,1.1392428944698,"MKT",0.8125,1.51061013362183,1.1392428944698,0.53786214054579,0.53786214054579,FALSE,0.713192949408857,0.713192949408857,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5242,"BO",180,1.04518021291087,1.96249107440937,1.69572644799129,"ROE",-0.263611066589874,2.25290042247622,1.11946495854629,0.532578326872354,-0.117009639644939,FALSE,0.616361332424202,-0.235479515975375,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5292,"BO",210,0.995286479526862,2.95326711930343,1.64889857342402,"Alpha",-0.00128399485391477,0.160864653683552,0.0616976592087683,0.337012007150106,-0.00798183332704402,FALSE,0.603606853428286,-0.0208110789028491,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5291,"BO",210,0.932140228431672,2.36510618418922,1.09633387979547,"EG",-0.157936628255993,2.98424832878396,1.93969645304762,0.394121936115616,-0.0529234201901522,FALSE,0.85023389827702,-0.0814233732333972,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5289,"BO",210,0.821420684874101,2.8874545175714,2.05802989998593,"IA",-0.152538295875365,6.06105914673069,3.25153238046255,0.284479177031328,-0.025166937359066,FALSE,0.399129616571517,-0.04691274083319,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5288,"BO",210,0.794959449922965,5.20884814849178,3.33143294774194,"ME",0.887770928888036,7.74418156631087,4.8188560429052,0.152617129019809,0.114637153233863,FALSE,0.238623878190852,0.184228563996034,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5287,"BO",210,0.7470703125,1.40478879240981,1.03583357697818,"MKT",0.7470703125,1.40478879240981,1.03583357697818,0.531802585937817,0.531802585937817,FALSE,0.721226198014758,0.721226198014758,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5290,"BO",210,1.00341320119533,2.38298416393808,2.1474048620724,"ROE",-0.283761415363551,4.53537000344996,1.80242987731963,0.421074221297848,-0.0625663209722029,FALSE,0.467267825884945,-0.157432707332575,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5340,"BO",240,0.48763000161321,0.787814881500665,0.637949352175553,"Alpha",0.00158389072522136,0.0232944662254124,0.0112839965004833,0.618965207517216,0.0679942914293293,FALSE,0.764371027183083,0.140366112764526,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5339,"BO",240,0.805399101181138,2.18843023050917,1.04991673329808,"EG",-0.105242252130847,3.8356707832576,2.11323943232033,0.368025943871992,-0.0274377698394297,FALSE,0.767107595905397,-0.0498013857404181,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5337,"BO",240,0.685983166403457,20.6424917284323,10.4336852841226,"IA",0.00820204108295004,51.5267404036546,26.5171202663264,0.0332316066988466,0.000159180282290247,FALSE,0.0657469674159473,0.000309311154475762,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5336,"BO",240,0.735190370616567,3.51389997135579,2.1666870983858,"ME",0.751524611174418,4.64171861295489,2.84746302258345,0.209223477221779,0.161906542347685,FALSE,0.339315432839513,0.263927785967374,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5335,"BO",240,0.68984375,2.00120301030544,1.33834384227013,"MKT",0.68984375,2.00120301030544,1.33834384227013,0.34471452743553,0.34471452743553,FALSE,0.515445828054075,0.515445828054075,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5338,"BO",240,0.865286907621544,32.9632331153486,22.1352817858488,"ROE",-0.206528249413077,52.9544185083814,34.83929995063,0.0262500618368846,-0.00390011363037418,FALSE,0.0390908467302515,-0.00592802523890387,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5388,"BO",270,0.495484023727039,0.7788807862888,0.638832165457983,"Alpha",0.00154893751051269,0.0232088586027175,0.0112591183521628,0.636148730909019,0.0667390644678807,FALSE,0.775609073115195,0.137571829522082,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5387,"BO",270,0.715610640271232,1.37646499761709,0.817773711098601,"EG",-0.0404704847934058,4.30019967095888,2.13059541855559,0.519890183557216,-0.00941130363474064,FALSE,0.875071710620139,-0.0189949177778868,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5385,"BO",270,0.636781034462365,13.7627189730384,6.85499761271268,"IA",0.0962105753057131,37.2643688308416,18.9318671372585,0.0462685488027358,0.00258183831698459,FALSE,0.0928929622501176,0.00508193801531428,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5384,"BO",270,0.742010073228993,3.55767350916884,2.19302009989372,"ME",0.694130153420565,4.74339577991195,2.87504595451975,0.20856609560059,0.146336124082281,FALSE,0.338350785414576,0.241432715998626,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5383,"BO",270,0.673828125,1.94722454099836,1.29120110817653,"MKT",0.673828125,1.94722454099836,1.29120110817653,0.346045415314313,0.346045415314313,FALSE,0.521861482872795,0.521861482872795,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5386,"BO",270,0.778515628069727,11.6831888740339,7.7548928228926,"ROE",-0.1305545362673,20.7013466105301,13.0953603472967,0.0666355424416695,-0.00630657216284139,FALSE,0.100390249852523,-0.00996952606151465,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5436,"BO",300,0.508296422448565,0.769025239513502,0.642143827307693,"Alpha",0.00144699303777059,0.0235228502479077,0.0113996828194558,0.660961950702843,0.0615143582737937,FALSE,0.791561642163083,0.126932745470866,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5435,"BO",300,0.69749690341645,1.31355989068126,0.801726899804819,"EG",-0.024844100226485,4.21008591167538,2.07906179199551,0.530997412729086,-0.00590109103417285,FALSE,0.869993140539822,-0.0119496689911459,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5433,"BO",300,0.630564045667233,12.6221108305854,6.27623451173917,"IA",0.111287347259122,34.5810698481896,17.5508340061071,0.0499570994210632,0.0032181580196238,FALSE,0.100468528460467,0.0063408580595314,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5432,"BO",300,0.746463581913076,3.47254986353009,2.23031565858846,"ME",0.671669689020848,4.81829512813178,2.93305059652977,0.214961227699764,0.139399864715484,FALSE,0.334689656613676,0.229000375859705,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5431,"BO",300,0.672265625,1.94208566139457,1.28672055005553,"MKT",0.672265625,1.94208566139457,1.28672055005553,0.346156525617547,0.346156525617547,FALSE,0.52246435713721,0.52246435713721,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5434,"BO",300,0.762836279184557,10.5946481680168,7.01633301274077,"ROE",-0.114452909049578,19.0959394848849,12.0179104069212,0.0720020398117054,-0.00599357309129365,FALSE,0.108722929456077,-0.00952352823196816,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5484,"BO",330,0.508296422448565,0.769025239513502,0.642143827307693,"Alpha",0.00144699303777059,0.0235228502479077,0.0113996828194558,0.660961950702843,0.0615143582737937,FALSE,0.791561642163083,0.126932745470866,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5483,"BO",330,0.69749690341645,1.31355989068126,0.801726899804819,"EG",-0.024844100226485,4.21008591167538,2.07906179199551,0.530997412729086,-0.00590109103417285,FALSE,0.869993140539822,-0.0119496689911459,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5481,"BO",330,0.630564045667233,12.6221108305854,6.27623451173917,"IA",0.111287347259122,34.5810698481896,17.5508340061071,0.0499570994210632,0.0032181580196238,FALSE,0.100468528460467,0.0063408580595314,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5480,"BO",330,0.746463581913076,3.47254986353009,2.23031565858846,"ME",0.671669689020848,4.81829512813178,2.93305059652977,0.214961227699764,0.139399864715484,FALSE,0.334689656613676,0.229000375859705,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5479,"BO",330,0.672265625,1.94208566139457,1.28672055005553,"MKT",0.672265625,1.94208566139457,1.28672055005553,0.346156525617547,0.346156525617547,FALSE,0.52246435713721,0.52246435713721,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5482,"BO",330,0.762836279184557,10.5946481680168,7.01633301274077,"ROE",-0.114452909049578,19.0959394848849,12.0179104069212,0.0720020398117054,-0.00599357309129365,FALSE,0.108722929456077,-0.00952352823196816,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5532,"BO",360,0.508296422448565,0.769025239513502,0.642143827307693,"Alpha",0.00144699303777059,0.0235228502479077,0.0113996828194558,0.660961950702843,0.0615143582737937,FALSE,0.791561642163083,0.126932745470866,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5531,"BO",360,0.69749690341645,1.31355989068126,0.801726899804819,"EG",-0.024844100226485,4.21008591167538,2.07906179199551,0.530997412729086,-0.00590109103417285,FALSE,0.869993140539822,-0.0119496689911459,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5529,"BO",360,0.630564045667233,12.6221108305854,6.27623451173917,"IA",0.111287347259122,34.5810698481896,17.5508340061071,0.0499570994210632,0.0032181580196238,FALSE,0.100468528460467,0.0063408580595314,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5528,"BO",360,0.746463581913076,3.47254986353009,2.23031565858846,"ME",0.671669689020848,4.81829512813178,2.93305059652977,0.214961227699764,0.139399864715484,FALSE,0.334689656613676,0.229000375859705,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5527,"BO",360,0.672265625,1.94208566139457,1.28672055005553,"MKT",0.672265625,1.94208566139457,1.28672055005553,0.346156525617547,0.346156525617547,FALSE,0.52246435713721,0.52246435713721,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5530,"BO",360,0.762836279184557,10.5946481680168,7.01633301274077,"ROE",-0.114452909049578,19.0959394848849,12.0179104069212,0.0720020398117054,-0.00599357309129365,FALSE,0.108722929456077,-0.00952352823196816,FALSE,"EW Asymptotic","EW","Asymptotic",NA
1,"BO",0,0.58197343636545,0.489037183356019,NA,"Alpha",0.00572599523206856,0.00371642270415907,NA,1.19003923663157,1.54072765341266,FALSE,NA,NA,NA,"EW Cross-Validation","EW","Cross-Validation",0.178588190271143
105,"BO",0,1.02515372674682,0.168832204890959,NA,"EG",0.467594714636328,0.35722791380558,NA,6.07202711952333,1.30895346238484,FALSE,NA,NA,NA,"EW Cross-Validation","EW","Cross-Validation",0.202304107987671
209,"BO",0,1.12323311458704,0.185649309237743,NA,"IA",0.848674140542013,0.602592809809859,NA,6.0502951462568,1.40837083802876,FALSE,NA,NA,NA,"EW Cross-Validation","EW","Cross-Validation",0.201847968536571
313,"BO",0,1.22464742730916,0.128930484686545,NA,"ME",1.29710430166422,0.337577430275491,NA,9.49850945093799,3.84239047203387,TRUE,NA,NA,NA,"EW Cross-Validation","EW","Cross-Validation",0.136984127432692
417,"BO",0,1.22958984375,0.122961191113657,NA,"MKT",1.22958984375,0.122961191113657,NA,9.999820533728,9.999820533728,TRUE,NA,NA,NA,"EW Cross-Validation","EW","Cross-Validation",0.174378999044011
521,"BO",0,1.10931452271344,0.146551860029017,NA,"ROE",0.642801260053163,0.733077887920343,NA,7.56943325382428,0.87685261095068,FALSE,NA,NA,NA,"EW Cross-Validation","EW","Cross-Validation",0.198571396692408
2,"BO",1,0.635850372035041,0.43036726412491,NA,"Alpha",0.00522259343782817,0.00329768989989218,NA,1.47745989307052,1.58371271901549,FALSE,NA,NA,NA,"EW Cross-Validation","EW","Cross-Validation",0.171439132020746
106,"BO",1,1.03463935404416,0.162056915642244,NA,"EG",0.470047441259137,0.35540213259401,NA,6.38441963395274,1.32257912418351,FALSE,NA,NA,NA,"EW Cross-Validation","EW","Cross-Validation",0.199790379672888
210,"BO",1,1.14949452150358,0.178376056822694,NA,"IA",0.764277029227197,0.57942909923103,NA,6.444219823999,1.31901734007057,FALSE,NA,NA,NA,"EW Cross-Validation","EW","Cross-Validation",0.202320159157732
314,"BO",1,1.22138560621757,0.131833440799448,NA,"ME",1.20429459788981,0.406371942418513,NA,9.26461145829918,2.96352792154517,TRUE,NA,NA,NA,"EW Cross-Validation","EW","Cross-Validation",0.144098346547145
418,"BO",1,1.23165283203125,0.115675047864742,NA,"MKT",1.23165283203125,0.115675047864742,NA,10.6475238590038,10.6475238590038,TRUE,NA,NA,NA,"EW Cross-Validation","EW","Cross-Validation",0.173895139775
522,"BO",1,1.11084869367545,0.141501578037602,NA,"ROE",0.626459652508032,0.739517991795304,NA,7.85043325368609,0.84711887940305,FALSE,NA,NA,NA,"EW Cross-Validation","EW","Cross-Validation",0.196246773049725
3,"BO",120,0.649171113851786,0.298312123557765,NA,"Alpha",0.00298173262567353,0.00235388156028374,NA,2.17614727188948,1.26673010060629,FALSE,NA,NA,NA,"EW Cross-Validation","EW","Cross-Validation",0.399454340486903
107,"BO",120,1.04308666246625,0.27446650041043,NA,"EG",0.0271703312601689,0.273571618120978,NA,3.80041520880123,0.0993170689517716,FALSE,NA,NA,NA,"EW Cross-Validation","EW","Cross-Validation",0.476365667751374
211,"BO",120,1.07170213062673,0.252340074833442,NA,"IA",0.00217209294212414,0.535951466248378,NA,4.24705481812238,0.00405277917668298,FALSE,NA,NA,NA,"EW Cross-Validation","EW","Cross-Validation",0.48440297198398
315,"BO",120,1.09846447719826,0.202163737733404,NA,"ME",1.33700295877906,0.4446525404486,NA,5.43353862326595,3.00684880250585,TRUE,NA,NA,NA,"EW Cross-Validation","EW","Cross-Validation",0.337681478353227
419,"BO",120,1.041259765625,0.188613686760139,NA,"MKT",1.041259765625,0.188613686760139,NA,5.52059494467744,5.52059494467744,TRUE,NA,NA,NA,"EW Cross-Validation","EW","Cross-Validation",0.36297370757343
523,"BO",120,1.14561043521863,0.186740163400505,NA,"ROE",-0.0593110168675565,0.395356211715269,NA,6.13478329651892,-0.150019185509273,FALSE,NA,NA,NA,"EW Cross-Validation","EW","Cross-Validation",0.49341519207698
4,"BO",150,0.613078151968724,0.3858036913912,NA,"Alpha",0.00254940068649084,0.00269582899859341,NA,1.58909353551797,0.945683382670425,FALSE,NA,NA,NA,"EW Cross-Validation","EW","Cross-Validation",0.519361288344994
108,"BO",150,0.964695832212754,0.312286176706569,NA,"EG",-0.0174021295236719,0.28717119125833,NA,3.08914035961061,-0.060598451562704,FALSE,NA,NA,NA,"EW Cross-Validation","EW","Cross-Validation",0.627233892250888
212,"BO",150,0.973578617990123,0.279558757501585,NA,"IA",-0.0601716571809959,0.532065879135108,NA,3.48255453233155,-0.113090614415657,FALSE,NA,NA,NA,"EW Cross-Validation","EW","Cross-Validation",0.616671964674201
316,"BO",150,1.03260890564467,0.220701828220509,NA,"ME",1.39838232255057,0.506426001809729,NA,4.67875102789347,2.76127670687012,TRUE,NA,NA,NA,"EW Cross-Validation","EW","Cross-Validation",0.439820858064377
420,"BO",150,0.916259765625,0.224349780838035,NA,"MKT",0.916259765625,0.224349780838035,NA,4.08406802182916,4.08406802182916,TRUE,NA,NA,NA,"EW Cross-Validation","EW","Cross-Validation",0.479116090697539
524,"BO",150,1.07485988840142,0.209606050822782,NA,"ROE",-0.121565684033561,0.399129319156904,NA,5.12800028521215,-0.304577183882029,FALSE,NA,NA,NA,"EW Cross-Validation","EW","Cross-Validation",0.662952866206131
5,"BO",180,0.543972573049232,0.35665271043096,NA,"Alpha",0.0024168370429938,0.00243954264960688,NA,1.52521642802581,0.990692678967205,FALSE,NA,NA,NA,"EW Cross-Validation","EW","Cross-Validation",0.620351747070316
109,"BO",180,0.943433031695717,0.305995364573036,NA,"EG",-0.061408328746421,0.293990150304183,NA,3.08316118779157,-0.208878864420742,FALSE,NA,NA,NA,"EW Cross-Validation","EW","Cross-Validation",0.719989545433274
213,"BO",180,0.917581608392159,0.272662429890404,NA,"IA",-0.0881817281266925,0.520319800749772,NA,3.36526601322,-0.169476018401806,FALSE,NA,NA,NA,"EW Cross-Validation","EW","Cross-Validation",0.700245605701864
317,"BO",180,0.962659409698877,0.238394260252263,NA,"ME",1.27727356920176,0.576996461691166,NA,4.03809810135619,2.21365927523732,TRUE,NA,NA,NA,"EW Cross-Validation","EW","Cross-Validation",0.514342301013629
421,"BO",180,0.83564453125,0.222877977151901,NA,"MKT",0.83564453125,0.222877977151901,NA,3.74933648415371,3.74933648415371,TRUE,NA,NA,NA,"EW Cross-Validation","EW","Cross-Validation",0.540892107257513
525,"BO",180,1.02260172744877,0.208665301636788,NA,"ROE",-0.136275220804745,0.400480687001534,NA,4.90067931480412,-0.340279132622002,FALSE,NA,NA,NA,"EW Cross-Validation","EW","Cross-Validation",0.77469948487254
6,"BO",210,0.758289444409193,0.364316579912856,NA,"Alpha",0.000534644630578094,0.00257639157716264,NA,2.08140251149309,0.207516836849348,FALSE,NA,NA,NA,"EW Cross-Validation","EW","Cross-Validation",0.707561988767059
110,"BO",210,0.960111405997976,0.293111452241822,NA,"EG",-0.118188461855041,0.307953358228927,NA,3.27558476018148,-0.383786890764092,FALSE,NA,NA,NA,"EW Cross-Validation","EW","Cross-Validation",0.789296761318896
214,"BO",210,0.88802779540057,0.261732648680541,NA,"IA",-0.121319061375336,0.55519104652375,NA,3.39288124686521,-0.218517683480233,FALSE,NA,NA,NA,"EW Cross-Validation","EW","Cross-Validation",0.797381809477004
