"X","Type","max.month","MKT","SE.MKT","SE.MKT.indep","Factor","Coef","SE.Coef","SE.Coef.indep","t.MKT","t.Coef","sig","t.MKT.indep","t.Coef.indep","sig.indep","vintage","weighting","nc_tag","nc_label","method"
4926,"VC",0,0.472740193730639,18.8598839888763,6.90697699016202,"Alpha",0.02,0.11536602859437,0.0421523041749769,0.0250659120707988,0.173361259321152,FALSE,0.0684438639949125,0.474469910754552,FALSE,2010,"EW","","NAV as Cashflow","Asymptotic"
4925,"VC",0,0.43245112623771,2.23965622012333,0.917745084493308,"EG",2.19543382634468,1.49612208746092,0.604487892596674,0.193088172350798,1.46741622541685,FALSE,0.471210506647898,3.63189048653042,FALSE,2010,"EW","","NAV as Cashflow","Asymptotic"
4923,"VC",0,1.68426012135289,0.535118464460658,0.23617557389007,"IA",4.43639644835736,0.838924190440515,0.393886382058022,3.14745282252677,5.28819707300111,TRUE,7.13138998081505,11.2631374184037,TRUE,2010,"EW","","NAV as Cashflow","Asymptotic"
4922,"VC",0,1.87972654998302,1.3931301658575,0.674256158945284,"ME",0.382847936451435,3.00731316702334,1.6148834835954,1.34928278494782,0.127305643007037,FALSE,2.78785225028335,0.237074649868272,FALSE,2010,"EW","","NAV as Cashflow","Asymptotic"
4921,"VC",0,1.88125,1.76465279644038,1.02721579199868,"MKT",1.88125,1.76465279644038,1.02721579199868,1.06607373631505,1.06607373631505,FALSE,1.83140681310945,1.83140681310945,FALSE,2010,"EW","","NAV as Cashflow","Asymptotic"
4924,"VC",0,1.0079195991943,1.0665075501046,0.474287038798836,"ROE",2.2485902111366,0.778394611374927,0.348621993736105,0.945065601359734,2.8887535682766,FALSE,2.12512575031973,6.4499379027667,TRUE,2010,"EW","","NAV as Cashflow","Asymptotic"
4974,"VC",1,0.458190620437185,21.1576710925751,7.74893463484398,"Alpha",0.02,0.129788362244391,0.047435710470541,0.0216560045022147,0.154097021136148,FALSE,0.0591294987025543,0.421623283421055,FALSE,2010,"EW","","NAV as Cashflow","Asymptotic"
4973,"VC",1,0.458950854111248,2.20025308540091,0.891515924733619,"EG",2.09777566609486,1.45442305472585,0.58023119899877,0.208590028645556,1.4423421433527,FALSE,0.514798268183914,3.61541342436381,FALSE,2010,"EW","","NAV as Cashflow","Asymptotic"
4971,"VC",1,1.61882182390747,0.804264962301352,0.35927048446209,"IA",3.75704593102109,1.2264203198165,0.584815070685022,2.01279665257991,3.06342439889061,TRUE,4.50585810390524,6.4243315867703,TRUE,2010,"EW","","NAV as Cashflow","Asymptotic"
4970,"VC",1,1.8526156528882,1.49351018543519,0.711492035571603,"ME",0.462190385497525,3.0215831120566,1.60810189862941,1.24044393600729,0.1529629893857,FALSE,2.60384594663781,0.287413618435157,FALSE,2010,"EW","","NAV as Cashflow","Asymptotic"
4969,"VC",1,1.85234375,1.7556989050657,1.02100204664963,"MKT",1.85234375,1.7556989050657,1.02100204664963,1.05504636623937,1.05504636623937,FALSE,1.81424097638039,1.81424097638039,FALSE,2010,"EW","","NAV as Cashflow","Asymptotic"
4972,"VC",1,1.0140924095608,1.06945735574834,0.473717754067379,"ROE",2.16187539381683,0.779387114748543,0.349923572011248,0.948230805192977,2.77381464603033,FALSE,2.1407101609634,6.17813593234393,TRUE,2010,"EW","","NAV as Cashflow","Asymptotic"
5022,"VC",30,1.42651934092514,1.80570221203282,1.14199380819264,"Alpha",0.00742003087113452,0.0091569462287501,0.00598158322789187,0.790008081852653,0.81031718280029,FALSE,1.2491480520221,1.24047941630825,FALSE,2010,"EW","","NAV as Cashflow","Asymptotic"
5021,"VC",30,0.899998436281324,1.25803002124063,0.640452410805137,"EG",1.29682974559623,0.801234879409269,0.407633196930368,0.715402988073189,1.61853880668843,FALSE,1.40525419390631,3.18136441134296,FALSE,2010,"EW","","NAV as Cashflow","Asymptotic"
5019,"VC",30,1.82397955728793,1.97794304843777,1.20072700165827,"IA",1.5496154452203,2.62169196756061,1.61675829178881,0.922159795616237,0.591074567262058,FALSE,1.51906266351045,0.958470696015901,FALSE,2010,"EW","","NAV as Cashflow","Asymptotic"
5018,"VC",30,2.11562579794481,1.28299902929185,0.599273838291592,"ME",0.749146703244333,3.00571192668156,1.35031348286661,1.64896913375884,0.249241018939371,FALSE,3.53031562995646,0.554794655278086,FALSE,2010,"EW","","NAV as Cashflow","Asymptotic"
5017,"VC",30,1.965234375,1.80300383950641,1.05235966322267,"MKT",1.965234375,1.80300383950641,1.05235966322267,1.08997792014575,1.08997792014575,FALSE,1.86745505712544,1.86745505712544,FALSE,2010,"EW","","NAV as Cashflow","Asymptotic"
5020,"VC",30,1.45055940798318,0.724879135078799,0.406574393272726,"ROE",1.37972496907018,0.600027503756126,0.350152425549082,2.00110520193893,2.29943620989573,TRUE,3.56775889476679,3.94035530928167,TRUE,2010,"EW","","NAV as Cashflow","Asymptotic"
5070,"VC",60,1.47513320921993,2.29645671476573,1.34192289361254,"Alpha",0.00628413709288033,0.0117289242695377,0.00695411588491604,0.642351845665166,0.535781197701264,FALSE,1.09926823384672,0.903657229312364,FALSE,2010,"EW","","NAV as Cashflow","Asymptotic"
5069,"VC",60,1.08345817350845,0.883867699361011,0.537818774924836,"EG",1.07528418316684,0.533640920894249,0.363707627706905,1.22581487511279,2.01499574164015,FALSE,2.01454137345776,2.95645210947668,TRUE,2010,"EW","","NAV as Cashflow","Asymptotic"
5067,"VC",60,1.89784680894479,2.8469425984413,1.76126118045419,"IA",1.17559540394243,3.63731325380867,2.25716117872805,0.666626299379503,0.323204332954125,FALSE,1.07754990004116,0.520829179157201,FALSE,2010,"EW","","NAV as Cashflow","Asymptotic"
5066,"VC",60,2.09372833907014,1.41174919682862,0.633752092087273,"ME",0.851244593126512,3.03582363826078,1.34731367106048,1.48307386593421,0.280399883049263,FALSE,3.30370244960362,0.631808769858686,FALSE,2010,"EW","","NAV as Cashflow","Asymptotic"
5065,"VC",60,1.998828125,1.82365719523802,1.06549451790233,"MKT",1.998828125,1.82365719523802,1.06549451790233,1.09605474659349,1.09605474659349,FALSE,1.87596284299534,1.87596284299534,FALSE,2010,"EW","","NAV as Cashflow","Asymptotic"
5068,"VC",60,1.69302773221271,1.20627735423476,0.705035611564531,"ROE",0.942070985459668,0.993159411264155,0.589312777251015,1.40351447887931,0.948559692205445,FALSE,2.40133647782095,1.59859249930771,FALSE,2010,"EW","","NAV as Cashflow","Asymptotic"
