"X","Type","max.month","MKT","SE.MKT","SE.MKT.indep","Factor","Coef","SE.Coef","SE.Coef.indep","t.MKT","t.Coef","sig","t.MKT.indep","t.Coef.indep","sig.indep","source","weighting","method","validation.error"
4956,"BO",0,0.141028822767797,9.64998653762958,4.8072729225115,"Alpha",0.0090705459991731,0.0582893234050354,0.0281667528076266,0.0146144061670825,0.155612477025073,FALSE,0.0293365542254502,0.322030234053714,FALSE,"EW Asymptotic","EW","Asymptotic",NA
4955,"BO",0,0.948155582299296,0.678908586479016,0.472147197475547,"EG",0.630721658782204,0.529281492441813,0.346574766981316,1.39658799606094,1.19165636393671,FALSE,2.00817793130796,1.81987183970669,FALSE,"EW Asymptotic","EW","Asymptotic",NA
4953,"BO",0,1.09478916346682,0.318396784665855,0.403105541279041,"IA",1.16097214425115,0.687735468542449,0.864905816890661,3.43844289952789,1.68810857859586,FALSE,2.71588715945975,1.34231048234228,FALSE,"EW Asymptotic","EW","Asymptotic",NA
4952,"BO",0,1.22043003903541,8.67013062379198,5.18455722656041,"ME",1.52504772180841,23.4766977461596,14.6061333701692,0.14076258963001,0.0649600611763161,FALSE,0.235397158465754,0.104411460799275,FALSE,"EW Asymptotic","EW","Asymptotic",NA
4951,"BO",0,1.2251953125,0.77076751224022,0.677502526678424,"MKT",1.2251953125,0.77076751224022,0.677502526678424,1.58957830090554,1.58957830090554,FALSE,1.80839962104162,1.80839962104162,FALSE,"EW Asymptotic","EW","Asymptotic",NA
4954,"BO",0,1.03951391227965,0.917730542612761,0.790163953767636,"ROE",0.812821537013952,0.818487598739735,0.751581215214557,1.13270057387452,0.993077400641736,FALSE,1.31556736715598,1.08148197501439,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5004,"BO",1,0.153456058053254,9.48996095418495,4.72448090052135,"Alpha",0.00895543536613363,0.0572500845031844,0.0276452577317954,0.0161703571589072,0.156426587730809,FALSE,0.0324810410465031,0.323941106030413,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5003,"BO",1,0.955706831239514,0.478555993507679,0.486923217920228,"EG",0.641023307506111,0.366178324389465,0.347408636315182,1.99706375890197,1.75057687692165,FALSE,1.96274647843161,1.84515651166643,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5001,"BO",1,1.11454743421926,0.448167187541527,0.423203990623396,"IA",1.10080046876482,0.855592095962489,0.921216145341271,2.4869010164114,1.28659494864371,FALSE,2.63359386705567,1.19494265741187,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5000,"BO",1,1.21532053984556,9.52575273462831,5.79653635756753,"ME",1.4629588400785,26.2827203578989,16.5451512268731,0.12758262509036,0.0556623827426155,FALSE,0.209663230742774,0.0884222102305309,FALSE,"EW Asymptotic","EW","Asymptotic",NA
4999,"BO",1,1.216796875,0.768841626652433,0.676897565773748,"MKT",1.216796875,0.768841626652433,0.676897565773748,1.58263657015812,1.58263657015812,FALSE,1.79760858440834,1.79760858440834,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5002,"BO",1,1.04735737783994,1.37464699878189,1.18030383261659,"ROE",0.782067167174682,1.21934562560276,1.1027516868136,0.761910060377705,0.641382681623254,FALSE,0.887362515394088,0.709196074262615,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5052,"BO",30,0.23043544423388,5.96984105393475,3.58161208556108,"Alpha",0.00779878862114324,0.0391550646698858,0.022006667492616,0.038599929571324,0.199177007799486,FALSE,0.0643384707023014,0.354382989780711,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5051,"BO",30,0.949925041049454,1.4546400189806,0.919386769729156,"EG",0.439284978014399,0.90293165478049,0.657802762807825,0.65303101018433,0.486509666250645,FALSE,1.03321591339551,0.667806526289606,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5049,"BO",30,1.09704785046342,1.82304249579865,1.20080468853612,"IA",0.646157270754338,3.3934173307825,2.62660953439485,0.601767568771247,0.190414914455965,FALSE,0.913593909931191,0.246004311753634,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5048,"BO",30,1.25986014586568,8.0409031251324,4.33514678389508,"ME",1.60582386539326,22.4630618653542,12.3132806212234,0.156681423250567,0.0714873099232298,FALSE,0.290615337535056,0.130413974536196,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5047,"BO",30,1.18984375,0.762769878998306,0.67507828868722,"MKT",1.18984375,0.762769878998306,0.67507828868722,1.55989870963775,1.55989870963775,FALSE,1.76252705788215,1.76252705788215,FALSE,"EW Asymptotic","EW","Asymptotic",NA
