"","MKT","HML","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtime","SE.MKT","SE.HML","Wald.p.value.MKT_1","SE.MKT.indep","SE.HML.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","SMB","SE.SMB","SE.SMB.indep","HDY","SE.HDY","SE.HDY.indep","QLT","SE.QLT","SE.QLT.indep","MOM","SE.MOM","SE.MOM.indep","ESG","SE.ESG","SE.ESG.indep","LOV","SE.LOV","SE.LOV.indep"
"Nelder-Mead",1.09307043654372,-0.399490290545525,0.0105135245404165,113,NA,NA,0,FALSE,TRUE,0.679999999999836,9.69610093115315e-05,0.000262464331010601,0.99999999356777,5.86233890618693e-05,0.000114804858858968,"HML","ALL",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:37:33,0.0105135245404165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",1.28166981689724,NA,0.010072144373089,183,NA,NA,0,FALSE,TRUE,1.26999999999998,9.60625974056949e-05,NA,0.999999996546679,6.92538978386972e-05,NA,"SMB","ALL",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:37:38,0.010072144373089,-0.388815229264995,0.00016209669217066,7.77768039170674e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead2",1.15999732063701,NA,0.0104222579742598,117,NA,NA,0,FALSE,TRUE,0.570000000000164,0.000101961413012787,NA,0.999999985188802,6.25989926546638e-05,NA,"HDY","ALL",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:37:42,0.0104222579742598,NA,NA,NA,-0.575430854378771,0.000272127740719351,0.000119326197539266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead3",1.4611681923785,NA,0.0110532353891069,115,NA,NA,0,FALSE,TRUE,0.769999999999982,0.000356857244443413,NA,0.999999956001157,0.000136435268359437,NA,"QLT","ALL",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:37:45,0.0110532353891069,NA,NA,NA,NA,NA,NA,-0.476455616091878,0.000277377291818407,0.00010348060149231,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead4",1.70304041182039,NA,0.0106277004858168,145,NA,NA,0,FALSE,TRUE,0.829999999999927,0.000445381585692853,NA,0.999999787180076,0.000166758213151584,NA,"MOM","ALL",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:37:50,0.0106277004858168,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.02869211281634,0.000330123786507391,0.000119032309560481,NA,NA,NA,NA,NA,NA
"Nelder-Mead5",1.25608103094505,NA,0.0099157221655783,149,NA,NA,0,TRUE,TRUE,0.889999999999873,8.81193351929634e-05,NA,0.999999810632325,6.37343269190479e-05,NA,"ESG","ALL",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:37:52,0.0099157221655783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.45193457720879,9.35299273410501e-05,6.36259293441375e-05,NA,NA,NA
"Nelder-Mead6",1.2437951391093,NA,0.00958698043667391,105,NA,NA,0,FALSE,TRUE,0.599999999999909,9.1009477579319e-05,NA,0.999999993504934,6.65471511565879e-05,NA,"LOV","ALL",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:37:56,0.00958698043667391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.552730048876228,0.000169358798205548,8.86084178320002e-05
"Nelder-Mead7",1.30138769049291,-0.392538507639529,0.0098839079034588,93,NA,NA,0,FALSE,TRUE,0.630000000000109,0.000110165477918281,0.000527914034223177,0.999999971635606,8.22620343122232e-05,0.000220348320953429,"HML","BO",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:37:59,0.0098839079034588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead11",1.50095680716398,NA,0.00980804170584684,157,NA,NA,0,FALSE,TRUE,0.940000000000055,0.00014636461409321,NA,0.99999996168701,0.000112061471343817,NA,"SMB","BO",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:38:04,0.00980804170584684,-0.500005852809841,0.000437581977898439,0.00020314214034816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead21",1.36031759580125,NA,0.01005743412412,149,NA,NA,0,TRUE,TRUE,1.0300000000002,0.000120916202941505,NA,0.999999560611987,7.34662185425565e-05,NA,"HDY","BO",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:38:11,0.01005743412412,NA,NA,NA,-0.589124292564534,0.00152144530686891,0.000641864123560788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead31",1.68322819642888,NA,0.00955243546417705,137,NA,NA,0,FALSE,TRUE,0.869999999999891,0.000206797000458793,NA,0.999999975519651,0.000129800174153053,NA,"QLT","BO",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:38:14,0.00955243546417705,NA,NA,NA,NA,NA,NA,-0.454220757493808,0.000182484476316678,7.1731646224886e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead41",1.87042911162955,NA,0.00954995116397933,101,NA,NA,0,FALSE,TRUE,0.589999999999691,0.00324002232447787,NA,0.999994449776794,0.00124063099171441,NA,"MOM","BO",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:38:16,0.00954995116397933,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.858660232380908,0.000596894868690091,0.000218928031455176,NA,NA,NA,NA,NA,NA
"Nelder-Mead51",1.53564069280129,NA,0.00820647003560777,171,NA,NA,0,FALSE,TRUE,1.01000000000022,8.22108390645834e-05,NA,0.999999458330824,6.44826018418323e-05,NA,"ESG","BO",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:38:18,0.00820647003560777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3303255286244,0.000120052949053731,6.77167350901824e-05,NA,NA,NA
"Nelder-Mead61",1.49191769814075,NA,0.00887265827328708,107,NA,NA,0,FALSE,TRUE,0.610000000000127,0.000136230522024764,NA,0.999999987593138,0.000108369809993359,NA,"LOV","BO",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:38:22,0.00887265827328708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.634675079673608,0.000149060830669259,8.95520534540161e-05
"Nelder-Mead8",1.29545889264386,1.06665167708117,0.00165447141811504,127,NA,NA,0,TRUE,TRUE,0.649999999999636,0.000350866975921973,0.000376441806799617,0.9999998731636,0.000250518447480276,0.00017959016986023,"HML","DD",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:38:24,0.00165447141811504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead12",0.780905152448162,NA,0.00109617312769569,131,NA,NA,0,TRUE,TRUE,0.619999999999891,7.71180269537658e-05,NA,0.999999973087132,7.50077657199502e-05,NA,"SMB","DD",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:38:26,0.00109617312769569,1.23926138097654,0.000191869826870028,0.000106885320002825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead22",1.20305587193637,NA,0.00125812564390125,89,NA,NA,0,TRUE,TRUE,0.4699999999998,0.000351417056732073,NA,0.999999380207838,0.000262982894490454,NA,"HDY","DD",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:38:28,0.00125812564390125,NA,NA,NA,2.10490257401292,0.000495612199026901,0.000255429666116498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead32",0.658567302820007,NA,0.00192867842292482,97,NA,NA,0,TRUE,TRUE,0.5,7.06646100931825e-05,NA,0.999999999544543,8.13398871288861e-05,NA,"QLT","DD",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:38:29,0.00192867842292482,NA,NA,NA,NA,NA,NA,0.358229560821578,8.19446668460996e-05,5.12580453456059e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead42",1.00639123150239,NA,0.00180663949609394,107,NA,NA,0,TRUE,TRUE,0.519999999999982,0.000349542871850263,NA,0.999999902129854,0.000256277798477604,NA,"MOM","DD",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:38:32,0.00180663949609394,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.0658794062929,0.000413071335008253,0.000205364776314626,NA,NA,NA,NA,NA,NA
"Nelder-Mead52",0.868606228250826,NA,0.00188111436832055,175,NA,NA,0,TRUE,TRUE,0.899999999999636,0.000164992904776121,NA,0.999992249187107,0.000137079772587559,NA,"ESG","DD",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:38:35,0.00188111436832055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.4348686645529,0.000378251845853132,0.000172800283873875,NA,NA,NA
"Nelder-Mead62",0.84333643106679,NA,0.00181710679048908,143,NA,NA,0,TRUE,TRUE,0.669999999999618,0.000104872491235019,NA,0.999999920954227,9.30056916265753e-05,NA,"LOV","DD",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:38:37,0.00181710679048908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04293313792781,0.000389452882938661,0.000199442530709609
"Nelder-Mead9",1.19953766742813,0.493591940595724,0.000155822843600096,115,NA,NA,0,TRUE,TRUE,0.329999999999927,0.000224364681412427,0.000356403131163251,0.999999975719838,0.000128116416299483,0.000158640578006936,"HML","FOF",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:38:38,0.000155822843600096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead13",1.12712197127949,NA,0.000146858084179172,123,NA,NA,0,TRUE,TRUE,0.4699999999998,0.000106300841538174,NA,0.999999923037556,7.41849922261696e-05,NA,"SMB","FOF",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:38:40,0.000146858084179172,-0.813584682304728,0.000466375941205282,0.00027573353424647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead23",0.861034432794393,NA,0.000160741704154316,147,NA,NA,0,TRUE,TRUE,0.340000000000146,4.23545907673153e-05,NA,0.999999973131554,5.32657187325456e-05,NA,"HDY","FOF",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:38:43,0.000160741704154316,NA,NA,NA,-1.38649103634073,0.000170352506143171,9.16110034275577e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead33",1.34164768334579,NA,0.000145857609450146,133,NA,NA,0,TRUE,TRUE,0.409999999999854,0.000121831606602952,NA,0.999999987798804,7.55937475651239e-05,NA,"QLT","FOF",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:38:45,0.000145857609450146,NA,NA,NA,NA,NA,NA,-0.662639551877048,0.000173163193289057,8.19024267263876e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead43",0.532328365605393,NA,0.000134703533002686,195,NA,NA,0,TRUE,TRUE,0.549999999999727,0.000176979787799977,NA,0.99999999819835,8.10042714284037e-05,NA,"MOM","FOF",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:38:46,0.000134703533002686,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.20945784803334,4.38321558673129e-05,3.5516888692989e-05,NA,NA,NA,NA,NA,NA
"Nelder-Mead53",1.02393139943815,NA,0.000152424430292431,135,NA,NA,0,TRUE,TRUE,0.349999999999909,5.08720697015684e-05,NA,0.999999790907148,8.8606131768095e-05,NA,"ESG","FOF",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:38:49,0.000152424430292431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.26189027724529,0.000122857049961221,8.87563825985563e-05,NA,NA,NA
"Nelder-Mead63",1.13573186326327,NA,0.000159232569681488,139,NA,NA,0,TRUE,TRUE,0.329999999999927,7.87644810351072e-05,NA,0.999999999133292,5.9978077327832e-05,NA,"LOV","FOF",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:38:51,0.000159232569681488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.791338625919136,5.3398785207542e-05,5.86574882720593e-05
"Nelder-Mead10",1.24149609260732,0.566443516483432,0.00130293226280079,131,NA,NA,0,TRUE,TRUE,0.409999999999854,0.000629254754104069,0.000956180932117315,0.99999976051253,0.000289902485440158,0.000465844287869229,"HML","INF",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:38:52,0.00130293226280079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead14",0.996526393824009,NA,0.00126480559169479,115,NA,NA,0,TRUE,TRUE,0.329999999999927,5.40428276242283e-05,NA,0.99999999984381,7.46097116092125e-05,NA,"SMB","INF",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:38:54,0.00126480559169479,0.389928158638077,4.56813672739989e-05,4.24742923444041e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead24",1.17898446296775,NA,0.00124336140285272,93,NA,NA,0,TRUE,TRUE,0.440000000000055,0.000200220977350467,NA,0.999999845440916,9.21186779507771e-05,NA,"HDY","INF",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:38:55,0.00124336140285272,NA,NA,NA,0.815800367720952,0.000638885107764001,0.000317349091394793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead34",-0.178589110784228,NA,0.00107964993688517,501,NA,NA,1,TRUE,TRUE,1.57999999999993,0.000111340197687324,NA,0.999999637433003,5.73401887592709e-05,NA,"QLT","INF",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:38:59,0.00107964993688517,NA,NA,NA,NA,NA,NA,4.59897384079131,0.00015697208745935,0.00010692799719179,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead44",0.547990553825442,NA,0.00126461990881849,89,NA,NA,0,TRUE,TRUE,0.220000000000255,0.000155301875907604,NA,0.999999998177837,0.000146168670970335,NA,"MOM","INF",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:39:00,0.00126461990881849,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.62448215690074,7.54687597793787e-05,5.25801590135539e-05,NA,NA,NA,NA,NA,NA
"Nelder-Mead54",0.954776193853668,NA,0.00131079566689506,199,NA,NA,0,TRUE,TRUE,0.629999999999654,0.000165291968129238,NA,0.999947879050348,0.000213187968891937,NA,"ESG","INF",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:39:03,0.00131079566689506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.72014080560781,0.00151993632865919,0.000927865834475668,NA,NA,NA
