"","MKT","HML","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtime","SE.MKT","SE.HML","Wald.p.value.MKT_1","SE.MKT.indep","SE.HML.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","SMB","SE.SMB","SE.SMB.indep","HDY","SE.HDY","SE.HDY.indep","QLT","SE.QLT","SE.QLT.indep","MOM","SE.MOM","SE.MOM.indep","ESG","SE.ESG","SE.ESG.indep","LOV","SE.LOV","SE.LOV.indep"
"Nelder-Mead",1.09234290850839,-0.397184533713357,0.00212939139740516,61,NA,NA,0,TRUE,TRUE,0.259999999999991,38.6832349900593,24.8625928698294,0,18.123829000845,10.0362479429695,"HML","ALL",120,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 14:09:44,0.00212939139740516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",1.29422014487882,NA,0.00191656968679103,55,NA,NA,0,TRUE,TRUE,0.220000000000027,2.40271036436206,NA,0,1.14328655512558,NA,"SMB","ALL",120,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 14:09:47,0.00191656968679103,-0.4019391394629,20.8901490845917,11.5182252900862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead2",1.14503001257144,NA,0.00200783985343363,59,NA,NA,0,TRUE,TRUE,0.210000000000036,58.1804673398173,NA,0,28.4604656967734,NA,"HDY","ALL",120,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 14:09:49,0.00200783985343363,NA,NA,NA,-0.68375229562098,139.102719109683,100.920984942629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead3",1.45949621311697,NA,0.00216163533288783,59,NA,NA,0,TRUE,TRUE,0.299999999999955,20.5687444375128,NA,0,7.68176671976724,NA,"QLT","ALL",120,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 14:09:51,0.00216163533288783,NA,NA,NA,NA,NA,NA,-0.402070333634606,47.3212408863197,17.7087733215035,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead4",1.59058223276661,NA,0.0021966840607289,67,NA,NA,0,TRUE,TRUE,0.240000000000009,9.46012415746864,NA,0,3.41373043660304,NA,"MOM","ALL",120,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 14:09:54,0.0021966840607289,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.789297456858185,24.9134353617293,9.15318994108137,NA,NA,NA,NA,NA,NA
"Nelder-Mead5",1.25532562998852,NA,0.00205891634281865,81,NA,NA,0,TRUE,TRUE,0.279999999999973,648.439741228321,NA,0,469.323670928029,NA,"ESG","ALL",120,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 14:09:55,0.00205891634281865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.46069875115705,1237.20604718062,895.043596601465,NA,NA,NA
"Nelder-Mead6",1.27545951428865,NA,0.00191826465196468,61,NA,NA,0,TRUE,TRUE,0.25,1.30894577127753,NA,7.71893071682683e-09,1.12937471007951,NA,"LOV","ALL",120,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 14:09:58,0.00191826465196468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.473322513527455,12.5194879007702,7.64466814392603
"Nelder-Mead7",1.34746312217558,-0.364567540449934,0.00174733519675077,49,NA,NA,0,TRUE,TRUE,0.160000000000082,6.72554692440139,7.17889556508201,0.827474408617639,2.91664778191986,5.01430508698298,"HML","BO",120,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 14:10:00,0.00174733519675077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead11",1.53748830312497,NA,0.00171995622774286,61,NA,NA,0,TRUE,TRUE,0.329999999999927,1.11135705262715,NA,1.35684944724268e-07,0.908185649550943,NA,"SMB","BO",120,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 14:10:02,0.00171995622774286,-0.335889000021734,16.1916132008185,7.90626852878506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead21",1.41656143723916,NA,0.00174999688048862,103,NA,NA,0,TRUE,TRUE,0.509999999999991,4.13440756276154,NA,0,2.27850591157345,NA,"HDY","BO",120,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 14:10:05,0.00174999688048862,NA,NA,NA,-0.570240055919287,21.0292017138503,8.27363172772783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead31",1.6731303280425,NA,0.0017821624398131,67,NA,NA,0,TRUE,TRUE,0.190000000000055,15.1554186376631,NA,0,6.67417843226585,NA,"QLT","BO",120,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 14:10:07,0.0017821624398131,NA,NA,NA,NA,NA,NA,-0.282367749395326,32.1223481011417,13.3679102407314,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead41",1.78117886497336,NA,0.00175748544787056,67,NA,NA,0,TRUE,TRUE,0.369999999999891,13.3470032021805,NA,0,5.06626366680353,NA,"MOM","BO",120,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 14:10:09,0.00175748544787056,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.565906865348592,30.9480119601472,12.0806085266515,NA,NA,NA,NA,NA,NA
"Nelder-Mead51",1.50528687243678,NA,0.00148390957781439,85,NA,NA,0,TRUE,TRUE,0.279999999999973,1667.54710633839,NA,0,1320.69738009403,NA,"ESG","BO",120,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 14:10:10,0.00148390957781439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.16058993354368,126.330477933703,86.3482730667956,NA,NA,NA
"Nelder-Mead61",1.5388596186603,NA,0.00164558581130092,81,NA,NA,0,TRUE,TRUE,0.349999999999909,1.85987089475511,NA,0.00827706871059597,0.942112432139828,NA,"LOV","BO",120,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 14:10:12,0.00164558581130092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.450415255904945,6.03595805030386,4.19294832034092
"Nelder-Mead8",1.39351586235763,0.994643234299835,0.000485713395403237,59,NA,NA,0,TRUE,TRUE,0.25,4.55182214346545,32.1125226931536,0,3.94837206037144,16.0768228758804,"HML","DD",120,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 14:10:14,0.000485713395403237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
