"","MKT","HML","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtime","SE.MKT","SE.HML","Wald.p.value.MKT_1","SE.MKT.indep","SE.HML.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","SMB","SE.SMB","SE.SMB.indep","HDY","SE.HDY","SE.HDY.indep","QLT","SE.QLT","SE.QLT.indep","MOM","SE.MOM","SE.MOM.indep","ESG","SE.ESG","SE.ESG.indep","LOV","SE.LOV","SE.LOV.indep"
"Nelder-Mead56",0.220661315156051,NA,0.000445778058460439,99,NA,NA,0,TRUE,TRUE,0.420000000000073,22.1859604021675,NA,0,28.1789429507815,NA,"ESG","NATRES",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 14:13:50,0.000445778058460439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.0938048461113,178.134107534465,219.016810783039,NA,NA,NA
"Nelder-Mead66",0.0529596392149982,NA,0.000444644769500468,83,NA,NA,0,TRUE,TRUE,0.279999999999973,8.76882300059287,NA,0,5.88279225518074,NA,"LOV","NATRES",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 14:13:53,0.000444644769500468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.03677983320067,36.1349670583752,21.3436351743414
"Nelder-Mead19",0.827335373451934,0.581206456443761,0.000101171354214288,59,NA,NA,0,TRUE,TRUE,0.180000000000064,6.81493950232394,14.6583982370538,1.84008364101373e-12,3.62861211459229,7.51084263729397,"HML","PD",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 14:13:54,0.000101171354214288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead110",0.59820344725158,NA,9.06268436945178e-05,67,NA,NA,0,TRUE,TRUE,0.230000000000018,2.2008646047948,NA,0.000475282244768005,3.5293149134254,NA,"SMB","PD",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 14:13:55,9.06268436945178e-05,1.03873530366691,4.23897535556114,3.10848310388285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead27",0.86580354179345,NA,9.48818743462336e-05,65,NA,NA,0,TRUE,TRUE,0.200000000000045,10.0513685965353,NA,0,5.18694259838965,NA,"HDY","PD",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 14:13:56,9.48818743462336e-05,NA,NA,NA,1.40664513859478,27.4670883300375,13.8465644522153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead37",0.266533811430417,NA,0.000104356147901686,67,NA,NA,0,TRUE,TRUE,0.190000000000055,4.71757950111382,NA,0,4.31247687656145,NA,"QLT","PD",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 14:13:57,0.000104356147901686,NA,NA,NA,NA,NA,NA,0.947122469220267,19.7621484843734,19.7706679389603,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead47",0.360946318545029,NA,0.000106623930268262,65,NA,NA,0,TRUE,TRUE,0.159999999999854,63.7950161594371,NA,0,54.8712997300558,NA,"MOM","PD",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 14:13:58,0.000106623930268262,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.644375505925564,150.999179838783,127.461196137524,NA,NA,NA,NA,NA,NA
"Nelder-Mead57",0.628570546387639,NA,8.94789198005553e-05,89,NA,NA,0,TRUE,TRUE,0.320000000000164,9.27370882553896,NA,0,15.1419380183954,NA,"ESG","PD",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 14:13:59,8.94789198005553e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.415504037,67.3376813799723,46.0611980118783,NA,NA,NA
"Nelder-Mead67",0.618815162615742,NA,8.30583986742304e-05,101,NA,NA,0,TRUE,TRUE,0.299999999999955,20.0693661030338,NA,0,32.4694384473573,NA,"LOV","PD",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 14:14:01,8.30583986742304e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.16796667408704,56.6485334130571,31.2065396916779
"Nelder-Mead20",1.21896741495511,-0.460859919196809,0.00196140296452933,53,NA,NA,0,TRUE,TRUE,0.1400000000001,44.8285215919512,60.0999789629888,0,25.014647263741,45.945287019228,"HML","PE",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 14:14:03,0.00196140296452933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead111",1.4579920993594,NA,0.00190521364622124,57,NA,NA,0,TRUE,TRUE,0.339999999999918,8.76651193348952,NA,0.00600295110309323,6.02462887957341,NA,"SMB","PE",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 14:14:05,0.00190521364622124,-0.393547705406672,9.4072641265915,4.23845203822302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead28",1.30520306176032,NA,0.00194057562086306,61,NA,NA,0,TRUE,TRUE,0.279999999999973,17.102020498903,NA,0,7.42345592081562,NA,"HDY","PE",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 14:14:08,0.00194057562086306,NA,NA,NA,-0.705389187995505,23.5760918554269,15.8271647382891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead38",1.54944099522682,NA,0.0022029894003526,61,NA,NA,0,TRUE,TRUE,0.369999999999891,11.631974549063,NA,0,4.75360455719753,NA,"QLT","PE",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 14:14:10,0.0022029894003526,NA,NA,NA,NA,NA,NA,-0.245355380428364,23.5400622541854,10.4374028521899,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead48",1.70249385980446,NA,0.00212283128151365,71,NA,NA,0,TRUE,TRUE,0.440000000000055,4.40764615005604,NA,0,1.60184691601425,NA,"MOM","PE",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 14:14:12,0.00212283128151365,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.643091991721093,11.2818164360212,4.46189352518371,NA,NA,NA,NA,NA,NA
"Nelder-Mead58",1.42827751735418,NA,0.00176642989469661,145,NA,NA,0,TRUE,TRUE,0.880000000000109,24.8552430807596,NA,0,18.4191989990964,NA,"ESG","PE",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 14:14:14,0.00176642989469661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.38821837331914,16.7727014732862,18.017273852073,NA,NA,NA
