"","MKT","HML","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtime","SE.MKT","SE.HML","Wald.p.value.MKT_1","SE.MKT.indep","SE.HML.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","SMB","SE.SMB","SE.SMB.indep","HDY","SE.HDY","SE.HDY.indep","QLT","SE.QLT","SE.QLT.indep","MOM","SE.MOM","SE.MOM.indep","ESG","SE.ESG","SE.ESG.indep","LOV","SE.LOV","SE.LOV.indep"
"Nelder-Mead41",1.60136374716929,NA,4.36444616528867e-06,109,NA,NA,0,TRUE,TRUE,0.639999999999986,0.000529371776787011,NA,0.999999819665663,0.000224104533194548,NA,"MOM","BO",150,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:09:31,4.36444616528867e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.519470784201153,0.000545558988654865,0.000197893475657049,NA,NA,NA,NA,NA,NA
"Nelder-Mead51",1.42109431215315,NA,3.75214143370906e-06,161,NA,NA,0,TRUE,TRUE,0.520000000000039,0.000106927289089292,NA,0.999999145124677,7.99588925897799e-05,NA,"ESG","BO",150,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:09:35,3.75214143370906e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.34842784149003,0.000172042108336725,9.02578385720167e-05,NA,NA,NA
"Nelder-Mead61",1.41397769929254,NA,4.16936007667935e-06,135,NA,NA,0,TRUE,TRUE,0.759999999999991,0.000118495642094506,NA,0.999999984183179,9.10863184531589e-05,NA,"LOV","BO",150,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:09:39,4.16936007667935e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.626957328230167,0.000233282633301315,0.00013997482601652
"Nelder-Mead8",1.18732441111071,0.890880512085305,1.12824259814882e-06,121,NA,NA,0,TRUE,TRUE,0.740000000000009,0.000172579006665514,0.000227589759178809,0.999999972396662,9.3943685584948e-05,0.00010422391595411,"HML","DD",150,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:09:42,1.12824259814882e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead12",0.851615730577232,NA,9.3154908627588e-07,133,NA,NA,0,TRUE,TRUE,0.519999999999982,9.64982590312361e-05,NA,0.999999990202112,0.000108060575568686,NA,"SMB","DD",150,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:09:44,9.3154908627588e-07,1.21476667268776,0.000119194077968958,0.000141509133671206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead22",1.19214685796022,NA,1.01430405057722e-06,141,NA,NA,0,TRUE,TRUE,0.610000000000014,0.000225000310660715,NA,0.999999788433056,0.000131478204437997,NA,"HDY","DD",150,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:09:47,1.01430405057722e-06,NA,NA,NA,1.72483839758986,0.000352266693900965,0.000168333926149959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead32",0.856251442814342,NA,1.28215526033376e-06,101,NA,NA,0,TRUE,TRUE,0.5,0.000169160938122195,NA,0.999999999083379,0.000155539721412927,NA,"QLT","DD",150,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:09:50,1.28215526033376e-06,NA,NA,NA,NA,NA,NA,-0.316002642112459,0.000204197833807868,0.000114878634162985,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead42",0.995838004314502,NA,1.23235859183002e-06,101,NA,NA,0,TRUE,TRUE,0.409999999999968,0.000435341105689583,NA,0.999999841227916,0.000244390932123868,NA,"MOM","DD",150,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:09:54,1.23235859183002e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.97744144406843,0.00057834449387844,0.000261287108459838,NA,NA,NA,NA,NA,NA
"Nelder-Mead52",0.70480473565841,NA,1.286016230932e-06,135,NA,NA,0,TRUE,TRUE,0.490000000000009,7.68765644684974e-05,NA,0.999999993780783,0.000110983493925789,NA,"ESG","DD",150,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:09:56,1.286016230932e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.14372332323416,5.13659432921631e-05,7.95399461673279e-05,NA,NA,NA
"Nelder-Mead62",0.909350247327594,NA,1.22285438095146e-06,215,NA,NA,0,TRUE,TRUE,0.919999999999959,6.47272002597248e-05,NA,0.999999952586055,6.15755455378889e-05,NA,"LOV","DD",150,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:10:00,1.22285438095146e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.32434791340212,0.000236677477296826,0.000116059178544473
"Nelder-Mead9",0.58101553978609,-1.77052089053787,5.96736839045567e-07,297,NA,NA,0,TRUE,TRUE,0.75,0.000152105719185281,8.8650377692369e-05,0.999999995421062,7.6580028720357e-05,5.77392034068316e-05,"HML","FOF",150,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:10:04,5.96736839045567e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead13",1.2171582779605,NA,4.66325601409944e-07,119,NA,NA,0,TRUE,TRUE,0.470000000000027,7.91484625999423e-05,NA,0.999999982215395,6.31801972751036e-05,NA,"SMB","FOF",150,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:10:07,4.66325601409944e-07,-1.26474627920814,0.000136248755760712,7.80630862479589e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead23",0.767316739595825,NA,5.34202734114614e-07,181,NA,NA,0,TRUE,TRUE,0.379999999999995,9.05947675631049e-05,NA,0.999999967584642,5.97403305694255e-05,NA,"HDY","FOF",150,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:10:10,5.34202734114614e-07,NA,NA,NA,-2.29304329717612,0.000120175274755816,7.42455702423703e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead33",1.61948222764137,NA,5.53953118489741e-07,145,NA,NA,0,TRUE,TRUE,0.359999999999957,0.000141126259254239,NA,0.99999994038502,8.47189559597819e-05,NA,"QLT","FOF",150,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:10:13,5.53953118489741e-07,NA,NA,NA,NA,NA,NA,-1.18386378602119,0.000218738260310338,9.78682356572318e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead43",0.480101226827029,NA,4.35510872200968e-07,203,NA,NA,0,TRUE,TRUE,0.439999999999998,9.48050257748019e-05,NA,0.999999992500972,4.7999226602076e-05,NA,"MOM","FOF",150,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:10:15,4.35510872200968e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.21870630734089,4.89360139892733e-05,4.57359785079841e-05,NA,NA,NA,NA,NA,NA
"Nelder-Mead53",1.2318574054222,NA,5.81093920072287e-07,159,NA,NA,0,TRUE,TRUE,0.430000000000007,6.65328087393684e-05,NA,0.99999958915964,5.51496508338246e-05,NA,"ESG","FOF",150,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:10:18,5.81093920072287e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.56774764719572,0.000160366226290887,7.87201662581627e-05,NA,NA,NA
"Nelder-Mead63",1.20450204678351,NA,5.7776890514593e-07,119,NA,NA,0,TRUE,TRUE,0.25,5.30250365379722e-05,NA,0.999999055739616,8.85378939478803e-05,NA,"LOV","FOF",150,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:10:20,5.7776890514593e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.816258075812918,0.00167523470932512,0.00112016475139211
"Nelder-Mead10",1.13941175326857,0.982706659887682,7.86396481902178e-07,127,NA,NA,0,TRUE,TRUE,0.199999999999989,0.000469479859976704,0.000519175636760459,0.999999834366161,0.000195249533828511,0.000219459739933561,"HML","INF",150,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:10:22,7.86396481902178e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead14",0.621398520475833,NA,7.27350708741788e-07,211,NA,NA,0,TRUE,TRUE,0.579999999999984,3.98101172808928e-05,NA,0.999999998849663,5.52763683699751e-05,NA,"SMB","INF",150,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:10:24,7.27350708741788e-07,0.763317808348986,7.43406087202713e-05,5.01569619151015e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead24",0.943049023253156,NA,7.37871404001975e-07,185,NA,NA,0,TRUE,TRUE,0.419999999999959,0.00013506327587505,NA,0.999999946171308,6.72616124885799e-05,NA,"HDY","INF",150,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:10:26,7.37871404001975e-07,NA,NA,NA,1.29745760134841,0.000258722567748967,0.000113358602835473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead34",0.14096891103126,NA,7.76977079256409e-07,145,NA,NA,0,TRUE,TRUE,0.389999999999986,0.000205659921975854,NA,0.999999979747133,8.99575217824429e-05,NA,"QLT","INF",150,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:10:28,7.76977079256409e-07,NA,NA,NA,NA,NA,NA,1.71255065826928,3.47699786008127e-05,6.44068782376682e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead44",0.634299800707649,NA,8.44418867227841e-07,99,NA,NA,0,TRUE,TRUE,0.370000000000005,9.43643787339881e-05,NA,0.999999979528394,0.000116666954562286,NA,"MOM","INF",150,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:10:30,8.44418867227841e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.583481136243969,0.000308642068370561,0.000140492195941469,NA,NA,NA,NA,NA,NA
"Nelder-Mead54",0.708396690129133,NA,8.46536496739226e-07,109,NA,NA,0,TRUE,TRUE,0.360000000000014,7.94439406350051e-05,NA,0.999999080159319,0.000110298318586227,NA,"ESG","INF",150,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:10:32,8.46536496739226e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.1970045069827,0.000221089065712581,0.000144490521957484,NA,NA,NA
"Nelder-Mead64",0.707501788176583,NA,7.40889695381926e-07,131,NA,NA,0,TRUE,TRUE,0.379999999999995,4.16405611635872e-05,NA,0.999999995859157,5.35520099825572e-05,NA,"LOV","INF",150,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:10:34,7.40889695381926e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.656829713299226,0.000150021442037112,8.30608893741867e-05
"Nelder-Mead15",0.927376541755321,0.371361960133593,5.30413974936376e-07,103,NA,NA,0,TRUE,TRUE,0.490000000000009,0.000135499102005263,0.000288086750639565,0.999999995237604,9.08727068042484e-05,0.000124902407581334,"HML","MEZZ",150,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:10:37,5.30413974936376e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead16",0.773453162915961,NA,4.94889857576662e-07,95,NA,NA,0,TRUE,TRUE,0.610000000000014,0.000107165005717415,NA,0.997362040526366,0.000315178913988551,NA,"SMB","MEZZ",150,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:10:39,4.94889857576662e-07,0.333934912279319,0.217655499875436,0.0887595826656287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead25",0.909505801354706,NA,4.99858847884857e-07,205,NA,NA,0,TRUE,TRUE,0.850000000000023,0.000113990261528695,NA,0.999999977643068,8.3410617008078e-05,NA,"HDY","MEZZ",150,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:10:42,4.99858847884857e-07,NA,NA,NA,0.690103776853904,0.00032047857556739,0.000147506434291647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead35",0.858448574726078,NA,5.60473803622439e-07,95,NA,NA,0,TRUE,TRUE,0.439999999999998,5.87887023240828e-05,NA,0.999999999939247,8.17277746036155e-05,NA,"QLT","MEZZ",150,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:10:46,5.60473803622439e-07,NA,NA,NA,NA,NA,NA,0.039518860115741,0.000116330571442956,5.85504651882026e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead45",0.897289347575909,NA,5.60042443341839e-07,113,NA,NA,0,TRUE,TRUE,0.53000000000003,0.000132858851316251,NA,0.999999999849606,0.000100374345021359,NA,"MOM","MEZZ",150,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:10:50,5.60042443341839e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.142437348033879,0.000199741948262503,9.70962707273398e-05,NA,NA,NA,NA,NA,NA
"Nelder-Mead55",0.941176632920127,NA,5.4146688429294e-07,147,NA,NA,0,TRUE,FALSE,0.560000000000002,0.00633095689430737,NA,0,0.00273542875198068,NA,"ESG","MEZZ",150,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:10:53,5.4146688429294e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.77679749202812,5.24418046670417,2.23400722454111,NA,NA,NA
"Nelder-Mead65",0.893762510874217,NA,5.30333768775963e-07,129,NA,NA,0,TRUE,TRUE,0.70999999999998,0.0004798923627908,NA,0.99999992280337,0.000369779443484447,NA,"LOV","MEZZ",150,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:10:55,5.30333768775963e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.771642933424176,0.000569713139443815,0.000257326547070851
"Nelder-Mead17",0.750501039127201,0.770898732787186,1.02563017378379e-06,141,NA,NA,0,TRUE,TRUE,0.529999999999973,0.000249942921786342,0.000331076674682316,0.999999981360168,0.000104364848947988,0.000140548007730333,"HML","NATRES",150,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:10:58,1.02563017378379e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead18",0.403168005055723,NA,1.03374345871623e-06,121,NA,NA,0,TRUE,TRUE,0.399999999999977,3.54494118447114e-05,NA,0.999999994377627,7.61510819500397e-05,NA,"SMB","NATRES",150,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:11:00,1.03374345871623e-06,0.978537663268131,0.00011098670490103,6.67875038000277e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead26",0.739302879091446,NA,1.03114474955072e-06,137,NA,NA,0,TRUE,TRUE,0.509999999999991,0.000174588672027723,NA,0.99999991227389,7.97302814908782e-05,NA,"HDY","NATRES",150,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:11:02,1.03114474955072e-06,NA,NA,NA,1.47949083624881,0.000313426142218565,0.000136821271608607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead36",0.864226387130623,NA,1.0989931009299e-06,149,NA,NA,0,TRUE,TRUE,0.560000000000002,0.00052016931152531,NA,0.999999710350452,0.000201630330569312,NA,"QLT","NATRES",150,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:11:06,1.0989931009299e-06,NA,NA,NA,NA,NA,NA,-1.29114182486646,0.000644118584385263,0.000257724988285772,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead46",0.731881986779966,NA,1.12956209790812e-06,131,NA,NA,0,TRUE,TRUE,0.439999999999998,0.000895699790091642,NA,0.999999234614772,0.00040971264519673,NA,"MOM","NATRES",150,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:11:10,1.12956209790812e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.38472078813279,0.00106605393552183,0.000443274696346518,NA,NA,NA,NA,NA,NA
"Nelder-Mead56",0.495687448862737,NA,1.12423956575624e-06,307,NA,NA,0,TRUE,TRUE,0.980000000000018,0.000137940049148512,NA,0.999996995198975,0.000134171974699464,NA,"ESG","NATRES",150,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:11:13,1.12423956575624e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.7674489635421,0.000233348982325713,0.000122053476050328,NA,NA,NA
"Nelder-Mead66",0.379461472698016,NA,1.13782725503243e-06,133,NA,NA,0,TRUE,TRUE,0.399999999999977,3.47158455602354e-05,NA,0.999999994914177,7.15131717756779e-05,NA,"LOV","NATRES",150,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:11:17,1.13782725503243e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.494304270682655,0.000231181085736507,0.000115923685375663
"Nelder-Mead19",0.796330722438466,0.224129120687553,2.5945679049221e-07,123,NA,NA,0,TRUE,TRUE,0.189999999999998,0.000190244826799031,0.000242807265799031,0.999999999875184,9.19012836873585e-05,0.000120568405423556,"HML","PD",150,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:11:19,2.5945679049221e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead110",0.709034828918622,NA,2.51179887278649e-07,135,NA,NA,0,TRUE,TRUE,0.399999999999977,0.000118190968151035,NA,0.999999999767496,6.77889923831016e-05,NA,"SMB","PD",150,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:11:21,2.51179887278649e-07,0.283497053225014,7.01065570932591e-05,4.7634622788661e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead27",0.829471462408971,NA,2.54256171208539e-07,141,NA,NA,0,TRUE,TRUE,0.400000000000034,0.0001697291568085,NA,0.999999992981258,8.1803544027509e-05,NA,"HDY","PD",150,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:11:23,2.54256171208539e-07,NA,NA,NA,0.546464578984178,0.000269687149691532,0.000134877264750571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead37",0.56110412482812,NA,2.5974200084224e-07,119,NA,NA,0,TRUE,TRUE,0.450000000000045,6.25661571180672e-05,NA,0.999999999585829,0.000102323576353177,NA,"QLT","PD",150,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:11:25,2.5974200084224e-07,NA,NA,NA,NA,NA,NA,0.37622803129003,0.000106533539633666,6.26834701771971e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead47",0.632193752562215,NA,2.67906223376658e-07,127,NA,NA,0,TRUE,TRUE,0.29000000000002,1.51358179324499e-05,NA,0.999999999892563,4.69169346186905e-05,NA,"MOM","PD",150,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:11:28,2.67906223376658e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.182299889161049,8.29145728611496e-05,4.04895769749571e-05,NA,NA,NA,NA,NA,NA
"Nelder-Mead57",0.718448518384916,NA,2.6164497565506e-07,335,NA,NA,0,TRUE,TRUE,1.07999999999998,0.000144965190563277,NA,0.999995379621642,8.3026269875386e-05,NA,"ESG","PD",150,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:11:33,2.6164497565506e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.53101118543993,0.000471616926055658,0.000284248831966852,NA,NA,NA
"Nelder-Mead67",0.712224117895317,NA,2.23151293232331e-07,115,NA,NA,0,TRUE,TRUE,0.149999999999977,0.000144193829430467,NA,0.999999855389219,8.13977744075076e-05,NA,"LOV","PD",150,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:11:34,2.23151293232331e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.07529283338535,0.00053858214960807,0.000297929881859413
"Nelder-Mead20",0.904058404734059,-1.03896673936685,6.59168468074768e-06,177,NA,NA,0,TRUE,TRUE,0.769999999999982,0.000176502564458213,0.000185530119905898,0.999999984179289,7.61525341166908e-05,8.43172261967605e-05,"HML","PE",150,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:11:40,6.59168468074768e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead111",1.44248666564866,NA,7.03034909384849e-06,101,NA,NA,0,TRUE,TRUE,0.600000000000023,0.000143442541907486,NA,0.999999962260633,9.82176838137514e-05,NA,"SMB","PE",150,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:11:44,7.03034909384849e-06,-0.692976123418268,0.000315036205280458,0.000133614864371254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
