"","MKT","HML","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtime","SE.MKT","SE.HML","Wald.p.value.MKT_1","SE.MKT.indep","SE.HML.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","SMB","SE.SMB","SE.SMB.indep","HDY","SE.HDY","SE.HDY.indep","QLT","SE.QLT","SE.QLT.indep","MOM","SE.MOM","SE.MOM.indep","ESG","SE.ESG","SE.ESG.indep","LOV","SE.LOV","SE.LOV.indep"
"Nelder-Mead",1.08228679564027,-0.455985483936401,0.00732007762499879,367,NA,NA,0,FALSE,TRUE,1.48000000000002,9.4133721175249e-05,0.000190949493452283,0.999999995550009,5.79933098803951e-05,8.73966851703984e-05,"HML","ALL",120,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:26:30,0.00732007762499879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",1.30067611221493,NA,0.00724537036468821,121,NA,NA,0,FALSE,TRUE,0.450000000000045,7.69065785151235e-05,NA,0.999999995287919,6.56728273873398e-05,NA,"SMB","ALL",120,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:26:34,0.00724537036468821,-0.455595146203982,0.000170158576499419,8.07259624295073e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead2",1.15848071618396,NA,0.00743583390230387,113,NA,NA,0,TRUE,TRUE,0.539999999999964,9.73949929972836e-05,NA,0.999999908485827,6.15539599681112e-05,NA,"HDY","ALL",120,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:26:37,0.00743583390230387,NA,NA,NA,-0.675804285076865,0.000611386059109792,0.00026440431453905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead3",1.46117023762171,NA,0.00827630287882355,139,NA,NA,0,FALSE,TRUE,0.620000000000118,0.00036176096903539,NA,0.999999954596993,0.000138290441375858,NA,"QLT","ALL",120,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:26:41,0.00827630287882355,NA,NA,NA,NA,NA,NA,-0.47645700602209,0.000282485277098482,0.00010538728247249,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead4",1.70304010183586,NA,0.00792766206229735,161,NA,NA,0,FALSE,TRUE,0.740000000000009,0.00044744830755948,NA,0.999999784820058,0.00016752351706383,NA,"MOM","ALL",120,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:26:46,0.00792766206229735,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.0286912343176,0.000332218513525931,0.000119792297216529,NA,NA,NA,NA,NA,NA
"Nelder-Mead5",1.25608199378594,NA,0.00722505546454171,157,NA,NA,0,FALSE,TRUE,0.710000000000036,8.91601548587886e-05,NA,0.999998979519976,6.4490604657753e-05,NA,"ESG","ALL",120,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:26:48,0.00722505546454171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.45186564535304,0.000219571020686622,0.000149382497418769,NA,NA,NA
"Nelder-Mead6",1.28843729520452,NA,0.00714307994950728,145,NA,NA,0,TRUE,TRUE,0.630000000000109,7.90641144778928e-05,NA,0.999999992328408,7.39914133822894e-05,NA,"LOV","ALL",120,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:26:52,0.00714307994950728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.377684747487727,0.00030069157573701,0.000147222392292359
"Nelder-Mead7",1.29187821741941,-0.440119716546566,0.00663360218205771,123,NA,NA,0,FALSE,TRUE,0.630000000000109,7.703377626105e-05,0.000199208029723283,0.999999994105951,5.64997375861061e-05,8.65016249027366e-05,"HML","BO",120,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:26:56,0.00663360218205771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead11",1.50099078587134,NA,0.00692137194004585,95,NA,NA,0,TRUE,TRUE,0.440000000000055,8.59215108143521e-05,NA,0.999999991090843,6.69918834670438e-05,NA,"SMB","BO",120,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:26:58,0.00692137194004585,-0.499850853813317,0.000200206641839543,9.22733387191929e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead21",1.35587175077054,NA,0.00698922164229681,157,NA,NA,0,TRUE,TRUE,0.650000000000091,9.9190443888504e-05,NA,0.999999971658238,5.97130290163731e-05,NA,"HDY","BO",120,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:27:02,0.00698922164229681,NA,NA,NA,-0.732967883521196,0.000279892966202146,0.000121221469566926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead31",1.79671952141642,NA,0.00687683193219414,191,NA,NA,0,TRUE,TRUE,0.889999999999873,0.000896398086100749,NA,0.999999624857988,0.000399972843226312,NA,"QLT","BO",120,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:27:05,0.00687683193219414,NA,NA,NA,NA,NA,NA,-0.489155329548067,0.00031195504219178,0.000119145262998993,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead41",1.8857678173933,NA,0.00687981032291042,131,NA,NA,0,FALSE,TRUE,0.470000000000027,0.000464790725236666,NA,0.999999790429013,0.000175279352021239,NA,"MOM","BO",120,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:27:07,0.00687981032291042,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.861737657651392,0.000273861425032497,9.92762524434752e-05,NA,NA,NA,NA,NA,NA
"Nelder-Mead51",1.53564072091987,NA,0.00557181336062627,133,NA,NA,0,TRUE,TRUE,0.610000000000127,8.22353774345236e-05,NA,0.999999445516349,6.45006560566808e-05,NA,"ESG","BO",120,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:27:09,0.00557181336062627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.33031980524579,0.000121520987772121,6.85455027445174e-05,NA,NA,NA
"Nelder-Mead61",1.50457211827956,NA,0.00643515253638932,121,NA,NA,0,TRUE,TRUE,0.600000000000136,0.000285313530534306,NA,0.999999966101093,0.000227865709823674,NA,"LOV","BO",120,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:27:13,0.00643515253638932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.642986537619531,0.000205158995035974,0.000140391891882157
"Nelder-Mead8",1.27127661788216,1.03792104219095,0.00138023162607841,89,NA,NA,0,TRUE,TRUE,0.25,0.000519749904494559,0.000521057430783237,0.99999976837715,0.000357555628671145,0.000262386852777377,"HML","DD",120,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:27:14,0.00138023162607841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead12",0.780904669725291,NA,0.000900097836228762,105,NA,NA,0,TRUE,TRUE,0.339999999999918,7.72148304355775e-05,NA,0.999999972603923,7.51289265799689e-05,NA,"SMB","DD",120,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:27:16,0.000900097836228762,1.2392623514882,0.000193510534258469,0.000107779369093567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead22",1.27450065663326,NA,0.00104907214495246,103,NA,NA,0,TRUE,TRUE,0.470000000000027,0.00035817406873685,NA,0.999999185151733,0.000269116406424278,NA,"HDY","DD",120,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:27:18,0.00104907214495246,NA,NA,NA,2.30933449694369,0.000510984621394809,0.000259999792643993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead32",0.658568008915898,NA,0.00158065282869196,135,NA,NA,0,TRUE,TRUE,0.509999999999991,7.0798925332888e-05,NA,0.999999999539333,8.15715090456543e-05,NA,"QLT","DD",120,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:27:20,0.00158065282869196,NA,NA,NA,NA,NA,NA,0.35822811786798,8.23697888091284e-05,5.15976181247211e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
