"","MKT","HML","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtime","SE.MKT","SE.HML","Wald.p.value.MKT_1","SE.MKT.indep","SE.HML.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","SMB","SE.SMB","SE.SMB.indep","HDY","SE.HDY","SE.HDY.indep","QLT","SE.QLT","SE.QLT.indep","MOM","SE.MOM","SE.MOM.indep","ESG","SE.ESG","SE.ESG.indep","LOV","SE.LOV","SE.LOV.indep"
"Nelder-Mead31",1.68322817062903,NA,0.00768603759938784,127,NA,NA,0,FALSE,TRUE,0.799999999999955,0.000206890980443539,NA,0.99999997549702,0.000129853809201024,NA,"QLT","BO",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:30:37,0.00768603759938784,NA,NA,NA,NA,NA,NA,-0.454220700513539,0.000182568637274526,7.17671380902779e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead41",1.88576819118199,NA,0.00762369965555925,155,NA,NA,0,TRUE,TRUE,0.930000000000064,0.000462428866514249,NA,0.999999792707512,0.000174395727259072,NA,"MOM","BO",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:30:40,0.00762369965555925,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.861738340894978,0.00027219336459089,9.86679775706161e-05,NA,NA,NA,NA,NA,NA
"Nelder-Mead51",1.53564071138734,NA,0.00624585152074566,135,NA,NA,0,TRUE,TRUE,0.809999999999945,8.22125078409614e-05,NA,0.999999457471842,6.44838302594745e-05,NA,"ESG","BO",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:30:42,0.00624585152074566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.33032082640515,0.000120151954662063,6.77726529541384e-05,NA,NA,NA
"Nelder-Mead61",1.50457210223246,NA,0.00705043460004428,141,NA,NA,0,FALSE,TRUE,0.829999999999927,0.000269986179294857,NA,0.999999970462239,0.000215614448060981,NA,"LOV","BO",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:30:46,0.00705043460004428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.642992926768347,0.000190176866940711,0.000129264670250614
"Nelder-Mead8",1.26071335518359,1.0252878351353,0.00151201915823871,91,NA,NA,0,TRUE,TRUE,0.460000000000036,0.000508446916507031,0.000509368740524164,0.999999786367601,0.000350136440534334,0.00025604350618635,"HML","DD",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:30:48,0.00151201915823871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead12",0.780905056436931,NA,0.000985965413252983,103,NA,NA,0,TRUE,TRUE,0.579999999999927,7.71369263267331e-05,NA,0.999999972993889,7.50313994687854e-05,NA,"SMB","DD",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:30:49,0.000985965413252983,1.23926157709513,0.000192187591396476,0.000107058479239247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead22",1.27783960922272,NA,0.00114660632293952,125,NA,NA,0,TRUE,TRUE,0.6400000000001,0.000358586872932205,NA,0.999999174445481,0.000269464820748857,NA,"HDY","DD",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:30:51,0.00114660632293952,NA,NA,NA,2.31882390194565,0.000511944979379123,0.000260342711033014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead32",0.658568481728435,NA,0.00172209973229194,139,NA,NA,0,TRUE,TRUE,0.75,7.08476267756899e-05,NA,0.999999999537426,8.16556965966429e-05,NA,"QLT","DD",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:30:53,0.00172209973229194,NA,NA,NA,NA,NA,NA,0.358227784173122,8.25246942629129e-05,5.17214647718724e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead42",1.11994866568192,NA,0.00163555116161862,143,NA,NA,0,TRUE,TRUE,0.700000000000045,0.000302306813598464,NA,0.999999935633227,0.000228811692798292,NA,"MOM","DD",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:30:57,0.00163555116161862,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.852840846438818,0.000379789870790004,0.000191000968336864,NA,NA,NA,NA,NA,NA
"Nelder-Mead52",0.860343913143956,NA,0.00169126761621447,161,NA,NA,0,TRUE,TRUE,0.819999999999936,0.000164312231403285,NA,0.999991791623166,0.000136324440675012,NA,"ESG","DD",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:30:59,0.00169126761621447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.7466538517579,0.000416744356679867,0.000194812627546506,NA,NA,NA
"Nelder-Mead62",0.843336733496375,NA,0.00162685822686182,131,NA,NA,0,TRUE,TRUE,0.660000000000082,0.0001045474184321,NA,0.99999992352914,9.27951052877927e-05,NA,"LOV","DD",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:31:01,0.00162685822686182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04293561415022,0.000383126849864025,0.00019619432190653
"Nelder-Mead9",1.19953841120083,0.49359298785825,0.000150766230717552,101,NA,NA,0,TRUE,TRUE,0.3900000000001,0.000224978476178958,0.00035751281286344,0.999999975571764,0.000128421532088806,0.000159146858069136,"HML","FOF",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:31:02,0.000150766230717552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead13",1.12712204121138,NA,0.000141021581705787,123,NA,NA,0,TRUE,TRUE,0.389999999999873,0.000106309272314387,NA,0.999999922971998,7.41895978603233e-05,NA,"SMB","FOF",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:31:04,0.000141021581705787,-0.813585401049176,0.000466579523538394,0.000275853831710036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead23",0.861034612985788,NA,0.000153146375364358,201,NA,NA,0,TRUE,TRUE,0.630000000000109,4.2289331871196e-05,NA,0.999999971765354,5.34288033783007e-05,NA,"HDY","FOF",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:31:07,0.000153146375364358,NA,NA,NA,-1.38648714460978,0.000174534993763267,9.38921677441499e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead33",1.34164766375954,NA,0.000140224409926861,143,NA,NA,0,TRUE,TRUE,0.420000000000073,0.000121863254685036,NA,0.999999987790502,7.56110010304869e-05,NA,"QLT","FOF",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:31:09,0.000140224409926861,NA,NA,NA,NA,NA,NA,-0.662639441476431,0.000173227083929989,8.19335917756957e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead43",0.53208715682544,NA,0.000128426617913908,501,NA,NA,1,TRUE,TRUE,1.5,0.000248860108058921,NA,0.999999385899826,0.000127802612764568,NA,"MOM","FOF",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:31:12,0.000128426617913908,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.21081852529522,0.000530429006079099,0.000459215796555078,NA,NA,NA,NA,NA,NA
"Nelder-Mead53",1.02393164722264,NA,0.000146492672196414,169,NA,NA,0,TRUE,TRUE,0.579999999999927,5.09146865153053e-05,NA,0.999999778183838,8.86896933509268e-05,NA,"ESG","FOF",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:31:15,0.000146492672196414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.26189495869413,0.000126540633703459,9.14385083669148e-05,NA,NA,NA
"Nelder-Mead63",1.13573191127723,NA,0.000152872642968199,145,NA,NA,0,TRUE,TRUE,0.490000000000009,7.87668513126699e-05,NA,0.999999999132928,5.99804105205329e-05,NA,"LOV","FOF",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:31:17,0.000152872642968199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.791338957728503,5.34096547225617e-05,5.86701170180089e-05
"Nelder-Mead10",1.21499987624759,0.494283707832817,0.00122033070450072,103,NA,NA,0,TRUE,TRUE,0.3599999999999,0.000670995547821316,0.00114741348400201,0.999999747835493,0.000310322909619456,0.000558781562279142,"HML","INF",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:31:18,0.00122033070450072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead14",0.996526553997347,NA,0.00118695319422222,101,NA,NA,0,TRUE,TRUE,0.410000000000082,5.40426147088327e-05,NA,0.999999999843815,7.46093100435921e-05,NA,"SMB","INF",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:31:20,0.00118695319422222,0.389927575498333,4.56806362429786e-05,4.24735328241916e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead24",1.17039607967983,NA,0.00116772209960789,331,NA,NA,0,TRUE,TRUE,1.13999999999987,0.000191762929697115,NA,0.999999910030117,8.81958802265749e-05,NA,"HDY","INF",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:31:22,0.00116772209960789,NA,NA,NA,0.732537321419811,0.000535905760396201,0.000266605391350935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead34",-0.124810953409528,NA,0.00104769943177961,415,NA,NA,0,TRUE,TRUE,1.33999999999992,0.000114565387555497,NA,0.999999726189789,5.89213321278634e-05,NA,"QLT","INF",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:31:25,0.00104769943177961,NA,NA,NA,NA,NA,NA,4.13245113415905,0.00014823742355545,9.96961936048896e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead44",0.495427245927399,NA,0.00115881510116979,101,NA,NA,0,TRUE,TRUE,0.329999999999927,0.00015686423398123,NA,0.999999997982587,0.000145350354844458,NA,"MOM","INF",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:31:26,0.00115881510116979,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.89996142524213,6.56057818114233e-05,5.17360588051314e-05,NA,NA,NA,NA,NA,NA
"Nelder-Mead54",0.947906529827453,NA,0.00121107753009889,173,NA,NA,0,TRUE,TRUE,0.690000000000055,0.000104179473650282,NA,0.999780929529296,0.000100078390407503,NA,"ESG","INF",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:31:29,0.00121107753009889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.5647128492735,0.00276784335273173,0.00177406466691551,NA,NA,NA
"Nelder-Mead64",0.933908060875456,NA,0.00105260584155173,149,NA,NA,0,TRUE,TRUE,0.4699999999998,2.39740815182657e-05,NA,0.999999993251293,3.90570279810875e-05,NA,"LOV","INF",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:31:31,0.00105260584155173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.963934150058141,0.000120678638529248,6.92409281818908e-05
"Nelder-Mead15",0.783189076433257,0.182439773699568,0.000387923684252025,107,NA,NA,0,TRUE,TRUE,0.539999999999964,0.000114468972716409,0.000179680724811753,0.999999999948616,9.95077738787058e-05,0.000105647308256097,"HML","MEZZ",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:31:34,0.000387923684252025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead16",0.782283453409328,NA,0.000278332275805868,179,NA,NA,0,TRUE,TRUE,0.970000000000027,7.71349890205337e-05,NA,0.999999996956149,9.23678071008579e-05,NA,"SMB","MEZZ",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:31:36,0.000278332275805868,0.919303911791807,7.97342830981539e-05,4.89645901203136e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead25",0.805330990906993,NA,0.000376032530509569,109,NA,NA,0,TRUE,TRUE,0.6400000000001,0.000102403764686168,NA,0.999999998113619,9.72058822907203e-05,NA,"HDY","MEZZ",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:31:38,0.000376032530509569,NA,NA,NA,0.405384413169361,0.000199178380625226,0.000121517799340054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead35",0.288748424021726,NA,0.000345922562524593,121,NA,NA,0,TRUE,TRUE,0.710000000000036,0.000173393988567097,NA,0.999999998090456,7.47385173795752e-05,NA,"QLT","MEZZ",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:31:41,0.000345922562524593,NA,NA,NA,NA,NA,NA,1.36083588646844,9.78548652973252e-05,7.38969065326784e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead45",0.72060056903502,NA,0.000380522029715828,117,NA,NA,0,TRUE,TRUE,0.769999999999982,8.85801626947355e-05,NA,0.999999995977752,9.15950413402503e-05,NA,"MOM","MEZZ",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:31:44,0.000380522029715828,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.443876799135586,0.000251372176867862,0.000137270813685349,NA,NA,NA,NA,NA,NA
"Nelder-Mead55",0.617978592031199,NA,0.00038687312910677,151,NA,NA,0,TRUE,TRUE,0.779999999999973,3.77990388529105e-05,NA,0.999999999364708,5.82491246934614e-05,NA,"ESG","MEZZ",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:31:46,0.00038687312910677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.677888164141491,6.64287770564721e-05,5.21650342933211e-05,NA,NA,NA
"Nelder-Mead65",0.960403012090782,NA,0.000362476104750153,125,NA,NA,0,TRUE,TRUE,0.599999999999909,0.000142865288004803,NA,0.999999972498719,6.87283351788944e-05,NA,"LOV","MEZZ",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:31:48,0.000362476104750153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.928258302901283,0.000258618781279467,0.000138088331886522
"Nelder-Mead17",0.175498320234584,-0.275356585310215,0.00163686130166783,133,NA,NA,0,TRUE,TRUE,0.620000000000118,3.82294455193777e-05,3.48635786253175e-05,0.999999999734333,5.28352132532542e-05,3.34070249613809e-05,"HML","NATRES",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:31:52,0.00163686130166783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead18",0.279698518318931,NA,0.00165010216453662,137,NA,NA,0,TRUE,TRUE,0.620000000000118,5.6189387441666e-05,NA,0.999999999280433,8.13064025060414e-05,NA,"SMB","NATRES",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:31:55,0.00165010216453662,-0.385450367663015,0.000117832190956599,0.000112610876966142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead26",0.32362221084307,NA,0.00165258861255289,157,NA,NA,0,TRUE,TRUE,0.650000000000091,5.3762128691901e-05,NA,0.99999999933743,8.05311211871809e-05,NA,"HDY","NATRES",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:31:59,0.00165258861255289,NA,NA,NA,-0.00124302458958108,0.000147098598307078,7.21861433617291e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead36",0.906976319776151,NA,0.00142998323241495,139,NA,NA,0,TRUE,TRUE,0.730000000000018,0.000241873908035952,NA,0.999999872927302,9.95220353169996e-05,NA,"QLT","NATRES",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:32:02,0.00142998323241495,NA,NA,NA,NA,NA,NA,-2.07870538154192,0.000253257055864802,0.000115028921460131,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead46",0.641785577768584,NA,0.00160971160059247,153,NA,NA,0,TRUE,TRUE,0.720000000000027,0.00022850634142008,NA,0.999999932197016,9.97452306651489e-05,NA,"MOM","NATRES",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:32:05,0.00160971160059247,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.5550953654387,0.000288663562497982,0.000141803464734776,NA,NA,NA,NA,NA,NA
"Nelder-Mead56",0.228644003094951,NA,0.00161359578843554,305,NA,NA,0,TRUE,TRUE,1.28999999999996,6.15554927203725e-05,NA,0.999999959411519,8.1028584806304e-05,NA,"ESG","NATRES",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:32:08,0.00161359578843554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.49326949838426,4.88847194419303e-05,7.28337732350168e-05,NA,NA,NA
"Nelder-Mead66",-0.00881329348690957,NA,0.00154491570996334,1001,NA,NA,1,TRUE,TRUE,4.88999999999987,0.000144226296531188,NA,0.999999946266781,8.54505631223335e-05,NA,"LOV","NATRES",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:32:20,0.00154491570996334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.26904770984075,0.000145360478244404,0.000131278145962514
"Nelder-Mead19",0.949262601070534,0.674229328883768,0.000249005799481112,129,NA,NA,0,TRUE,TRUE,0.440000000000055,0.000276340228433254,0.000333195947525302,0.999999977811977,0.000143479613073967,0.000168280735187378,"HML","PD",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:32:21,0.000249005799481112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead110",0.697636059084927,NA,0.000206468347181095,131,NA,NA,0,TRUE,TRUE,0.449999999999818,8.8096410029552e-05,NA,0.999999999417906,6.71845436067375e-05,NA,"SMB","PD",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:32:22,0.000206468347181095,0.982571890050738,5.32611313427194e-05,3.93168668206896e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead27",1.0492127687316,NA,0.000224965675027215,103,NA,NA,0,TRUE,TRUE,0.440000000000055,0.000345842113512972,NA,0.999999702399438,0.00015511552309319,NA,"HDY","PD",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:32:23,0.000224965675027215,NA,NA,NA,1.71967525797085,0.000438838799906137,0.000210594280344236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead37",0.109778296967988,NA,0.000243065182089656,139,NA,NA,0,TRUE,TRUE,0.349999999999909,6.49141662353776e-05,NA,0.999999998779858,4.09139826130548e-05,NA,"QLT","PD",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:32:24,0.000243065182089656,NA,NA,NA,NA,NA,NA,1.66679316022531,1.45786279768471e-05,2.87614260456447e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead47",0.291877138554906,NA,0.000254766915882359,175,NA,NA,0,TRUE,TRUE,0.470000000000027,3.61390497149482e-05,NA,0.999999999846693,4.03605696306181e-05,NA,"MOM","PD",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:32:26,0.000254766915882359,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11461732966683,2.86395838503807e-05,2.40606680969227e-05,NA,NA,NA,NA,NA,NA
"Nelder-Mead57",0.625816224718719,NA,0.000230366619564252,261,NA,NA,0,TRUE,TRUE,0.769999999999982,2.84216554660213e-05,NA,0.999999883274333,4.64419801927936e-05,NA,"ESG","PD",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:32:29,0.000230366619564252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.30070428933162,9.18604523820915e-05,7.4269389491164e-05,NA,NA,NA
"Nelder-Mead67",0.613917841973172,NA,0.000211055126217073,107,NA,NA,0,TRUE,TRUE,0.360000000000127,0.00022661612919568,NA,0.999987643500301,0.000154312658431622,NA,"LOV","PD",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:32:30,0.000211055126217073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.75602646319959,0.00288041859308567,0.0016745851321643
"Nelder-Mead20",1.27457123787983,-0.367049469773322,0.00724702733805932,99,NA,NA,0,TRUE,TRUE,0.509999999999991,0.000139187203779049,0.00024746995809259,0.999999992126173,0.000116505615284643,0.000104909275923367,"HML","PE",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:32:33,0.00724702733805932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead111",1.46790632180304,NA,0.00743228528977566,91,NA,NA,0,FALSE,TRUE,0.450000000000045,9.2840168551548e-05,NA,0.999999995353851,6.69130956423261e-05,NA,"SMB","PE",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:32:35,0.00743228528977566,-0.342408450088828,0.000168584350118441,7.79577644502343e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead28",1.35823885034725,NA,0.0075766379779404,129,NA,NA,0,FALSE,TRUE,0.700000000000045,7.64897657758117e-05,NA,0.999999980104924,5.95465976880683e-05,NA,"HDY","PE",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 14:32:39,0.0075766379779404,NA,NA,NA,-0.518690836071171,0.000334035754497471,0.00014172084987256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
