"","MKT","HML","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtime","SE.MKT","SE.HML","Wald.p.value.MKT_1","SE.MKT.indep","SE.HML.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","SMB","SE.SMB","SE.SMB.indep","HDY","SE.HDY","SE.HDY.indep","QLT","SE.QLT","SE.QLT.indep","MOM","SE.MOM","SE.MOM.indep","ESG","SE.ESG","SE.ESG.indep","LOV","SE.LOV","SE.LOV.indep"
"Nelder-Mead",1.09435122849865,-0.306010639994429,0.00335574340432594,59,NA,NA,0,TRUE,TRUE,0.490000000000009,5.62250078658584,9.50175697152624,0.00282930766557332,2.92075442402059,3.98970109169098,"HML","ALL",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 14:20:29,0.00335574340432594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",1.26834290582458,NA,0.00301896604341196,71,NA,NA,0,TRUE,TRUE,0.490000000000009,5.23613848215581,NA,0,3.61486525110312,NA,"SMB","ALL",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 14:20:32,0.00301896604341196,-0.386535334106908,27.8257452487991,13.6368720396641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead2",1.12126590895164,NA,0.00315397852761705,67,NA,NA,0,TRUE,TRUE,0.409999999999854,3.83790857461958,NA,0,3.32311101837942,NA,"HDY","ALL",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 14:20:35,0.00315397852761705,NA,NA,NA,-0.650401719818274,16.2081230293917,9.58763987442025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead3",1.40294676622489,NA,0.00316914400038496,61,NA,NA,0,TRUE,TRUE,0.369999999999891,17.1946742322906,NA,0,7.26811546811286,NA,"QLT","ALL",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 14:20:37,0.00316914400038496,NA,NA,NA,NA,NA,NA,-0.388771231812518,40.6948760539052,16.4086223506932,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead4",1.57411685487342,NA,0.00317047591931198,67,NA,NA,0,TRUE,TRUE,0.3599999999999,46.0594157462088,NA,0,16.6881237051479,NA,"MOM","ALL",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 14:20:40,0.00317047591931198,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.85927145907919,132.352950542974,48.1000376989028,NA,NA,NA,NA,NA,NA
"Nelder-Mead5",1.23842556650045,NA,0.00297326007232591,161,NA,NA,0,TRUE,TRUE,1.16999999999985,3.12763332810223,NA,0,2.10037552281353,NA,"ESG","ALL",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 14:20:43,0.00297326007232591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.22589707807404,100.367910118133,58.616132921298,NA,NA,NA
"Nelder-Mead6",1.25088678179891,NA,0.00291080012018988,53,NA,NA,0,TRUE,TRUE,0.380000000000109,11.8972073136502,NA,0,6.21249065280002,NA,"LOV","ALL",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 14:20:45,0.00291080012018988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.501929659512825,138.579790842802,75.2418443785937
"Nelder-Mead7",1.38757756724399,-0.137583324643129,0.00290465515492314,57,NA,NA,0,TRUE,TRUE,0.449999999999818,5.18989269623347,20.4170267926776,0.639122606599145,2.56580150331895,8.37162488319681,"HML","BO",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 14:20:47,0.00290465515492314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead11",1.47129706957421,NA,0.00282225483838323,65,NA,NA,0,TRUE,TRUE,0.389999999999873,7.1046126525313,NA,0,3.30165705905225,NA,"SMB","BO",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 14:20:49,0.00282225483838323,-0.263281675472536,80.7063452440488,40.906706700562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead21",1.38653603292623,NA,0.00287427321668397,49,NA,NA,0,TRUE,TRUE,0.339999999999918,11.9961364185474,NA,0,4.92850224011303,NA,"HDY","BO",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 14:20:50,0.00287427321668397,NA,NA,NA,-0.368961739906808,68.7252213631699,28.5043091792307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead31",1.59572929144311,NA,0.00275757027456017,59,NA,NA,0,TRUE,TRUE,0.329999999999927,5.78012768711854,NA,3.13082892944294e-14,2.79166496309582,NA,"QLT","BO",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 14:20:52,0.00275757027456017,NA,NA,NA,NA,NA,NA,-0.305638602635145,14.6637821068426,5.9513064256024,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead41",1.72901778036226,NA,0.00272299904727526,91,NA,NA,0,TRUE,TRUE,0.629999999999882,25.8669250527221,NA,0,10.4976254280842,NA,"MOM","BO",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 14:20:54,0.00272299904727526,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6349017457127,65.8395589531311,26.0195671759003,NA,NA,NA,NA,NA,NA
"Nelder-Mead51",1.50564204715494,NA,0.00232645122203733,95,NA,NA,0,TRUE,TRUE,0.659999999999854,2.64794869563597,NA,0,2.44881014699126,NA,"ESG","BO",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 14:20:56,0.00232645122203733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.2772417050088,176.846440866428,87.4900536448962,NA,NA,NA
"Nelder-Mead61",1.48088006050093,NA,0.00267219147689237,61,NA,NA,0,TRUE,TRUE,0.360000000000127,708.563918556064,NA,0,370.636075160349,NA,"LOV","BO",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 14:20:58,0.00267219147689237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.444079901336226,18445.9329884138,9638.97037362119
"Nelder-Mead8",1.44207103264157,1.11752156739423,0.000590620699324377,59,NA,NA,0,TRUE,TRUE,0.370000000000118,1.99176855960324,28.7074348012479,0,4.1758445946378,13.2902463351341,"HML","DD",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 14:20:59,0.000590620699324377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead12",0.675796419702796,NA,0.000395107483614592,59,NA,NA,0,TRUE,TRUE,0.339999999999918,11.6048240980051,NA,0,8.4693827185726,NA,"SMB","DD",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 14:21:01,0.000395107483614592,1.209736837666,15.9600983085191,13.5464571519691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead22",1.27085191040068,NA,0.00038628173282832,67,NA,NA,0,TRUE,TRUE,0.420000000000073,10.3141786892158,NA,0,6.57415927695424,NA,"HDY","DD",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 14:21:02,0.00038628173282832,NA,NA,NA,2.51208385056354,22.3211501692463,11.9985960787737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead32",1.07896867680247,NA,0.000680033446907713,49,NA,NA,0,TRUE,TRUE,0.259999999999991,11.7183368078209,NA,0.661664922832989,7.86509898180931,NA,"QLT","DD",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 14:21:04,0.000680033446907713,NA,NA,NA,NA,NA,NA,0.0906790269102202,19.6771081740885,10.0427558801677,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead42",1.39280467582212,NA,0.000598240978403797,55,NA,NA,0,TRUE,TRUE,0.349999999999909,15.12068664504,NA,0,10.8106551061833,NA,"MOM","DD",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 14:21:06,0.000598240978403797,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.04710122708639,20.0380475249206,12.5039982654992,NA,NA,NA,NA,NA,NA
"Nelder-Mead52",1.15520654249715,NA,0.00064651044672424,69,NA,NA,0,TRUE,TRUE,0.339999999999918,4.47283494503574,NA,0,3.76974117002446,NA,"ESG","DD",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 14:21:08,0.00064651044672424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0628631265563,42.9344423179522,18.9539652254518,NA,NA,NA
"Nelder-Mead62",1.06402136876459,NA,0.000652984292539529,55,NA,NA,0,TRUE,TRUE,0.240000000000009,12.8864638924509,NA,0.0019604634259377,10.0253057158886,NA,"LOV","DD",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 14:21:09,0.000652984292539529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.766021563300637,5.49535688929158,4.89006917456096
"Nelder-Mead9",0.922514531212997,-0.178256357318359,7.28321617597885e-05,55,NA,NA,0,TRUE,TRUE,0.200000000000045,5.3755779895891,8.30164430397977,0.493499995244379,4.00719645267685,7.00051396976,"HML","FOF",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 14:21:11,7.28321617597885e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead13",1.13740302195239,NA,6.15129352655227e-05,61,NA,NA,0,TRUE,TRUE,0.259999999999991,35.767214977773,NA,0,25.9889425417503,NA,"SMB","FOF",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 14:21:12,6.15129352655227e-05,-1.04773729297625,160.619381481281,150.356224723321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead23",0.737167140198821,NA,6.94024628548165e-05,67,NA,NA,0,TRUE,TRUE,0.170000000000073,15.0144621263871,NA,0,14.2664488978241,NA,"HDY","FOF",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 14:21:14,6.94024628548165e-05,NA,NA,NA,-1.6329392625452,34.1835202714912,21.308068941627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead33",1.66076615902166,NA,6.12713743765996e-05,65,NA,NA,0,TRUE,TRUE,0.170000000000073,101.714513577095,NA,0,46.1116785028019,NA,"QLT","FOF",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 14:21:15,6.12713743765996e-05,NA,NA,NA,NA,NA,NA,-1.36467863809576,196.771628775187,90.4367145093514,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead43",0.388625906738616,NA,5.19548234595846e-05,87,NA,NA,0,TRUE,TRUE,0.25,23.2183911924875,NA,0,10.6130948591721,NA,"MOM","FOF",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 14:21:16,5.19548234595846e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.76726255142192,18.1672164469482,13.5505159596996,NA,NA,NA,NA,NA,NA
"Nelder-Mead53",1.04123606698121,NA,7.19349552030783e-05,63,NA,NA,0,TRUE,TRUE,0.220000000000027,9.57207717779727,NA,0,10.7436097769289,NA,"ESG","FOF",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 14:21:18,7.19349552030783e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.82574775804533,214.269690147849,153.547957003539,NA,NA,NA
"Nelder-Mead63",1.05993359323147,NA,6.8348699422828e-05,55,NA,NA,0,TRUE,TRUE,0.159999999999854,23.8489771751795,NA,0,28.8141644333913,NA,"LOV","FOF",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-05-10 14:21:20,6.8348699422828e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.866938659032712,32.7695829428262,41.8207440851209
