"","MKT","HML","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtime","SE.MKT","SE.HML","Wald.p.value.MKT_1","SE.MKT.indep","SE.HML.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","SMB","SE.SMB","SE.SMB.indep","HDY","SE.HDY","SE.HDY.indep","QLT","SE.QLT","SE.QLT.indep","MOM","SE.MOM","SE.MOM.indep","ESG","SE.ESG","SE.ESG.indep","LOV","SE.LOV","SE.LOV.indep"
"Nelder-Mead",0.881976984192085,-0.826447607977107,7.82538373339976e-06,133,NA,NA,0,TRUE,TRUE,0.539999999999992,0.000427865924667186,0.000220645489572129,0.999999989930237,0.000183773523582455,0.000117266880333166,"HML","ALL",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:04:16,7.82538373339976e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",1.30415386531891,NA,7.6616148952721e-06,123,NA,NA,0,TRUE,TRUE,0.579999999999984,0.000143623458891074,NA,0.999999970957494,0.000102004224397593,NA,"SMB","ALL",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:04:22,7.6616148952721e-06,-0.734519990808455,0.000278326400464055,0.000120291404142115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead2",1.00692967928684,NA,7.27736798387838e-06,123,NA,NA,0,TRUE,TRUE,0.719999999999999,0.000154976391587315,NA,0.999999857832042,8.80179094257612e-05,NA,"HDY","ALL",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:04:27,7.27736798387838e-06,NA,NA,NA,-1.33918917504386,0.000397442180684261,0.000170768974423493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead3",1.40974969991228,NA,1.01632804937766e-05,149,NA,NA,0,TRUE,TRUE,0.849999999999994,0.000275789868400365,NA,0.999999985413407,0.000159189451264168,NA,"QLT","ALL",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:04:31,1.01632804937766e-05,NA,NA,NA,NA,NA,NA,-0.180454427041155,0.000330511868682878,0.000123203577866445,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead4",1.26701669073572,NA,1.01398181122768e-05,187,NA,NA,0,TRUE,TRUE,1.17000000000002,0.000114824285571387,NA,0.999999998207428,8.50234717060163e-05,NA,"MOM","ALL",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:04:35,1.01398181122768e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.310170377432258,0.000204232363668254,7.49282817419269e-05,NA,NA,NA,NA,NA,NA
"Nelder-Mead5",1.24392579054042,NA,8.25198855212407e-06,139,NA,NA,0,TRUE,TRUE,0.480000000000018,0.000143007421147432,NA,0.999992077223237,0.000106744125158378,NA,"ESG","ALL",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:04:38,8.25198855212407e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5244710676633,0.000317219371789777,0.000123583304889783,NA,NA,NA
"Nelder-Mead6",1.29422060819433,NA,8.12314449252601e-06,171,NA,NA,0,TRUE,TRUE,0.719999999999999,0.000156917848657906,NA,0.999999982057936,0.000116371288626316,NA,"LOV","ALL",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:04:44,8.12314449252601e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.978824509423125,0.000149993151189086,7.97145124644187e-05
"Nelder-Mead7",1.18937837444445,-0.509920561354948,3.72505354081303e-06,139,NA,NA,0,TRUE,TRUE,0.580000000000013,0.000155304386707352,0.000327395926501968,0.999999981287627,0.000124271749944355,0.000131382066074774,"HML","BO",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:04:49,3.72505354081303e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead11",1.38867035524944,NA,3.88130000227015e-06,97,NA,NA,0,TRUE,TRUE,0.390000000000015,8.02566347644475e-05,NA,0.999999955055271,8.5941722781693e-05,NA,"SMB","BO",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:04:51,3.88130000227015e-06,-0.347610726164925,0.000838835946105592,0.000335527482370466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead21",1.27899542573,NA,3.8653453978255e-06,123,NA,NA,0,TRUE,TRUE,0.710000000000008,9.26192145252989e-05,NA,0.999999990336379,8.67832766578622e-05,NA,"HDY","BO",120,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:04:56,3.8653453978255e-06,NA,NA,NA,-0.508320121489811,0.000239470000571434,9.82536185086667e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
