"","MKT","HML","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtime","SE.MKT","SE.HML","Wald.p.value.MKT_1","SE.MKT.indep","SE.HML.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","SMB","SE.SMB","SE.SMB.indep","HDY","SE.HDY","SE.HDY.indep","QLT","SE.QLT","SE.QLT.indep","MOM","SE.MOM","SE.MOM.indep","ESG","SE.ESG","SE.ESG.indep","LOV","SE.LOV","SE.LOV.indep"
"Nelder-Mead",0.876436156611469,-0.866096758261537,2.53062773488711e-06,87,NA,NA,0,TRUE,TRUE,0.309999999999945,6.24106998950612,5.5022489034212,1.03188530635734e-05,3.04396345397785,5.7468881966442,"HML","ALL",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 13:45:46,2.53062773488711e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",1.29900189393802,NA,2.21824893948394e-06,61,NA,NA,0,TRUE,TRUE,0.230000000000018,8.63307458551886,NA,0,4.46417688506007,NA,"SMB","ALL",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 13:45:48,2.21824893948394e-06,-0.791330686554265,61.943198882336,27.1490998715099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead2",1.00839799924995,NA,2.18234114011842e-06,77,NA,NA,0,TRUE,TRUE,0.360000000000014,5.56569956972292,NA,0,2.55051988157862,NA,"HDY","ALL",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 13:45:52,2.18234114011842e-06,NA,NA,NA,-1.36377486981505,39.2426695310178,16.8575001019039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead3",1.46841959666277,NA,3.29463795202123e-06,65,NA,NA,0,TRUE,TRUE,0.319999999999936,54.8066145709188,NA,0,20.3433842670365,NA,"QLT","ALL",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 13:45:54,3.29463795202123e-06,NA,NA,NA,NA,NA,NA,-0.546942899178964,150.963010112716,55.4843393455314,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead4",1.85209763843144,NA,3.05072220820926e-06,77,NA,NA,0,TRUE,TRUE,0.370000000000005,20.4787461742506,NA,0,7.08808486153387,NA,"MOM","ALL",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 13:45:57,3.05072220820926e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.41098424134223,49.1267606161302,17.1888207714287,NA,NA,NA,NA,NA,NA
"Nelder-Mead5",1.34343323422701,NA,2.66053302247469e-06,87,NA,NA,0,TRUE,TRUE,0.350000000000023,8.56212430931645,NA,0,5.95221745909736,NA,"ESG","ALL",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 13:45:59,2.66053302247469e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.4713268265666,86.0836731323831,61.8076061854091,NA,NA,NA
"Nelder-Mead6",1.27631704708438,NA,2.35700931050295e-06,65,NA,NA,0,TRUE,TRUE,0.319999999999936,2.09741525358646,NA,0,1.90760894400094,NA,"LOV","ALL",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 13:46:02,2.35700931050295e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.973004008362477,9.31964741511227,4.86564403622313
"Nelder-Mead7",1.18628238508973,-0.422761214055209,1.10401684445178e-06,53,NA,NA,0,TRUE,TRUE,0.209999999999923,8.7233558149859,34.3466295813431,0,5.17672348943228,15.3506734830762,"HML","BO",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 13:46:04,1.10401684445178e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead11",1.39614683700638,NA,1.12375083310646e-06,57,NA,NA,0,TRUE,TRUE,0.299999999999955,3.34648612790805,NA,0,1.40820756922249,NA,"SMB","BO",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 13:46:06,1.12375083310646e-06,-0.316714748303639,29.8493801878362,13.4939490648983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead21",1.27277424132944,NA,1.11435496947888e-06,65,NA,NA,0,TRUE,TRUE,0.460000000000036,5.2751245221122,NA,0,2.51355952980417,NA,"HDY","BO",150,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 13:46:09,1.11435496947888e-06,NA,NA,NA,-0.581662840283753,35.7574187488971,14.5341912531301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
