"","MKT","HML","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtime","SE.MKT","SE.HML","Wald.p.value.MKT_1","SE.MKT.indep","SE.HML.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","SMB","SE.SMB","SE.SMB.indep","HDY","SE.HDY","SE.HDY.indep","QLT","SE.QLT","SE.QLT.indep","MOM","SE.MOM","SE.MOM.indep","ESG","SE.ESG","SE.ESG.indep","LOV","SE.LOV","SE.LOV.indep"
"Nelder-Mead52",0.704804808564045,NA,1.43812925329131e-06,167,NA,NA,0,TRUE,TRUE,0.480000000000018,7.68040009419448e-05,NA,0.999999994418491,0.000110877475130796,NA,"ESG","DD",240,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:24:33,1.43812925329131e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.14371932617022,4.85631970712254e-05,7.5198219922105e-05,NA,NA,NA
"Nelder-Mead62",0.909350546181416,NA,1.39111009236794e-06,145,NA,NA,0,TRUE,TRUE,0.5,6.46623051571762e-05,NA,0.999999952866593,6.15409633532852e-05,NA,"LOV","DD",240,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:24:36,1.39111009236794e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.32434996253065,0.000235983616340027,0.000115717972929363
"Nelder-Mead9",1.50213472697568,0.640238841851419,6.23890279675803e-07,231,NA,NA,0,TRUE,TRUE,0.450000000000045,0.000144890201335101,0.000255390956514707,0.999999972296795,7.87476371843378e-05,0.000115533177059551,"HML","FOF",240,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:24:39,6.23890279675803e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead13",1.21715833927808,NA,4.77624974770555e-07,185,NA,NA,0,TRUE,TRUE,0.490000000000009,7.89568848511526e-05,NA,0.999999982527004,6.30543767770914e-05,NA,"SMB","FOF",240,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:24:42,4.77624974770555e-07,-1.26474717642865,0.000134969372480142,7.73250651917986e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead23",0.767316703308316,NA,5.51080993769566e-07,127,NA,NA,0,TRUE,TRUE,0.310000000000059,9.06141411209106e-05,NA,0.999999967263585,5.97585446429368e-05,NA,"HDY","FOF",240,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:24:45,5.51080993769566e-07,NA,NA,NA,-2.29304309547343,0.000120725723099917,7.45875347491089e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead33",1.61948255030752,NA,5.72268542971353e-07,147,NA,NA,0,TRUE,TRUE,0.340000000000032,0.000140948595245276,NA,0.999999940578808,8.46312633032038e-05,NA,"QLT","FOF",240,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:24:49,5.72268542971353e-07,NA,NA,NA,NA,NA,NA,-1.18386468761319,0.00021835674129798,9.76961859359552e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead43",0.480101172021806,NA,4.51451546917817e-07,171,NA,NA,0,TRUE,TRUE,0.340000000000032,9.47957279808407e-05,NA,0.999999992517647,4.79950880332905e-05,NA,"MOM","FOF",240,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:24:51,4.51451546917817e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.21870658336099,4.88921351373868e-05,4.56935776457301e-05,NA,NA,NA,NA,NA,NA
"Nelder-Mead53",1.23185736779728,NA,6.09885720879284e-07,139,NA,NA,0,TRUE,TRUE,0.329999999999927,6.66984076838219e-05,NA,0.999999531198085,5.52384875702192e-05,NA,"ESG","FOF",240,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:24:54,6.09885720879284e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.56773834834265,0.000171465322660432,8.41678363701749e-05,NA,NA,NA
"Nelder-Mead63",1.14383670215418,NA,5.95099263753451e-07,109,NA,NA,0,TRUE,TRUE,0.220000000000027,0.000346746935418168,NA,0.999999955112864,0.000622131831764677,NA,"LOV","FOF",240,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:24:56,5.95099263753451e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.925461901714953,0.00029208376699362,0.00020656504434414
"Nelder-Mead10",1.00658765216003,0.796832720947866,8.1868140157441e-07,109,NA,NA,0,TRUE,TRUE,0.299999999999955,0.000373004967250483,0.000458725377828448,0.999999932298378,0.000175328237723461,0.000196611615049896,"HML","INF",240,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:24:58,8.1868140157441e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead14",0.621398501322813,NA,7.53422923808339e-07,173,NA,NA,0,TRUE,TRUE,0.220000000000027,3.97935617545421e-05,NA,0.999999998855411,5.52530709803917e-05,NA,"SMB","INF",240,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:25:01,7.53422923808339e-07,0.763318100822926,7.41751080843114e-05,5.00453380351588e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead24",0.943049069214569,NA,7.67538092022815e-07,145,NA,NA,0,TRUE,TRUE,0.350000000000023,0.000135094989051599,NA,0.999999946116298,6.72756755780603e-05,NA,"HDY","INF",240,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:25:03,7.67538092022815e-07,NA,NA,NA,1.29745770939975,0.000258853127692557,0.000113415808563355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead34",0.115324593216999,NA,7.99788686887776e-07,151,NA,NA,0,TRUE,TRUE,0.330000000000041,0.000204194133759268,NA,0.999999978996407,8.93006212624084e-05,NA,"QLT","INF",240,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:25:05,7.99788686887776e-07,NA,NA,NA,NA,NA,NA,1.80791074546422,3.46734093522269e-05,6.50959176062487e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead44",0.645836832457081,NA,8.78030950446782e-07,97,NA,NA,0,TRUE,TRUE,0.32000000000005,9.1855556641582e-05,NA,0.999999985466228,0.000114944736944877,NA,"MOM","INF",240,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:25:07,8.78030950446782e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.532826254429611,0.000281105584092069,0.000127793986244936,NA,NA,NA,NA,NA,NA
"Nelder-Mead54",0.65992521544271,NA,8.83559285111036e-07,121,NA,NA,0,TRUE,TRUE,0.529999999999973,8.14024117470149e-05,NA,0.999998975028479,0.000111485025119794,NA,"ESG","INF",240,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:25:10,8.83559285111036e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.96942720708743,0.000291596035309783,0.000198580382590175,NA,NA,NA
"Nelder-Mead64",0.707501801761274,NA,7.67513423347171e-07,121,NA,NA,0,TRUE,TRUE,0.289999999999964,4.16406686159325e-05,NA,0.999999995859093,5.3552110041136e-05,NA,"LOV","INF",240,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:25:12,7.67513423347171e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.656829712716697,0.000150022569401926,8.30615187295027e-05
"Nelder-Mead15",0.936630328810045,0.423064061587355,5.98896366498103e-07,123,NA,NA,0,TRUE,TRUE,0.620000000000005,0.000151182230914036,0.000387596341757994,0.999999988018576,9.81021561238902e-05,0.000167016076444646,"HML","MEZZ",240,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:25:15,5.98896366498103e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead16",0.773453535647222,NA,5.59678452355061e-07,129,NA,NA,0,TRUE,TRUE,0.610000000000014,0.000185579064877899,NA,0.999999998329864,0.000264259296794479,NA,"SMB","MEZZ",240,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:25:19,5.59678452355061e-07,0.333692309546576,0.000270051409239416,0.000114547565092716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead25",0.892756745286907,NA,5.65929692329499e-07,183,NA,NA,0,TRUE,TRUE,1.21000000000004,0.000340553648251298,NA,0.999999995939267,0.000277805396497024,NA,"HDY","MEZZ",240,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:25:23,5.65929692329499e-07,NA,NA,NA,0.643174348840612,0.000186513491824317,8.92873557760664e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead35",0.889117663451699,NA,6.44151385436334e-07,99,NA,NA,0,TRUE,TRUE,0.419999999999959,0.000136680067799419,NA,0.999999999367772,9.73031777559946e-05,NA,"QLT","MEZZ",240,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:25:27,6.44151385436334e-07,NA,NA,NA,NA,NA,NA,-0.147644889353075,0.000330368555218575,0.000142005818192534,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead45",0.908863806305324,NA,6.43010058648532e-07,79,NA,NA,0,TRUE,TRUE,0.420000000000073,0.000134590247656972,NA,0.999999999596696,0.000101322941150761,NA,"MOM","MEZZ",240,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:25:32,6.43010058648532e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.191857014086446,0.00020245870033448,9.76406471409755e-05,NA,NA,NA,NA,NA,NA
"Nelder-Mead55",0.940368792171038,NA,6.21144513884673e-07,137,NA,NA,0,TRUE,TRUE,0.559999999999945,0.000352306068681198,NA,0.999874094473371,0.000270185639642516,NA,"ESG","MEZZ",240,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:25:35,6.21144513884673e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6429087970309,0.00149276496042423,0.000645972726178101,NA,NA,NA
"Nelder-Mead65",0.857438644699159,NA,6.06469272064698e-07,129,NA,NA,0,TRUE,TRUE,0.620000000000005,0.000139535979538739,NA,0.999999977508942,0.000198607705794783,NA,"LOV","MEZZ",240,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:25:38,6.06469272064698e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.660409258002116,0.000326979938562362,0.000149996425094549
"Nelder-Mead17",0.750499879201752,0.770897524736588,1.05776733199875e-06,119,NA,NA,0,TRUE,TRUE,0.6400000000001,0.00024769032122404,0.000327054502197772,0.999999981847104,0.000103426427312729,0.000138851467019313,"HML","NATRES",240,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:25:41,1.05776733199875e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead18",0.403168258577959,NA,1.07264463626913e-06,105,NA,NA,0,TRUE,TRUE,0.440000000000055,3.55321725817746e-05,NA,0.999999994263691,7.63223319490537e-05,NA,"SMB","NATRES",240,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:25:43,1.07264463626913e-06,0.978539505234632,0.000112114670560962,6.74685764671231e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead26",0.739302442248036,NA,1.06824851222768e-06,135,NA,NA,0,TRUE,TRUE,0.419999999999959,0.000174268875949626,NA,0.999999913004432,7.95916580175746e-05,NA,"HDY","NATRES",240,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:25:46,1.06824851222768e-06,NA,NA,NA,1.47948978256983,0.000312188458346076,0.000136281852200809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead36",0.903395575264412,NA,1.13314541895264e-06,111,NA,NA,0,TRUE,TRUE,0.310000000000059,0.000526977034905346,NA,0.999999630545713,0.000204020676670124,NA,"QLT","NATRES",240,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:25:50,1.13314541895264e-06,NA,NA,NA,NA,NA,NA,-1.40370397472569,0.000648595914804462,0.000259135233547677,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead46",0.77853713706418,NA,1.15402392213966e-06,469,NA,NA,0,TRUE,TRUE,2.15999999999997,0.00104590692599233,NA,0.99999892671275,0.000434591941450606,NA,"MOM","NATRES",240,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:26:02,1.15402392213966e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.49848306442726,0.00113165891828429,0.000455457199144687,NA,NA,NA,NA,NA,NA
"Nelder-Mead56",0.495687566494432,NA,1.16011976083973e-06,193,NA,NA,0,TRUE,TRUE,0.580000000000041,0.000137738422039249,NA,0.999997521326726,0.000133997108955214,NA,"ESG","NATRES",240,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:26:05,1.16011976083973e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.7674860610945,0.000212446741180279,0.000111120991855235,NA,NA,NA
"Nelder-Mead66",0.379459816514579,NA,1.16859753200183e-06,127,NA,NA,0,TRUE,TRUE,0.280000000000086,3.43100745929061e-05,NA,0.999999995092176,7.10896118796833e-05,NA,"LOV","NATRES",240,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:26:09,1.16859753200183e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4942971875004,0.000226967956045148,0.00011376550812356
"Nelder-Mead19",0.796330361287859,0.224128588953545,2.6815435624318e-07,161,NA,NA,0,TRUE,TRUE,0.529999999999973,0.000190688991466836,0.000243657786211097,0.999999999873605,9.21172192518886e-05,0.000120988616587839,"HML","PD",240,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:26:12,2.6815435624318e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead110",0.70903492058942,NA,2.58401481075824e-07,135,NA,NA,0,TRUE,TRUE,0.279999999999973,0.000118210306019805,NA,0.999999999767532,6.78001325954949e-05,NA,"SMB","PD",240,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:26:15,2.58401481075824e-07,0.283497300192772,7.01649567761348e-05,4.76742307432837e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead27",0.829471269569571,NA,2.62545484639005e-07,145,NA,NA,0,TRUE,TRUE,0.25,0.000170825284331888,NA,0.999999992720213,8.23375030501387e-05,NA,"HDY","PD",240,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:26:17,2.62545484639005e-07,NA,NA,NA,0.546465355772734,0.000274024267088527,0.00013703925142905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead37",0.561104204448141,NA,2.64989643612117e-07,109,NA,NA,0,TRUE,TRUE,0.340000000000032,6.2584150804385e-05,NA,0.999999999584501,0.000102390355491209,NA,"QLT","PD",240,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:26:20,2.64989643612117e-07,NA,NA,NA,NA,NA,NA,0.376227737637612,0.000106660473174892,6.27755022521833e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead47",0.632193260769347,NA,2.75809941884943e-07,129,NA,NA,0,TRUE,TRUE,0.230000000000018,1.51387002724003e-05,NA,0.99999999989188,4.69543634703437e-05,NA,"MOM","PD",240,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:26:23,2.75809941884943e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18230147271692,8.3124634260568e-05,4.05982013435999e-05,NA,NA,NA,NA,NA,NA
"Nelder-Mead57",0.718448005997042,NA,2.70886276259714e-07,177,NA,NA,0,TRUE,TRUE,0.530000000000086,0.000144968485777725,NA,0.999995369679405,8.30281004458749e-05,NA,"ESG","PD",240,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:26:27,2.70886276259714e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.5309550380383,0.000472121655553877,0.000284553411199461,NA,NA,NA
"Nelder-Mead67",0.712224310288604,NA,2.28419301362997e-07,113,NA,NA,0,TRUE,TRUE,0.170000000000073,0.000144126593712323,NA,0.999999855905282,8.13613022897292e-05,NA,"LOV","PD",240,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:26:29,2.28419301362997e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.07529479453796,0.000537669908866489,0.000297425361550942
"Nelder-Mead20",0.904058410232005,-1.0389665167599,8.60460809422101e-06,127,NA,NA,0,TRUE,TRUE,1.02999999999997,0.000176524531476681,0.00018563068884776,0.999999984160887,7.61664912011263e-05,8.43677988141755e-05,"HML","PE",240,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:26:34,8.60460809422101e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead111",1.44147669432621,NA,9.03822639663613e-06,107,NA,NA,0,TRUE,TRUE,0.539999999999964,0.000254386776786108,NA,0.999999944304433,0.000170117381563131,NA,"SMB","PE",240,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:26:38,9.03822639663613e-06,-0.690546076159773,0.000328711411653379,0.000155815631515008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead28",1.15922421051339,NA,8.51168974323635e-06,161,NA,NA,0,TRUE,TRUE,0.860000000000014,0.000105552714787565,NA,0.999999845233383,8.19603283053724e-05,NA,"HDY","PE",240,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-05-10 13:26:43,8.51168974323635e-06,NA,NA,NA,-1.27576784258848,0.000423768112966973,0.000176371539871097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
