"","MKT","HML","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtime","SE.MKT","SE.HML","Wald.p.value.MKT_1","SE.MKT.indep","SE.HML.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","SMB","SE.SMB","SE.SMB.indep","HDY","SE.HDY","SE.HDY.indep","QLT","SE.QLT","SE.QLT.indep","MOM","SE.MOM","SE.MOM.indep","ESG","SE.ESG","SE.ESG.indep","LOV","SE.LOV","SE.LOV.indep"
"Nelder-Mead",0.886510487404719,-0.846992869803287,2.27046904773578e-06,61,NA,NA,0,TRUE,TRUE,0.209999999999923,6.26159721267588,5.45996255000407,2.03191536670699e-05,3.05178820171686,5.72457988237724,"HML","ALL",120,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 13:43:07,2.27046904773578e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",1.30545204710252,NA,2.04215692957386e-06,59,NA,NA,0,TRUE,TRUE,0.329999999999927,9.7188368351944,NA,0,4.93721959718298,NA,"SMB","ALL",120,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 13:43:09,2.04215692957386e-06,-0.754792315470695,72.8748185216075,32.0056342684606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead2",1.02356683036752,NA,2.01798958560382e-06,95,NA,NA,0,TRUE,TRUE,0.420000000000073,5.08558355421918,NA,0,2.51658986856459,NA,"HDY","ALL",120,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 13:43:12,2.01798958560382e-06,NA,NA,NA,-1.29880852952486,38.7987452921361,16.3007002826269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead3",1.47167097666545,NA,3.00592529705008e-06,61,NA,NA,0,TRUE,TRUE,0.340000000000032,62.5219096927027,NA,0,23.2227487399466,NA,"QLT","ALL",120,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 13:43:15,3.00592529705008e-06,NA,NA,NA,NA,NA,NA,-0.485654841561825,171.643402054008,63.2097998096837,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead4",1.83443959608693,NA,2.80593757760227e-06,71,NA,NA,0,TRUE,TRUE,0.289999999999964,9.58167195165982,NA,0,3.30317261191536,NA,"MOM","ALL",120,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 13:43:17,2.80593757760227e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.34062405256292,23.7725849850234,8.37190951299965,NA,NA,NA,NA,NA,NA
"Nelder-Mead5",1.32542313441186,NA,2.4112920418958e-06,81,NA,NA,0,TRUE,TRUE,0.360000000000014,8.49781450743991,NA,0,5.99070396892448,NA,"ESG","ALL",120,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 13:43:19,2.4112920418958e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.7353150183226,83.9380761660597,59.9631012644527,NA,NA,NA
"Nelder-Mead6",1.27580580803915,NA,2.15627204794171e-06,61,NA,NA,0,TRUE,TRUE,0.350000000000023,2.08525806078428,NA,0,1.89957848884518,NA,"LOV","ALL",120,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 13:43:22,2.15627204794171e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.94353495191317,9.47674965986011,4.924235583127
"Nelder-Mead7",1.21647987557931,-0.399648563680899,9.82687459789525e-07,57,NA,NA,0,TRUE,TRUE,0.139999999999986,8.97800979381627,34.8975253282407,0,5.26451047079945,15.5565277136251,"HML","BO",120,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 13:43:24,9.82687459789525e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead11",1.42080587295313,NA,1.00389593947301e-06,53,NA,NA,0,TRUE,TRUE,0.189999999999941,1.7696049218309,NA,1.10779170281461e-08,0.920697281050752,NA,"SMB","BO",120,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 13:43:26,1.00389593947301e-06,-0.290111059897754,18.9031988852994,8.4244593107182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead21",1.30609201938465,NA,9.97193518248558e-07,63,NA,NA,0,TRUE,TRUE,0.200000000000045,5.16961548485198,NA,0,2.46784391420012,NA,"HDY","BO",120,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 13:43:28,9.97193518248558e-07,NA,NA,NA,-0.531873232915399,34.9853670473368,14.1990469519535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
