"Date","CF","NAV","CON","DIS","type","Vintage","Fund.ID"
2004-09-30,10.4804052745044,0.0065124038944152,-11.323891368,21.8042966425044,"INF",2004,"2004_INF"
2004-12-31,-5.42555171162367,4.81605620194721,-4.8128,-0.616007913570873,"INF",2004,"2004_INF"
2005-06-30,-3.803658112,13.429258112,-3.803658112,0,"INF",2004,"2004_INF"
2005-12-31,13.429258112,13.429258112,0,0,"INF",2004,"2004_INF"
2005-06-30,-67.1001973651776,67.1001968597691,-101.081644783,33.9814474178224,"INF",2005,"2005_INF"
2005-12-31,67.1001973651776,70.2837678110673,-27.428895709,24.2453252631103,"INF",2005,"2005_INF"
2006-09-30,-38.10351273237,35.9873294443251,-38.10351273237,0,"INF",2006,"2006_INF"
2006-12-31,0,542.4464,-542.4464,0,"INF",2006,"2006_INF"
2007-06-30,31.6549583826876,72.3031810154676,-40.64822263278,0,"INF",2006,"2006_INF"
2007-09-30,-21.516,77.098999992828,-21.516,0,"INF",2007,"2007_INF"
2007-12-31,-110.606818236,109.529146764,-110.810295,0,"INF",2007,"2007_INF"
2008-03-31,-149.62786,486.764879959493,-149.62786,0,"INF",2007,"2007_INF"
2008-06-30,0,486.236736614012,0,0,"INF",2007,"2007_INF"
2008-09-30,-672.02879991035,1340.99153308161,-672.02879991035,0,"INF",2007,"2007_INF"
2008-12-31,-495.92659,1417.04417298021,-495.92659,0,"INF",2007,"2007_INF"
2009-03-31,0,750.030376468761,0,0,"INF",2007,"2007_INF"
2009-06-30,0,698.272330281648,0,0,"INF",2007,"2007_INF"
2009-09-30,-81.3071984731195,876.757903733613,-108.77065289484,27.4634544217206,"INF",2007,"2007_INF"
2009-12-31,13.0084430811429,1035.50335998879,13.00845,-6.91885723491051e-06,"INF",2007,"2007_INF"
2010-03-31,-31.37750008965,1071.05114611506,-31.37750008965,0,"INF",2007,"2007_INF"
2010-06-30,-178.339211146557,1069.23495352387,-194.60066438962,16.2614532430631,"INF",2007,"2007_INF"
2010-09-30,-25.8252776208348,1167.34444641834,-25.82527552073,-2.10010488300925e-06,"INF",2007,"2007_INF"
2010-12-31,21.0635076212304,981.944783752122,0,21.0635076212303,"INF",2007,"2007_INF"
2011-03-31,-8.96499993232054,1134.15849918821,-8.96499991035,-2.19705252864514e-08,"INF",2007,"2007_INF"
2011-06-30,-293.119546792274,1423.67861303905,-303.87755,10.7580032077263,"INF",2007,"2007_INF"
2011-09-30,0,1321.36515556914,0,0,"INF",2007,"2007_INF"
2011-12-31,-124.815052689911,1232.2821564617,-137.36605,12.5509973100891,"INF",2007,"2007_INF"
2012-03-31,-76.5807789503826,1420.99446389555,-102.98795,26.4071710496173,"INF",2007,"2007_INF"
2012-06-30,27.7073685106451,1292.07079002731,0,27.7073685106453,"INF",2007,"2007_INF"
2012-09-30,-8.45028741253484,1369.49560945467,-8.45029438961998,6.9770850242672e-06,"INF",2007,"2007_INF"
2012-12-31,241.397445218356,1173.42883389357,-76.05264,317.450085218357,"INF",2007,"2007_INF"
2013-03-31,52.2861816468217,1266.35574457424,0,52.2861816468217,"INF",2007,"2007_INF"
2013-06-30,29.2918167635957,1265.82759871049,-4.22514561038002,33.5169623739757,"INF",2007,"2007_INF"
2013-09-30,0,1424.27059851815,0,0,"INF",2007,"2007_INF"
2013-12-31,-25.3508908970599,1508.1807743214,-57.56762438962,32.2167334925601,"INF",2007,"2007_INF"
2014-03-31,47.5816829224356,1495.39377476336,0,47.5816829224356,"INF",2007,"2007_INF"
2014-06-30,79.4061465133925,1450.77494633601,-20.59759,100.003736513393,"INF",2007,"2007_INF"
2014-09-30,10.5628663311057,1411.6923409109,0,10.5628663311055,"INF",2007,"2007_INF"
2014-12-31,26.9218802281329,1382.98538452248,-6.33772,33.2596002281329,"INF",2007,"2007_INF"
2015-03-31,27.3018333974366,1769.0581593646,0,27.3018333974368,"INF",2007,"2007_INF"
2015-06-30,17.4287224966307,2013.28238543842,-4.22514561038002,21.6538681070107,"INF",2007,"2007_INF"
2015-09-30,669.15761190351,1898.14713930329,0,669.15761190351,"INF",2007,"2007_INF"
2015-12-31,140.486122238903,3661.08958487635,-9.50658,149.992702238903,"INF",2007,"2007_INF"
2016-03-31,38.0263135372999,3661.08958487635,0,38.0263135372999,"INF",2007,"2007_INF"
2016-12-31,315.82969620274,4208.24607991336,-7.39400877923995,323.22370498198,"INF",2007,"2007_INF"
2017-03-31,655.954031136515,4741.6708466818,0,655.954031136515,"INF",2007,"2007_INF"
2017-06-30,135.204704561122,4732.16426997523,0,135.204704561122,"INF",2007,"2007_INF"
2017-09-30,107.741221011652,4679.34993354537,0,107.741221011652,"INF",2007,"2007_INF"
2017-12-31,8.45031224468838,4790.26003375268,-8.45029122076005,16.9006034654483,"INF",2007,"2007_INF"
2018-03-31,0,4156.48803031973,0,0,"INF",2007,"2007_INF"
2018-06-30,-14.7880206541077,5004.68622533786,-14.78801438962,-6.26448742568865e-06,"INF",2007,"2007_INF"
