"Date","CF","NAV","CON","DIS","type","Vintage","Fund.ID"
2021-12-31,1.9465,1.90145,0,0.04505,"FOF",2016,"2016_FOF"
2017-06-30,-0.075,0.08039368148,-0.075,0,"FOF",2017,"2017_FOF"
2017-09-30,-0.03216833325,0.064545937971225,-0.03216833325,0,"FOF",2017,"2017_FOF"
2017-12-31,-0.0645834427142857,0.09968544758298,-0.0645834427142857,0,"FOF",2017,"2017_FOF"
2018-03-31,-0.00624105685714286,0.108528201040331,-0.00624105685714286,0,"FOF",2017,"2017_FOF"
2018-06-30,0.00647380883333333,0.130246835150005,-0.0255261911666667,0,"FOF",2017,"2017_FOF"
2018-09-30,-0.077565282,0.204080639228283,-0.077565282,0,"FOF",2017,"2017_FOF"
2018-12-31,-0.048239585271105,0.220000149539235,-0.05348512975,0.005245544478895,"FOF",2017,"2017_FOF"
2019-03-31,-0.0621772626276467,0.317113710995467,-0.0621758565,-1.40612764666682e-06,"FOF",2017,"2017_FOF"
2019-06-30,-0.052997951530442,0.352452983007244,-0.0609996392,0.008001687669558,"FOF",2017,"2017_FOF"
2019-09-30,-0.0248933334666667,0.409162197160868,-0.0283333333333333,0.00343999986666667,"FOF",2017,"2017_FOF"
2019-12-31,-0.0195999999,0.434186983164418,-0.0216,0.0020000001,"FOF",2017,"2017_FOF"
2020-03-31,-0.055903760696538,0.478026775370472,-0.0559039888,2.2810346199898e-07,"FOF",2017,"2017_FOF"
2020-06-30,-0.0610106380244067,0.567174705029688,-0.0669501531666667,0.00593951514226,"FOF",2017,"2017_FOF"
2020-09-30,-0.01967282948,0.587881453454386,-0.0207,0.00102717052,"FOF",2017,"2017_FOF"
2020-12-31,0.123600201029382,0.690859517065144,-0.0498998842,0.004821685229382,"FOF",2017,"2017_FOF"
2021-03-31,-0.046250224173965,0.766521988003877,-0.04625025975,3.55760349993943e-08,"FOF",2017,"2017_FOF"
2021-06-30,-0.022881640542668,0.926601297125454,-0.0469981134,0.024116472857332,"FOF",2017,"2017_FOF"
2021-09-30,0.977858250272257,1.00327283735175,-0.04375015175,0.0183355646705075,"FOF",2017,"2017_FOF"
2021-12-31,1.3305,1.28625,0,0.04425,"FOF",2017,"2017_FOF"
2018-03-31,-0.143875,0.143554039973625,-0.143875,0,"FOF",2018,"2018_FOF"
2018-06-30,-0.0476875,0.12479805998225,-0.0476875,0,"FOF",2018,"2018_FOF"
2018-09-30,-0.02953125,0.155667820765375,-0.02953125,0,"FOF",2018,"2018_FOF"
2018-12-31,-0.01704408,0.151644153343708,-0.0479375,0.00093342,"FOF",2018,"2018_FOF"
2019-03-31,-0.032225,0.180713851997524,-0.032225,0,"FOF",2018,"2018_FOF"
2019-06-30,-0.006,0.195947299983274,-0.006,0,"FOF",2018,"2018_FOF"
2019-09-30,-0.021631279925,0.237055654978438,-0.02471875,0.003087470075,"FOF",2018,"2018_FOF"
2019-12-31,-0.04765672006,0.29220913127155,-0.048425,0.00076827994,"FOF",2018,"2018_FOF"
2020-03-31,-0.044845824,0.297794250116024,-0.04565,0.000804176,"FOF",2018,"2018_FOF"
2020-06-30,-0.026396872,0.332186797716424,-0.027,0.000603128,"FOF",2018,"2018_FOF"
2020-09-30,-0.0263,0.390858231925824,-0.0263,0,"FOF",2018,"2018_FOF"
2020-12-31,-0.0232486119,0.4765231040266,-0.029475,0.0062263881,"FOF",2018,"2018_FOF"
2021-03-31,-0.028340916513,0.54515010401445,-0.037125,0.008784083487,"FOF",2018,"2018_FOF"
2021-06-30,0.0816825483945,0.6531314560583,-0.048675,0.0046967324,"FOF",2018,"2018_FOF"
2021-09-30,0.73569081145925,0.772068061847688,-0.04959375,0.0132164996115625,"FOF",2018,"2018_FOF"
