"Date","CF","NAV","CON","DIS","type","Vintage","Fund.ID"
2018-03-31,56.6901102530029,438.284289272543,-0.269972896666663,56.9600831496696,"PD",2009,"2009_PD"
2018-06-30,27.2161083444109,443.995759320555,-1.93475150000002,29.1508598444108,"PD",2009,"2009_PD"
2018-09-30,47.9349280641335,397.295979440381,-0.102344363333339,48.037272427467,"PD",2009,"2009_PD"
2018-12-31,33.9774800305168,341.287108724744,-0.105555545,34.0830355755168,"PD",2009,"2009_PD"
2019-03-31,7.1016155640078,368.384978806283,0,7.1016155640078,"PD",2009,"2009_PD"
2019-06-30,8.30608296676636,381.811232685253,0.0207328,8.28535016676627,"PD",2009,"2009_PD"
2019-09-30,13.0074816496898,276.317522956089,-0.181138651749998,13.1886203014399,"PD",2009,"2009_PD"
2019-12-31,200.357078537657,78.9401618138557,-0.208871894166656,200.565950431824,"PD",2009,"2009_PD"
2020-03-31,3.29109561862373,62.0228546379278,-0.00304,3.29413561862373,"PD",2009,"2009_PD"
2020-06-30,11.9799504,63.2696491679355,0,11.9799503999999,"PD",2009,"2009_PD"
2020-09-30,0,64.8040795443962,0,0,"PD",2009,"2009_PD"
2020-12-31,13.990206236289,55.9316157452843,6.5999998524785e-07,13.9902055762891,"PD",2009,"2009_PD"
2021-03-31,33.5416302390977,64.4732166011211,-0.112397335999981,11.5928457698017,"PD",2009,"2009_PD"
2021-06-30,68.9453922681601,47.4688649453957,0,40.2366125348267,"PD",2009,"2009_PD"
2021-09-30,28.9585277864506,28.9585277864506,0,0,"PD",2009,"2009_PD"
2010-03-31,-113.470701920622,202.604476065911,-200.5071299768,0,"PD",2010,"2010_PD"
2010-06-30,-139.12864618497,206.108910190386,-139.19522662625,0.0665804412803875,"PD",2010,"2010_PD"
2010-09-30,-157.770355596446,220.900805446899,-164.039890157618,6.26953456117164,"PD",2010,"2010_PD"
2010-12-31,-106.528698230364,229.31764700117,-120.624240773278,7.00731673273778,"PD",2010,"2010_PD"
2011-03-31,-54.2735965463313,448.882581914111,-54.6456378995556,0.372041353224241,"PD",2010,"2010_PD"
2011-06-30,-0.582738019138521,271.690299044785,-24.5044201462632,8.02741069323932,"PD",2010,"2010_PD"
2011-09-30,63.3486383215389,487.927520905306,-85.2075705916111,6.35537738238896,"PD",2010,"2010_PD"
2011-12-31,-51.6193574850818,422.532956762165,-54.7104754505312,3.09111796544948,"PD",2010,"2010_PD"
2012-03-31,-33.2233048393502,530.503698110956,-37.520493416875,4.29718857752476,"PD",2010,"2010_PD"
2012-06-30,-34.243815448899,549.242681607765,-84.0397570995882,49.7959416506892,"PD",2010,"2010_PD"
2012-09-30,-19.6160730076888,636.103681949148,-36.1048411364667,16.4887681287779,"PD",2010,"2010_PD"
2012-12-31,-37.5192667419368,635.426996537188,-68.45657157525,27.4200048333132,"PD",2010,"2010_PD"
2013-03-31,-16.2919765781254,746.85814772855,-45.4845913214286,29.1926147433032,"PD",2010,"2010_PD"
2013-06-30,-2.25156089596951,747.5159647326,-26.2954589165,24.0438980205305,"PD",2010,"2010_PD"
2013-09-30,24.7927020294338,757.926921970522,-29.2688681256,54.0615701550338,"PD",2010,"2010_PD"
2013-12-31,14.9396420463288,767.031837754292,-38.0050409935562,52.944683039885,"PD",2010,"2010_PD"
2014-03-31,36.5195691938608,772.509107826584,-7.94566818333333,44.4652373771942,"PD",2010,"2010_PD"
2014-06-30,29.6410101390942,765.011684264587,-26.0446508730933,55.6856610121875,"PD",2010,"2010_PD"
2014-09-30,41.1159216728481,771.89212926213,-21.5317468573643,62.6476685302124,"PD",2010,"2010_PD"
2014-12-31,25.8702610971981,712.596478364372,-25.178089026725,51.0483501239231,"PD",2010,"2010_PD"
2015-03-31,23.8457218120846,727.341758527371,-20.2536459114286,44.0993677235132,"PD",2010,"2010_PD"
2015-06-30,54.0706870485844,658.005522597598,-15.3189810805,69.3896681290844,"PD",2010,"2010_PD"
2015-09-30,67.7819721796553,680.741054370702,-17.1872942492692,84.9692664289246,"PD",2010,"2010_PD"
2015-12-31,72.8056315330525,553.700835005995,-2.43572474556667,75.2413562786191,"PD",2010,"2010_PD"
2016-03-31,22.2169324854993,528.227308926806,-6.64433583843333,28.8612683239327,"PD",2010,"2010_PD"
2016-06-30,20.5368337697986,513.099009246589,-10.227113897375,30.7639476671736,"PD",2010,"2010_PD"
2016-09-30,38.9983379357537,528.032026489571,-3.40243672871428,42.400774664468,"PD",2010,"2010_PD"
2016-12-31,71.7175232448956,455.388438291575,-4.71029918387501,50.7409249384187,"PD",2010,"2010_PD"
2017-03-31,74.9392704482705,401.759113596785,-2.28174368642856,77.2210141346991,"PD",2010,"2010_PD"
2017-06-30,48.2994147747572,388.29393292166,-3.49447368785715,51.7938884626143,"PD",2010,"2010_PD"
2017-09-30,47.4662686570193,372.548144491544,-0.649383454499978,48.1156521115193,"PD",2010,"2010_PD"
