"Date","CF","NAV","CON","DIS","type","Vintage","Fund.ID"
2011-12-31,0,0.085755667,0,0,"INF",2003,"2003_INF"
2012-03-31,0.02222867,0.0629426,0,0.0222286699999999,"INF",2003,"2003_INF"
2012-06-30,0,0.0616066,0,0,"INF",2003,"2003_INF"
2012-09-30,0,0.064287333,0,0,"INF",2003,"2003_INF"
2012-12-31,0.00469065999999996,0.059404267,0,0.00469066000000015,"INF",2003,"2003_INF"
2013-03-31,0,0.0602412,0,0,"INF",2003,"2003_INF"
2013-06-30,0.0079622,0.051965333,0,0.0079622,"INF",2003,"2003_INF"
2013-09-30,0,0.0517988,0,0,"INF",2003,"2003_INF"
2013-12-31,0.0231622000000001,0.028317933,0,0.0231622,"INF",2003,"2003_INF"
2014-03-31,0,0.0281416,0,0,"INF",2003,"2003_INF"
2014-06-30,0,0.027844933,0,0,"INF",2003,"2003_INF"
2014-09-30,0,0.0276176,0,0,"INF",2003,"2003_INF"
2014-12-31,0,0.0275278,0,0,"INF",2003,"2003_INF"
2015-03-31,0,0.0273676,0,0,"INF",2003,"2003_INF"
2015-06-30,0,0.0271668,0,0,"INF",2003,"2003_INF"
2015-09-30,0,0.026995467,0,0,"INF",2003,"2003_INF"
2015-12-31,0,0.026887333,0,0,"INF",2003,"2003_INF"
2016-03-31,0,0.026885067,0,0,"INF",2003,"2003_INF"
2016-06-30,0,0.026812933,0,0,"INF",2003,"2003_INF"
2016-09-30,0,0.033166467,0,0,"INF",2003,"2003_INF"
2016-12-31,0.00784613999999985,0.025201133,0,0.00784613999999985,"INF",2003,"2003_INF"
2017-03-31,0,0.025172933,0,0,"INF",2003,"2003_INF"
2017-06-30,0,0.025146867,0,0,"INF",2003,"2003_INF"
2017-09-30,0,0.025124533,0,0,"INF",2003,"2003_INF"
2017-12-31,0,0.001880267,0,0,"INF",2003,"2003_INF"
2018-03-31,0,0.001861267,0,0,"INF",2003,"2003_INF"
2018-06-30,0,0.001840333,0,0,"INF",2003,"2003_INF"
2018-09-30,0,0.0018436,0,0,"INF",2003,"2003_INF"
2018-12-31,0.00214493000000007,0,0,0.00214493000000007,"INF",2003,"2003_INF"
2019-06-30,0,0,0,0,"INF",2003,"2003_INF"
2004-06-30,-0.083051987,0.07203260028112,-0.083051987,0,"INF",2004,"2004_INF"
2004-09-30,-0.01732666653493,0.06131630664626,-0.0340672665,0.01674059996507,"INF",2004,"2004_INF"
2004-12-31,-0.0268334044964967,0.0769166890297767,-0.030526689,0.00368995116817667,"INF",2004,"2004_INF"
2005-03-31,-0.03710546651844,0.18851117314301,-0.084301746,0.04719627948156,"INF",2004,"2004_INF"
2005-06-30,-0.015806425,0.15215290489195,-0.015806425,0,"INF",2004,"2004_INF"
2005-09-30,-0.06396376009887,0.26945842689049,-0.077927894,0.01396413390113,"INF",2004,"2004_INF"
2005-12-31,-0.05486112860688,0.301797764943215,-0.124369613,0.01370205939312,"INF",2004,"2004_INF"
2006-03-31,-0.01045457503209,0.50660598676399,0.0253126930000001,-0.03576726803209,"INF",2004,"2004_INF"
2006-06-30,-0.0657907563542499,0.57831886689586,-0.087161987,0.02137123064575,"INF",2004,"2004_INF"
2006-09-30,-0.02621416166457,0.62317845359228,-0.0262141600000001,-1.66456999722868e-09,"INF",2004,"2004_INF"
2006-12-31,-0.0137215630652,0.68581139996727,-0.075916,0.0621944369348,"INF",2004,"2004_INF"
2007-03-31,0.03657323411416,0.67530776008163,-0.088245733,0.12481896711416,"INF",2004,"2004_INF"
2007-06-30,0.05698504677761,0.62890876034399,0.035722533,0.02126251377761,"INF",2004,"2004_INF"
2007-09-30,-0.05711823460662,0.78110865327333,-0.049796906,-0.00732132860662001,"INF",2004,"2004_INF"
2007-12-31,0.27807902600272,0.5954949329597,0.00152977299999995,0.27654925300272,"INF",2004,"2004_INF"
2008-03-31,0.0470156246022,0.56114876015159,-0.0461981199999999,0.0932137446021999,"INF",2004,"2004_INF"
2008-06-30,0,0.6970164267527,0,0,"INF",2004,"2004_INF"
2008-09-30,0.03106751828935,0.58650548030503,-0.0160187870000001,0.0470863052893501,"INF",2004,"2004_INF"
2008-12-31,0,0.49273137389195,0,0,"INF",2004,"2004_INF"
2009-03-31,0,0.49316469335965,0,0,"INF",2004,"2004_INF"
2009-06-30,0,0.51162780031961,0,0,"INF",2004,"2004_INF"
2009-09-30,0.06206738911924,0.46763093363759,0,0.06206738911924,"INF",2004,"2004_INF"
2009-12-31,-0.01206083007242,0.48213009281666,0.0363680940000001,-0.04842892407242,"INF",2004,"2004_INF"
2010-03-31,0,0.49539627989571,0,0,"INF",2004,"2004_INF"
2010-06-30,0.09448122607405,0.46297454646506,0,0.09448122607405,"INF",2004,"2004_INF"
2010-09-30,0.03070771254159,0.49825077333752,0,0.03070771254159,"INF",2004,"2004_INF"
2010-12-31,0.09425189313003,0.47568469283892,0,0.0942518931300301,"INF",2004,"2004_INF"
2011-03-31,0.2262212507605,0.25977582642852,0,0.2262212507605,"INF",2004,"2004_INF"
2011-06-30,0,0.28655551969749,0,0,"INF",2004,"2004_INF"
2011-09-30,0,0.29252615974206,0,0,"INF",2004,"2004_INF"
2011-12-31,0.0943407229087,0.1845010798446,0,0.0943407229087001,"INF",2004,"2004_INF"
2012-03-31,0,0.18599907955197,0,0,"INF",2004,"2004_INF"
2012-06-30,0,0.1617946935237,0,0,"INF",2004,"2004_INF"
2012-09-30,0.05506099601377,0.11261381299716,0,0.0550609960137699,"INF",2004,"2004_INF"
2012-12-31,0,0.09628129361199,0,0,"INF",2004,"2004_INF"
2013-03-31,0,0.09172854639744,0,0,"INF",2004,"2004_INF"
2013-06-30,0,0.08426433288906,0,0,"INF",2004,"2004_INF"
2013-09-30,0,0.06723702624052,0,0,"INF",2004,"2004_INF"
2013-12-31,0,0.07222540017797,0,0,"INF",2004,"2004_INF"
2014-03-31,0,0.03339847986131,0,0,"INF",2004,"2004_INF"
2014-06-30,0,0.03665622645021,0,0,"INF",2004,"2004_INF"
2014-09-30,0,0.03687098649976,0,0,"INF",2004,"2004_INF"
2014-12-31,0,0.03715929367612,0,0,"INF",2004,"2004_INF"
2015-03-31,0.01848326805275,0.0220086533103,0,0.0184832680527501,"INF",2004,"2004_INF"
2015-06-30,0.02184197043043,0.01403219993582,0,0.00780977049460988,"INF",2004,"2004_INF"
2005-06-30,-0.11490350080514,0.11490349993967,-0.1730939,0.05819039919486,"INF",2005,"2005_INF"
2005-09-30,-0.01070480000991,0.01012629999009,-0.0208311,0,"INF",2005,"2005_INF"
2005-12-31,0.023076370279065,0.088598420051155,-0.05886931,0.02176813022421,"INF",2005,"2005_INF"
2006-03-31,-0.2183935397363,0.27746387991188,-0.22343894,0.0050454002637,"INF",2005,"2005_INF"
2006-06-30,-0.13935318088761,0.42507141999764,-0.14641676,0.00706357911239,"INF",2005,"2005_INF"
2006-09-30,-0.11881534110692,0.55116056013485,-0.12890616,0.01009081889308,"INF",2005,"2005_INF"
2006-12-31,-0.01773965712507,0.57801317979635,-0.02783048,0.01009082287493,"INF",2005,"2005_INF"
2007-03-31,-0.05869018022777,0.57801317978905,-0.068781,0.01009081977223,"INF",2005,"2005_INF"
2007-06-30,0.01550157906704,0.65106952004493,-0.0341452800000001,0.04964685906704,"INF",2005,"2005_INF"
2007-09-30,-0.01021596252342,0.67443901978838,-0.0182886,0.00807263747658,"INF",2005,"2005_INF"
2007-12-31,-0.09526739402934,0.65380020014392,-0.10535822,0.01009082597066,"INF",2005,"2005_INF"
2008-03-31,0.6544719143069,0.60724694028416,0.0155398399999999,0.03168513402274,"INF",2005,"2005_INF"
2006-06-30,-0.0578742825,0.04954290499804,-0.0578742825,0,"INF",2006,"2006_INF"
2006-09-30,-0.0749731136666667,0.10422464148043,-0.0749731136666667,0,"INF",2006,"2006_INF"
2006-12-31,-0.0802087648776887,0.255778352627538,-0.2378619585,0.00479431828699875,"INF",2006,"2006_INF"
2007-03-31,-0.06997030871167,0.282035322700983,-0.17251257225,0.10254226353833,"INF",2006,"2006_INF"
2007-06-30,-0.00124165235114001,0.284201638313996,-0.0806105548,0.043205558854458,"INF",2006,"2006_INF"
2007-09-30,-0.109103028963757,0.420883813831687,-0.11925376625,0.0101507372862425,"INF",2006,"2006_INF"
2007-12-31,-0.102229428553547,0.525400394039285,-0.1172745575,0.0150451289464525,"INF",2006,"2006_INF"
2008-03-31,-0.034330357502565,0.555911262991797,-0.03686371625,0.00253335874743499,"INF",2006,"2006_INF"
2008-06-30,-0.02229836005895,0.596684244521535,-0.0255891875,0.00329082744105002,"INF",2006,"2006_INF"
2008-09-30,-0.0564706698953075,0.645074783223343,-0.056588474,0.000117804104692487,"INF",2006,"2006_INF"
2008-12-31,-0.0326760096809433,0.69808444226966,-0.035797339,0.00312132931905668,"INF",2006,"2006_INF"
2009-03-31,0.02749200054767,0.580779423780513,-0.0315676175,0.05905961804767,"INF",2006,"2006_INF"
2009-06-30,-0.0183569846076925,0.6035433323925,-0.02380822425,0.0054512396423075,"INF",2006,"2006_INF"
2009-09-30,-0.0262161908670975,0.617693157727655,-0.0259612215,-0.000254969367097504,"INF",2006,"2006_INF"
2009-12-31,0.168598330879683,0.652874055840695,-0.00338664924999995,-0.0106354247673925,"INF",2006,"2006_INF"
2010-03-31,-0.0108804989927367,0.64759564489872,-0.0108805,1.0072633313636e-09,"INF",2006,"2006_INF"
2010-06-30,0,0.77403914869069,0,0,"INF",2006,"2006_INF"
2010-09-30,0.00567080305702666,0.658071767344707,-0.00544892433333332,0.01111972739036,"INF",2006,"2006_INF"
2010-12-31,-0.02377928272414,0.66385727199233,-0.024266148,0.000486865275859995,"INF",2006,"2006_INF"
2011-03-31,0.04589131488811,0.607786598305797,-0.00712670533333334,0.0530180202214433,"INF",2006,"2006_INF"
2011-06-30,0.0781647492703733,0.531325593342107,-0.0146685466666666,0.09283329593704,"INF",2006,"2006_INF"
2011-09-30,0.00606305713910667,0.466025737706083,-0.00182979333333336,0.00789285047243998,"INF",2006,"2006_INF"
2011-12-31,0.1240564256003,0.4589881407616,-0.00407336666666667,-9.91989998146892e-10,"INF",2006,"2006_INF"
2012-03-31,0.058609664593765,0.42016745169197,0,0.058609664593765,"INF",2006,"2006_INF"
2012-06-30,-3.4469350008294e-09,0.397314859484995,2.49999994412065e-09,-5.94693496823311e-09,"INF",2006,"2006_INF"
2012-09-30,3.4469350008294e-09,0.38455526727035,-2.49999994412065e-09,5.94693496823311e-09,"INF",2006,"2006_INF"
2012-12-31,0.029331563230215,0.3431956380916,2.49999994412065e-09,0.029331560730215,"INF",2006,"2006_INF"
2013-03-31,-7.04089994542301e-10,0.37040946407273,-2.49999994412065e-09,1.79590997286141e-09,"INF",2006,"2006_INF"
2013-06-30,0.02336579376569,0.35838167182982,-4.55000000074506e-07,0.02336624876569,"INF",2006,"2006_INF"
2013-09-30,0.06552262498451,0.309150924854005,0,0.06552262498451,"INF",2006,"2006_INF"
2013-12-31,0,0.31342180408667,0,0,"INF",2006,"2006_INF"
2014-03-31,0.032810553804525,0.28171975498851,0,0.032810553804525,"INF",2006,"2006_INF"
2014-06-30,0,0.27305609491602,0,0,"INF",2006,"2006_INF"
2014-09-30,0.049295019067305,0.21599282171494,0,0.049295019067305,"INF",2006,"2006_INF"
2014-12-31,0.069647981026235,0.128413092431465,0,0.069647981026235,"INF",2006,"2006_INF"
2015-03-31,0.00964759357939502,0.12060794005831,-0.00837485,0.018022443579395,"INF",2006,"2006_INF"
2015-06-30,0.07024376010918,0.048755312530045,0.0092370415,0.06100671860918,"INF",2006,"2006_INF"
2015-09-30,-6.6794550511986e-09,0.071950724986505,-0.1086381685,0.108638161820545,"INF",2006,"2006_INF"
2015-12-31,0.051329176495295,0.018739400065425,0,0.051329176495295,"INF",2006,"2006_INF"
2016-03-31,0,0.018475400391525,0,0,"INF",2006,"2006_INF"
2016-06-30,0,0.01829206071741,0,0,"INF",2006,"2006_INF"
2016-09-30,0,0.01868578000566,0,0,"INF",2006,"2006_INF"
2016-12-31,2.99735752550885e-05,0.01594093987046,-1.56415000000037e-05,4.56150752549991e-05,"INF",2006,"2006_INF"
2017-03-31,0,0.01745068275917,0,0,"INF",2006,"2006_INF"
2017-06-30,0.0204510702847099,0.00124817003671,0.0043082415,0.0161428287847101,"INF",2006,"2006_INF"
2017-09-30,0,0.00245268019672,0,0,"INF",2006,"2006_INF"
2017-12-31,0,0.00254295002785,0,0,"INF",2006,"2006_INF"
2018-03-31,0,0.00249438998604,0,0,"INF",2006,"2006_INF"
2018-06-30,0,0.00248085508457,0,0,"INF",2006,"2006_INF"
2018-09-30,0,0,0,0,"INF",2006,"2006_INF"
2018-12-31,0,0,0,0,"INF",2006,"2006_INF"
2007-06-30,-0.0797807625,0.074591272012705,-0.0797807625,0,"INF",2007,"2007_INF"
2007-09-30,-0.017905562251005,0.0966623731918875,-0.04305634475,0,"INF",2007,"2007_INF"
2007-12-31,-0.17544748,0.190895687326226,-0.17596144,0,"INF",2007,"2007_INF"
2008-03-31,-0.0627386326666667,0.49327742550351,-0.128793259333333,0.0007126,"INF",2007,"2007_INF"
2008-06-30,-0.0013010284,0.512174437956286,-0.0013010284,0,"INF",2007,"2007_INF"
2008-09-30,-0.1677797622,0.713149846992128,-0.1677797622,0,"INF",2007,"2007_INF"
2008-12-31,-0.056746507,0.804268137636406,-0.056746507,0,"INF",2007,"2007_INF"
2009-03-31,-0.0300356476,0.501716892497766,-0.0300356476,0,"INF",2007,"2007_INF"
2009-06-30,-0.0163403672,0.49563491626099,-0.0163403672,0,"INF",2007,"2007_INF"
2009-09-30,-0.040884842026336,0.54659336574141,-0.052389066,0.011504223973664,"INF",2007,"2007_INF"
2009-12-31,-0.00192720105703197,0.597741153912176,-0.00192720059999999,-4.57031999831088e-10,"INF",2007,"2007_INF"
2010-03-31,-0.0413457008,0.63025295552044,-0.0413457008,0,"INF",2007,"2007_INF"
2010-06-30,-0.0335041559063,0.643856851429704,-0.0377708246,0.0042666686937,"INF",2007,"2007_INF"
2010-09-30,-0.028467756983012,0.701326359087486,-0.0447505526,0.016282795616988,"INF",2007,"2007_INF"
2010-12-31,0.00734589602670603,0.69476458945541,-0.0018867674,0.009232663426706,"INF",2007,"2007_INF"
2011-03-31,0.061315496097654,0.761572265063344,-0.0287832922,0.01185378017174,"INF",2007,"2007_INF"
2011-06-30,-0.0263575967487425,0.893241795528455,-0.0649038705,0.0385462737512575,"INF",2007,"2007_INF"
2011-09-30,0.0104520692332625,0.834664390466292,0.00640636524999998,0.00404570398326251,"INF",2007,"2007_INF"
2011-12-31,0.0493337032517875,0.753103965455738,-0.03291138675,0.0822450900017875,"INF",2007,"2007_INF"
2012-03-31,-0.0280343384629775,0.839634198161217,-0.0322010055,0.0041666670370225,"INF",2007,"2007_INF"
2012-06-30,0.0502553924360025,0.76318404118933,-0.00302530199999998,0.0532806944360025,"INF",2007,"2007_INF"
2012-09-30,-0.0059370184129925,0.787517946343015,-0.00593702125000001,2.83700750442222e-09,"INF",2007,"2007_INF"
2012-12-31,0.27144313937942,0.48937682185019,-0.01379263,0.28523576937942,"INF",2007,"2007_INF"
2013-03-31,-0.00409246629509246,0.549811399444535,-0.0127606825,0.0086682162049075,"INF",2007,"2007_INF"
2013-06-30,0.0131303025364275,0.561702923561368,-0.00253636799999997,0.0156666705364275,"INF",2007,"2007_INF"
2013-09-30,0.0169348874970475,0.536126912435232,-1.82700000000186e-06,0.0169367144970475,"INF",2007,"2007_INF"
2013-12-31,0.000499666384875029,0.53454705938081,-0.0090833335,0.009582999884875,"INF",2007,"2007_INF"
2014-03-31,0.00713578594754252,0.526408457198845,-0.00244754824999999,0.0095833341975425,"INF",2007,"2007_INF"
2014-06-30,0.07808904367121,0.474621649237225,-0.00384214875000003,0.08193119242121,"INF",2007,"2007_INF"
2014-09-30,0.0295374865223,0.456062986964313,-0.000712364500000002,0.0302498510223,"INF",2007,"2007_INF"
2014-12-31,0.01116666800097,0.438609203642533,-0.001,0.01216666800097,"INF",2007,"2007_INF"
2015-03-31,0.00866666695209746,0.50224801009063,0,0.0086666669520975,"INF",2007,"2007_INF"
2015-06-30,0.00224662928663003,0.506920469593777,-0.00117003649999998,0.00341666578663,"INF",2007,"2007_INF"
2015-09-30,0.136874753091968,0.47165846257969,-0.063459525,0.200334278091967,"INF",2007,"2007_INF"
2015-12-31,0.0262431689897767,0.580348414497483,-0.00293084766666666,0.0291740166564434,"INF",2007,"2007_INF"
2016-03-31,0.00324946804925663,0.579135293906017,-0.000750529666666686,0.00399999771592331,"INF",2007,"2007_INF"
2016-06-30,0.00902878763215497,0.29815273242884,-0.00416580350000001,0.013194591132155,"INF",2007,"2007_INF"
2016-09-30,0.000311598877395038,0.31457525756363,0,0.000311598877394991,"INF",2007,"2007_INF"
2016-12-31,0.19130624722733,0.62467138567557,-0.00431202966666669,0.05875685656006,"INF",2007,"2007_INF"
2017-03-31,0.10915216026296,0.812240972913815,0,0.10915216026296,"INF",2007,"2007_INF"
2017-06-30,0.021333335104915,0.812805367025845,0,0.021333335104915,"INF",2007,"2007_INF"
2017-09-30,0.02829745360022,0.79423949518007,0,0.0282974536002199,"INF",2007,"2007_INF"
2017-12-31,0.015464287656325,0.794460551529745,-0.00133333300000001,0.016797620656325,"INF",2007,"2007_INF"
2018-03-31,0,0.69383227303411,0,0,"INF",2007,"2007_INF"
2018-06-30,-0.00233333448844501,0.83703364434241,-0.0023333335,-9.88444965332746e-10,"INF",2007,"2007_INF"
2018-09-30,-5.0999999511987e-10,0.84975347796433,-0.007,0.00699999949000003,"INF",2007,"2007_INF"
2018-12-31,0.42957287574272,0.421535403140405,0,0.42957287574272,"INF",2007,"2007_INF"
2019-03-31,0.01539917797046,0.49151064123063,-0.0025,0.0178991779704601,"INF",2007,"2007_INF"
2019-06-30,0.04033333248,0.363132737818655,0,0.04033333248,"INF",2007,"2007_INF"
2019-09-30,0.028008745622025,0.453796693031185,0.0093333335,0.0186754121220251,"INF",2007,"2007_INF"
2019-12-31,0.000963359870475,0.268463359702665,0,0,"INF",2007,"2007_INF"
2020-03-31,0.36433333294983,0.72833333269973,0,0.36433333294983,"INF",2007,"2007_INF"
2020-06-30,0.0156666749397399,0.73233333255315,0,0.0156666749397401,"INF",2007,"2007_INF"
2020-09-30,0,0.66533333319051,0,0,"INF",2007,"2007_INF"
2020-12-31,0.79300000257158,0,0,0.79300000257158,"INF",2007,"2007_INF"
2021-03-31,0,0,0,0,"INF",2007,"2007_INF"
2021-06-30,0,0,0,0,"INF",2007,"2007_INF"
2021-09-30,0,0,0,0,"INF",2007,"2007_INF"
2008-03-31,-1,0.997794767,-1,0,"INF",2008,"2008_INF"
2008-06-30,-0.2231620625,0.72186063404279,-0.2231620625,0,"INF",2008,"2008_INF"
2008-09-30,-0.0899160106666667,0.323518487148688,-0.0899160106666667,0,"INF",2008,"2008_INF"
2008-12-31,-0.121688957826455,0.351084556637692,-0.230605306,0.00086554732032,"INF",2008,"2008_INF"
2009-03-31,-0.00289550872271752,0.345560079298585,-0.02314995425,0.0202544455272825,"INF",2008,"2008_INF"
2009-06-30,-0.0288518304896329,0.407536936766623,-0.0362469132857143,0.00739508279608143,"INF",2008,"2008_INF"
2009-09-30,-0.00496963422224599,0.438262328851838,-0.0049985856,2.89513777540001e-05,"INF",2008,"2008_INF"
2009-12-31,0.345700385186757,0.545348282953764,-0.0387938091428571,0.00486764529235571,"INF",2008,"2008_INF"
2010-03-31,-0.0538055576388633,0.41689242760528,-0.0558055573333333,0.00199999969447,"INF",2008,"2008_INF"
2010-06-30,-0.0245390142512975,0.389696112260283,-0.02679594475,0.0022569304987025,"INF",2008,"2008_INF"
2010-09-30,-0.00440196609276249,0.41740862681177,-0.0084019675,0.0040000014072375,"INF",2008,"2008_INF"
2010-12-31,0.017910797842285,0.390811035509313,-0.0374383745,0.055349172342285,"INF",2008,"2008_INF"
2011-03-31,-0.0682784292640275,0.47365572158604,-0.07302842825,0.0047499989859725,"INF",2008,"2008_INF"
2011-06-30,-0.00261846575789002,0.482719124133653,-0.02126454225,0.01864607649211,"INF",2008,"2008_INF"
2011-09-30,0.0094349726678475,0.491464542882685,-0.02959658125,0.0390315539178475,"INF",2008,"2008_INF"
2011-12-31,-0.0475073332623075,0.563055251609572,-0.05275733275,0.0052499994876925,"INF",2008,"2008_INF"
2012-03-31,-0.00121966572883499,0.581896254741088,-0.00925806699999999,0.008038401271165,"INF",2008,"2008_INF"
2012-06-30,-0.0201015766539325,0.606037103221893,-0.05884087425,0.0387392975960675,"INF",2008,"2008_INF"
2012-09-30,-0.04608271152637,0.681478957427997,-0.0490827136666667,0.00300000214029665,"INF",2008,"2008_INF"
2012-12-31,-0.02769392420997,0.665939806713387,-0.04051649,0.01282256579003,"INF",2008,"2008_INF"
2013-03-31,-0.0518550784487425,0.708959121679553,-0.05185507925,8.01257502462249e-10,"INF",2008,"2008_INF"
2013-06-30,-0.0350660118327475,0.720871093011093,-0.035566013,0.000500001167252505,"INF",2008,"2008_INF"
2013-09-30,-0.0130295374480975,0.72504776281776,-0.0172795365,0.00424999905190251,"INF",2008,"2008_INF"
2013-12-31,-0.02674423449678,0.767100542897068,-0.0358826745,0.00913844000322,"INF",2008,"2008_INF"
2014-03-31,0.227034936526932,0.779863270272905,-0.00418180724999998,0.0010000005147175,"INF",2008,"2008_INF"
2014-06-30,-0.0139002747723433,0.736064189193673,-0.0334778776666667,0.0195776028943233,"INF",2008,"2008_INF"
2014-09-30,0.00443936520807333,0.756790716974147,-0.00389396533333336,0.00833333054140666,"INF",2008,"2008_INF"
2014-12-31,-0.0176703962049,0.761261666988423,-0.0176703996666667,3.4617666581956e-09,"INF",2008,"2008_INF"
2015-03-31,0.01691932562664,0.647130855773857,-0.002747336,0.01966666162664,"INF",2008,"2008_INF"
2015-06-30,0.0135773418771667,0.74092654339937,-0.00300249666666668,0.0165798385438333,"INF",2008,"2008_INF"
2015-09-30,-0.0230084169927533,0.713871762647837,0.00299311933333334,-0.0260015363260867,"INF",2008,"2008_INF"
2015-12-31,0.0113997900631367,0.720988259498333,-0.00302997399999996,0.0144297640631367,"INF",2008,"2008_INF"
2016-03-31,0.00289556439255001,0.731945250309893,-0.000499866666666667,0.00339543105921666,"INF",2008,"2008_INF"
2016-06-30,0.01418566619747,0.71401368175588,-0.001,0.01518566619747,"INF",2008,"2008_INF"
2016-09-30,0,0.692386898221337,0,0,"INF",2008,"2008_INF"
2016-12-31,0.03464136700792,0.67039497727426,-0.0184863,0.05312766700792,"INF",2008,"2008_INF"
2017-03-31,0.00248732142305331,0.646459765150397,-0.00184601200000004,0.00433333342305335,"INF",2008,"2008_INF"
2017-06-30,0.0158739022644167,0.645716676365557,-0.00966356666666667,0.0255374689310833,"INF",2008,"2008_INF"
2017-09-30,0.02125472006882,0.615898721568483,-0.00141194799999998,0.02266666806882,"INF",2008,"2008_INF"
2017-12-31,0.0131871980683933,0.592187632739693,-0.000333333333333333,0.0135205314017267,"INF",2008,"2008_INF"
2018-03-31,0.00600000179,0.587318879885537,-0.003,0.00900000179,"INF",2008,"2008_INF"
2018-06-30,0.0291257741984867,0.584176646766117,-0.0002364,0.0293621741984867,"INF",2008,"2008_INF"
2018-09-30,0.0119999971933333,0.56860055491996,-0.000333333333333333,0.0123333305266667,"INF",2008,"2008_INF"
2018-12-31,0.02586416433656,0.51530450981922,0,0.02586416433656,"INF",2008,"2008_INF"
2019-03-31,0.00755431939919333,0.52884428942031,-0.000666666666666667,0.00822098606586001,"INF",2008,"2008_INF"
2019-06-30,0.01125706769248,0.522964189466813,0,0.01125706769248,"INF",2008,"2008_INF"
2019-09-30,0.00257858380860665,0.516978066066083,-0.000666666666666667,0.00324525047527336,"INF",2008,"2008_INF"
2019-12-31,0.0267972331942067,0.48743129910825,0,0.0267972331942067,"INF",2008,"2008_INF"
2020-03-31,0.00139182992003999,0.46919855988189,-0.000666666666666667,0.00205849658670664,"INF",2008,"2008_INF"
2020-06-30,0.01674896998144,0.457701677681363,0,0.01674896998144,"INF",2008,"2008_INF"
2020-09-30,0.0711886009751967,0.380568897035783,-0.000333333333333333,0.07152193430853,"INF",2008,"2008_INF"
2020-12-31,0.01729206471736,0.346486925696293,-0.000333333333333333,0.0176253980506933,"INF",2008,"2008_INF"
2021-03-31,0,0.350268271304337,0,0,"INF",2008,"2008_INF"
2021-06-30,0.0202996325571133,0.340744783327283,-0.00233946433333332,0.01410738022378,"INF",2008,"2008_INF"
2021-09-30,0.504153550201865,0.504153550201865,0,0,"INF",2008,"2008_INF"
2009-03-31,-0.52326041196865,0.5613244778531,-0.524431089,0.00117067703135,"INF",2009,"2009_INF"
2009-06-30,-0.0258198307578375,0.161402563848935,-0.0255271615,-0.0002926692578375,"INF",2009,"2009_INF"
2009-09-30,-0.1365063454,0.255004194755362,-0.1365063454,0,"INF",2009,"2009_INF"
2009-12-31,-0.0540140620048217,0.206722952819317,-0.0542487675,0.000234705495178333,"INF",2009,"2009_INF"
