Date;MKT_AP;HML_AP;SMB_AP;ESG_AP;HDY_AP;LOV_AP;MOM_AP;QLT_AP;MKT_EU;HML_EU;SMB_EU;ESG_EU;HDY_EU;LOV_EU;MOM_EU;QLT_EU;MKT_NA;HML_NA;SMB_NA;ESG_NA;HDY_NA;LOV_NA;MOM_NA;QLT_NA;MKT_World;HML_World;SMB_World;ESG_World;HDY_World;LOV_World;MOM_World;QLT_World;RF_World;RF_AP;RF_EU;RF_NA
1987-08-31;0,054563936;0;0;0;0;0;0;0;0,003923805;0,004832085;0;0;0;0;-0,01292017;-0,002733755;0,033102965;-0,025112391;0;0;0;0;-0,001419271;0,007414633;0,059282623;-0,027950631;0;0;0;0;0,006859149;-0,030174363;0,004718687;0,004718687;0,004718687;0,004718687
1987-09-30;0,000536158;0;0;0;0;0;0;0;0,024622338;0,000104042;0;0;0;0;0,026216224;0,007075057;-0,002208114;0,006496054;0;0;0;0;0,022067677;-0,010228487;-0,017251616;0,03930277;0;0;0;0;-0,004903288;0,004003383;-0,017787774;-0,017787774;-0,017787774;-0,017787774
1987-10-31;-0,240752491;0;0;0;0;0;0;0;-0,260918679;0,01667797;0;0;0;0;-0,023076755;-0,012753843;-0,285505051;0,019655919;0;0;0;0;-0,018614844;0,014036009;-0,169630614;0,008020684;0;0;0;0;-0,000548683;-0,061911713;0,071121877;0,071121877;0,071121877;0,071121877
1987-11-30;-0,097519064;0;0;0;0;0;0;0;-0,117000384;0,01292045;0;0;0;0;-0,002986499;-0,004244654;-0,156838456;0,018261686;0;0;0;0;-0,00300295;-0,008867373;-0,024131699;0,012796738;0;0;0;0;-0,012011597;-0,062879255;0,073387364;0,073387364;0,073387364;0,073387364
1987-12-31;-0,00076166;0;0;0;0;0;0;0;0,014351044;0,003440504;0;0;0;0;0,012615166;0,015327668;0,026177603;-0,011325152;0;0;0;0;-0,018751214;-0,009158816;0,043518984;0,020541338;0;0;0;0;-0,080114507;-0,018199429;0,044280644;0,044280644;0,044280644;0,044280644
1988-01-31;0,101886753;0;0;0;0;0;0;0;0,011350793;0,010638581;0;0;0;0;0,011724827;0,001655786;0,090828488;0,06316223;0;0;0;0;-0,044989355;0,001636155;0,024592327;0,00807766;0;0;0;0;0,041546617;0,014920952;-0,051976753;-0,051976753;-0,051976753;-0,051976753
1988-02-29;0,06247429;0;0;0;0;0;0;0;0,051267513;-0,000929885;0;0;0;0;-0,030564302;-0,008114317;0,035542914;-0,017238474;0;0;0;0;0,010366669;-0,002435297;0,058223692;-0,00835151;0;0;0;0;0,011100262;0,002566861;0,007998417;0,007998417;0,007998417;0,007998417
1988-03-31;0,056858422;0;0;0;0;0;0;0;0,006961033;0,018470638;0;0;0;0;0,017500011;-0,014334199;-0,04887004;0,002898266;0;0;0;0;-0,001234633;-0,002755491;0,030381958;0,011661027;0;0;0;0;0,005632514;-0,043658259;0,020986582;0,020986582;0,020986582;0,020986582
1988-04-30;0,03050313;0;0;0;0;0;0;0;0,036366556;0,009950192;0;0;0;0;0,000459331;0,008179594;0,027109595;0,021493734;0;0;0;0;0,001221939;-0,014588436;0,01279759;0,025912785;0;0;0;0;0,001312007;-0,010053925;-0,017352947;-0,017352947;-0,017352947;-0,017352947
1988-05-31;-0,011925326;0;0;0;0;0;0;0;0,007627024;0,001993727;0;0;0;0;0,020258606;0,002672725;0,031005597;0,015515203;0;0;0;0;-0,003884066;-0,002248593;-0,019801927;0,015690192;0;0;0;0;-0,005789822;0,008725961;-0,025905068;-0,025905068;-0,025905068;-0,025905068
1988-06-30;0,021334622;0;0;0;0;0;0;0;0,044729295;-0,002618141;0;0;0;0;-0,013118983;0,006921932;0,103883805;0,012812206;0;0;0;0;-0,006319525;-0,009258922;-0,001204709;0,021105484;0;0;0;-0,006820145;0,055160356;0,046735216;-0,054436774;-0,054436774;-0,054436774;-0,054436774
1988-07-31;0,078430961;0;0;0;0;0;0;0;0,035649159;0,008912704;0;0;0;0;-0,008678929;-0,007343871;0,028731419;0,006551545;0;0;0;0;-0,005779963;0,008751889;0,018986454;0,024475088;0;0;0;-0,006891775;0,039666733;-0,010317127;-0,033028964;-0,033028964;-0,033028964;-0,033028964
1988-08-31;-0,070731591;0;0;0;0;0;0;0;-0,041791298;0,000121764;0;0;0;0;-0,001470706;-0,011441176;-0,031750395;-0,003822636;0;0;0;0;-0,008848865;0,010897482;-0,054762398;-0,016016953;0;0;0;0,008469576;0,006869126;0,020425112;-0,003218678;-0,003218678;-0,003218678;-0,003218678
1988-09-30;0,022010262;0;0;0;0;0;0;0;0,038166242;-0,011808897;0;0;0;0;0,003885064;0,003909324;0,024537692;-0,007641788;0;0;0;0;-0,004196089;0,013479383;0,0426109;-0,012049269;0;0;0;-0,015903962;0,002399181;0,005781806;0,016592197;0,016592197;0,016592197;0,016592197
1988-10-31;0,007770467;0;0;0;0;0;0;0;0,019013129;0,006160537;0;0;0;0;-0,009404774;-0,00184642;-0,043166593;0,005708484;0;0;0;0;-0,008616382;-0,006430522;0,066742046;-0,011165383;0;0;0;-0,024813839;-0,085383825;-0,036297664;0,07405595;0,07405595;0,07405595;0,07405595
1988-11-30;0,05961478;0;0;0;0;0;0;0;-0,009747093;0,008509995;0;0;0;0;0,006300743;-0,013839084;-0,036972077;0,003560211;0;0;0;0;-0,005234988;-0,001148452;0,034991411;-0,003804959;0;0;0;-0,004830847;0,003549206;-0,04601668;0,022455785;0,022455785;0,022455785;0,022455785
1988-12-31;0,02673816;0;0;0;0;0;0;0;0,026691902;0,00491251;0;0;0;0;0,012737578;0,000495953;0,038383433;-0,005644288;0;0;0;0;-0,014189257;0,001834357;0,009209149;0,00080149;0;0;0;-0,003026004;-0,019383935;0,011622489;-0,02101605;-0,02101605;-0,02101605;-0,02101605
1989-01-31;0,065028903;0;0;0;0;0;0;0;0,091887723;0,003903227;0;0;0;0;-0,028510236;0,031556558;0,131903936;0,00342045;0;0;0;0;-0,000148329;-0,004833426;0,036350771;0,012618365;0;0;0;0,004059653;0,024560508;0,045444765;-0,0552627;-0,0552627;-0,0552627;-0,0552627
1989-02-28;-0,002378277;0;0;0;0;0;0;0;-0,026178877;-0,002373357;0;0;0;0;0,002294538;-0,000894126;-0,045267162;-0,003287454;0;0;0;0;0,01237746;0,004769944;-0,00613108;0,010087086;0;0;0;-0,002315705;0,036828551;-0,009978491;0,015178687;0,015178687;0,015178687;0,015178687
1989-03-31;-0,003797926;0;0;0;0;0;0;0;0,035079267;0,00932115;0;0;0;0;0,000913579;0,001467669;0,049170071;-0,009902406;0;0;0;0;0,022715245;0,010715608;-0,006248172;-0,001600163;0;0;0;0,018602307;0,031469523;0,03257283;-0,027469482;-0,027469482;-0,027469482;-0,027469482
1989-04-30;-0,014689107;0;0;0;0;0;0;0;0,011844578;-0,004967736;0;0;0;0;0,011352949;-0,004148614;0,035950306;-0,016546776;0;0;0;0;0,008559121;0,004398712;0,023244882;0,004345284;0;0;0;0,011779456;0,01015574;0,012018544;0,016279787;0,016279787;0,016279787;0,016279787
1989-05-31;-0,001755674;0;0;0;0;0;0;0;0,00254513;0,003885003;0;0;0;0;0,016300638;-0,004093354;0,08964656;-0,014881805;0;0;0;0;0,022755357;0,011870612;-0,024353914;0,008630536;0;0;0;0,017174256;0,034203623;0,048301473;-0,053397251;-0,053397251;-0,053397251;-0,053397251
1989-06-30;-0,073539453;0;0;0;0;0;0;0;0,011870665;-0,009036049;0;0;0;0;-0,000707095;-0,014538081;-0,031308775;0,003370338;0;0;0;0;0,003635586;-0,012677636;-0,011116871;0,006615232;0;0;0;0,020921418;-0,006033731;0,005480814;0,029726667;0,029726667;0,029726667;0,029726667
1989-07-31;0,06668937;0;0;0;0;0;0;0;0,055383465;-0,001578875;0;0;0;0;-0,031054913;0,017397959;0,02786868;-0,038837068;0;0;0;0;0,018757367;0,025012527;0,113172592;-0,024669755;0;0;0;-0,028830501;-0,036186611;-0,017655938;0,062708413;0,062708413;0,062708413;0,062708413
1989-08-31;-0,011544911;0;0;0;0;0;0;0;0,037273936;-0,002778432;0;0;0;0;0,010957883;0,001650236;0,064657942;0,006144999;0;0;0;0;-0,00902589;-0,004818821;-0,024048349;0,00661102;0;0;0;0,014686239;0,015863442;0,051568314;-0,049442462;-0,049442462;-0,049442462;-0,049442462
1989-09-30;0,027186546;0;0;0;0;0;0;0;-0,01638915;0,001691084;0;0;0;0;0,017999065;-0,0169826;-0,037113766;-0,008908546;0;0;0;0;0,021198951;0,003730847;0,028399482;0,002388737;0;0;0;0,00669124;-0,014282079;-0,036194505;0,033940907;0,033940907;0,033940907;0,033940907
1989-10-31;-0,042870574;0;0;0;0;0;0;0;-0,081642134;-0,000546139;0;0;0;0;0,004066888;-0,014285695;-0,037227927;-0,016483596;0;0;0;0;0,012138854;0,005985901;-0,033189926;-0,004660245;0;0;0;0,02443692;0,012308612;-0,003495877;0,016439954;0,016439954;0,016439954;0,016439954
1989-11-30;0,026706561;0;0;0;0;0;0;0;0,034576897;3,30E-05;0;0;0;0;0,014885942;-0,002500714;-0,001440569;-0,012314094;0;0;0;0;0,006953594;0,003708078;0,040090049;-0,012296717;0;0;0;-0,015467904;-0,021501109;-0,00885161;0,021314953;0,021314953;0,021314953;0,021314953
1989-12-31;-0,058267675;0;0;0;0;0;0;0;0,048022958;0,022992333;0;0;0;0;-0,002040026;-0,008432624;-0,037587769;0,008042772;0;0;0;0;-0,012851719;-0,000706151;0,032307447;0,009115909;0;0;0;0,012255873;-0,012826136;-0,004183471;0,059992706;0,059992706;0,059992706;0,059992706
1990-01-31;-0,062063483;0;0;0;0;0;0;0;-0,008516879;0,00606961;0;0;0;0;0,009030915;-0,011961614;-0,073214521;0,01219764;0;0;0;0;-0,015773723;-0,00232002;-0,046538111;0,015140336;0;0;0;0,006425605;-0,01007801;-0,008049825;0,006197;0,006197;0,006197;0,006197
1990-02-28;-0,101881182;0;0;0;0;0;0;0;-0,029593761;0,013330882;0;0;0;0;0,011401036;-0,00371953;0,007915258;0,018301663;0;0;0;0;-0,007771747;-0,010388059;-0,042717006;0,016317662;0;0;0;0,020617572;0,02798366;0,030071372;0,006001807;0,006001807;0,006001807;0,006001807
1990-03-31;-0,183675497;0;0;0;0;0;0;0;0,008342039;-0,006685223;0;0;0;0;0,021986044;0,004559535;0,016421017;-0,027891504;0;0;0;0;0,005449164;0,016423098;-0,060218159;0,00484779;0;0;0;0,017010268;0,059053818;0,078137413;0,006162594;0,006162594;0,006162594;0,006162594
1990-04-30;-0,000486322;0;0;0;0;0;0;0;-0,032849249;0,002616761;0;0;0;0;-0,002399875;0,000750261;-0,031174985;-0,022989157;0;0;0;0;0,010508772;0,019125444;-0,014233045;-0,004420555;0;0;0;-0,024570449;-0,038867239;0,001347537;0,006679601;0,006679601;0,006679601;0,006679601
1990-05-31;0,13103159;0;0;0;0;0;0;0;0,074248865;-0,021118186;0;0;0;0;-0,002319597;0,009596026;0,083579918;-0,02987097;0;0;0;0;0,021859868;0,013043799;0,105492632;-0,023515691;0;0;0;-0,017923238;-0,030798252;-0,007978013;0,007581366;0,007581366;0,007581366;0,007581366
1990-06-30;-0,045605421;0;0;0;0;0;0;0;0,029124323;-0,013447735;0;0;0;0;3,97E-05;0,001634248;-0,010003793;-0,033956229;0;0;0;0;0,025379733;0,01773898;-0,006958037;-0,00508707;0;0;0;0,008581738;0,029954734;0,02353873;0,006390785;0,006390785;0,006390785;0,006390785
1990-07-31;-0,013598952;0;0;0;0;0;0;0;0,035066364;-0,003273082;0;0;0;0;0,011097943;-0,008296629;-0,007323083;0,004638911;0;0;0;0;0,007121617;0,00160825;0,009282523;0,00418993;0;0;0;0,018640774;0,006354989;-0,011515216;0,007480388;0,007480388;0,007480388;0,007480388
1990-08-31;-0,104216195;0;0;0;0;0;0;0;-0,106505901;-0,001005246;0;0;0;0;-0,02311541;-0,004853079;-0,096119618;0,005622409;0;0;0;0;0,006004942;-0,005342681;-0,093434869;-0,001159447;0;0;0;-0,004011144;-0,007047802;-0,005655525;0,007696942;0,007696942;0,007696942;0,007696942
1990-09-30;-0,163512365;0;0;0;0;0;0;0;-0,123240759;0,00431859;0;0;0;0;0,019945816;0,009524922;-0,052009657;0,000541868;0;0;0;0;0,003745676;-0,003466326;-0,105261873;0,010621385;0;0;0;0,019644163;0,037942464;0,028062128;0,005892992;0,005892992;0,005892992;0,005892992
1990-10-31;0,205796044;0;0;0;0;0;0;0;0,078003581;-0,036877034;0;0;0;0;0,01487221;-0,005668259;-0,011872461;-0,005437356;0;0;0;0;0,014842762;0,015357824;0,093560403;-0,024376942;0;0;0;0,006353209;-0,075185353;-0,063183754;0,006785274;0,006785274;0,006785274;0,006785274
1990-11-30;-0,11626888;0;0;0;0;0;0;0;0,004614796;0,013748074;0;0;0;0;-0,018193482;0,010017552;0,057041286;0,009350166;0;0;0;0;-0,002269929;0,005758208;-0,016231893;0,001885762;0;0;0;-0,0166524;0,052498952;0,058036382;0,005851728;0,005851728;0,005851728;0,005851728
1990-12-31;0,036464749;0;0;0;0;0;0;0;-0,021232947;0,001916618;0;0;0;0;-0,004294397;0,012182735;0,021810549;-0,002956189;0;0;0;0;-0,011062793;0,003573574;0,021133919;-0,0083991;0;0;0;-0,016677358;-0,014183592;0,000985184;0,007219323;0,007219323;0,007219323;0,007219323
1991-01-31;0,025454114;0;0;0;0;0;0;0;0,02800921;-0,007557217;0;0;0;0;-0,005312868;-0,001587875;0,038162556;0,009138304;0;0;0;0;-0,023881354;0,003556838;0,036764341;-0,001889596;0;0;0;-0,01507179;-0,014180704;-0,000205783;0,00610934;0,00610934;0,00610934;0,00610934
1991-02-28;0,118922026;0;0;0;0;0;0;0;0,082995882;0,009200616;0;0;0;0;-0,028886914;-0,00038433;0,064118617;-0,01908439;0;0;0;0;0,010411228;0,005568159;0,092748701;0,00357521;0;0;0;-0,00370751;-0,012382518;0,003192655;0,004937827;0,004937827;0,004937827;0,004937827
1991-03-31;-0,056748694;0;0;0;0;0;0;0;-0,071322589;-0,005128531;0;0;0;0;0,000425637;0,014880815;0,017979437;-0,024105423;0;0;0;0;0,022575714;0,008170746;-0,029315844;-0,013373641;0;0;0;0,008014774;0,063789401;0,074713662;0,004648707;0,004648707;0,004648707;0,004648707
1991-04-30;0,019006771;0;0;0;0;0;0;0;-0,016263373;0,002681493;0;0;0;0;0,006810452;-0,012935666;-0,001641823;-0,000270671;0;0;0;0;-0,005268423;-0,001802749;0,007986203;0,000288479;0;0;0;0,000597938;-0,005696189;-0,000306948;0,006143536;0,006143536;0,006143536;0,006143536
1991-05-31;-0,009011206;0;0;0;0;0;0;0;0,025050668;0,003093724;0;0;0;0;0,001860029;-0,00962942;0,036384497;0,000906144;0;0;0;0;-0,019594989;0,004831312;0,022826819;-0,001533354;0;0;0;-0,016547555;0,000686347;0,015270194;0,004869097;0,004869097;0,004869097;0,004869097
1991-06-30;-0,069372148;0;0;0;0;0;0;0;-0,087900717;-0,003299216;0;0;0;0;-0,003625885;0,008036917;-0,048548007;-0,002939451;0;0;0;0;0,002357664;0,004423949;-0,06157544;0,001612533;0;0;0;0,032140562;0,024497291;0,028248945;0,004309612;0,004309612;0,004309612;0,004309612
1991-07-31;0,026961468;0;0;0;0;0;0;0;0,064007852;0,006056486;0;0;0;0;0,021511365;0,0186993;0,039027002;-0,01645247;0;0;0;0;0,026565688;0,01157407;0,047401039;-0,00027031;0;0;0;-0,008585377;0,017006821;0,006401341;0,005697618;0,005697618;0,005697618;0,005697618
1991-08-31;-0,056289912;0;0;0;0;0;0;0;0,012796684;0,006702222;0;0;0;0;0,000192803;0,006062787;0,017628812;-0,018788015;0;0;0;0;0,00943634;0,009628241;-0,003009688;-0,008764971;0;0;0;-0,012596364;0,03120963;0,034441029;0,005830919;0,005830919;0,005830919;0,005830919
1991-09-30;0,070586968;0;0;0;0;0;0;0;0,024731909;-0,003341649;0;0;0;0;0,007417938;-0,003800794;-0,023157451;0,022590313;0;0;0;0;-0,006518076;-0,001483172;0,026398172;0,016177796;0;0;0;0,002407362;-0,041569173;-0,045100882;0,005651968;0,005651968;0,005651968;0,005651968
1991-10-31;0,03631897;0;0;0;0;0;0;0;-0,026333912;-0,017392148;0;0;0;0;0,017780646;0,010389945;0,013491132;0,005284163;0;0;0;0;0,016658904;-0,002344651;0,016383574;-0,015827753;0;0;0;-0,000799316;0,013007683;-0,004643376;0,00569941;0,00569941;0,00569941;0,00569941
1991-11-30;-0,067815781;0;0;0;0;0;0;0;-0,028425088;-0,021890984;0;0;0;0;0,004349506;0,008251359;-0,044560573;-0,0265812;0;0;0;0;0,013876017;0,019457212;-0,043410136;-0,023961721;0;0;0;0,01739872;0,014513645;0,022980273;0,005325824;0,005325824;0,005325824;0,005325824
1991-12-31;0,025897707;0;0;0;0;0;0;0;0,073143487;-0,024472982;0;0;0;0;0,018718982;0,029152547;0,100923245;-0,065835416;0;0;0;0;0,022470271;0,036437667;0,072975525;-0,024806831;0;0;0;-0,011319928;0,029043697;0,032533983;0,005438624;0,005438624;0,005438624;0,005438624
1992-01-31;-0,038851361;0;0;0;0;0;0;0;-0,003106357;0,000401178;0;0;0;0;-0,009243487;-0,003497535;-0,017861552;0,018908325;0;0;0;0;-0,035653512;-0,019561123;-0,018347168;0,023869909;0;0;0;-0,011101323;-0,012419917;0,010974655;0,003207603;0,003207603;0,003207603;0,003207603
1992-02-29;-0,070589796;0;0;0;0;0;0;0;0,001556775;-0,001434352;0;0;0;0;0,00691554;-0,005872566;0,007471469;0,016071499;0;0;0;0;-0,004087814;-0,007906356;-0,017086492;0,011098866;0;0;0;0,002772391;0,018707991;0,023324484;0,002729611;0,002729611;0,002729611;0,002729611
1992-03-31;-0,095231156;0;0;0;0;0;0;0;-0,038029857;-0,003275438;0;0;0;0;-0,005409009;-0,008464873;-0,024170485;-0,00098701;0;0;0;0;-0,009841615;-3,16E-05;-0,046936788;0,000632813;0;0;0;0,000692266;0,022626053;0,022213371;0,003398638;0,003398638;0,003398638;0,003398638
1992-04-30;-0,04878238;0;0;0;0;0;0;0;0,051294579;0,028014637;0;0;0;0;0,000833226;0,009121854;0,022332197;0,041469716;0;0;0;0;-0,016986822;-0,01095988;0,014116752;0,048600065;0;0;0;0,008282487;-0,002955304;0,008920373;0,004282584;0,004282584;0,004282584;0,004282584
1992-05-31;0,071555739;0;0;0;0;0;0;0;0,054101265;-0,005408318;0;0;0;0;-0,001879445;-0,000703134;0,001007623;0,000993059;0;0;0;0;0,01226026;-0,000686454;0,039959918;-0,007726322;0;0;0;-0,005135783;-0,022486898;-0,025135612;0,003215536;0,003215536;0,003215536;0,003215536
1992-06-30;-0,078082166;0;0;0;0;0;0;0;-0,02195927;-0,024065253;0;0;0;0;0,011802515;0,010266067;-0,01777505;0,021764392;0;0;0;0;-0,016134648;-0,012961031;-0,033318322;0,006009612;0;0;0;0,030841103;0,000188826;-0,004477776;0,003708361;0,003708361;0,003708361;0,003708361
1992-07-31;-0,018187389;0;0;0;0;0;0;0;-0,039451525;-0,010880152;0;0;0;0;0,00999034;0,017568623;0,03645542;-0,006946395;0;0;0;0;-0,009298333;0,010745497;0,002737276;-0,01307836;0;0;0;0,008880996;-0,007644427;0,007620946;0,004128078;0,004128078;0,004128078;0,004128078
1992-08-31;0,127861107;0;0;0;0;0;0;0;-0,005739474;-0,007811218;0;0;0;0;0,012253303;0,007352428;-0,026694943;-0,013473464;0;0;0;0;-0,022872044;0,008668198;0,02450605;-0,022574396;0;0;0;-0,017614158;-0,062589574;-0,041950663;0,00291756;0,00291756;0,00291756;0,00291756
1992-09-30;-0,023213873;0;0;0;0;0;0;0;-0,019806259;0,001173486;0;0;0;0;0,009112247;-0,002268936;0,002026578;-0,002006394;0;0;0;0;0,007060838;-0,004491773;-0,008982848;-0,000325451;0;0;0;-0,006323763;0,026676121;0,022313283;0,003699087;0,003699087;0,003699087;0,003699087
1992-10-31;-0,031887238;0;0;0;0;0;0;0;-0,071018044;-0,001346813;0;0;0;0;-0,017013703;-0,006166086;0,005587099;-0,021509142;0;0;0;0;0,028975373;0,010413589;-0,026907587;-0,009452665;0;0;0;0,013060262;0,071759678;0,051803083;0,001646371;0,001646371;0,001646371;0,001646371
1992-11-30;0,015199322;0;0;0;0;0;0;0;-0,002025494;-0,006127719;0;0;0;0;0,002513391;0,007534568;0,026842176;-0,019558806;0;0;0;0;0,020552183;-0,000183272;0,018078664;-0,014022231;0;0;0;-0,014477108;0,004097819;0,01625877;0,001949443;0,001949443;0,001949443;0,001949443
1992-12-31;-0,014731442;0;0;0;0;0;0;0;0,019832669;0,009520653;0;0;0;0;0,010935662;0,001109099;0,008391616;0,009235864;0;0;0;0;0,001502944;-0,006906086;0,00826458;0,008411363;0;0;0;0,010248522;0,009102649;0,000267237;0,003515047;0,003515047;0,003515047;0,003515047
1993-01-31;-0,003432371;0;0;0;0;0;0;0;-0,001060571;0,037535479;0;0;0;0;-0,0313474;-0,008023543;0,00419586;0,038340474;0;0;0;0;0,026710624;-0,028443298;0,003529072;0,027120041;0;0;0;0,003168611;0,013288905;-0,02337669;0,003136964;0,003136964;0,003136964;0,003136964
1993-02-28;0,045199875;0;0;0;0;0;0;0;0,009398103;0,021909952;0;0;0;0;-0,032184372;-0,004345213;0,013032861;0,045847267;0;0;0;0;-0,001740957;-0,020426812;0,023872971;0,023610145;0;0;0;0,010351873;-0,008274665;-0,018633545;0,002421987;0,002421987;0,002421987;0,002421987
1993-03-31;0,112385827;0;0;0;0;0;0;0;0,048797128;0,01867388;0;0;0;0;0,007254341;-0,002045805;0,017970209;0,015021664;0;0;0;0;0,008310507;-0,011482812;0,058160847;0,023302047;0;0;0;-0,010345317;-0,03589615;-0,048760323;0,003022655;0,003022655;0,003022655;0,003022655
1993-04-30;0,1551079;0;0;0;0;0;0;0;0,019847621;0,00430678;0;0;0;0;-0,005856789;-0,021133675;-0,02141111;0,035570061;0;0;0;0;-0,023595821;-0,018982397;0,046525923;0,031705955;0;0;0;-0,005937812;-0,077949938;-0,07779637;0,002576549;0,002576549;0,002576549;0,002576549
1993-05-31;0,027664495;0;0;0;0;0;0;0;0,00935321;0,003210676;0;0;0;0;0,006886374;-0,009357812;0,023226606;-0,020365343;0;0;0;0;0,014750928;-0,000127452;0,023212955;-0,017671501;0;0;0;-0,01447975;0,009456745;-0,000541073;0,001754208;0,001754208;0,001754208;0,001754208
1993-06-30;-0,018619403;0;0;0;0;0;0;0;-0,017420932;0,022336295;0;0;0;0;0,01275648;-0,010528646;-0,000559987;0,025596069;0;0;0;0;0,031233042;-0,018246797;-0,008229196;0,00328312;0;0;0;0,006393456;0,024156785;8,36E-05;0,003137898;0,003137898;0,003137898;0,003137898
1993-07-31;0,055389912;0;0;0;0;0;0;0;0,001084591;0,030270484;0;0;0;0;0,008496509;-0,018125158;-0,004038018;0,037063084;0;0;0;0;0,023949531;-0,024073313;0,020761141;0,02246795;0;0;0;0,013582009;0,012479773;-0,03273031;0,002664815;0,002664815;0,002664815;0,002664815
1993-08-31;0,027784259;0;0;0;0;0;0;0;0,085159843;-0,005064363;0;0;0;0;-0,013964663;0,004532564;0,031612104;-0,000937474;0;0;0;0;0,01427827;0,003695194;0,046004013;0,00220671;0;0;0;-0,010290101;0,004572696;0,00218869;0,002917781;0,002917781;0,002917781;0,002917781
1993-09-30;-0,037459532;0;0;0;0;0;0;0;-0,004919608;-0,001894204;0;0;0;0;0,023006441;0,007430965;-0,01410231;0,02104007;0;0;0;0;0,026168174;-0,005709899;-0,018317545;0,010094461;0;0;0;0,006737134;0,020262064;0,002763288;0,002122446;0,002122446;0,002122446;0,002122446
1993-10-31;0,025670749;0;0;0;0;0;0;0;0,03968082;0,00097867;0;0;0;0;0,002392071;0,007282453;0,019487644;-0,038359097;0;0;0;0;-0,007524058;0,008969603;0,027719778;-0,015808317;0;0;0;0,003291954;0,012215315;0,024154126;0,00228231;0,00228231;0,00228231;0,00228231
1993-11-30;-0,137181222;0;0;0;0;0;0;0;-0,023783125;-0,000569831;0;0;0;0;-0,018315366;0,000126187;-0,010095816;-0,021690579;0;0;0;0;-0,031770862;0,01213236;-0,056410394;0,004264835;0;0;0;0,002742943;0,000592317;0,051536257;0,002484123;0,002484123;0,002484123;0,002484123
1993-12-31;0,075634711;0;0;0;0;0;0;0;0,072361219;0,016132557;0;0;0;0;-0,008008601;0,004724649;0,011175848;0,00970448;0;0;0;0;-0,005808649;-0,0135141;0,049103751;0,019718296;0;0;0;-0,003302192;0,044488677;-0,009602495;0,003008382;0,003008382;0,003008382;0,003008382
1994-01-31;0,103013322;0;0;0;0;0;0;0;0,048223214;0,016376066;0;0;0;0;0,002742031;-0,011174905;0,035142853;0,012981069;0;0;0;0;0,02016961;-0,015147696;0,066121605;0,017162222;0;0;0;-0,020595703;-0,045716596;-0,048479548;0,002976753;0,002976753;0,002976753;0,002976753
1994-02-28;0,020418601;0;0;0;0;0;0;0;-0,036604069;0,00370173;0;0;0;0;-0,009111351;-0,004200694;-0,030765945;-0,015448883;0;0;0;0;0,005520422;0,005474331;-0,012780075;-0,000192795;0;0;0;-0,004616632;-0,036242585;-0,021646582;0,001460212;0,001460212;0,001460212;0,001460212
1994-03-31;-0,05974327;0;0;0;0;0;0;0;-0,030685152;0,001470726;0;0;0;0;0,011221222;-0,001277491;-0,045854684;0,007403809;0;0;0;0;2,80E-05;-0,000191072;-0,042944006;0,009811597;0;0;0;0,005565443;-0,00324816;-0,010165548;0,002676636;0,002676636;0,002676636;0,002676636
1994-04-30;0,039800658;0;0;0;0;0;0;0;0,039662919;0,005364486;0;0;0;0;-0,021516328;-0,016837954;0,010757796;0,010590182;0;0;0;0;-0,030722872;-0,002989998;0,031088892;0,005545231;0;0;0;-0,013602936;-0,023393837;-0,023438765;0,002053023;0,002053023;0,002053023;0,002053023
1994-05-31;0,022913675;0;0;0;0;0;0;0;-0,045406177;0,007973668;0;0;0;0;0,00563645;0,00267592;0,013306522;0,000975784;0;0;0;0;0,00167773;-0,00450991;0,002745219;0,00771891;0;0;0;-0,00226303;-0,01240681;-0,004329785;0,003196026;0,003196026;0,003196026;0,003196026
1994-06-30;0,025748774;0;0,03779036;0;0;0;0;0;-0,013934853;0,007194699;-0,003672216;0;0;0;-0,004756203;0,003558211;-0,033864223;0,008932427;-0,001698955;0;0;0;-0,012393801;0,002274686;-0,002601091;0,009296054;0,021860797;0;0;-0,000420099;-0,025490546;-0,02504725;0,003760013;0,003760013;0,003760013;0,003760013
1994-07-31;-0,020980667;0;0,001432883;0;0;0;0;0;0,048776904;0,003438751;-0,000780133;0;0;0;0,011164958;0,006835003;0,030686376;0,000331517;0,00216107;0;0;0;-0,001109606;-0,010942146;0,019188559;0,000966072;-0,000961836;0;0;0,000180082;-0,011436621;0,01615948;0,003962024;0,003962024;0,003962024;0,003962024
1994-08-31;0,018555146;0;-0,019658979;0;0;0;0;0;0,028252133;-0,017524908;-0,000934856;0;0;0;-0,006474731;0,025517684;0,03675175;-0,016679506;-0,000408359;0;0;0;0,00734948;0,02100289;0,030288695;-0,005351676;0,003038389;0;0;-0,011325303;-0,000876652;0,027494461;0,003781;0,003781;0,003781;0,003781
1994-09-30;-0,028061917;0;-0,003833619;0;0;0;0;0;-0,042647413;0,002151533;-0,002260253;0;0;0;0,007959441;-0,005565679;-0,02174599;-0,024630364;0,00208959;0;0;0;-0,006556888;0,011611221;-0,026100772;-0,007336134;0,009946079;0;0;0,013363645;-0,01272778;-0,002582488;0,003307935;0,003307935;0,003307935;0,003307935
