"X","Type","max.month","MKT","SE.MKT","SE.MKT.indep","Factor","Coef","SE.Coef","SE.Coef.indep","t.MKT","t.Coef","sig","t.MKT.indep","t.Coef.indep","sig.indep","source","weighting","method","validation.error"
4926,"VC",0,0.44744225199874,12.6438049441615,4.67185408812298,"Alpha",0.02,0.0769162788715647,0.0283355338631178,0.0353882596239635,0.260022979444912,FALSE,0.0957740210971593,0.705827534311343,FALSE,"EW Asymptotic","EW","Asymptotic",NA
4925,"VC",0,0.491304707734699,2.04632532332282,0.833425891376839,"EG",2.02722839110253,1.32849535540997,0.53350137348224,0.240091202574241,1.52595820741649,FALSE,0.58950017370237,3.79985599262945,FALSE,"EW Asymptotic","EW","Asymptotic",NA
4923,"VC",0,1.64834144290208,0.51713246776556,0.223812780001702,"IA",4.34480789981381,0.798740019498482,0.369059444342645,3.1874646162216,5.43957707608272,TRUE,7.36482270087323,11.7726506296367,TRUE,"EW Asymptotic","EW","Asymptotic",NA
4922,"VC",0,1.8475309075875,1.54062649068979,0.730418426622142,"ME",0.423226712064934,3.26323695037318,1.73632332805762,1.19920754235525,0.129695366441758,FALSE,2.52941442911223,0.243748791037892,FALSE,"EW Asymptotic","EW","Asymptotic",NA
4921,"VC",0,1.8453125,1.73717010895792,1.02264991221424,"MKT",1.8453125,1.73717010895792,1.02264991221424,1.06225204456629,1.06225204456629,FALSE,1.80444204606103,1.80444204606103,FALSE,"EW Asymptotic","EW","Asymptotic",NA
4924,"VC",0,0.961922479944238,1.04883356121424,0.463387109978797,"ROE",2.35991523347233,0.778206784612483,0.343594004044729,0.917135487951601,3.03250405950583,FALSE,2.07585075033324,6.86832484179531,TRUE,"EW Asymptotic","EW","Asymptotic",NA
4974,"VC",1,0.411244091924002,15.4506430542538,5.7093048535459,"Alpha",0.02,0.0946740262405027,0.0348963406490694,0.026616632749844,0.211251182549198,FALSE,0.07203050151869,0.573125996250651,FALSE,"EW Asymptotic","EW","Asymptotic",NA
4973,"VC",1,0.501442404879824,2.3825737447008,0.963699051317712,"EG",1.96941877841471,1.55061624377281,0.618699800936539,0.210462490823257,1.27008780304204,FALSE,0.520330910561941,3.18315728473415,FALSE,"EW Asymptotic","EW","Asymptotic",NA
4971,"VC",1,1.57992374798081,0.717575338348044,0.31665476872149,"IA",3.6925599573147,1.06370127848868,0.507114517406822,2.20175313106218,3.4714257019237,TRUE,4.98942035314937,7.28151104053766,TRUE,"EW Asymptotic","EW","Asymptotic",NA
4970,"VC",1,1.80719748204574,1.67622980547998,0.781803628756675,"ME",0.51221815967001,3.30047554453495,1.73751464744001,1.07813229196713,0.155195259821925,FALSE,2.31157469161377,0.294799333303287,FALSE,"EW Asymptotic","EW","Asymptotic",NA
4969,"VC",1,1.80078125,1.72408314867791,1.0137800379159,"MKT",1.80078125,1.72408314867791,1.0137800379159,1.04448631226452,1.04448631226452,FALSE,1.77630371742375,1.77630371742375,FALSE,"EW Asymptotic","EW","Asymptotic",NA
4972,"VC",1,0.962549710096421,1.05246740438546,0.462130224889034,"ROE",2.25451580321077,0.778035019644472,0.343239987909356,0.914564865463418,2.89770478999902,FALSE,2.08285383265625,6.56833668169849,TRUE,"EW Asymptotic","EW","Asymptotic",NA
5022,"VC",30,1.41320209011846,1.96516860152871,1.06226571456031,"Alpha",0.00724974126605899,0.00993163996509538,0.00554745777699235,0.719125111717705,0.729964164180147,FALSE,1.3303659063339,1.30685830474037,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5021,"VC",30,0.888141853037661,1.16748996716794,0.580771400427272,"EG",1.28082079224755,0.736641959481754,0.366232789713401,0.760727610526785,1.73872907422846,FALSE,1.52924515977243,3.49728595642643,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5019,"VC",30,1.80048274365836,1.60808854507037,1.02315340367167,"IA",1.51767387424479,2.12676333311571,1.36634682633848,1.1196415453476,0.713607316156517,FALSE,1.75973880084568,1.11075302770076,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5018,"VC",30,2.10021690412468,1.29288313688681,0.604079104069312,"ME",0.769728476290038,3.08599967183279,1.37938961620364,1.62444450252626,0.249425974771051,FALSE,3.47672496859567,0.558021074863886,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5017,"VC",30,1.9453125,1.78528670417455,1.05340015175818,"MKT",1.9453125,1.78528670417455,1.05340015175818,1.08963590859175,1.08963590859175,FALSE,1.84669851884222,1.84669851884222,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5020,"VC",30,1.44152996948178,0.698632802088842,0.391828840969492,"ROE",1.29661269050193,0.585127822425626,0.347685374302487,2.06335855569872,2.21594776527096,TRUE,3.6789787242691,3.72927015725969,TRUE,"EW Asymptotic","EW","Asymptotic",NA
5070,"VC",60,1.50050141182614,2.0407762157226,1.2144907669198,"Alpha",0.00598966808037329,0.0103015977077046,0.00623412140658269,0.735260142815238,0.581430982874976,FALSE,1.23549841027752,0.960787846391429,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5069,"VC",60,1.07996003413469,0.89229153124309,0.474819467237848,"EG",1.05085754182654,0.560534008397164,0.320078632371277,1.21032195904645,1.87474359465083,FALSE,2.27446452525863,3.2831230689826,TRUE,"EW Asymptotic","EW","Asymptotic",NA
5067,"VC",60,1.90364709247024,2.27706862377942,1.46604035237771,"IA",1.11973765593266,2.87822731206105,1.84461491379852,0.836007783248366,0.389037256105681,FALSE,1.29849569923692,0.607030577253028,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5066,"VC",60,2.10427384256129,1.34595288805739,0.621379862639465,"ME",0.862108909486466,3.02036780029672,1.35359823149413,1.56340824499317,0.285431764105607,FALSE,3.38645322946718,0.636901622230144,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5065,"VC",60,2.00078125,1.82373287122857,1.07732015627278,"MKT",2.00078125,1.82373287122857,1.07732015627278,1.09708021474228,1.09708021474228,FALSE,1.8571835292882,1.8571835292882,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5068,"VC",60,1.70636622355094,1.07294720870598,0.681811780561935,"ROE",0.886112625547434,0.887323197589811,0.56843495637372,1.59035431538975,0.998635703376554,FALSE,2.5026939577732,1.55886371098694,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5118,"VC",120,1.78501103780909,37.5906525523946,18.7027381050111,"Alpha",-0.00159963031650442,0.174227045408485,0.0859731660270963,0.0474855028207107,-0.00918129738556949,FALSE,0.095441160956578,-0.0186061580656488,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5117,"VC",120,1.53267333512195,7.88733593696609,4.91012362216652,"EG",0.0898586428258568,4.73436307124912,2.91253025586862,0.194320788079872,0.0189800911914743,FALSE,0.312145569655878,0.0308524323978423,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5115,"VC",120,1.65138805944007,1.75546620114185,1.19852636543874,"IA",-0.21535414387472,1.22656102748063,0.914521893830914,0.940711964927561,-0.175575563750839,FALSE,1.37784875415365,-0.235482764630823,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5114,"VC",120,1.62804534949091,5.13086280973386,2.84492274318479,"ME",0.218235630485537,10.3040420679543,6.03137927616566,0.317304400811948,0.0211796136939554,FALSE,0.572263465990774,0.0361833704187604,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5113,"VC",120,1.60859375,1.25080507918945,0.843824319119472,"MKT",1.60859375,1.25080507918945,0.843824319119472,1.28604670444927,1.28604670444927,FALSE,1.90631356972333,1.90631356972333,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5116,"VC",120,1.67190492600384,4.80592561268531,2.95320670330966,"ROE",-0.114138078323231,3.6148532167452,2.16873266120062,0.347884062456319,-0.0315747477088435,FALSE,0.566132036789073,-0.0526289294965677,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5166,"VC",150,1.98090987021951,3.85880862527622,2.14757608629526,"Alpha",-0.00463018134737553,0.00425692899447146,0.00214752710318404,0.513347528365109,-1.08768113195894,FALSE,0.922393335845314,-2.15605257810743,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5165,"VC",150,1.65651700440794,5.97436226635385,3.50890767415229,"EG",-0.272915896889754,3.51830764781841,1.95860860098143,0.277270933792723,-0.0775702196079926,FALSE,0.472089082482951,-0.139341722870511,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5163,"VC",150,1.56407821001594,1.67616951772363,1.13633549490622,"IA",-0.714343323341745,1.02862605455125,0.748995274179946,0.933126508672035,-0.694463571266806,FALSE,1.37642291121516,-0.95373542125998,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5162,"VC",150,1.38024676317291,2.52501286153573,1.89443963607453,"ME",-0.343533490912523,3.32593246902827,2.64746310364058,0.546629597099729,-0.103289376471583,FALSE,0.728577853255288,-0.129759500874676,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5161,"VC",150,1.426953125,1.244382594735,0.850872736578656,"MKT",1.426953125,1.244382594735,0.850872736578656,1.14671575368979,1.14671575368979,FALSE,1.6770464767008,1.6770464767008,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5164,"VC",150,1.70686100410849,3.73767556034432,2.27495073913545,"ROE",-0.486472226438855,2.8009129921681,1.58638245562729,0.456663767775299,-0.173683448146774,FALSE,0.750284819247184,-0.306655072182132,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5214,"VC",180,2.14229821884804,12.0493633950896,5.50226962675939,"Alpha",-0.00667788536857636,0.0329214501929026,0.0145186865143047,0.177793477431437,-0.202842989280467,FALSE,0.38934809890619,-0.45995106802512,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5213,"VC",180,1.7612017605811,5.35341249503916,2.83375505928064,"EG",-0.54098299455286,2.99966378350067,1.46896935853925,0.328986746717753,-0.180347876828223,FALSE,0.621508113347026,-0.368273845474092,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5211,"VC",180,1.52353887842173,1.62100818950357,1.09494108144857,"IA",-1.05823433511796,0.911282923069665,0.61166879271865,0.939871179113728,-1.16125772614424,FALSE,1.39143457509708,-1.73007736820197,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5210,"VC",180,1.15141593596303,2.47275539417944,2.37177624755621,"ME",-0.705802585427909,1.63436382509611,1.42534259288117,0.465640855004632,-0.431851570984449,FALSE,0.485465666143426,-0.495181010483387,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5209,"VC",180,1.26328125,1.22454759771494,1.00535587603937,"MKT",1.26328125,1.22454759771494,1.00535587603937,1.03163098956491,1.03163098956491,FALSE,1.25655131690953,1.25655131690953,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5212,"VC",180,1.75233187664162,3.51130627427947,1.92796552304851,"ROE",-0.78071302757744,2.48254917731688,1.2454411643427,0.499054123953116,-0.314480387623672,FALSE,0.908902081335367,-0.626856611078431,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5262,"VC",210,2.23687896763876,5.33432784156966,2.38874431191726,"Alpha",-0.00749806174334038,0.0315893141106651,0.0125446092407684,0.419336612610698,-0.237360701060898,FALSE,0.936424612914469,-0.597711861679408,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5261,"VC",210,1.87301131145113,4.78494624950829,2.53774634365868,"EG",-0.678266303509895,2.60832883663256,1.23665693210763,0.39143831796305,-0.260038647728773,FALSE,0.738060884663044,-0.548467635525989,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5259,"VC",210,1.54667758442555,1.58562636517178,1.06801807662341,"IA",-1.23021608317835,0.895550483852421,0.549583309818136,0.975436343894288,-1.37369819497644,FALSE,1.44817547406636,-2.23845240785322,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5258,"VC",210,1.1072440240348,1.92335392395698,1.25141903560984,"ME",-1.01697755223886,1.67975313447377,0.685247279362161,0.575683970715504,-0.605432745662033,FALSE,0.884790779529112,-1.48410301341945,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5257,"VC",210,1.240625,1.226702663824,1.00851524622549,"MKT",1.240625,1.226702663824,1.00851524622549,1.01134939752442,1.01134939752442,FALSE,1.23014997011023,1.23014997011023,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5260,"VC",210,1.83195322791362,2.3462997976571,1.32699435082864,"ROE",-0.936984742808272,1.54322685351531,0.705400599441987,0.780783951711081,-0.607159433931517,FALSE,1.38052827939294,-1.3283015970634,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5310,"VC",240,2.30343656920762,5.07708898234529,2.18434147469835,"Alpha",-0.00815982454661315,0.0299156182610431,0.0116169946651753,0.453692377111653,-0.272761354133172,FALSE,1.05452219622654,-0.70240408830299,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5309,"VC",240,1.94314814934842,2.78692160627394,1.53556255422167,"EG",-0.791923670805409,1.60446906442819,0.681217950616352,0.697238180282499,-0.49357366144522,FALSE,1.26543079863871,-1.16251145479783,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5307,"VC",240,1.51861726614235,1.92344447867169,1.31247148801601,"IA",-1.40201874910663,0.768346586591188,0.380935602567486,0.789530076371682,-1.8247217773515,FALSE,1.15706686202986,-3.68046131592085,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5306,"VC",240,1.07016298329051,1.75153246435057,1.15203084556088,"ME",-1.23844992519877,1.41448355603099,0.546609391339286,0.610986667430856,-0.875549185367579,FALSE,0.928936050118943,-2.26569456145705,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5305,"VC",240,1.1994140625,1.2457906991804,1.19296152965386,"MKT",1.1994140625,1.2457906991804,1.19296152965386,0.962773332060585,0.962773332060585,FALSE,1.0054088356462,1.0054088356462,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5308,"VC",240,1.88562276891898,1.84501103555619,1.08014601809869,"ROE",-1.08089655099902,1.63085983665094,0.648595937647058,1.02201164794147,-0.662777098747309,FALSE,1.74571098474086,-1.66651760866748,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5358,"VC",270,2.32363294351086,4.84487709219511,2.09003864824882,"Alpha",-0.00849639723154669,0.029210328910595,0.011306766017163,0.479606169422571,-0.290869618673309,FALSE,1.11176553862186,-0.751443623990243,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5357,"VC",270,1.96727951169014,2.64964716097467,1.47312073027718,"EG",-0.85808752477169,1.53355993521172,0.635471527308958,0.742468484357169,-0.559539607855773,FALSE,1.33545029355468,-1.35031624218546,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5355,"VC",270,1.47571362331777,3.31506104774254,2.27466127829377,"IA",-1.50007461072687,3.33812325948742,2.17578052165997,0.445154282851801,-0.449376638943288,FALSE,0.648761922225496,-0.689442062649967,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5354,"VC",270,1.03974505056781,1.50362146799014,1.00385737407139,"ME",-1.33701058018282,1.30681059422756,0.478529336040711,0.691493885065113,-1.02310968864858,FALSE,1.03574977623651,-2.79399919604735,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5353,"VC",270,1.150390625,1.23517334453904,1.18441754822707,"MKT",1.150390625,1.23517334453904,1.18441754822707,0.931359659019617,0.931359659019617,FALSE,0.971271176049355,0.971271176049355,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5356,"VC",270,1.90157501534714,1.66091285168311,0.986494346458493,"ROE",-1.16559547986274,1.50672956689872,0.588968721966219,1.14489752633328,-0.773593022576618,FALSE,1.92760862966299,-1.97904478861204,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5406,"VC",300,2.32691788100891,4.82330608183384,2.08153698487576,"Alpha",-0.00852323650210673,0.0291243371591709,0.0112707146139386,0.482432141259467,-0.292649973646623,FALSE,1.11788447571005,-0.75622857946966,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5405,"VC",300,1.97135960061569,2.62850863630177,1.46366964660001,"EG",-0.868274524889421,1.52334656171833,0.628978415519478,0.749991677177569,-0.569978327131293,FALSE,1.34686102509197,-1.38045202103208,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5403,"VC",300,1.46063382994656,3.18517402458038,2.18625369393474,"IA",-1.51265158951987,3.14479249262721,2.03803314083374,0.458572692943829,-0.481002035290467,FALSE,0.668098964909129,-0.742211477925751,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5402,"VC",300,1.03470649183322,1.46089827869286,0.978545086136505,"ME",-1.35938335422195,1.29125079222397,0.468691259301361,0.708267308493939,-1.05276477846773,FALSE,1.05739276247194,-2.90038127924184,FALSE,"EW Asymptotic","EW","Asymptotic",NA
5401,"VC",300,1.134765625,3.5636114560454,2.52995642564886,"MKT",1.134765625,3.5636114560454,2.52995642564886,0.318431355100443,0.318431355100443,FALSE,0.448531687540415,0.448531687540415,FALSE,"EW Asymptotic","EW","Asymptotic",NA
