"X","Type","max.month","MKT","SE.MKT","SE.MKT.indep","Factor","Coef","SE.Coef","SE.Coef.indep","t.MKT","t.Coef","sig","t.MKT.indep","t.Coef.indep","sig.indep","vintage","weighting","nc_tag","nc_label","method"
12,"VC",0,1.72643510293776,2.26094266401365,1.02364937131498,"Alpha",-0.00133863208011025,0.00543298292108381,0.00263201928586223,0.763590837758342,-0.24638989291047,FALSE,1.68654927294097,-0.508595087923804,FALSE,2011,"FW","","100% NAV as Cashflow","Asymptotic"
11,"VC",0,0.282789288850256,2.31942425515114,1.0547317757136,"EG",4.26733462401262,1.8027428808841,0.8192934202125,0.121922191777644,2.36713436467425,FALSE,0.268114885093823,5.20855473598922,FALSE,2011,"FW","","100% NAV as Cashflow","Asymptotic"
9,"VC",0,1.56439253595102,0.826864904334796,0.458412659117907,"IA",2.94688631869188,1.13703961169809,0.685517811839086,1.89195662767857,2.59171825534812,FALSE,3.41262943951259,4.29877425181129,TRUE,2011,"FW","","100% NAV as Cashflow","Asymptotic"
8,"VC",0,1.5924730603816,0.889456488023792,0.714352298262246,"ME",-0.236685462435707,4.16368381447136,2.62939545730006,1.79038894181297,-0.0568452055876768,FALSE,2.22925447885518,-0.0900151636675993,FALSE,2011,"FW","","100% NAV as Cashflow","Asymptotic"
7,"VC",0,1.575,1.7436411032178,0.905702539759797,"MKT",1.575,1.7436411032178,0.905702539759797,0.903282216216066,0.903282216216066,FALSE,1.73898154290007,1.73898154290007,FALSE,2011,"FW","","100% NAV as Cashflow","Asymptotic"
10,"VC",0,1.01706723455396,0.962672368109982,0.503326922323787,"ROE",1.86186788493555,0.673992176320781,0.368371010238731,1.05650402800152,2.76244732557461,FALSE,2.02068911763811,5.05432792805527,TRUE,2011,"FW","","100% NAV as Cashflow","Asymptotic"
60,"VC",1,1.72151307447595,0.232771213989371,0.0917709665739186,"Alpha",-0.00152903849656757,0.0013866314897735,0.000699709747882328,7.39573010327024,-1.10269996595659,FALSE,18.7587985475703,-2.18524681297525,TRUE,2011,"FW","","100% NAV as Cashflow","Asymptotic"
59,"VC",1,0.291458205379429,2.28256837317588,1.03455025999732,"EG",4.10031994716189,1.75112295251973,0.79306876852419,0.127688707512365,2.34153743531364,FALSE,0.281724548965059,5.17019470429042,FALSE,2011,"FW","","100% NAV as Cashflow","Asymptotic"
57,"VC",1,1.50401318390865,1.12650751965137,0.698273876620153,"IA",2.42805006304091,1.51565922822389,1.04122220820482,1.33511153514014,1.60197623438495,FALSE,2.15390154818408,2.33192304573212,TRUE,2011,"FW","","100% NAV as Cashflow","Asymptotic"
56,"VC",1,1.55172809224841,0.982679237513177,0.785817414460099,"ME",-0.201347095950223,4.48135778856286,2.80056097950607,1.57907894357807,-0.0449299309383627,FALSE,1.97466747834105,-0.0718952729198327,FALSE,2011,"FW","","100% NAV as Cashflow","Asymptotic"
