"X","Type","max.month","MKT","SE.MKT","SE.MKT.indep","Factor","Coef","SE.Coef","SE.Coef.indep","t.MKT","t.Coef","sig","t.MKT.indep","t.Coef.indep","sig.indep","vintage","weighting","nc_tag","nc_label","method"
4926,"VC",0,0.471669221521811,18.8828827966288,6.91169916341795,"Alpha",0.02,0.115453180242511,0.0421615826288297,0.0249786659485076,0.173230394849148,FALSE,0.0682421515129375,0.474365494674865,FALSE,2010,"EW","","NAV as Cashflow","Asymptotic"
4925,"VC",0,0.450786371674653,2.19019590736863,0.89599283088159,"EG",2.18024167462567,1.45473512142084,0.586628297853247,0.205820114154191,1.49872072415233,FALSE,0.503113815353983,3.71656410473926,FALSE,2010,"EW","","NAV as Cashflow","Asymptotic"
4923,"VC",0,1.69540548877646,0.522101181548172,0.230367573672657,"IA",4.46345081423219,0.815352045862379,0.382839793213487,3.2472738018886,5.47426211399433,TRUE,7.35956654726747,11.6587953847922,TRUE,2010,"EW","","NAV as Cashflow","Asymptotic"
4922,"VC",0,1.87939686747268,1.4457022098816,0.675794998765873,"ME",0.383770769787952,3.06689794935845,1.61949919923124,1.29998892899707,0.125133204992436,FALSE,2.78101624147087,0.236968792556442,FALSE,2010,"EW","","NAV as Cashflow","Asymptotic"
4921,"VC",0,1.880859375,1.77138378938232,1.0307359279466,"MKT",1.880859375,1.77138378938232,1.0307359279466,1.06180229619006,1.06180229619006,FALSE,1.82477327509772,1.82477327509772,FALSE,2010,"EW","","NAV as Cashflow","Asymptotic"
4924,"VC",0,1.04083378063961,0.961580708998647,0.437218722000256,"ROE",2.18696083669083,0.654067168075783,0.310930793157334,1.08241957320826,3.34363341172544,FALSE,2.38057916613873,7.03359359966707,TRUE,2010,"EW","","NAV as Cashflow","Asymptotic"
4974,"VC",1,0.456106748477509,21.3504169032634,7.81534945893034,"Alpha",0.02,0.130933701812751,0.0478294787043025,0.0213628965909229,0.152749060960654,FALSE,0.0583603779810935,0.418152163515027,FALSE,2010,"EW","","NAV as Cashflow","Asymptotic"
4973,"VC",1,0.474734915385889,2.15851491199623,0.873495400433487,"EG",2.08720076694373,1.42015747368329,0.565745780300259,0.219935897939591,1.46969671013343,FALSE,0.543488740925589,3.6892909140851,FALSE,2010,"EW","","NAV as Cashflow","Asymptotic"
4971,"VC",1,1.6275750730911,0.779013908192751,0.348837774351855,"IA",3.7865763282871,1.18483544669909,0.566586923831847,2.08927601416892,3.1958668512462,TRUE,4.6657076519742,6.68313398882973,TRUE,2010,"EW","","NAV as Cashflow","Asymptotic"
4970,"VC",1,1.85104280839369,1.54947763526246,0.714283984627152,"ME",0.464814033543371,3.07931371941861,1.61284460756756,1.19462376627343,0.150947281081555,FALSE,2.59146620704357,0.288195174762923,FALSE,2010,"EW","","NAV as Cashflow","Asymptotic"
4969,"VC",1,1.85,1.76231291276387,1.02435872846316,"MKT",1.85,1.76231291276387,1.02435872846316,1.04975682048349,1.04975682048349,FALSE,1.80600794291619,1.80600794291619,FALSE,2010,"EW","","NAV as Cashflow","Asymptotic"
4972,"VC",1,1.0429307062217,0.868035153420022,0.429930895838205,"ROE",2.11533682655323,0.585573715098528,0.305649952039121,1.20148441236809,3.61241765470519,FALSE,2.42581009254609,6.92078245862928,TRUE,2010,"EW","","NAV as Cashflow","Asymptotic"
5022,"VC",30,1.42615187977622,1.81291597922377,1.147312156493,"Alpha",0.00742931501658115,0.00918940933919967,0.00600416796926021,0.786661872982581,0.808464912417123,FALSE,1.24303736494482,1.23735962328458,FALSE,2010,"EW","","NAV as Cashflow","Asymptotic"
5021,"VC",30,0.921245067092947,1.23638896695106,0.627229415205796,"EG",1.27863418798127,0.797111112578322,0.405058832525787,0.745109420836018,1.60408526214799,FALSE,1.46875297101728,3.1566628976048,FALSE,2010,"EW","","NAV as Cashflow","Asymptotic"
5019,"VC",30,1.82656403217632,1.97505551106822,1.19929566491418,"IA",1.54004860294529,2.61475826728696,1.61346102791869,0.924816554238727,0.588983166135363,FALSE,1.52303063007155,0.954500032102976,FALSE,2010,"EW","","NAV as Cashflow","Asymptotic"
5018,"VC",30,2.11499076874872,1.31075572901996,0.598758288718875,"ME",0.747928977394202,3.03669255526232,1.35340444322948,1.61356591615287,0.246297234172787,FALSE,3.53229476501115,0.552627842427871,FALSE,2010,"EW","","NAV as Cashflow","Asymptotic"
5017,"VC",30,1.965625,1.80914619141644,1.05563006460594,"MKT",1.965625,1.80914619141644,1.05563006460594,1.08649318077554,1.08649318077554,FALSE,1.86203961587031,1.86203961587031,FALSE,2010,"EW","","NAV as Cashflow","Asymptotic"
5020,"VC",30,1.4562939602556,0.726483725923172,0.407437800481803,"ROE",1.37478831648056,0.601819882983168,0.351343216504034,2.0045789166234,2.28438500513784,TRUE,3.57427307562898,3.91294965122736,TRUE,2010,"EW","","NAV as Cashflow","Asymptotic"
5070,"VC",60,1.47611060390335,2.30873261048603,1.34981222753358,"Alpha",0.00626743611513233,0.0117811460861176,0.00698730806339239,0.639359706359673,0.531988659619255,FALSE,1.09356736721858,0.896974350961913,FALSE,2010,"EW","","NAV as Cashflow","Asymptotic"
