"X","Type","max.month","MKT","SE.MKT","SE.MKT.indep","Factor","Coef","SE.Coef","SE.Coef.indep","t.MKT","t.Coef","sig","t.MKT.indep","t.Coef.indep","sig.indep","vintage","weighting","nc_tag","nc_label","method"
4956,"BO",0,1.00431396216319,0.844877943077765,0.520875774610437,"Alpha",0.00414661934067249,0.00453896845576972,0.00367820262811617,1.18870893765391,0.913559849793956,FALSE,1.92812568968929,1.12734934964587,FALSE,2010,"EW","","NAV as Cashflow","Asymptotic"
4955,"BO",0,0.980821689733421,0.925186836131086,0.554323988613271,"EG",0.511591218909598,0.541540505492843,0.38609930673511,1.06013364158421,0.944696128397655,FALSE,1.7694014870024,1.32502496115743,FALSE,2010,"EW","","NAV as Cashflow","Asymptotic"
4953,"BO",0,1.10552931780241,0.445582608936613,0.32175363334426,"IA",1.01379740194374,0.892801507183468,0.704361992550303,2.48108722295236,1.13552384688729,FALSE,3.43594975544394,1.43931304168338,FALSE,2010,"EW","","NAV as Cashflow","Asymptotic"
4952,"BO",0,1.21265144372592,4.84104488616016,3.1902777691494,"ME",1.37969367996557,7.23097102373572,5.68660420187355,0.250493740967516,0.190803375568332,FALSE,0.380108420480653,0.242621717810254,FALSE,2010,"EW","","NAV as Cashflow","Asymptotic"
4951,"BO",0,1.241796875,1.32158092021302,0.93646607679717,"MKT",1.241796875,1.32158092021302,0.93646607679717,0.93962984483753,0.93962984483753,FALSE,1.32604576478317,1.32604576478317,FALSE,2010,"EW","","NAV as Cashflow","Asymptotic"
4954,"BO",0,1.07398356535114,1.01746867061292,0.67208362926303,"ROE",0.616504562167847,0.887949857850609,0.643555916619823,1.05554460434067,0.694301099005941,FALSE,1.59799096212001,0.957965805684673,FALSE,2010,"EW","","NAV as Cashflow","Asymptotic"
5004,"BO",1,1.00442574753728,0.845520217396506,0.521365486321237,"Alpha",0.00413730480578311,0.00454267762102054,0.00368253439753289,1.18793817920767,0.910763463961953,FALSE,1.92652903556107,1.12349386567981,FALSE,2010,"EW","","NAV as Cashflow","Asymptotic"
5003,"BO",1,0.992169570879378,0.83669147838434,0.540180512919094,"EG",0.518746632116927,0.511158823391667,0.376615427857231,1.18582487871786,1.01484432700371,FALSE,1.83673706687005,1.37739081765279,FALSE,2010,"EW","","NAV as Cashflow","Asymptotic"
5001,"BO",1,1.1259760223038,0.458976705530643,0.329146262727125,"IA",0.947571908129612,0.907004460199622,0.720044140147688,2.45323130506593,1.04472684502683,FALSE,3.42089870009333,1.31599141676961,FALSE,2010,"EW","","NAV as Cashflow","Asymptotic"
5000,"BO",1,1.21040259745487,5.07401202604359,3.39704820755422,"ME",1.32172610907858,7.67565861031882,6.03098570950565,0.238549414396771,0.172197094240449,FALSE,0.356310103213497,0.219155901330584,FALSE,2010,"EW","","NAV as Cashflow","Asymptotic"
4999,"BO",1,1.2431640625,1.32282704342962,0.937288684828464,"MKT",1.2431640625,1.32282704342962,0.937288684828464,0.939778233802144,0.939778233802144,FALSE,1.32634062762372,1.32634062762372,FALSE,2010,"EW","","NAV as Cashflow","Asymptotic"
5002,"BO",1,1.07982383392737,1.02416192895852,0.676587980200596,"ROE",0.605697685282939,0.891678013191168,0.647984845178097,1.054348734702,0.679278479812738,FALSE,1.59598435905885,0.934740510970538,FALSE,2010,"EW","","NAV as Cashflow","Asymptotic"
