"date","series_id","level","series","nav_ret"
2014-06-30,"IDX00012_BUYOUT_GLOBAL",492.1784001,"Buyout Global",0.0488813002043909
2014-09-30,"IDX00012_BUYOUT_GLOBAL",498.7345519,"Buyout Global",0.0133206816850717
2014-12-31,"IDX00012_BUYOUT_GLOBAL",515.0040299,"Buyout Global",0.0326215176751221
2015-03-31,"IDX00012_BUYOUT_GLOBAL",531.970962,"Buyout Global",0.0329452414251876
2015-06-30,"IDX00012_BUYOUT_GLOBAL",558.4565033,"Buyout Global",0.0497875696079817
2015-09-30,"IDX00012_BUYOUT_GLOBAL",564.6159383,"Buyout Global",0.0110293907647292
2015-12-31,"IDX00012_BUYOUT_GLOBAL",579.9548516,"Buyout Global",0.0271669860156336
2016-03-31,"IDX00012_BUYOUT_GLOBAL",590.1028199,"Buyout Global",0.0174978591385233
2016-06-30,"IDX00012_BUYOUT_GLOBAL",607.9039601,"Buyout Global",0.0301661669791997
2016-09-30,"IDX00012_BUYOUT_GLOBAL",633.3211502,"Buyout Global",0.0418111934915162
2016-12-31,"IDX00012_BUYOUT_GLOBAL",655.9209324,"Buyout Global",0.0356845530784231
2017-03-31,"IDX00012_BUYOUT_GLOBAL",686.3387775,"Buyout Global",0.0463742557943712
2017-06-30,"IDX00012_BUYOUT_GLOBAL",725.0621904,"Buyout Global",0.056420260911165
2017-09-30,"IDX00012_BUYOUT_GLOBAL",755.2590243,"Buyout Global",0.0416472328854178
2017-12-31,"IDX00012_BUYOUT_GLOBAL",794.8321763,"Buyout Global",0.0523967946449602
2018-03-31,"IDX00012_BUYOUT_GLOBAL",824.8849879,"Buyout Global",0.0378102604500714
2018-06-30,"IDX00012_BUYOUT_GLOBAL",845.7463212,"Buyout Global",0.0252899902483481
2018-09-30,"IDX00012_BUYOUT_GLOBAL",875.0574838,"Buyout Global",0.0346571564844782
2018-12-31,"IDX00012_BUYOUT_GLOBAL",884.9017727,"Buyout Global",0.0112498768163785
2019-03-31,"IDX00012_BUYOUT_GLOBAL",913.812386,"Buyout Global",0.0326709858561909
2019-06-30,"IDX00012_BUYOUT_GLOBAL",956.9078171,"Buyout Global",0.0471600426523437
2019-09-30,"IDX00012_BUYOUT_GLOBAL",979.3871764,"Buyout Global",0.0234916664889684
2019-12-31,"IDX00012_BUYOUT_GLOBAL",1028.398855,"Buyout Global",0.0500432104697914
2020-03-31,"IDX00012_BUYOUT_GLOBAL",958.1823595,"Buyout Global",-0.068277492879939
2020-06-30,"IDX00012_BUYOUT_GLOBAL",1005.940161,"Buyout Global",0.0498420796693868
2020-09-30,"IDX00012_BUYOUT_GLOBAL",1106.79996,"Buyout Global",0.100264213429689
2020-12-31,"IDX00012_BUYOUT_GLOBAL",1246.696729,"Buyout Global",0.126397519024124
2021-03-31,"IDX00012_BUYOUT_GLOBAL",1356.396699,"Buyout Global",0.0879925064758873
2021-06-30,"IDX00012_BUYOUT_GLOBAL",1509.104047,"Buyout Global",0.112583102061943
2021-09-30,"IDX00012_BUYOUT_GLOBAL",1605.721622,"Buyout Global",0.0640231369017064
2021-12-31,"IDX00012_BUYOUT_GLOBAL",1732.764552,"Buyout Global",0.0791189009722384
2022-03-31,"IDX00012_BUYOUT_GLOBAL",1752.400579,"Buyout Global",0.011332195696949
2022-06-30,"IDX00012_BUYOUT_GLOBAL",1734.986896,"Buyout Global",-0.00993704476515134
2022-09-30,"IDX00012_BUYOUT_GLOBAL",1722.123035,"Buyout Global",-0.00741438510553438
2022-12-31,"IDX00012_BUYOUT_GLOBAL",1742.129627,"Buyout Global",0.0116173999147511
2023-03-31,"IDX00012_BUYOUT_GLOBAL",1782.910793,"Buyout Global",0.0234088011408349
2023-06-30,"IDX00012_BUYOUT_GLOBAL",1812.138149,"Buyout Global",0.0163930557348979
2023-09-30,"IDX00012_BUYOUT_GLOBAL",1844.630568,"Buyout Global",0.0179304315280435
2023-12-31,"IDX00012_BUYOUT_GLOBAL",1883.638502,"Buyout Global",0.0211467459537404
2024-03-31,"IDX00012_BUYOUT_GLOBAL",1911.705756,"Buyout Global",0.0149005522929155
2024-06-30,"IDX00012_BUYOUT_GLOBAL",1944.686823,"Buyout Global",0.0172521670222978
2024-09-30,"IDX00012_BUYOUT_GLOBAL",1978.410374,"Buyout Global",0.0173413788796983
2024-12-31,"IDX00012_BUYOUT_GLOBAL",2013.676914,"Buyout Global",0.0178256950446014
2025-03-31,"IDX00012_BUYOUT_GLOBAL",2035.809674,"Buyout Global",0.0109912170349291
2025-06-30,"IDX00012_BUYOUT_GLOBAL",2085.51544,"Buyout Global",0.0244157234513662
2001-03-31,"IDX00020_GROWTH_GLOBAL",93.51571934,"Growth Global",-0.0648428066
2001-06-30,"IDX00020_GROWTH_GLOBAL",91.66553776,"Growth Global",-0.0197847120575868
2001-09-30,"IDX00020_GROWTH_GLOBAL",83.09572433,"Growth Global",-0.0934900251437745
2001-12-31,"IDX00020_GROWTH_GLOBAL",82.01689777,"Growth Global",-0.0129829370728586
2002-03-31,"IDX00020_GROWTH_GLOBAL",82.21911749,"Growth Global",0.00246558606211966
2002-06-30,"IDX00020_GROWTH_GLOBAL",79.38413318,"Growth Global",-0.0344808409108114
2002-09-30,"IDX00020_GROWTH_GLOBAL",72.57611651,"Growth Global",-0.0857604208458524
2002-12-31,"IDX00020_GROWTH_GLOBAL",70.25337198,"Growth Global",-0.0320042548664059
2003-03-31,"IDX00020_GROWTH_GLOBAL",71.43155861,"Growth Global",0.0167705349479226
2003-06-30,"IDX00020_GROWTH_GLOBAL",77.48419847,"Growth Global",0.084733414442852
2003-09-30,"IDX00020_GROWTH_GLOBAL",79.10706758,"Growth Global",0.0209445169730749
2003-12-31,"IDX00020_GROWTH_GLOBAL",85.67339234,"Growth Global",0.0830055387068869
2004-03-31,"IDX00020_GROWTH_GLOBAL",86.59117658,"Growth Global",0.0107125936645267
2004-06-30,"IDX00020_GROWTH_GLOBAL",94.00226584,"Growth Global",0.0855871181419166
2004-09-30,"IDX00020_GROWTH_GLOBAL",93.15723892,"Growth Global",-0.00898943139773156
2004-12-31,"IDX00020_GROWTH_GLOBAL",107.6423091,"Growth Global",0.155490548538469
2005-03-31,"IDX00020_GROWTH_GLOBAL",115.1577368,"Growth Global",0.0698185291902103
2005-06-30,"IDX00020_GROWTH_GLOBAL",126.4247529,"Growth Global",0.097839853518205
2005-09-30,"IDX00020_GROWTH_GLOBAL",139.7120953,"Growth Global",0.105100797867567
2005-12-31,"IDX00020_GROWTH_GLOBAL",143.9533266,"Growth Global",0.0303569371777936
2006-03-31,"IDX00020_GROWTH_GLOBAL",149.5441725,"Growth Global",0.0388379069247573
2006-06-30,"IDX00020_GROWTH_GLOBAL",155.1883878,"Growth Global",0.0377427966977448
2006-09-30,"IDX00020_GROWTH_GLOBAL",159.8580333,"Growth Global",0.0300901734092247
2006-12-31,"IDX00020_GROWTH_GLOBAL",179.4526755,"Growth Global",0.122575273794514
2007-03-31,"IDX00020_GROWTH_GLOBAL",184.2197955,"Growth Global",0.0265647752908538
2007-06-30,"IDX00020_GROWTH_GLOBAL",198.3013531,"Growth Global",0.0764388949720662
2007-09-30,"IDX00020_GROWTH_GLOBAL",214.3092024,"Growth Global",0.0807248616802301
2007-12-31,"IDX00020_GROWTH_GLOBAL",235.8843262,"Growth Global",0.1006728761919
2008-03-31,"IDX00020_GROWTH_GLOBAL",239.130293,"Growth Global",0.0137608413932846
2008-06-30,"IDX00020_GROWTH_GLOBAL",243.0780507,"Growth Global",0.0165088147154993
2008-09-30,"IDX00020_GROWTH_GLOBAL",231.9539254,"Growth Global",-0.0457635943186376
2008-12-31,"IDX00020_GROWTH_GLOBAL",200.9968296,"Growth Global",-0.133462263018895
2009-03-31,"IDX00020_GROWTH_GLOBAL",201.0355745,"Growth Global",0.000192763737005608
2009-06-30,"IDX00020_GROWTH_GLOBAL",204.5345566,"Growth Global",0.0174047907127999
2009-09-30,"IDX00020_GROWTH_GLOBAL",213.7994563,"Growth Global",0.0452974785973161
2009-12-31,"IDX00020_GROWTH_GLOBAL",230.8635825,"Growth Global",0.0798137025009824
2010-03-31,"IDX00020_GROWTH_GLOBAL",236.0805843,"Growth Global",0.022597768532852
2010-06-30,"IDX00020_GROWTH_GLOBAL",231.78859,"Growth Global",-0.0181802087313794
2010-09-30,"IDX00020_GROWTH_GLOBAL",247.7899748,"Growth Global",0.0690343937982452
2010-12-31,"IDX00020_GROWTH_GLOBAL",265.1003123,"Growth Global",0.0698589098044493
2011-03-31,"IDX00020_GROWTH_GLOBAL",279.2135635,"Growth Global",0.0532373993736712
2011-06-30,"IDX00020_GROWTH_GLOBAL",285.295748,"Growth Global",0.0217832702099372
2011-09-30,"IDX00020_GROWTH_GLOBAL",275.6063912,"Growth Global",-0.0339624998547121
2011-12-31,"IDX00020_GROWTH_GLOBAL",282.9296687,"Growth Global",0.0265715082589855
2012-03-31,"IDX00020_GROWTH_GLOBAL",297.5681428,"Growth Global",0.0517389150712282
2012-06-30,"IDX00020_GROWTH_GLOBAL",297.0471596,"Growth Global",-0.00175080300968289
2012-09-30,"IDX00020_GROWTH_GLOBAL",297.4359345,"Growth Global",0.00130879857771915
2012-12-31,"IDX00020_GROWTH_GLOBAL",309.2695621,"Growth Global",0.039785467145699
2013-03-31,"IDX00020_GROWTH_GLOBAL",321.4400308,"Growth Global",0.0393523003601137
2013-06-30,"IDX00020_GROWTH_GLOBAL",327.8263186,"Growth Global",0.0198677426209357
2013-09-30,"IDX00020_GROWTH_GLOBAL",338.7876427,"Growth Global",0.0334363761482326
2013-12-31,"IDX00020_GROWTH_GLOBAL",363.5266921,"Growth Global",0.0730222897235562
2014-03-31,"IDX00020_GROWTH_GLOBAL",377.1335818,"Growth Global",0.0374302355114462
2014-06-30,"IDX00020_GROWTH_GLOBAL",393.0740572,"Growth Global",0.0422674515589903
2014-09-30,"IDX00020_GROWTH_GLOBAL",402.8216827,"Growth Global",0.0247984452839132
2014-12-31,"IDX00020_GROWTH_GLOBAL",401.4263148,"Growth Global",-0.00346398409005011
2015-03-31,"IDX00020_GROWTH_GLOBAL",405.1977463,"Growth Global",0.00939507790334826
2015-06-30,"IDX00020_GROWTH_GLOBAL",427.0724123,"Growth Global",0.0539851620591305
2015-09-30,"IDX00020_GROWTH_GLOBAL",417.6445581,"Growth Global",-0.0220755401858581
2015-12-31,"IDX00020_GROWTH_GLOBAL",424.4189665,"Growth Global",0.0162205116015852
2016-03-31,"IDX00020_GROWTH_GLOBAL",413.8010453,"Growth Global",-0.0250175464295609
2016-06-30,"IDX00020_GROWTH_GLOBAL",420.392655,"Growth Global",0.0159294177114055
2016-09-30,"IDX00020_GROWTH_GLOBAL",438.4897061,"Growth Global",0.0430479716635392
2016-12-31,"IDX00020_GROWTH_GLOBAL",446.5675594,"Growth Global",0.0184219907277776
2017-03-31,"IDX00020_GROWTH_GLOBAL",465.3200553,"Growth Global",0.0419925171573039
2017-06-30,"IDX00020_GROWTH_GLOBAL",485.7642778,"Growth Global",0.0439358292580347
2017-09-30,"IDX00020_GROWTH_GLOBAL",512.2112257,"Growth Global",0.0544439949758693
2017-12-31,"IDX00020_GROWTH_GLOBAL",539.9353081,"Growth Global",0.0541262686348032
2018-03-31,"IDX00020_GROWTH_GLOBAL",564.7645388,"Growth Global",0.0459855659141324
2018-06-30,"IDX00020_GROWTH_GLOBAL",596.0645883,"Growth Global",0.0554214143234022
2018-09-30,"IDX00020_GROWTH_GLOBAL",621.0437166,"Growth Global",0.0419067476751833
2018-12-31,"IDX00020_GROWTH_GLOBAL",616.9755421,"Growth Global",-0.00655054449672543
2019-03-31,"IDX00020_GROWTH_GLOBAL",652.5675472,"Growth Global",0.0576878703795218
2019-06-30,"IDX00020_GROWTH_GLOBAL",677.4250189,"Growth Global",0.0380917987826042
2019-09-30,"IDX00020_GROWTH_GLOBAL",687.6937897,"Growth Global",0.0151585349130956
2019-12-31,"IDX00020_GROWTH_GLOBAL",723.7828446,"Growth Global",0.0524783783720708
2020-03-31,"IDX00020_GROWTH_GLOBAL",685.5374234,"Growth Global",-0.0528410164531274
2020-06-30,"IDX00020_GROWTH_GLOBAL",742.3828038,"Growth Global",0.0829209003909208
2020-09-30,"IDX00020_GROWTH_GLOBAL",826.9942859,"Growth Global",0.113972847521391
2020-12-31,"IDX00020_GROWTH_GLOBAL",937.1115088,"Growth Global",0.133153547463949
2021-03-31,"IDX00020_GROWTH_GLOBAL",1060.38349,"Growth Global",0.131544624137477
2021-06-30,"IDX00020_GROWTH_GLOBAL",1171.153196,"Growth Global",0.104461930089085
2021-09-30,"IDX00020_GROWTH_GLOBAL",1240.365586,"Growth Global",0.0590976400323975
2021-12-31,"IDX00020_GROWTH_GLOBAL",1277.650319,"Growth Global",0.0300594707083401
2022-03-31,"IDX00020_GROWTH_GLOBAL",1269.4033,"Growth Global",-0.00645483265441127
2022-06-30,"IDX00020_GROWTH_GLOBAL",1210.850731,"Growth Global",-0.0461260570222245
2022-09-30,"IDX00020_GROWTH_GLOBAL",1178.262908,"Growth Global",-0.0269131629239608
2022-12-31,"IDX00020_GROWTH_GLOBAL",1174.487734,"Growth Global",-0.00320401667095493
2023-03-31,"IDX00020_GROWTH_GLOBAL",1183.509326,"Growth Global",0.00768129946259632
2023-06-30,"IDX00020_GROWTH_GLOBAL",1206.239694,"Growth Global",0.0192059052688867
2023-09-30,"IDX00020_GROWTH_GLOBAL",1208.485976,"Growth Global",0.00186221860478741
2023-12-31,"IDX00020_GROWTH_GLOBAL",1232.425042,"Growth Global",0.0198091384388561
2024-03-31,"IDX00020_GROWTH_GLOBAL",1254.371037,"Growth Global",0.0178071641293376
2024-06-30,"IDX00020_GROWTH_GLOBAL",1275.957609,"Growth Global",0.0172090803783445
2024-09-30,"IDX00020_GROWTH_GLOBAL",1307.514328,"Growth Global",0.0247317926374777
2024-12-31,"IDX00020_GROWTH_GLOBAL",1342.646962,"Growth Global",0.0268697889175253
2025-03-31,"IDX00020_GROWTH_GLOBAL",1358.647135,"Growth Global",0.011916887650173
2025-06-30,"IDX00020_GROWTH_GLOBAL",1404.720539,"Growth Global",0.0339112362681278
2001-03-31,"IDX00009_PRIVATE_EQUITY_EUROPE",95.77816812,"PE Europe",-0.0422183187999999
2001-06-30,"IDX00009_PRIVATE_EQUITY_EUROPE",95.10367028,"PE Europe",-0.00704229213441343
2001-09-30,"IDX00009_PRIVATE_EQUITY_EUROPE",94.45093904,"PE Europe",-0.00686336539986587
2001-12-31,"IDX00009_PRIVATE_EQUITY_EUROPE",95.27514167,"PE Europe",0.00872625130440419
2002-03-31,"IDX00009_PRIVATE_EQUITY_EUROPE",95.96158291,"PE Europe",0.0072048304307708
2002-06-30,"IDX00009_PRIVATE_EQUITY_EUROPE",103.0160195,"PE Europe",0.0735131328191634
2002-09-30,"IDX00009_PRIVATE_EQUITY_EUROPE",99.80208877,"PE Europe",-0.0311983587174032
2002-12-31,"IDX00009_PRIVATE_EQUITY_EUROPE",102.6105881,"PE Europe",0.0281406868795337
2003-03-31,"IDX00009_PRIVATE_EQUITY_EUROPE",101.6850433,"PE Europe",-0.0090199736414921
2003-06-30,"IDX00009_PRIVATE_EQUITY_EUROPE",106.471625,"PE Europe",0.0470726229213299
2003-09-30,"IDX00009_PRIVATE_EQUITY_EUROPE",108.0808047,"PE Europe",0.015113695315536
2003-12-31,"IDX00009_PRIVATE_EQUITY_EUROPE",117.9441025,"PE Europe",0.0912585525929195
2004-03-31,"IDX00009_PRIVATE_EQUITY_EUROPE",122.8043417,"PE Europe",0.0412079883349825
2004-06-30,"IDX00009_PRIVATE_EQUITY_EUROPE",132.2924682,"PE Europe",0.0772621421087756
2004-09-30,"IDX00009_PRIVATE_EQUITY_EUROPE",141.2005649,"PE Europe",0.0673363859727276
2004-12-31,"IDX00009_PRIVATE_EQUITY_EUROPE",160.4422976,"PE Europe",0.136272349290013
2005-03-31,"IDX00009_PRIVATE_EQUITY_EUROPE",164.3333374,"PE Europe",0.0242519576084657
2005-06-30,"IDX00009_PRIVATE_EQUITY_EUROPE",177.3337819,"PE Europe",0.0791102079814512
2005-09-30,"IDX00009_PRIVATE_EQUITY_EUROPE",186.6721703,"PE Europe",0.0526599517584643
2005-12-31,"IDX00009_PRIVATE_EQUITY_EUROPE",210.977449,"PE Europe",0.130203011305537
2006-03-31,"IDX00009_PRIVATE_EQUITY_EUROPE",217.2219879,"PE Europe",0.0295981344432692
2006-06-30,"IDX00009_PRIVATE_EQUITY_EUROPE",249.0875658,"PE Europe",0.146695913282359
2006-09-30,"IDX00009_PRIVATE_EQUITY_EUROPE",265.4147011,"PE Europe",0.0655477733204457
2006-12-31,"IDX00009_PRIVATE_EQUITY_EUROPE",311.6894356,"PE Europe",0.17434879947575
2007-03-31,"IDX00009_PRIVATE_EQUITY_EUROPE",330.8563855,"PE Europe",0.0614937425232387
2007-06-30,"IDX00009_PRIVATE_EQUITY_EUROPE",387.0319793,"PE Europe",0.16978845282102
2007-09-30,"IDX00009_PRIVATE_EQUITY_EUROPE",409.3678921,"PE Europe",0.0577107680879432
2007-12-31,"IDX00009_PRIVATE_EQUITY_EUROPE",419.6969827,"PE Europe",0.0252318044461504
2008-03-31,"IDX00009_PRIVATE_EQUITY_EUROPE",421.3085804,"PE Europe",0.00383990775828846
2008-06-30,"IDX00009_PRIVATE_EQUITY_EUROPE",407.8747149,"PE Europe",-0.0318860477212345
2008-09-30,"IDX00009_PRIVATE_EQUITY_EUROPE",363.6201306,"PE Europe",-0.108500435754764
2008-12-31,"IDX00009_PRIVATE_EQUITY_EUROPE",287.1624611,"PE Europe",-0.210267977666251
2009-03-31,"IDX00009_PRIVATE_EQUITY_EUROPE",266.6035588,"PE Europe",-0.0715932793626556
2009-06-30,"IDX00009_PRIVATE_EQUITY_EUROPE",280.7342322,"PE Europe",0.0530025685463582
2009-09-30,"IDX00009_PRIVATE_EQUITY_EUROPE",300.1207543,"PE Europe",0.0690564949919918
2009-12-31,"IDX00009_PRIVATE_EQUITY_EUROPE",322.5582424,"PE Europe",0.0747615344108177
2010-03-31,"IDX00009_PRIVATE_EQUITY_EUROPE",324.039598,"PE Europe",0.00459252130399146
2010-06-30,"IDX00009_PRIVATE_EQUITY_EUROPE",327.6228211,"PE Europe",0.0110579790930367
2010-09-30,"IDX00009_PRIVATE_EQUITY_EUROPE",350.3275817,"PE Europe",0.0693015233913448
2010-12-31,"IDX00009_PRIVATE_EQUITY_EUROPE",378.6495377,"PE Europe",0.0808442083337111
2011-03-31,"IDX00009_PRIVATE_EQUITY_EUROPE",397.5736512,"PE Europe",0.049977912596828
2011-06-30,"IDX00009_PRIVATE_EQUITY_EUROPE",418.1898248,"PE Europe",0.0518549796692362
2011-09-30,"IDX00009_PRIVATE_EQUITY_EUROPE",401.4344792,"PE Europe",-0.0400663636615579
2011-12-31,"IDX00009_PRIVATE_EQUITY_EUROPE",402.5671692,"PE Europe",0.00282160616162641
2012-03-31,"IDX00009_PRIVATE_EQUITY_EUROPE",428.5159268,"PE Europe",0.0644582061959165
2012-06-30,"IDX00009_PRIVATE_EQUITY_EUROPE",430.5449255,"PE Europe",0.00473494349475367
2012-09-30,"IDX00009_PRIVATE_EQUITY_EUROPE",442.8799295,"PE Europe",0.0286497488866584
2012-12-31,"IDX00009_PRIVATE_EQUITY_EUROPE",458.1036798,"PE Europe",0.0343744416622971
2013-03-31,"IDX00009_PRIVATE_EQUITY_EUROPE",464.8011213,"PE Europe",0.0146199251290098
2013-06-30,"IDX00009_PRIVATE_EQUITY_EUROPE",473.5557247,"PE Europe",0.0188351598109624
2013-09-30,"IDX00009_PRIVATE_EQUITY_EUROPE",493.1793724,"PE Europe",0.041438940923862
2013-12-31,"IDX00009_PRIVATE_EQUITY_EUROPE",522.2268033,"PE Europe",0.0588983086592696
2014-03-31,"IDX00009_PRIVATE_EQUITY_EUROPE",542.1768454,"PE Europe",0.038201873159198
2014-06-30,"IDX00009_PRIVATE_EQUITY_EUROPE",569.470169,"PE Europe",0.0503402604363599
2014-09-30,"IDX00009_PRIVATE_EQUITY_EUROPE",565.7902402,"PE Europe",-0.00646202206950031
2014-12-31,"IDX00009_PRIVATE_EQUITY_EUROPE",580.0733236,"PE Europe",0.0252444852971503
2015-03-31,"IDX00009_PRIVATE_EQUITY_EUROPE",594.4626929,"PE Europe",0.0248061214239228
2015-06-30,"IDX00009_PRIVATE_EQUITY_EUROPE",627.1287178,"PE Europe",0.0549505045314846
2015-09-30,"IDX00009_PRIVATE_EQUITY_EUROPE",638.0440249,"PE Europe",0.017405210111078
2015-12-31,"IDX00009_PRIVATE_EQUITY_EUROPE",659.1732152,"PE Europe",0.0331155680100783
2016-03-31,"IDX00009_PRIVATE_EQUITY_EUROPE",677.7718802,"PE Europe",0.0282151406809772
2016-06-30,"IDX00009_PRIVATE_EQUITY_EUROPE",692.3632896,"PE Europe",0.0215284962776772
2016-09-30,"IDX00009_PRIVATE_EQUITY_EUROPE",719.7598808,"PE Europe",0.0395696762256528
2016-12-31,"IDX00009_PRIVATE_EQUITY_EUROPE",754.954364,"PE Europe",0.0488975339399051
2017-03-31,"IDX00009_PRIVATE_EQUITY_EUROPE",783.907887,"PE Europe",0.0383513552350296
2017-06-30,"IDX00009_PRIVATE_EQUITY_EUROPE",841.9616013,"PE Europe",0.074056805987972
2017-09-30,"IDX00009_PRIVATE_EQUITY_EUROPE",878.4165699,"PE Europe",0.0432976617267498
2017-12-31,"IDX00009_PRIVATE_EQUITY_EUROPE",921.3770406,"PE Europe",0.0489067171227093
2018-03-31,"IDX00009_PRIVATE_EQUITY_EUROPE",946.7217865,"PE Europe",0.0275074641359585
2018-06-30,"IDX00009_PRIVATE_EQUITY_EUROPE",990.8919046,"PE Europe",0.0466558589121473
2018-09-30,"IDX00009_PRIVATE_EQUITY_EUROPE",1019.780951,"PE Europe",0.0291545891795955
2018-12-31,"IDX00009_PRIVATE_EQUITY_EUROPE",1035.211437,"PE Europe",0.0151311769305642
2019-03-31,"IDX00009_PRIVATE_EQUITY_EUROPE",1062.812001,"PE Europe",0.0266617649433871
2019-06-30,"IDX00009_PRIVATE_EQUITY_EUROPE",1121.17453,"PE Europe",0.054913313874031
2019-09-30,"IDX00009_PRIVATE_EQUITY_EUROPE",1154.706346,"PE Europe",0.0299077575370892
