"","Type","max.quarter","MKT","SE.MKT","SE.MKT.indep","Factor","Coef","SE.Coef","SE.Coef.indep"
"690","NATRES",40,-1.00171216349857,62.4952367636293,29.4442849507128,"Alpha",-1.00171216349857,62.4952367636293,29.4442849507128
"691","INF",40,1.71015625,19.4087057485302,25.7220373752229,"MKT",1.71015625,19.4087057485302,25.7220373752229
"692","INF",40,1.5883818409653,60.7976513290417,38.4611528604358,"ME",1.5883818409653,60.7976513290417,38.4611528604358
"693","INF",40,1.59453275323012,8.49613338870085,5.90582248068768,"IA",1.59453275323012,8.49613338870085,5.90582248068768
"694","INF",40,0.589298067410778,8.21044555086042,4.31226262893045,"ROE",2.55390079809642,13.9476102644158,9.23159710713013
"695","INF",40,0.910164256207647,17.3232767870746,8.91023039649323,"EG",0.910164256207647,17.3232767870746,8.91023039649323
"696","INF",40,-0.597579293404171,92.6172221990285,42.4043375801399,"Alpha",-0.597579293404171,92.6172221990285,42.4043375801399
"697","PE",60,2.244140625,4.48890127674386,5.93806144018265,"MKT",2.244140625,4.48890127674386,5.93806144018265
"698","PE",60,2.0844975047441,75.5369163297973,40.9687249915218,"ME",2.0844975047441,75.5369163297973,40.9687249915218
"699","PE",60,2.05542333864374,14.6562154103791,9.34149216166193,"IA",2.05542333864374,14.6562154103791,9.34149216166193
"700","PE",60,1.15894538344649,32.677629689339,11.3925280378442,"ROE",2.2161428546629,28.7856766413805,10.2755686939863
"701","PE",60,1.31740929809938,50.1050261702282,17.2884704714982,"EG",1.31740929809938,50.1050261702282,17.2884704714982
"702","PE",60,0.97110577298353,13.2845078433156,11.9211857446292,"Alpha",0.97110577298353,13.2845078433156,11.9211857446292
"703","VC",60,1.866015625,37.4519260673616,30.5733971199661,"MKT",1.866015625,37.4519260673616,30.5733971199661
"704","VC",60,2.56266535943166,20.8387705272828,7.70488743785311,"ME",2.56266535943166,20.8387705272828,7.70488743785311
"705","VC",60,1.73314842283726,4.85166852515058,3.68933892563863,"IA",1.73314842283726,4.85166852515058,3.68933892563863
"706","VC",60,2.0681251268019,79.7324083435593,43.0313122685482,"ROE",-0.549094798369333,57.9365013172378,33.3228501066468
"707","VC",60,1.34065930364604,46.1741402197665,22.6451477878207,"EG",1.34065930364604,46.1741402197665,22.6451477878207
"708","VC",60,3.34698489856522,16.7502351144524,6.86703628056191,"Alpha",3.34698489856522,16.7502351144524,6.86703628056191
"709","PD",60,1.852734375,15.5936765689459,34.1703508560141,"MKT",1.852734375,15.5936765689459,34.1703508560141
"710","PD",60,0.917385411729113,7.97016928399105,4.72665940941707,"ME",0.917385411729113,7.97016928399105,4.72665940941707
"711","PD",60,1.91462405111119,9.53129606689388,15.2619718700228,"IA",1.91462405111119,9.53129606689388,15.2619718700228
"712","PD",60,1.23803394520561,36.8134136817843,15.0072766139842,"ROE",1.54160616930092,40.8875882210721,16.8714235712944
"713","PD",60,1.4524519172167,9.99712802859928,9.12786273407603,"EG",1.4524519172167,9.99712802859928,9.12786273407603
"714","PD",60,0.0848830068993974,61.6440435913056,33.3659032459712,"Alpha",0.0848830068993974,61.6440435913056,33.3659032459712
"715","RE",60,1.625,248.926955013853,172.172947319579,"MKT",1.625,248.926955013853,172.172947319579
"716","RE",60,2.42148833816327,216.633747277322,138.145536977009,"ME",2.42148833816327,216.633747277322,138.145536977009
"717","RE",60,1.24492058366911,13.2996455620227,7.20692612590737,"IA",1.24492058366911,13.2996455620227,7.20692612590737
"718","RE",60,0.49566817049495,24.8972470900883,14.7111344613286,"ROE",2.8185482983357,16.2781020973831,8.39280797854439
"719","RE",60,0.864330861560646,629.365123524402,460.246760847574,"EG",0.864330861560646,629.365123524402,460.246760847574
"720","RE",60,0.0667913587421235,332.315357839099,138.306924276278,"Alpha",0.0667913587421235,332.315357839099,138.306924276278
"721","NATRES",60,0.9703125,5.47611928145946,5.98959277390078,"MKT",0.9703125,5.47611928145946,5.98959277390078
"722","NATRES",60,0.224204960845963,18.9140937960019,16.7523619820823,"ME",0.224204960845963,18.9140937960019,16.7523619820823
"723","NATRES",60,0.971615109592676,2.78335173998238,4.08761603204796,"IA",0.971615109592676,2.78335173998238,4.08761603204796
"724","NATRES",60,0.206740734751291,6.0058068644118,9.43886635573947,"ROE",1.72794523114453,31.6164107844827,18.7602088221011
"725","NATRES",60,0.213722407404202,13.2047059453349,10.5417760687733,"EG",0.213722407404202,13.2047059453349,10.5417760687733
"726","NATRES",60,-0.563134534600467,42.6105423701426,22.2644017194596,"Alpha",-0.563134534600467,42.6105423701426,22.2644017194596
"727","INF",60,1.61484375,16.0418236442149,21.3184011502408,"MKT",1.61484375,16.0418236442149,21.3184011502408
"728","INF",60,1.43871120512485,64.9675292427313,40.9607754126382,"ME",1.43871120512485,64.9675292427313,40.9607754126382
"729","INF",60,1.47325349785388,8.25160263159632,5.72704897743205,"IA",1.47325349785388,8.25160263159632,5.72704897743205
"730","INF",60,0.530822115565847,7.87322477153869,4.18011655991982,"ROE",2.45565494977233,13.4203880238406,9.06055703935312
"731","INF",60,0.851198157061777,17.0499276103799,8.77397822452459,"EG",0.851198157061777,17.0499276103799,8.77397822452459
"732","INF",60,-0.309491576246657,0.130464883607004,0.0703355526432864,"Alpha",-0.309491576246657,0.130464883607004,0.0703355526432864
