"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","Factor","Type","max.quarter","lambda","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","IA","SE.IA","ROE","SE.ROE","EG","SE.EG"
"Nelder-Mead",1.986328125,11573.2793170175,30,NA,NA,0,TRUE,TRUE,0.32,20.1819405493214,0,"MKT","PE",40,0,"2012","EW","L2_Lasso","exp.aff",2020-04-10 11:38:25,164683.291410747,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",1.58623421489319,10268.8472344696,79,NA,NA,0,TRUE,TRUE,0.799,58.7469718174071,0,"ME","PE",40,0,"2012","EW","L2_Lasso","exp.aff",2020-04-10 11:38:27,165207.45404994,0.531404406072397,85.3953084930521,NA,NA,NA,NA,NA,NA
"Nelder-Mead2",1.97827630991835,11391.9311640165,59,NA,NA,0,TRUE,TRUE,0.593,36.0762824513699,0,"IA","PE",40,0,"2012","EW","L2_Lasso","exp.aff",2020-04-10 11:38:28,195262.062174549,NA,NA,0.378644196147684,25.7837651469228,NA,NA,NA,NA
"Nelder-Mead3",1.38812056221872,8283.46342116304,83,NA,NA,0,TRUE,TRUE,0.917,19.2078117601196,0,"ROE","PE",40,0,"2012","EW","L2_Lasso","exp.aff",2020-04-10 11:38:30,108749.806138514,NA,NA,NA,NA,1.39260348234329,16.4181838410318,NA,NA
"Nelder-Mead4",1.7615279607242,11303.3382894194,63,NA,NA,0,TRUE,TRUE,0.725000000000001,95.4837485226559,0,"EG","PE",40,0,"2012","EW","L2_Lasso","exp.aff",2020-04-10 11:38:32,126966.561562351,NA,NA,NA,NA,NA,NA,0.398683300020639,90.9405467124586
"Nelder-Mead5",1.741796875,5615.51383696723,26,NA,NA,0,TRUE,TRUE,0.269,3.27764042700276,0.0150429485079064,"MKT","VC",40,0,"2012","EW","L2_Lasso","exp.aff",2020-04-10 11:38:25,13583.0116067835,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead11",2.08023645620547,5430.64363878397,59,NA,NA,0,TRUE,TRUE,0.55,17.7852485675424,3.71816681049575e-05,"ME","VC",40,0,"2012","EW","L2_Lasso","exp.aff",2020-04-10 11:38:26,14362.9255339848,-0.596053417148534,29.0965558106498,NA,NA,NA,NA,NA,NA
"Nelder-Mead21",1.74843155498049,5614.68288637373,107,NA,NA,0,TRUE,TRUE,1.117,5.18713583797804,0.000113831350520455,"IA","VC",40,0,"2012","EW","L2_Lasso","exp.aff",2020-04-10 11:38:29,13955.989406229,NA,NA,0.0785239794546374,5.11703081252291,NA,NA,NA,NA
"Nelder-Mead31",1.85521526108851,5589.27014049709,61,NA,NA,0,TRUE,TRUE,0.701,5.96926324335991,0.00129312920729563,"ROE","VC",40,0,"2012","EW","L2_Lasso","exp.aff",2020-04-10 11:38:30,14948.2043739026,NA,NA,NA,NA,-0.359792255683988,16.2855630753692,NA,NA
"Nelder-Mead41",1.22996024625749,5365.24932833786,59,NA,NA,0,TRUE,TRUE,0.641,123.08619086314,0,"EG","VC",40,0,"2012","EW","L2_Lasso","exp.aff",2020-04-10 11:38:32,5340.32536517711,NA,NA,NA,NA,NA,NA,1.13527830395664,327.674349616326
"Nelder-Mead6",1.69296875,3769.9247879812,24,NA,NA,0,TRUE,TRUE,0.203,1.87517645994839,0.193793422042161,"MKT","PD",40,0,"2012","EW","L2_Lasso","exp.aff",2020-04-10 11:38:25,25838.8951771348,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead12",0.882542037424983,2419.35201859051,65,NA,NA,0,TRUE,TRUE,0.508,20.395725199784,0,"ME","PD",40,0,"2012","EW","L2_Lasso","exp.aff",2020-04-10 11:38:26,19337.8591507687,1.24440495573698,10.2070782345869,NA,NA,NA,NA,NA,NA
