"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","Factor","Type","max.quarter","lambda","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","IA","SE.IA","ROE","SE.ROE","EG","SE.EG"
"Nelder-Mead",2.276171875,24360.5866080431,28,NA,NA,0,TRUE,TRUE,0.352,4.44382882229709,1.41892357863327e-08,"MKT","PE",40,0,"1988","EW","L2_Lasso","exp.aff",2020-04-10 11:35:10,7173.24079995594,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",2.11237174676917,24245.4194477306,55,NA,NA,0,TRUE,TRUE,0.469,343.694839341633,0,"ME","PE",40,0,"1988","EW","L2_Lasso","exp.aff",2020-04-10 11:35:11,7058.27255109577,0.229414351267951,412.502315227699,NA,NA,NA,NA,NA,NA
"Nelder-Mead2",2.10044137585028,19462.0623345824,51,NA,NA,0,TRUE,TRUE,0.538,16.3365664319735,0,"IA","PE",40,0,"1988","EW","L2_Lasso","exp.aff",2020-04-10 11:35:14,5212.6161202751,NA,NA,-1.23825559160177,6.95756391262859,NA,NA,NA,NA
"Nelder-Mead3",1.02079803828578,14305.2332367342,83,NA,NA,0,TRUE,TRUE,0.967000000000001,43.4088901381543,0,"ROE","PE",40,0,"1988","EW","L2_Lasso","exp.aff",2020-04-10 11:35:17,26243.7515399786,NA,NA,NA,NA,2.54335859209593,28.5775679922313,NA,NA
"Nelder-Mead4",1.2901583002059,13467.8249633433,69,NA,NA,0,TRUE,TRUE,0.436999999999999,97.8706103368255,0,"EG","PE",40,0,"1988","EW","L2_Lasso","exp.aff",2020-04-10 11:35:18,11907.5447272934,NA,NA,NA,NA,NA,NA,1.40823945429692,35.9327151806103
"Nelder-Mead5",1.92734375,5949.61943433679,30,NA,NA,0,TRUE,TRUE,0.375,11.5549889213557,0,"MKT","VC",40,0,"1988","EW","L2_Lasso","exp.aff",2020-04-10 11:35:10,357.947344791711,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead11",2.23665185570717,5805.02995051105,59,NA,NA,0,TRUE,TRUE,0.53,18.4371666742053,0,"ME","VC",40,0,"1988","EW","L2_Lasso","exp.aff",2020-04-10 11:35:11,337.267307098331,-0.555505353212356,5.47547979716251,NA,NA,NA,NA,NA,NA
"Nelder-Mead21",1.81052816808224,5877.87915933507,51,NA,NA,0,TRUE,TRUE,0.456,8.21913736325716,0.000764821646745073,"IA","VC",40,0,"1988","EW","L2_Lasso","exp.aff",2020-04-10 11:35:13,580.262440986272,NA,NA,-0.669506449997425,6.19465742475117,NA,NA,NA,NA
"Nelder-Mead31",1.92251394676277,5949.58115363108,59,NA,NA,0,TRUE,TRUE,0.553,13.0521914035904,0,"ROE","VC",40,0,"1988","EW","L2_Lasso","exp.aff",2020-04-10 11:35:15,379.027487138244,NA,NA,NA,NA,0.0145920609938912,10.2069757128551,NA,NA
"Nelder-Mead41",1.18365612982076,5386.87778676887,67,NA,NA,0,TRUE,TRUE,0.701000000000001,94.5977553583982,0,"EG","VC",40,0,"1988","EW","L2_Lasso","exp.aff",2020-04-10 11:35:17,1583.26687275834,NA,NA,NA,NA,NA,NA,1.40532026126535,112.82571438884
"Nelder-Mead6",1.97265625,5732.51272982013,30,NA,NA,0,TRUE,TRUE,0.347,7.41723489613519,5.41677813714614e-13,"MKT","PD",40,0,"1988","EW","L2_Lasso","exp.aff",2020-04-10 11:35:10,18739.5090448235,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead12",0.926141804965257,4711.00739232241,59,NA,NA,0,TRUE,TRUE,0.507,14.3353927741039,0,"ME","PD",40,0,"1988","EW","L2_Lasso","exp.aff",2020-04-10 11:35:11,19449.6215232925,1.48291130998137,9.25772880233656,NA,NA,NA,NA,NA,NA
