"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","Factor","Type","max.quarter","lambda","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","IA","SE.IA","ROE","SE.ROE","EG","SE.EG"
"Nelder-Mead",2.2466796875,24949.5558937166,30,NA,NA,0,TRUE,TRUE,0.283,3.53393093496444,1.05452584227006e-05,"MKT","PE",60,0,"1994","EW","L2_Lasso","exp.aff",2020-04-10 11:36:13,32820.5998895175,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",1.86621550865333,24728.5206580566,57,NA,NA,0,TRUE,TRUE,0.555,53.6069705426325,0,"ME","PE",60,0,"1994","EW","L2_Lasso","exp.aff",2020-04-10 11:36:14,37389.6425202525,0.555709717904512,26.7593702799098,NA,NA,NA,NA,NA,NA
"Nelder-Mead2",1.93685253121439,15851.0704466596,65,NA,NA,0,TRUE,TRUE,0.61,9.13963585248282,0,"IA","PE",60,0,"1994","EW","L2_Lasso","exp.aff",2020-04-10 11:36:17,72236.5144684763,NA,NA,-2.03794808060496,8.85184167643296,NA,NA,NA,NA
"Nelder-Mead3",0.909830192450677,13518.0983228828,89,NA,NA,0,TRUE,TRUE,0.811999999999999,83.0430499055417,0,"ROE","PE",60,0,"1994","EW","L2_Lasso","exp.aff",2020-04-10 11:36:19,52368.0564335045,NA,NA,NA,NA,2.75010034192366,4.13296539894805,NA,NA
"Nelder-Mead4",1.23925947550644,13180.1382983553,71,NA,NA,0,TRUE,TRUE,0.629,56.0774694202715,0,"EG","PE",60,0,"1994","EW","L2_Lasso","exp.aff",2020-04-10 11:36:20,51107.512453823,NA,NA,NA,NA,NA,NA,1.48681670318478,13.1902035668332
"Nelder-Mead5",1.5734375,5026.37364814247,24,NA,NA,0,TRUE,TRUE,0.224,10.3056927605319,3.4279230565204e-09,"MKT","VC",60,0,"1994","EW","L2_Lasso","exp.aff",2020-04-10 11:36:13,33261.4296092755,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead11",5.22820290886113,3155.78400684656,115,NA,NA,0,TRUE,TRUE,1.05,12.6794481190094,0,"ME","VC",60,0,"1994","EW","L2_Lasso","exp.aff",2020-04-10 11:36:16,112913.594882005,-5.02821727297962,3.07437014781932,NA,NA,NA,NA,NA,NA
"Nelder-Mead21",1.17566169683887,4187.89811925519,69,NA,NA,0,TRUE,TRUE,0.614,19.8971121455461,0,"IA","VC",60,0,"1994","EW","L2_Lasso","exp.aff",2020-04-10 11:36:19,39806.8048511981,NA,NA,-2.75875283257199,33.1712792135285,NA,NA,NA,NA
"Nelder-Mead31",1.659017834474,5021.88961250404,111,NA,NA,0,TRUE,TRUE,1.031,32.1212357205531,6.7237294087974e-07,"ROE","VC",60,0,"1994","EW","L2_Lasso","exp.aff",2020-04-10 11:36:21,32984.7846436678,NA,NA,NA,NA,-0.200274728598543,115.267131608896,NA,NA
"Nelder-Mead41",0.473390947123689,4153.56077299877,63,NA,NA,0,TRUE,TRUE,0.576000000000001,43.5760973690504,0,"EG","VC",60,0,"1994","EW","L2_Lasso","exp.aff",2020-04-10 11:36:23,39949.7820152341,NA,NA,NA,NA,NA,NA,1.84902540909671,15.7996232611427
"Nelder-Mead6",1.9283203125,6230.72218090319,30,NA,NA,0,TRUE,TRUE,0.196,30.8888674686501,0,"MKT","PD",60,0,"1994","EW","L2_Lasso","exp.aff",2020-04-10 11:36:13,4930.8093587996,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead12",0.457457906541853,5198.2920666143,71,NA,NA,0,TRUE,TRUE,0.555,26.2581410301582,0,"ME","PD",60,0,"1994","EW","L2_Lasso","exp.aff",2020-04-10 11:36:14,6782.10141294921,2.03938142476305,16.1130606980026,NA,NA,NA,NA,NA,NA
"Nelder-Mead22",1.97144070106509,5981.2205143115,63,NA,NA,0,TRUE,TRUE,0.503,10.5292835756298,0,"IA","PD",60,0,"1994","EW","L2_Lasso","exp.aff",2020-04-10 11:36:15,5228.24665230847,NA,NA,0.981659408080196,17.1802598036006,NA,NA,NA,NA
"Nelder-Mead32",1.18382255342241,4724.13187306354,65,NA,NA,0,TRUE,TRUE,0.475,31.3138514951971,0,"ROE","PD",60,0,"1994","EW","L2_Lasso","exp.aff",2020-04-10 11:36:16,17117.2053688898,NA,NA,NA,NA,2.01274508741567,33.6860514523862,NA,NA
"Nelder-Mead42",1.61654344329882,6079.34825682873,57,NA,NA,0,TRUE,TRUE,0.495,21.9733111109256,0,"EG","PD",60,0,"1994","EW","L2_Lasso","exp.aff",2020-04-10 11:36:18,4682.83472431699,NA,NA,NA,NA,NA,NA,0.619048055161966,5.19869594272592
"Nelder-Mead7",1.65546875,13365.2957809013,24,NA,NA,0,TRUE,TRUE,0.175,24.2434414311508,0,"MKT","RE",60,0,"1994","EW","L2_Lasso","exp.aff",2020-04-10 11:36:18,4582.02432658333,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead13",2.44818575619346,12856.2565145228,71,NA,NA,0,TRUE,TRUE,0.442,62.6978943407097,0,"ME","RE",60,0,"1994","EW","L2_Lasso","exp.aff",2020-04-10 11:36:19,4761.87228215316,-1.14031917879659,45.4330288302821,NA,NA,NA,NA,NA,NA
"Nelder-Mead23",1.25604237293118,8375.35731056325,69,NA,NA,0,TRUE,TRUE,0.451000000000001,21.7849226354977,0,"IA","RE",60,0,"1994","EW","L2_Lasso","exp.aff",2020-04-10 11:36:21,4727.89066577171,NA,NA,-2.69435481517338,11.6929442701143,NA,NA,NA,NA
"Nelder-Mead33",0.300519354581522,7816.14807198003,73,NA,NA,0,TRUE,TRUE,0.465,91.9279741166845,0,"ROE","RE",60,0,"1994","EW","L2_Lasso","exp.aff",2020-04-10 11:36:22,10364.0002496407,NA,NA,NA,NA,3.35441446618457,35.5969731037796,NA,NA
"Nelder-Mead43",0.891753281387551,11026.4079309718,63,NA,NA,0,TRUE,TRUE,0.356,11.1295280829762,0,"EG","RE",60,0,"1994","EW","L2_Lasso","exp.aff",2020-04-10 11:36:23,4776.47743634224,NA,NA,NA,NA,NA,NA,1.31996541623765,15.1075788155506
"Nelder-Mead8",0.978515625,5043.8898910511,20,NA,NA,0,TRUE,TRUE,0.129000000000001,5.04537214787502,0.913681044717447,"MKT","NATRES",60,0,"1994","EW","L2_Lasso","exp.aff",2020-04-10 11:36:21,8995.31076735593,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead14",-0.366066487364005,4823.28188036187,53,NA,NA,0,TRUE,TRUE,0.339,95.7105519308128,0,"ME","NATRES",60,0,"1994","EW","L2_Lasso","exp.aff",2020-04-10 11:36:22,5284.60292441999,2.14508681647179,122.85615703168,NA,NA,NA,NA,NA,NA
"Nelder-Mead24",0.688868703601472,4870.46572062824,57,NA,NA,0,TRUE,TRUE,0.251999999999999,6.17839161042054,0,"IA","NATRES",60,0,"1994","EW","L2_Lasso","exp.aff",2020-04-10 11:36:23,14290.1032712885,NA,NA,-1.39111581182369,8.62045271979501,NA,NA,NA,NA
"Nelder-Mead34",0.206004169909282,4743.10474224983,53,NA,NA,0,TRUE,TRUE,0.234999999999999,9.20004631530125,0,"ROE","NATRES",60,0,"1994","EW","L2_Lasso","exp.aff",2020-04-10 11:36:24,11760.5136000779,NA,NA,NA,NA,1.80436243751319,22.8955042382569,NA,NA
"Nelder-Mead44",0.328829574934206,4704.63314775271,55,NA,NA,0,TRUE,TRUE,0.231,8.86031471171072,0,"EG","NATRES",60,0,"1994","EW","L2_Lasso","exp.aff",2020-04-10 11:36:25,6535.548008745,NA,NA,NA,NA,NA,NA,0.969279260426992,13.5668101398293
