"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","SE.MKT.indep","Factor","Type","max.quarter","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","SE.ME.indep","IA","SE.IA","SE.IA.indep","ROE","SE.ROE","SE.ROE.indep","EG","SE.EG","SE.EG.indep","Alpha","SE.Alpha","SE.Alpha.indep"
"Nelder-Mead",2.242578125,26284.0200397185,30,NA,NA,0,TRUE,TRUE,0.304,3.72346903870181,3.71535967580439e-06,5.12598594203944,"MKT","PE",60,0,12,"1994","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:22:59,33433.5055032765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",1.87736501236704,26080.8018347746,57,NA,NA,0,TRUE,TRUE,0.58,54.4372476322549,0,22.1016013620962,"ME","PE",60,0,12,"1994","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:23:01,38647.4845226976,0.530060440124544,43.4597867085927,24.8339360608019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead2",1.88351289644448,16102.4302250008,71,NA,NA,0,TRUE,TRUE,0.784999999999999,75.9652894643542,0,29.9701668683288,"IA","PE",60,0,12,"1994","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:23:04,80904.2187120314,NA,NA,NA,-2.1971819734023,158.37224675484,64.0679271666106,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead3",0.963524882147044,14810.5555233926,87,NA,NA,0,TRUE,TRUE,0.894,178.783754853139,0,62.3425537475383,"ROE","PE",60,0,12,"1994","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:23:07,58615.7806139513,NA,NA,NA,NA,NA,NA,2.63141050334332,45.3440183597138,16.6694285379538,NA,NA,NA,NA,NA,NA
"Nelder-Mead4",1.23719615587471,13923.6792969058,73,NA,NA,0,TRUE,TRUE,0.847,43.8987921016403,0,15.2598257537001,"EG","PE",60,0,12,"1994","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:23:09,55950.2858013698,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.48761860578034,19.9504326981551,7.66659592676479,NA,NA,NA
"Nelder-Mead5",0.826969698202866,21699.5695216966,81,NA,NA,0,FALSE,TRUE,0.745000000000001,35.5235009119101,6.23635154628488e-09,12.5115212442487,"Alpha","PE",60,0,12,"1994","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:23:12,40570.4274598289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00925103789935892,0.0584898628583442,0.0517213676433044
"Nelder-Mead6",1.547265625,5265.02224119698,24,NA,NA,0,TRUE,TRUE,0.243,11.7085446570189,1.47746703760276e-10,7.41064948460018,"MKT","VC",60,0,12,"1994","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:22:59,36045.0770156075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead11",4.78273865334159,3501.94003324711,75,NA,NA,0,TRUE,TRUE,0.736,16.2584538246701,0,8.19104205040174,"ME","VC",60,0,12,"1994","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:23:02,93019.711144139,-4.41628375308796,12.1157727751357,6.94084727688793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead21",1.24893998673745,4087.02437021965,65,NA,NA,0,TRUE,TRUE,0.811,16.7697512618981,0,13.0188634366546,"IA","VC",60,0,12,"1994","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:23:06,40994.4444898988,NA,NA,NA,-3.04579247966377,15.0329184322507,13.7810156186084,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead31",1.79086227613261,5229.32352033814,57,NA,NA,0,TRUE,TRUE,0.565,40.524671420064,0,19.3136800675005,"ROE","VC",60,0,12,"1994","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:23:08,34744.4517531176,NA,NA,NA,NA,NA,NA,-0.538303702160192,107.338613704349,48.290955836996,NA,NA,NA,NA,NA,NA
"Nelder-Mead41",0.430235055236218,4363.87093166087,65,NA,NA,0,TRUE,TRUE,0.695,64.9855215893491,0,29.3644667243358,"EG","VC",60,0,12,"1994","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:23:10,45430.2830634772,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.86941012029143,20.8775913855742,10.3061611251878,NA,NA,NA
"Nelder-Mead51",2.81415065671714,5098.9337071368,73,NA,NA,0,FALSE,TRUE,0.658000000000001,705.556428129875,0,272.686298355443,"Alpha","VC",60,0,12,"1994","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:23:11,29221.5958611999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00832107937812906,6.51418178539941,2.51520876669887
"Nelder-Mead7",1.8953125,6389.84095532225,26,NA,NA,0,TRUE,TRUE,0.198,4.93920761278808,9.77306679594836e-06,13.5805692625332,"MKT","PD",60,0,12,"1994","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:22:59,5038.59017300949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead12",0.390926895259106,5293.08655700063,69,NA,NA,0,TRUE,TRUE,0.541,28.4149695694415,0,12.0551752635637,"ME","PD",60,0,12,"1994","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:23:00,8074.32847697627,2.10780641808624,12.3689798503175,8.07777015505237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead22",1.94603353917147,6171.34354889114,61,NA,NA,0,TRUE,TRUE,0.459,36.0535938546167,0,88.3815247486505,"IA","PD",60,0,12,"1994","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:23:02,5286.54060479962,NA,NA,NA,0.917997975581727,110.380691483908,250.801263570393,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead32",1.17381127387373,5021.26285161093,69,NA,NA,0,TRUE,TRUE,0.612,27.0108443705689,0,12.3319630784892,"ROE","PD",60,0,12,"1994","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:23:03,17932.547224975,NA,NA,NA,NA,NA,NA,1.90173692395446,24.4534323923895,11.9234699253628,NA,NA,NA,NA,NA,NA
