"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","SE.MKT.indep","Factor","Type","max.quarter","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","SE.ME.indep","IA","SE.IA","SE.IA.indep","ROE","SE.ROE","SE.ROE.indep","EG","SE.EG","SE.EG.indep","Alpha","SE.Alpha","SE.Alpha.indep"
"Nelder-Mead",2.3046875,24438.4705129967,28,NA,NA,0,TRUE,TRUE,0.3,4.72568098935814,7.02443769817762e-10,6.22844628128481,"MKT","PE",40,0,12,"1991","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:21:55,24009.3242822976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",2.18630090620441,24377.9603220936,55,NA,NA,0,TRUE,TRUE,0.603,27.1102514503387,0,17.095683604652,"ME","PE",40,0,12,"1991","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:21:57,23863.1033207525,0.165173891738641,37.0323236057405,17.3990685546768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead2",2.09598953739874,19374.0126444467,53,NA,NA,0,TRUE,TRUE,0.559,43.8893766347318,0,35.9152907616708,"IA","PE",40,0,12,"1991","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:22:00,26661.6359928802,NA,NA,NA,-1.27632160994672,20.1654078712045,20.0696075860292,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead3",0.994324562030358,13870.5967710515,143,NA,NA,0,TRUE,TRUE,1.428,58.1962423803092,0,20.1311031269555,"ROE","PE",40,0,12,"1991","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:22:02,19609.8184509271,NA,NA,NA,NA,NA,NA,2.59377428893308,33.3062721192134,11.8649707105462,NA,NA,NA,NA,NA,NA
"Nelder-Mead4",1.28183640966602,12588.2331014181,81,NA,NA,0,TRUE,TRUE,0.785000000000001,53.2828576447439,0,18.5158799059883,"EG","PE",40,0,12,"1991","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:22:04,27214.2979198314,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.42960599830758,21.3894704438978,7.78149014315762,NA,NA,NA
"Nelder-Mead5",0.797521711206516,19820.9329307217,81,NA,NA,0,FALSE,TRUE,0.769,9.66119832591578,0.147765908782854,6.85583394077908,"Alpha","PE",40,0,12,"1991","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:22:08,26244.1731642133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00959097922408999,0.1353030322556,0.0657311979396616
"Nelder-Mead6",1.713671875,5006.67387334526,26,NA,NA,0,TRUE,TRUE,0.289,10.338944525875,1.59983137848485e-13,6.59461022380076,"MKT","VC",40,0,12,"1991","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:21:55,14718.5022088569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead11",2.0430661078266,4890.0797415727,59,NA,NA,0,TRUE,TRUE,0.645,158.378991762184,0,71.0005701713728,"ME","VC",40,0,12,"1991","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:21:57,14222.8597656354,-0.487151348720363,179.359469000542,77.9471309093828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead21",1.55006422478455,4768.9535183734,57,NA,NA,0,TRUE,TRUE,0.595,54.8066076331382,0,47.4164139164286,"IA","VC",40,0,12,"1991","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:22:00,16491.638830795,NA,NA,NA,-1.14119566479276,41.6997851963891,38.3670991295608,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead31",1.81299922804985,4995.3414708115,55,NA,NA,0,TRUE,TRUE,0.484,172.777730960662,0,81.3883119631517,"ROE","VC",40,0,12,"1991","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:22:01,15231.7293070042,NA,NA,NA,NA,NA,NA,-0.243214457464296,264.846407280804,126.195054069672,NA,NA,NA,NA,NA,NA
