"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","SE.MKT.indep","Factor","Type","max.quarter","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","SE.ME.indep","IA","SE.IA","SE.IA.indep","ROE","SE.ROE","SE.ROE.indep","EG","SE.EG","SE.EG.indep","Alpha","SE.Alpha","SE.Alpha.indep"
"Nelder-Mead",3.153515625,14637.6934714312,32,NA,NA,0,TRUE,TRUE,0.36,13.5578052134237,0,12.5799770607026,"MKT","PE",40,0,12,"2006","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:25:19,257191.320682321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",3.40766696449359,14207.2515359922,71,NA,NA,0,TRUE,TRUE,0.749,14.3335751276091,0,6.21499573703614,"ME","PE",40,0,12,"2006","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:25:22,265647.712778906,-0.328232770205756,8.305398080809,5.40850666945154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead2",2.8437033148974,12444.7188346349,69,NA,NA,0,TRUE,TRUE,0.737,35.9071090699004,0,25.8451327281993,"IA","PE",40,0,12,"2006","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:25:24,203858.264867237,NA,NA,NA,-0.814437783275755,4.07451990238295,6.45853514164806,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead3",1.74239139283285,11559.0398263868,71,NA,NA,0,TRUE,TRUE,0.702999999999999,5.40648482596711,0,3.42128331311698,"ROE","PE",40,0,12,"2006","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:25:26,131005.203167314,NA,NA,NA,NA,NA,NA,2.00044114703169,6.72616376452252,3.82687946687448,NA,NA,NA,NA,NA,NA
"Nelder-Mead4",2.00753007133296,7580.6039611294,67,NA,NA,0,TRUE,TRUE,0.664,28.2681282589884,0,17.3234135472242,"EG","PE",40,0,12,"2006","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:25:28,159112.110242935,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06472733484181,17.0197515438707,12.996812179179,NA,NA,NA
"Nelder-Mead5",0.975831278781986,9706.55903656806,93,NA,NA,0,FALSE,TRUE,1.018,17.2338739640688,0.916436101087525,7.59129170975825,"Alpha","PE",40,0,12,"2006","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:25:32,227946.342657578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0129967739670859,0.105492972314982,0.0483424900596589
"Nelder-Mead6",2.17890625,5735.89031461798,26,NA,NA,0,TRUE,TRUE,0.282,7.03870695009379,1.11022302462516e-16,4.89318821618939,"MKT","VC",40,0,12,"2006","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:25:19,12634.9471379793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead11",2.39668016710283,5625.58286727165,63,NA,NA,0,TRUE,TRUE,0.651,55.4652346626981,0,28.3475500405238,"ME","VC",40,0,12,"2006","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:25:21,11781.1370887818,-0.45893057586454,33.2431386815931,16.7879373241647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead21",2.01978608442005,5670.74202877615,53,NA,NA,0,TRUE,TRUE,0.558,7.75950206126461,2.22494754065217e-07,5.94990154280681,"IA","VC",40,0,12,"2006","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:25:23,11852.443888921,NA,NA,NA,-0.625875903386623,4.84298864878018,3.94557344894999,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead31",2.17250792529171,5735.76638016123,55,NA,NA,0,TRUE,TRUE,0.694999999999999,15.2413719077531,0,9.74821503705906,"ROE","VC",40,0,12,"2006","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:25:25,12655.3815944873,NA,NA,NA,NA,NA,NA,0.0244071034871468,16.8501664334804,10.5117973052671,NA,NA,NA,NA,NA,NA
"Nelder-Mead41",1.51960302591324,5161.95775147055,51,NA,NA,0,TRUE,TRUE,0.656000000000001,7.23951753677604,0,3.90894539973393,"EG","VC",40,0,12,"2006","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:25:27,14292.0773993111,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.40700233578682,10.3787973108325,6.06074685991104,NA,NA,NA
"Nelder-Mead51",2.9187939537217,5546.25932524747,69,NA,NA,0,FALSE,TRUE,0.691999999999999,14.7488274621403,0,8.91801941701601,"Alpha","VC",40,0,12,"2006","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:25:29,11384.4659401879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00732013028789583,0.0418382588816876,0.0198771490788352
"Nelder-Mead7",1.833203125,5882.2372887586,26,NA,NA,0,TRUE,TRUE,0.222,3.78477209104558,0.00161334108883004,6.7697449566954,"MKT","PD",40,0,12,"2006","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:25:19,8539.89033270873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead12",0.891371076201145,4940.87558526254,55,NA,NA,0,TRUE,TRUE,0.416,33.234148667724,0,25.5552964882914,"ME","PD",40,0,12,"2006","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:25:21,5712.87499979717,1.37419447903913,36.6598374873276,25.7607646127181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead22",2.38144186219147,5583.62547677114,69,NA,NA,0,TRUE,TRUE,0.589,18.8410252229052,0,17.9701529366163,"IA","PD",40,0,12,"2006","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:25:22,22694.7142306931,NA,NA,NA,1.58830352846424,70.4929242879322,63.1304879262453,NA,NA,NA,NA,NA,NA,NA,NA,NA
