"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","Factor","Type","max.quarter","lambda","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","IA","SE.IA","ROE","SE.ROE","EG","SE.EG"
"Nelder-Mead",2.03974609375,11537.4544064695,32,NA,NA,0,TRUE,TRUE,0.391,4.32555169302605,6.87650898112402e-06,"MKT","PE",40,0,"2015","EW","L2_Lasso","exp.aff",2020-04-10 11:38:49,133867.36835201,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",1.67849617974353,10482.5458111334,63,NA,NA,0,TRUE,TRUE,0.601,71.6430010003508,0,"ME","PE",40,0,"2015","EW","L2_Lasso","exp.aff",2020-04-10 11:38:51,143483.577182963,0.499325246427543,146.023539896598,NA,NA,NA,NA,NA,NA
"Nelder-Mead2",2.04240878735127,11533.545568925,63,NA,NA,0,FALSE,TRUE,0.582,4.80029469112185,1.26501524611022e-05,"IA","PE",40,0,"2015","EW","L2_Lasso","exp.aff",2020-04-10 11:38:52,135610.402729816,NA,NA,0.0438947354115948,13.201148522761,NA,NA,NA,NA
"Nelder-Mead3",1.42156178008384,8362.43130113683,73,NA,NA,0,TRUE,TRUE,0.719,8.24320292820519,0,"ROE","PE",40,0,"2015","EW","L2_Lasso","exp.aff",2020-04-10 11:38:54,98042.0265375495,NA,NA,NA,NA,1.40054504608514,184.787124229642,NA,NA
"Nelder-Mead4",1.81068205199554,11273.0734412616,59,NA,NA,0,TRUE,TRUE,0.563,49.7038045316873,0,"EG","PE",40,0,"2015","EW","L2_Lasso","exp.aff",2020-04-10 11:38:55,97997.2906077253,NA,NA,NA,NA,NA,NA,0.402403054683237,48.9209946084566
"Nelder-Mead5",1.86640625,5613.87141616566,26,NA,NA,0,TRUE,TRUE,0.324,8.80343486242883,2.39808173319034e-14,"MKT","VC",40,0,"2015","EW","L2_Lasso","exp.aff",2020-04-10 11:38:49,12121.0844389386,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead11",2.18170731970849,5460.49953028976,65,NA,NA,0,TRUE,TRUE,0.615,4.36792153183864,3.44798944951208e-09,"ME","VC",40,0,"2015","EW","L2_Lasso","exp.aff",2020-04-10 11:38:51,11506.1031525561,-0.569420188278218,16.5669555955589,NA,NA,NA,NA,NA,NA
"Nelder-Mead21",1.86561174217815,5613.85660115338,111,NA,NA,0,TRUE,TRUE,1.11,50.1128568535869,0,"IA","VC",40,0,"2015","EW","L2_Lasso","exp.aff",2020-04-10 11:38:53,12093.1011672304,NA,NA,-0.010132005213833,38.043428444583,NA,NA,NA,NA
"Nelder-Mead31",1.92997803990729,5606.29103178474,57,NA,NA,0,TRUE,TRUE,0.552,17.8601057681726,0,"ROE","VC",40,0,"2015","EW","L2_Lasso","exp.aff",2020-04-10 11:38:54,12584.1604216752,NA,NA,NA,NA,-0.198894781223498,15.4866009210464,NA,NA
"Nelder-Mead41",1.31953011179536,5342.74651147326,67,NA,NA,0,TRUE,TRUE,0.693000000000001,10.4321266397104,0,"EG","VC",40,0,"2015","EW","L2_Lasso","exp.aff",2020-04-10 11:38:56,4685.80445856709,NA,NA,NA,NA,NA,NA,1.19802489144336,13.379525868232
