"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","Factor","Type","max.quarter","lambda","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","IA","SE.IA","ROE","SE.ROE","EG","SE.EG"
"Nelder-Mead",2.937890625,12859.7848702122,34,NA,NA,0,TRUE,TRUE,0.392,18.4459304792925,0,"MKT","PE",40,0,"2009","EW","L2_Lasso","exp.aff",2020-04-10 11:38:02,124731.329456689,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",3.29488272369655,12256.0215246045,67,NA,NA,0,TRUE,TRUE,0.632,13.2303820287225,0,"ME","PE",40,0,"2009","EW","L2_Lasso","exp.aff",2020-04-10 11:38:04,138322.212327237,-0.405301826002495,15.5780700930627,NA,NA,NA,NA,NA,NA
"Nelder-Mead2",2.86948330349875,10512.5261816996,65,NA,NA,0,TRUE,TRUE,0.621,14.8285410801466,0,"IA","PE",40,0,"2009","EW","L2_Lasso","exp.aff",2020-04-10 11:38:05,145673.622887513,NA,NA,-0.973551743194049,10.6452856962502,NA,NA,NA,NA
"Nelder-Mead3",1.79232375875195,11005.4989982527,73,NA,NA,0,TRUE,TRUE,0.706,4.18585865902887,0,"ROE","PE",40,0,"2009","EW","L2_Lasso","exp.aff",2020-04-10 11:38:07,64280.374193831,NA,NA,NA,NA,1.62240112612465,4.81307898622698,NA,NA
"Nelder-Mead4",2.12719923569251,7642.95881085967,69,NA,NA,0,TRUE,TRUE,0.662,21.2844305696473,0,"EG","PE",40,0,"2009","EW","L2_Lasso","exp.aff",2020-04-10 11:38:08,84027.2391298939,NA,NA,NA,NA,NA,NA,0.994413170694013,75.8227561662227
"Nelder-Mead5",1.664453125,5628.82953618425,26,NA,NA,0,TRUE,TRUE,0.25,22.3675897481629,0,"MKT","VC",40,0,"2009","EW","L2_Lasso","exp.aff",2020-04-10 11:38:02,15311.0675007085,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead11",1.97958430903964,5408.34187603051,51,NA,NA,0,TRUE,TRUE,0.472,8.37837809686223,0,"ME","VC",40,0,"2009","EW","L2_Lasso","exp.aff",2020-04-10 11:38:03,16506.7905411664,-0.649395313672722,2.80799453608054,NA,NA,NA,NA,NA,NA
"Nelder-Mead21",1.62320475646648,5617.99782139776,83,NA,NA,0,TRUE,TRUE,0.829,69.0412721741832,0,"IA","VC",40,0,"2009","EW","L2_Lasso","exp.aff",2020-04-10 11:38:05,15214.3113171849,NA,NA,-0.276759745347227,31.9792351760153,NA,NA,NA,NA
"Nelder-Mead31",1.72563344925729,5620.51469460587,55,NA,NA,0,TRUE,TRUE,0.544,6.48157604849246,0.000174020151078702,"ROE","VC",40,0,"2009","EW","L2_Lasso","exp.aff",2020-04-10 11:38:06,15782.5344823182,NA,NA,NA,NA,-0.200107948637742,5.44659148111795,NA,NA
"Nelder-Mead41",1.1708719014976,5231.77148305204,49,NA,NA,0,TRUE,TRUE,0.477,4.32830075928481,6.13997741538697e-12,"EG","VC",40,0,"2009","EW","L2_Lasso","exp.aff",2020-04-10 11:38:08,12724.7455382205,NA,NA,NA,NA,NA,NA,1.29916224258777,5.28579166753941
"Nelder-Mead6",2.02734375,4714.27376956042,28,NA,NA,0,TRUE,TRUE,0.225,1.98687806816745,0.0412302795468467,"MKT","PD",40,0,"2009","EW","L2_Lasso","exp.aff",2020-04-10 11:38:02,23585.2244592755,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead12",1.48570489877971,4074.71394571171,55,NA,NA,0,TRUE,TRUE,0.431,10.6305299675238,0,"ME","PD",40,0,"2009","EW","L2_Lasso","exp.aff",2020-04-10 11:38:03,18064.0848469552,1.06643201856297,15.0697274459638,NA,NA,NA,NA,NA,NA
"Nelder-Mead22",2.02616913383267,4357.6018979169,65,NA,NA,0,TRUE,TRUE,0.472,12.8881317862382,0,"IA","PD",40,0,"2009","EW","L2_Lasso","exp.aff",2020-04-10 11:38:04,16968.6647429928,NA,NA,1.95224059118113,1179.24579247652,NA,NA,NA,NA
"Nelder-Mead32",0.380157404411399,3015.28377374069,85,NA,NA,0,TRUE,TRUE,0.641,202.878805396135,0,"ROE","PD",40,0,"2009","EW","L2_Lasso","exp.aff",2020-04-10 11:38:05,29759.0413187755,NA,NA,NA,NA,1.96086541681748,101.414235790979,NA,NA
"Nelder-Mead42",1.62379430407582,4217.94896702348,63,NA,NA,0,TRUE,TRUE,0.441,12.3096334085346,0,"EG","PD",40,0,"2009","EW","L2_Lasso","exp.aff",2020-04-10 11:38:06,24741.8202343688,NA,NA,NA,NA,NA,NA,1.1421596253882,56.4561393144569
"Nelder-Mead7",1.96796875,6894.49344943477,28,NA,NA,0,TRUE,TRUE,0.163,35.6128058441089,0,"MKT","RE",40,0,"2009","EW","L2_Lasso","exp.aff",2020-04-10 11:38:07,12351.7933586246,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead13",2.42593762765895,6655.53467999292,69,NA,NA,0,TRUE,TRUE,0.374,20.0812186617248,0,"ME","RE",40,0,"2009","EW","L2_Lasso","exp.aff",2020-04-10 11:38:08,11568.9601577966,-0.679068017002738,7.82777285267355,NA,NA,NA,NA,NA,NA
"Nelder-Mead23",1.27459485670843,5924.73367396121,69,NA,NA,0,TRUE,TRUE,0.425,21.5955737205281,0,"IA","RE",40,0,"2009","EW","L2_Lasso","exp.aff",2020-04-10 11:38:10,34571.9639401797,NA,NA,-1.72008935365884,8.12494728883389,NA,NA,NA,NA
"Nelder-Mead33",0.380959518674634,4445.2610139829,65,NA,NA,0,TRUE,TRUE,0.372000000000002,8.0353733180694,0,"ROE","RE",40,0,"2009","EW","L2_Lasso","exp.aff",2020-04-10 11:38:10,35835.1881935787,NA,NA,NA,NA,2.72768837049447,5.04399834354133,NA,NA
"Nelder-Mead43",0.443803127248919,4942.26343702233,65,NA,NA,0,TRUE,TRUE,0.323,16.8210272921114,4.16333634234434e-14,"EG","RE",40,0,"2009","EW","L2_Lasso","exp.aff",2020-04-10 11:38:11,59436.1746348449,NA,NA,NA,NA,NA,NA,1.31243190365295,4.4448787499525
"Nelder-Mead8",3.3265625,3498.6875486941,32,NA,NA,0,TRUE,TRUE,0.175,3.77097239329279,0,"MKT","NATRES",40,0,"2009","EW","L2_Lasso","exp.aff",2020-04-10 11:38:08,36001.7003225698,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead14",2.61691605115873,3260.80349401196,79,NA,NA,0,TRUE,TRUE,0.430000000000001,22.4912759851531,0,"ME","NATRES",40,0,"2009","EW","L2_Lasso","exp.aff",2020-04-10 11:38:09,33991.5125560948,1.0226157088349,10.965032209306,NA,NA,NA,NA,NA,NA
"Nelder-Mead24",3.46175234103577,3382.89297798438,73,NA,NA,0,TRUE,TRUE,0.376,4.71314012118302,1.11022302462516e-16,"IA","NATRES",40,0,"2009","EW","L2_Lasso","exp.aff",2020-04-10 11:38:10,36463.5970229575,NA,NA,0.845980090834203,9.12035852313502,NA,NA,NA,NA
"Nelder-Mead34",2.61188639534663,3333.8734091518,61,NA,NA,0,TRUE,TRUE,0.281000000000001,10.0505735091551,0,"ROE","NATRES",40,0,"2009","EW","L2_Lasso","exp.aff",2020-04-10 11:38:11,32989.8373361806,NA,NA,NA,NA,1.33315398855634,5.87707524224983,NA,NA
"Nelder-Mead44",2.85672225117315,3325.42093285675,67,NA,NA,0,TRUE,TRUE,0.280999999999999,8.19367517720119,0,"EG","NATRES",40,0,"2009","EW","L2_Lasso","exp.aff",2020-04-10 11:38:11,33096.7936989964,NA,NA,NA,NA,NA,NA,0.659279610920177,14.2573600178887
"Nelder-Mead9",2.48203125,3634.33422548407,30,NA,NA,0,TRUE,TRUE,0.0819999999999999,13.3961397999711,0,"MKT","INF",40,0,"2009","EW","L2_Lasso","exp.aff",2020-04-10 11:38:08,18143.6140359779,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead15",4.13160487252956,2840.51415459461,69,NA,NA,0,TRUE,TRUE,0.161,208.249163494758,0,"ME","INF",40,0,"2009","EW","L2_Lasso","exp.aff",2020-04-10 11:38:09,19420.8816229336,-2.35296352649234,190.344915800444,NA,NA,NA,NA,NA,NA
"Nelder-Mead25",2.72086334042823,3590.28482267308,73,NA,NA,0,TRUE,TRUE,0.162,19.4890171636364,0,"IA","INF",40,0,"2009","EW","L2_Lasso","exp.aff",2020-04-10 11:38:09,20638.0753132538,NA,NA,0.495435309852477,16.2989837477671,NA,NA,NA,NA
"Nelder-Mead35",1.7872834620206,3033.34951026423,73,NA,NA,0,TRUE,TRUE,0.164,2.49929386188297,0,"ROE","INF",40,0,"2009","EW","L2_Lasso","exp.aff",2020-04-10 11:38:10,17976.1539206686,NA,NA,NA,NA,1.83028857249155,21.4244825608707,NA,NA
"Nelder-Mead45",2.04262553159009,3481.02310894876,69,NA,NA,0,TRUE,TRUE,0.167,9.23981278545858,1.16109425185584e-07,"EG","INF",40,0,"2009","EW","L2_Lasso","exp.aff",2020-04-10 11:38:10,14365.9544151519,NA,NA,NA,NA,NA,NA,0.403713147863973,14.3619877324172
