"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","SE.MKT.indep","Factor","Type","max.quarter","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","SE.ME.indep","IA","SE.IA","SE.IA.indep","ROE","SE.ROE","SE.ROE.indep","EG","SE.EG","SE.EG.indep","Alpha","SE.Alpha","SE.Alpha.indep"
"Nelder-Mead",2.305078125,18643.9696026911,32,NA,NA,0,TRUE,TRUE,0.527,4.50603008287904,4.08482481173422e-09,5.96554369154263,"MKT","PE",40,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:27:46,18643.9696026911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",2.18874887632686,18596.5759186992,55,NA,NA,0,TRUE,TRUE,0.739,62.9725305544441,0,34.414740363777,"ME","PE",40,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:27:48,18596.5759186992,0.161056676725195,74.2916426016836,35.6619969680648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead2",2.12200508163337,15335.1726981258,55,NA,NA,0,TRUE,TRUE,0.808,71.6132469680708,0,66.7616202955997,"IA","PE",40,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:27:53,15335.1726981258,NA,NA,NA,-1.14622479043628,21.1452266739764,22.3314131693925,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead3",1.02940185725313,11366.5048548231,119,NA,NA,0,TRUE,TRUE,1.598,36.3851927483866,0,12.6478829802741,"ROE","PE",40,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:27:56,11366.5048548231,NA,NA,NA,NA,NA,NA,2.50036017258622,29.7980417758494,10.605849779273,NA,NA,NA,NA,NA,NA
"Nelder-Mead4",1.30322502559563,10427.2795772388,75,NA,NA,0,TRUE,TRUE,0.942,50.9992836303153,0,17.6161131576704,"EG","PE",40,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:27:59,10427.2795772388,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.39232551059175,26.3205888378742,9.53391556516263,NA,NA,NA
"Nelder-Mead5",0.829072705270732,15316.5244519847,77,NA,NA,0,FALSE,TRUE,1.188,11.1654733683255,0.161528352966842,9.66304758407006,"Alpha","PE",40,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:28:04,15316.5244519847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00940253830247179,0.187529730823771,0.0881169120353711
"Nelder-Mead6",2.0671875,4616.59448429553,26,NA,NA,0,TRUE,TRUE,0.406,34.3753638320396,0,27.4852334107248,"MKT","VC",40,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:27:46,4616.59448429553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead11",2.3622384218196,4522.72656203696,65,NA,NA,0,TRUE,TRUE,0.832,15.2186017614309,0,6.09546267886418,"ME","VC",40,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:27:48,4522.72656203696,-0.493987307016482,5.7887080289912,3.585955540281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead21",1.97484091626247,4563.40642837878,55,NA,NA,0,TRUE,TRUE,0.715,115.907723367458,0,100.910999411812,"IA","VC",40,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:27:51,4563.40642837878,NA,NA,NA,-0.63305334453471,64.1301759594521,56.0396832705851,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead31",2.08496948290973,4616.13613718267,65,NA,NA,0,TRUE,TRUE,0.783,11.2429710104068,0,5.29851262166827,"ROE","VC",40,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:27:53,4616.13613718267,NA,NA,NA,NA,NA,NA,-0.0525619990848373,6.27596288442754,4.68284722968126,NA,NA,NA,NA,NA,NA
"Nelder-Mead41",1.36302544779696,4269.41553527044,63,NA,NA,0,TRUE,TRUE,0.818999999999999,18.1727421375889,0,8.11482185837682,"EG","VC",40,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:27:55,4269.41553527044,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.26907172945731,9.08931282257161,6.7499753919885,NA,NA,NA
"Nelder-Mead51",3.04777241457522,4425.76068442405,79,NA,NA,0,FALSE,TRUE,1.013,35.1482768970088,0,13.4898764207029,"Alpha","VC",40,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:27:58,4425.76068442405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0075191406196112,0.0613592626669828,0.026833397928009
"Nelder-Mead7",1.9921875,4910.59568237007,28,NA,NA,0,TRUE,TRUE,0.345,9.95505639112438,0,21.456607101362,"MKT","PD",40,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:27:46,4910.59568237007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
