"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","SE.MKT.indep","Factor","Type","max.quarter","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","SE.ME.indep","IA","SE.IA","SE.IA.indep","ROE","SE.ROE","SE.ROE.indep","EG","SE.EG","SE.EG.indep","Alpha","SE.Alpha","SE.Alpha.indep"
"Nelder-Mead",2.046875,11488.2063449114,30,NA,NA,0,TRUE,TRUE,0.361,5.12675424079208,8.00256290123258e-08,5.08465817199694,"MKT","PE",40,0,12,"2015","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:27:07,139153.200424561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",1.7139196371696,10539.4620528575,63,NA,NA,0,TRUE,TRUE,0.653,67.6706120956896,0,25.3456244422987,"ME","PE",40,0,12,"2015","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:27:09,149129.164669661,0.456955149994246,82.1201710393379,35.1604222890243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead2",2.05153409199847,11477.1726663796,69,NA,NA,0,TRUE,TRUE,0.713,5.12044937853108,3.33926898465897e-07,5.08207260896185,"IA","PE",40,0,12,"2015","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:27:11,141994.331200986,NA,NA,NA,0.0705472978879692,9.38162807260508,4.85382158607385,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead3",1.425280559189,8508.14417049824,93,NA,NA,0,TRUE,TRUE,1.135,18.123629618143,0,6.83478357860382,"ROE","PE",40,0,12,"2015","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:27:13,101873.107030078,NA,NA,NA,NA,NA,NA,1.37945176634487,22.6247001749426,9.33103965233916,NA,NA,NA,NA,NA,NA
"Nelder-Mead4",1.80987217128277,11190.0270028805,61,NA,NA,0,TRUE,TRUE,0.685,91.3197466858367,0,63.0386347448111,"EG","PE",40,0,12,"2015","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:27:15,101251.128756477,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.409476563334465,92.7990898827086,72.4541615146617,NA,NA,NA
"Nelder-Mead5",1.43621160506464,10282.2520087834,73,NA,NA,0,FALSE,TRUE,0.747999999999999,95.958523059941,0,37.7760022600644,"Alpha","PE",40,0,12,"2015","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:27:17,119457.445400806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00399948427986876,0.40249610825992,0.150672228814333
"Nelder-Mead6",1.946484375,5664.5836920313,30,NA,NA,0,TRUE,TRUE,0.359,96.9015406766888,0,98.8923645707226,"MKT","VC",40,0,12,"2015","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:27:07,12145.6343547783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead11",2.23845272850535,5543.96338549362,61,NA,NA,0,TRUE,TRUE,0.612,13.1900626078303,0,5.91775052856092,"ME","VC",40,0,12,"2015","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:27:09,11510.898016465,-0.480230193844863,3.91578313069575,3.09244119525909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead21",1.92728499757213,5657.9984306495,65,NA,NA,0,TRUE,TRUE,0.659,16.911447299692,0,15.2079573004632,"IA","VC",40,0,12,"2015","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:27:11,11577.6363149924,NA,NA,NA,-0.213655798455874,9.44735527443683,9.49032904800806,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead31",2.07316277703503,5633.32517828082,59,NA,NA,0,TRUE,TRUE,0.742,11.5391451426178,0,6.84046042543365,"ROE","VC",40,0,12,"2015","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:27:13,13038.4589905584,NA,NA,NA,NA,NA,NA,-0.387357037619222,5.59678719017558,5.55332308172583,NA,NA,NA,NA,NA,NA
