"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","Factor","Type","max.quarter","lambda","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","IA","SE.IA","ROE","SE.ROE","EG","SE.EG"
"Nelder-Mead",2.86796875,13158.1924093501,32,NA,NA,0,TRUE,TRUE,0.338,293.80111136899,0,"MKT","PE",60,0,"2009","EW","L2_Lasso","exp.aff",2020-04-10 11:38:13,137398.317892761,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",3.28936781413219,12444.0822154192,71,NA,NA,0,TRUE,TRUE,0.715,13.4107113796974,0,"ME","PE",60,0,"2009","EW","L2_Lasso","exp.aff",2020-04-10 11:38:15,161118.706561589,-0.455120598345067,15.3274893451323,NA,NA,NA,NA,NA,NA
"Nelder-Mead2",2.83325628623385,10499.7450879324,93,NA,NA,0,TRUE,TRUE,0.984,14.2171520246432,0,"IA","PE",60,0,"2009","EW","L2_Lasso","exp.aff",2020-04-10 11:38:17,174842.508155432,NA,NA,-1.06374475081102,10.7226193585032,NA,NA,NA,NA
"Nelder-Mead3",1.90935731808892,11678.1110262387,67,NA,NA,0,TRUE,TRUE,0.651,6.61836786459724,0,"ROE","PE",60,0,"2009","EW","L2_Lasso","exp.aff",2020-04-10 11:38:18,74827.8525739737,NA,NA,NA,NA,1.35713662932013,2.94018859329128,NA,NA
"Nelder-Mead4",2.15848133576013,8382.89014241075,69,NA,NA,0,TRUE,TRUE,0.664,15.2473044146098,0,"EG","PE",60,0,"2009","EW","L2_Lasso","exp.aff",2020-04-10 11:38:20,97714.4006996395,NA,NA,NA,NA,NA,NA,0.926566609889967,60.4046488127437
"Nelder-Mead5",1.5078125,6019.35223200688,22,NA,NA,0,TRUE,TRUE,0.243,26.1927635700423,0,"MKT","VC",60,0,"2009","EW","L2_Lasso","exp.aff",2020-04-10 11:38:13,18111.0957569822,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead11",2.0742098279763,5518.95571631361,59,NA,NA,0,TRUE,TRUE,0.572,10.5472824973536,0,"ME","VC",60,0,"2009","EW","L2_Lasso","exp.aff",2020-04-10 11:38:14,18507.1111340865,-0.919457374792546,2.81538726856025,NA,NA,NA,NA,NA,NA
"Nelder-Mead21",1.42245681357083,5898.21794201593,69,NA,NA,0,TRUE,TRUE,0.697,22.7154115274855,0.275775665958591,"IA","VC",60,0,"2009","EW","L2_Lasso","exp.aff",2020-04-10 11:38:17,17147.2166117435,NA,NA,-0.877663439071557,9.56617514293913,NA,NA,NA,NA
"Nelder-Mead31",1.73518916815519,5920.46794579659,49,NA,NA,0,TRUE,TRUE,0.46,24.1319200127294,0,"ROE","VC",60,0,"2009","EW","L2_Lasso","exp.aff",2020-04-10 11:38:19,19542.9090050064,NA,NA,NA,NA,-0.642146823555231,14.8153915470225,NA,NA
"Nelder-Mead41",1.19283246983632,5753.71778799399,51,NA,NA,0,TRUE,TRUE,0.508,4.63264968589446,6.65039892044916e-07,"EG","VC",60,0,"2009","EW","L2_Lasso","exp.aff",2020-04-10 11:38:20,14312.2862410877,NA,NA,NA,NA,NA,NA,1.06623810949804,4.61042097938523
