"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","Factor","Type","max.quarter","lambda","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","IA","SE.IA","ROE","SE.ROE","EG","SE.EG"
"Nelder-Mead",2.2654296875,24193.155668764,30,NA,NA,0,TRUE,TRUE,0.299,3.91069801174542,7.47056678074287e-07,"MKT","PE",40,0,"1997","EW","L2_Lasso","exp.aff",2020-04-10 11:36:26,10606.5122410241,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",1.9421769186922,24086.6795169856,61,NA,NA,0,TRUE,TRUE,0.548,68.7865311517887,0,"ME","PE",40,0,"1997","EW","L2_Lasso","exp.aff",2020-04-10 11:36:27,23806.8628333844,0.478322664120345,91.2542869724755,NA,NA,NA,NA,NA,NA
"Nelder-Mead2",1.86598125179445,13701.3436688505,71,NA,NA,0,TRUE,TRUE,0.741,12.5905357647545,0,"IA","PE",40,0,"1997","EW","L2_Lasso","exp.aff",2020-04-10 11:36:30,155506.960283316,NA,NA,-2.36076192426344,26.4590549219483,NA,NA,NA,NA
"Nelder-Mead3",0.786449078480502,12206.5881917678,81,NA,NA,0,TRUE,TRUE,0.752,57.6391638174663,0,"ROE","PE",40,0,"1997","EW","L2_Lasso","exp.aff",2020-04-10 11:36:32,67299.8516468963,NA,NA,NA,NA,3.00642547950192,8.30083951229687,NA,NA
"Nelder-Mead4",1.09758497691985,10252.9353294873,71,NA,NA,0,TRUE,TRUE,0.644,53.013229320598,0,"EG","PE",40,0,"1997","EW","L2_Lasso","exp.aff",2020-04-10 11:36:33,32319.965733317,NA,NA,NA,NA,NA,NA,1.62497221463309,15.5533744006936
"Nelder-Mead5",2.205078125,3099.54802093645,30,NA,NA,0,TRUE,TRUE,0.281,22.9153382972118,0,"MKT","VC",40,0,"1997","EW","L2_Lasso","exp.aff",2020-04-10 11:36:26,14571.1239349998,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead11",3.4211260221315,2919.7282198746,77,NA,NA,0,TRUE,TRUE,0.663,63.9108627995451,0,"ME","VC",40,0,"1997","EW","L2_Lasso","exp.aff",2020-04-10 11:36:28,35805.3189267466,-1.88511366424055,40.3193821398391,NA,NA,NA,NA,NA,NA
"Nelder-Mead21",2.04161776248231,2885.37758674821,65,NA,NA,0,TRUE,TRUE,0.687,166.770850960881,0,"IA","VC",40,0,"1997","EW","L2_Lasso","exp.aff",2020-04-10 11:36:30,18855.6997642957,NA,NA,-1.45623484161682,130.218973311272,NA,NA,NA,NA
"Nelder-Mead31",1.62744942916797,2915.40767197898,65,NA,NA,0,TRUE,TRUE,0.589,26.8854200208522,0,"ROE","VC",40,0,"1997","EW","L2_Lasso","exp.aff",2020-04-10 11:36:32,19698.5797455335,NA,NA,NA,NA,1.30058044041928,12.0214622013428,NA,NA
"Nelder-Mead41",1.33283977726378,2757.98124606297,65,NA,NA,0,TRUE,TRUE,0.601999999999999,49.3759182317255,0,"EG","VC",40,0,"1997","EW","L2_Lasso","exp.aff",2020-04-10 11:36:33,12983.110563855,NA,NA,NA,NA,NA,NA,1.2870449840566,74.5651452839098
"Nelder-Mead6",2.00390625,6024.13123425218,30,NA,NA,0,TRUE,TRUE,0.227,283.318391193996,0,"MKT","PD",40,0,"1997","EW","L2_Lasso","exp.aff",2020-04-10 11:36:26,17893.2197021558,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead12",0.557499361000943,5321.81117280856,73,NA,NA,0,TRUE,TRUE,0.479,29.4128261750739,0,"ME","PD",40,0,"1997","EW","L2_Lasso","exp.aff",2020-04-10 11:36:27,16777.9066774628,1.98279344195514,47.379200923618,NA,NA,NA,NA,NA,NA
"Nelder-Mead22",2.05079656698018,5753.22806157104,75,NA,NA,0,TRUE,TRUE,0.585,7.9098375226302,0,"IA","PD",40,0,"1997","EW","L2_Lasso","exp.aff",2020-04-10 11:36:28,16015.3572485307,NA,NA,1.03048490628571,13.7499782404569,NA,NA,NA,NA
"Nelder-Mead32",1.29631383086871,4755.94742022027,67,NA,NA,0,TRUE,TRUE,0.474,114.315570434279,0,"ROE","PD",40,0,"1997","EW","L2_Lasso","exp.aff",2020-04-10 11:36:30,5571.93954870801,NA,NA,NA,NA,1.88449393318169,417.177016629309,NA,NA
"Nelder-Mead42",1.7143761025276,5893.51932026208,57,NA,NA,0,TRUE,TRUE,0.394,22.1640454511826,0,"EG","PD",40,0,"1997","EW","L2_Lasso","exp.aff",2020-04-10 11:36:31,15775.7529204932,NA,NA,NA,NA,NA,NA,0.55726451871451,4.78359815339953
"Nelder-Mead7",1.7140625,13691.1604649864,28,NA,NA,0,TRUE,TRUE,0.135,27.5833650174174,0,"MKT","RE",40,0,"1997","EW","L2_Lasso","exp.aff",2020-04-10 11:36:31,8850.43279533392,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead13",2.7994237768278,12980.1159066048,71,NA,NA,0,TRUE,TRUE,0.356,590.414261924446,0,"ME","RE",40,0,"1997","EW","L2_Lasso","exp.aff",2020-04-10 11:36:32,20127.0573192148,-1.57055082779046,416.55656298179,NA,NA,NA,NA,NA,NA
"Nelder-Mead23",1.24683110667883,8642.8309719114,69,NA,NA,0,TRUE,TRUE,0.383,23.2675727820251,0,"IA","RE",40,0,"1997","EW","L2_Lasso","exp.aff",2020-04-10 11:36:34,10611.2975850927,NA,NA,-2.65397201273856,12.1887473189688,NA,NA,NA,NA
"Nelder-Mead33",0.296431137142346,8091.01462676076,75,NA,NA,0,TRUE,TRUE,0.305,99.2435677282738,0,"ROE","RE",40,0,"1997","EW","L2_Lasso","exp.aff",2020-04-10 11:36:34,18843.7034794781,NA,NA,NA,NA,3.37587514681378,8.0680369638903,NA,NA
"Nelder-Mead43",0.955755450531356,11370.1637757759,59,NA,NA,0,TRUE,TRUE,0.236000000000001,14.6417920510878,0,"EG","RE",40,0,"1997","EW","L2_Lasso","exp.aff",2020-04-10 11:36:35,6404.40582041089,NA,NA,NA,NA,NA,NA,1.2352842264865,14.4118477625836
"Nelder-Mead8",1.034375,4849.85467083878,14,NA,NA,0,TRUE,TRUE,0.0759999999999996,5.63515235542754,0.84640424376461,"MKT","NATRES",40,0,"1997","EW","L2_Lasso","exp.aff",2020-04-10 11:36:33,10389.1418186787,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead14",0.222326517896726,4742.83094019848,55,NA,NA,0,TRUE,TRUE,0.234,24.9919018296943,0,"ME","NATRES",40,0,"1997","EW","L2_Lasso","exp.aff",2020-04-10 11:36:34,5038.77746969243,1.32500823605806,34.2341209163256,NA,NA,NA,NA,NA,NA
"Nelder-Mead24",0.708948022807456,4621.69927836036,51,NA,NA,0,TRUE,TRUE,0.229999999999999,6.25395202631601,0,"IA","NATRES",40,0,"1997","EW","L2_Lasso","exp.aff",2020-04-10 11:36:35,19573.6927965005,NA,NA,-1.54373618004902,8.96695721633648,NA,NA,NA,NA
"Nelder-Mead34",-0.441508243663703,4188.20602048442,59,NA,NA,0,TRUE,TRUE,0.237,18.2559516485325,0,"ROE","NATRES",40,0,"1997","EW","L2_Lasso","exp.aff",2020-04-10 11:36:36,8075.90706470775,NA,NA,NA,NA,3.09080874114297,30.7564736934743,NA,NA
"Nelder-Mead44",0.120872117559701,4290.31539333812,59,NA,NA,0,TRUE,TRUE,0.247,10.6150070354798,0,"EG","NATRES",40,0,"1997","EW","L2_Lasso","exp.aff",2020-04-10 11:36:37,8020.8817084995,NA,NA,NA,NA,NA,NA,1.26723458347551,16.5313745917483
