"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","SE.MKT.indep","Factor","Type","max.quarter","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","SE.ME.indep","IA","SE.IA","SE.IA.indep","ROE","SE.ROE","SE.ROE.indep","EG","SE.EG","SE.EG.indep","Alpha","SE.Alpha","SE.Alpha.indep"
"Nelder-Mead",2.2078125,26191.4868061442,30,NA,NA,0,TRUE,TRUE,0.331,4.16863712332247,4.78018427840787e-07,4.74203974801882,"MKT","PE",60,0,12,"2000","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:24:23,20740.0553727123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",2.15443501649369,26189.7047749284,75,NA,NA,0,FALSE,TRUE,0.686,38.0242842256904,0,18.1554492884927,"ME","PE",60,0,12,"2000","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:24:25,18537.2243195731,0.0809346576241403,42.5086665518053,23.8328851569734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead2",1.862838298724,16210.8592921988,91,NA,NA,0,TRUE,TRUE,1.076,293.404256578491,0,148.142977579755,"IA","PE",60,0,12,"2000","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:24:28,54326.8799608241,NA,NA,NA,-1.97533025832924,18.3373081111995,8.01643304781024,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead3",0.940271495464814,15849.4211616428,73,NA,NA,0,TRUE,TRUE,0.627,58.8463924033158,0,23.4248959680038,"ROE","PE",60,0,12,"2000","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:24:30,32231.4443373191,NA,NA,NA,NA,NA,NA,2.66400909345142,39.0197167239109,14.5609901972402,NA,NA,NA,NA,NA,NA
"Nelder-Mead4",1.12330012213085,12726.8586131086,77,NA,NA,0,TRUE,TRUE,0.680000000000001,28.2946714674889,0,14.6915846421138,"EG","PE",60,0,12,"2000","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:24:32,76757.0229870816,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.55151478653015,13.9835781925966,10.5308377584221,NA,NA,NA
"Nelder-Mead5",0.687542126384042,21902.3819262003,77,NA,NA,0,FALSE,TRUE,0.769,57.2320104106029,0,44.2450458745099,"Alpha","PE",60,0,12,"2000","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:24:35,19939.1824537631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0102064494040159,0.57849652299007,0.355364586486454
"Nelder-Mead6",2.671875,4200.71062006926,28,NA,NA,0,TRUE,TRUE,0.312,4.95484132326595,1.11022302462516e-16,4.01314504119741,"MKT","VC",60,0,12,"2000","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:24:23,55219.6643195513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead11",3.0968178473262,4083.87998635402,65,NA,NA,0,TRUE,TRUE,0.595,9.8878990702087,0,4.59820267448995,"ME","VC",60,0,12,"2000","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:24:25,48669.8666448318,-0.728677954098566,14.7178214845242,7.29961395849192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead21",2.59461453990507,4143.60983665246,67,NA,NA,0,TRUE,TRUE,0.557,6.06273939637618,0,4.24247124167279,"IA","VC",60,0,12,"2000","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:24:26,51590.5793935375,NA,NA,NA,-0.652066542649483,13.3654313902389,6.60193113060739,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead31",2.48270189737232,4127.3521515143,59,NA,NA,0,TRUE,TRUE,0.728999999999999,8.37915699625625,0,3.41742070377038,"ROE","VC",60,0,12,"2000","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:24:28,57111.2798660447,NA,NA,NA,NA,NA,NA,0.580904130228737,8.33903624586242,5.38486361045399,NA,NA,NA,NA,NA,NA
"Nelder-Mead41",2.30672251450742,4090.70815015474,59,NA,NA,0,TRUE,TRUE,0.534,15.3366312617405,0,6.2278152678227,"EG","VC",60,0,12,"2000","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:24:30,49791.7266611822,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.62443557522929,11.9774594276304,6.54768415175793,NA,NA,NA
