"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","SE.MKT.indep","Factor","Type","max.quarter","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","SE.ME.indep","IA","SE.IA","SE.IA.indep","ROE","SE.ROE","SE.ROE.indep","EG","SE.EG","SE.EG.indep","Alpha","SE.Alpha","SE.Alpha.indep"
"Nelder-Mead",3.0107421875,15995.0394814825,34,NA,NA,0,TRUE,TRUE,0.364,11.2137714724575,0,10.4335580828824,"MKT","PE",60,0,12,"2006","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:25:38,294016.579942358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",3.31768301151323,15469.0294042936,71,NA,NA,0,TRUE,TRUE,0.707,9.82449378102226,0,13.8704882559399,"ME","PE",60,0,12,"2006","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:25:40,311346.550897564,-0.386836684659045,9.16031369287838,4.45018872129399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead2",2.69442190828922,12964.5883018926,69,NA,NA,0,TRUE,TRUE,0.804,58.3631889787893,0,30.3601564320074,"IA","PE",60,0,12,"2006","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:25:42,213250.430968155,NA,NA,NA,-0.945353926563986,8.58958514491003,5.6992717818414,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead3",1.97210355351201,13638.7070416471,75,NA,NA,0,TRUE,TRUE,0.654,6.26506702214904,0,4.42997596418223,"ROE","PE",60,0,12,"2006","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:25:44,161839.461796733,NA,NA,NA,NA,NA,NA,1.51917501956348,6.41508565885454,4.60960635143704,NA,NA,NA,NA,NA,NA
"Nelder-Mead4",2.0354943762317,9210.27417905769,67,NA,NA,0,TRUE,TRUE,0.582,32.6248218510596,0,20.1510692712699,"EG","PE",60,0,12,"2006","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:25:46,186478.935892167,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.997803312898701,17.7219823906722,14.7784513634153,NA,NA,NA
"Nelder-Mead5",1.17970005688803,11283.7901614576,65,NA,NA,0,FALSE,TRUE,0.654,18.3104241195955,0.00447452157404804,9.95635182056028,"Alpha","PE",60,0,12,"2006","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:25:47,267692.764985925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0113963181607716,0.121580633709608,0.0627215205211911
"Nelder-Mead6",1.725,6590.10242508667,26,NA,NA,0,TRUE,TRUE,0.275,5.14086520537649,0.000193674670358579,3.38486178802266,"MKT","VC",60,0,12,"2006","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:25:38,12982.0498557035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead11",2.40264199330045,6031.24884902924,53,NA,NA,0,TRUE,TRUE,0.504,19.897590558658,0,8.97720398315865,"ME","VC",60,0,12,"2006","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:25:40,12401.0132617725,-0.962514650005142,14.8185871533446,6.13074190208878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead21",1.5559370444691,6161.52861553405,63,NA,NA,0,TRUE,TRUE,0.608000000000001,5.28183416248645,0.00448454762147377,3.50829223786746,"IA","VC",60,0,12,"2006","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:25:43,14853.6388668581,NA,NA,NA,-1.47017224686133,3.31381356676442,2.25565546223649,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead31",1.91920359358192,6499.10412515593,49,NA,NA,0,TRUE,TRUE,0.473999999999999,6.32686689923676,0.10727696909508,3.96731054318496,"ROE","VC",60,0,12,"2006","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:25:44,12907.7842362632,NA,NA,NA,NA,NA,NA,-0.587687882874161,8.07030807005775,5.10222052529116,NA,NA,NA,NA,NA,NA
"Nelder-Mead41",1.36115525737405,6100.8760276741,47,NA,NA,0,TRUE,TRUE,0.429,15.1430087083368,0,8.81958624314826,"EG","VC",60,0,12,"2006","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:25:46,13495.0090963419,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.28122016713023,15.304246299844,8.19216641561747,NA,NA,NA
"Nelder-Mead51",3.19370093266271,5971.07738910166,73,NA,NA,0,FALSE,TRUE,0.712,18.3140232235199,0,10.391121598831,"Alpha","VC",60,0,12,"2006","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:25:48,17168.5415409129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0117834961998329,0.0530612730197629,0.023651846419178
"Nelder-Mead7",1.68046875,6181.71036997281,28,NA,NA,0,TRUE,TRUE,0.234,4.14171540080494,0.00482774896342353,7.56871642267404,"MKT","PD",60,0,12,"2006","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:25:38,8762.55768316311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead12",0.841445517018734,5258.63936642107,65,NA,NA,0,TRUE,TRUE,0.451,19.6552272034773,0,16.4327178069588,"ME","PD",60,0,12,"2006","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:25:39,5821.41819856748,1.24997370074046,30.6348176358871,21.5790728098926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead22",2.10602767656565,5996.97695084137,65,NA,NA,0,TRUE,TRUE,0.508,18.9640270558712,0,18.4195545212504,"IA","PD",60,0,12,"2006","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:25:41,19303.0336026526,NA,NA,NA,1.23502088956046,72.0050254856414,64.4130496937523,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead32",0.47933614049767,4085.64066777432,63,NA,NA,0,TRUE,TRUE,0.452,22.4285630264737,0,26.3197150632198,"ROE","PD",60,0,12,"2006","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:25:42,25626.8521868738,NA,NA,NA,NA,NA,NA,2.00654238546796,33.1064435022815,31.1846070648289,NA,NA,NA,NA,NA,NA
"Nelder-Mead42",0.93318435359687,5666.02640482901,59,NA,NA,0,TRUE,TRUE,0.393000000000001,5.86566943189132,0,9.19896815209344,"EG","PD",60,0,12,"2006","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:25:44,9778.62238242947,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.14722644359923,41.6246356916369,33.8481053018936,NA,NA,NA
"Nelder-Mead52",-0.82266789350157,2964.60276733737,89,NA,NA,0,FALSE,TRUE,0.689,43.3729275560809,0,37.0287881408705,"Alpha","PD",60,0,12,"2006","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:25:46,23269.1027236106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0182164302937769,0.15707262695981,0.105572353572841
"Nelder-Mead8",2.509375,5611.77626669623,26,NA,NA,0,FALSE,TRUE,0.130000000000001,19.8513413540924,0,20.4002602837138,"MKT","RE",60,0,12,"2006","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:25:47,117787.581807423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
