"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","SE.MKT.indep","Factor","Type","max.quarter","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","SE.ME.indep","IA","SE.IA","SE.IA.indep","ROE","SE.ROE","SE.ROE.indep","EG","SE.EG","SE.EG.indep","Alpha","SE.Alpha","SE.Alpha.indep"
"Nelder-Mead",2.8615234375,14040.3535892949,32,NA,NA,0,TRUE,TRUE,0.433,6.02211275516891,0,4.94199039900043,"MKT","PE",60,0,12,"2009","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:26:14,152617.460201746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",3.22367783505333,13458.0756776641,71,NA,NA,0,TRUE,TRUE,0.729,5.7273375940823,0,5.86165643636447,"ME","PE",60,0,12,"2009","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:26:16,176505.359398784,-0.384633448862232,10.1463573021004,3.92969003596626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead2",2.86648358900374,11291.3459412268,65,NA,NA,0,TRUE,TRUE,0.656,7.95418198948026,0,6.01986699877016,"IA","PE",60,0,12,"2009","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:26:18,203089.667191201,NA,NA,NA,-1.02775746341135,5.36748166475114,2.75828332294427,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead3",1.92092391236802,12620.6995862225,67,NA,NA,0,TRUE,TRUE,0.757000000000001,9.36970594277241,3.05083617258006e-08,4.17772099454787,"ROE","PE",60,0,12,"2009","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:26:20,76761.4844310969,NA,NA,NA,NA,NA,NA,1.26749886863399,4.70200291119944,3.08837091304268,NA,NA,NA,NA,NA,NA
"Nelder-Mead4",2.1332780398124,9264.91060577925,73,NA,NA,0,TRUE,TRUE,0.827999999999999,30.4943575877096,0,20.7521471765177,"EG","PE",60,0,12,"2009","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:26:23,101875.657909388,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.911013524836537,70.6679044298367,42.1657406963051,NA,NA,NA
"Nelder-Mead5",1.58315169329839,12171.3089233586,141,NA,NA,0,FALSE,TRUE,1.542,9.93756493108195,5.11026085892041e-08,9.88272185563541,"Alpha","PE",60,0,12,"2009","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:26:25,64204.1842605568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00674192952391515,0.0653793668988496,0.0422109781261236
"Nelder-Mead6",1.434375,6389.44104897273,24,NA,NA,0,TRUE,TRUE,0.318,99.2714928091512,0,58.3542843335806,"MKT","VC",60,0,12,"2009","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:26:14,20111.4740037077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead11",2.13298450326547,5802.31127074833,57,NA,NA,0,TRUE,TRUE,0.639,9.7237863048831,0,3.72247044989406,"ME","VC",60,0,12,"2009","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:26:15,19448.8636663685,-0.952334042359144,3.87408735203675,2.09018511296694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead21",1.37325388979148,6127.02612102288,63,NA,NA,0,TRUE,TRUE,0.896,45.1747946202687,0.21613104077907,26.4703405492771,"IA","VC",60,0,12,"2009","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:26:19,18018.5724696277,NA,NA,NA,-1.21981988460896,13.0317019696951,7.70804966607175,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead31",1.74919214269612,6175.48679106307,49,NA,NA,0,TRUE,TRUE,0.583,5.3925846462822,6.85924650412062e-11,2.85948255357479,"ROE","VC",60,0,12,"2009","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:26:22,22138.5254350002,NA,NA,NA,NA,NA,NA,-0.874869895423763,9.10406643846695,3.81892388010444,NA,NA,NA,NA,NA,NA
"Nelder-Mead41",1.2111100146547,6205.36422205977,47,NA,NA,0,TRUE,TRUE,0.582000000000001,4.58861179864447,0.00103110350710667,2.89886314294077,"EG","VC",60,0,12,"2009","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:26:24,16321.4132484774,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.868006287235767,3.84753212840615,3.02434335701973,NA,NA,NA
