"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","Factor","Type","max.quarter","lambda","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","IA","SE.IA","ROE","SE.ROE","EG","SE.EG"
"Nelder-Mead",2.57109375,19631.9789232424,32,NA,NA,0,TRUE,TRUE,0.33,4.61079454252873,4.35651514862911e-13,"MKT","PE",60,0,"2003","EW","L2_Lasso","exp.aff",2020-04-10 11:37:29,20163.805343043,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",2.66975806987379,19587.3542508393,75,NA,NA,0,TRUE,TRUE,0.684,5.65345402718131,0,"ME","PE",60,0,"2003","EW","L2_Lasso","exp.aff",2020-04-10 11:37:31,22213.597755681,-0.140508219201411,9.45878449320078,NA,NA,NA,NA,NA,NA
"Nelder-Mead2",2.22499624684733,16472.0427945606,57,NA,NA,0,TRUE,TRUE,0.55,8.61101994909047,1.77635683940025e-15,"IA","PE",60,0,"2003","EW","L2_Lasso","exp.aff",2020-04-10 11:37:32,38314.0432843068,NA,NA,-1.12172039726356,4.60773419731543,NA,NA,NA,NA
"Nelder-Mead3",1.22416919391565,13758.0800543424,77,NA,NA,0,TRUE,TRUE,0.752,16.7202520876058,0,"ROE","PE",60,0,"2003","EW","L2_Lasso","exp.aff",2020-04-10 11:37:34,26505.6551986366,NA,NA,NA,NA,2.33489492282448,26.1784749823201,NA,NA
"Nelder-Mead4",1.42282025681445,8575.46648838887,89,NA,NA,0,TRUE,TRUE,0.847,48.6377232804722,0,"EG","PE",60,0,"2003","EW","L2_Lasso","exp.aff",2020-04-10 11:37:36,29863.445679899,NA,NA,NA,NA,NA,NA,1.3842970987408,30.2264300233611
"Nelder-Mead5",3.50625,3015.77120023832,32,NA,NA,0,TRUE,TRUE,0.34,149.088137026941,0,"MKT","VC",60,0,"2003","EW","L2_Lasso","exp.aff",2020-04-10 11:37:29,21303.8122459591,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead11",3.77075319559765,2913.63747669224,67,NA,NA,0,TRUE,TRUE,0.623,36.3436140122719,0,"ME","VC",60,0,"2003","EW","L2_Lasso","exp.aff",2020-04-10 11:37:31,20540.6626072237,-0.425559577848114,8.42308774234105,NA,NA,NA,NA,NA,NA
"Nelder-Mead21",3.6568378087574,2940.04683863595,83,NA,NA,0,TRUE,TRUE,0.819,17.0448414096965,0,"IA","VC",60,0,"2003","EW","L2_Lasso","exp.aff",2020-04-10 11:37:32,21798.6464573492,NA,NA,0.738548998338702,5.78370105150794,NA,NA,NA,NA
"Nelder-Mead31",3.66195885783191,2993.4006342194,73,NA,NA,0,TRUE,TRUE,0.692,12.1650897032925,0,"ROE","VC",60,0,"2003","EW","L2_Lasso","exp.aff",2020-04-10 11:37:34,21156.935027923,NA,NA,NA,NA,-0.293787857955522,5.9418172199957,NA,NA
"Nelder-Mead41",3.1486327435754,2936.1710165369,57,NA,NA,0,TRUE,TRUE,0.522,14.7832136406815,0,"EG","VC",60,0,"2003","EW","L2_Lasso","exp.aff",2020-04-10 11:37:35,21290.2618999531,NA,NA,NA,NA,NA,NA,0.519979322431209,7.25114408479209
"Nelder-Mead6",2.07578125,6481.03343065094,28,NA,NA,0,TRUE,TRUE,0.225,6.88095293481102,1.33781874467331e-13,"MKT","PD",60,0,"2003","EW","L2_Lasso","exp.aff",2020-04-10 11:37:29,2724.65046741115,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead12",1.13719455525909,5663.55081463252,53,NA,NA,0,TRUE,TRUE,0.371,40.3114345053738,0,"ME","PD",60,0,"2003","EW","L2_Lasso","exp.aff",2020-04-10 11:37:30,3334.59799880996,1.27968052538724,93.0529901835317,NA,NA,NA,NA,NA,NA
"Nelder-Mead22",2.59974434577559,5598.71881802653,71,NA,NA,0,TRUE,TRUE,0.515,4.89377369787678,0,"IA","PD",60,0,"2003","EW","L2_Lasso","exp.aff",2020-04-10 11:37:31,3943.35463468074,NA,NA,2.0913304307544,17.7029205724444,NA,NA,NA,NA
"Nelder-Mead32",0.984757114691299,5115.49590226942,65,NA,NA,0,TRUE,TRUE,0.454,30.9597283194462,0,"ROE","PD",60,0,"2003","EW","L2_Lasso","exp.aff",2020-04-10 11:37:32,6503.13871520886,NA,NA,NA,NA,1.87839551201803,10.1926884810657,NA,NA
"Nelder-Mead42",1.69603397656034,6326.88836832606,55,NA,NA,0,TRUE,TRUE,0.378,17.5581259666335,0,"EG","PD",60,0,"2003","EW","L2_Lasso","exp.aff",2020-04-10 11:37:33,1144.55605744021,NA,NA,NA,NA,NA,NA,0.654654689633725,39.2150522116739
"Nelder-Mead7",2.301953125,5304.79286779266,34,NA,NA,0,TRUE,TRUE,0.193,8.63629219115399,0,"MKT","RE",60,0,"2003","EW","L2_Lasso","exp.aff",2020-04-10 11:37:34,33507.5358373396,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead13",2.19353149328854,5295.69092069527,53,NA,NA,0,TRUE,TRUE,0.297,30.8074215010537,0,"ME","RE",60,0,"2003","EW","L2_Lasso","exp.aff",2020-04-10 11:37:35,34739.2306173231,0.166412339967428,36.7710581619174,NA,NA,NA,NA,NA,NA
"Nelder-Mead23",2.10343055563563,4977.85192101839,95,NA,NA,0,TRUE,TRUE,0.522,82.0812602212792,0,"IA","RE",60,0,"2003","EW","L2_Lasso","exp.aff",2020-04-10 11:37:36,28158.4432245463,NA,NA,-0.653379547273736,49.5325294193043,NA,NA,NA,NA
"Nelder-Mead33",1.5395556954118,3724.88308656767,73,NA,NA,0,TRUE,TRUE,0.418,27.223388999026,0,"ROE","RE",60,0,"2003","EW","L2_Lasso","exp.aff",2020-04-10 11:37:37,27206.5737753734,NA,NA,NA,NA,1.47199403481582,72.3173094683409,NA,NA
"Nelder-Mead43",1.92572772352296,4270.04804315847,69,NA,NA,0,TRUE,TRUE,0.399000000000001,817.753109007588,0,"EG","RE",60,0,"2003","EW","L2_Lasso","exp.aff",2020-04-10 11:37:38,29144.2624523343,NA,NA,NA,NA,NA,NA,0.551400911717461,589.121584025123
"Nelder-Mead8",1.13125,5164.02638318898,18,NA,NA,0,TRUE,TRUE,0.0970000000000004,47.9496121746004,3.1061342387062e-10,"MKT","NATRES",60,0,"2003","EW","L2_Lasso","exp.aff",2020-04-10 11:37:36,9254.46240847647,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead14",0.407458596399654,4914.26887723971,59,NA,NA,0,TRUE,TRUE,0.329000000000001,24.8479441954674,0,"ME","NATRES",60,0,"2003","EW","L2_Lasso","exp.aff",2020-04-10 11:37:37,8586.10638453899,1.15200562304374,49.2933508692338,NA,NA,NA,NA,NA,NA
"Nelder-Mead24",1.14651079569012,5163.55332090774,45,NA,NA,0,TRUE,TRUE,0.273,14.2155665410952,0.298430877824773,"IA","NATRES",60,0,"2003","EW","L2_Lasso","exp.aff",2020-04-10 11:37:37,9224.4546107515,NA,NA,0.053200464323163,13.1310970617961,NA,NA,NA,NA
"Nelder-Mead34",-0.282305497461989,4558.1975655229,67,NA,NA,0,TRUE,TRUE,0.363999999999999,1446.76966087767,0,"ROE","NATRES",60,0,"2003","EW","L2_Lasso","exp.aff",2020-04-10 11:37:38,10175.4170132811,NA,NA,NA,NA,2.50392664144509,2399.52867778807,NA,NA
"Nelder-Mead44",-0.0959687260674408,4348.17787218799,55,NA,NA,0,TRUE,TRUE,0.213000000000001,11.9129222721675,0,"EG","NATRES",60,0,"2003","EW","L2_Lasso","exp.aff",2020-04-10 11:37:39,10194.9254070741,NA,NA,NA,NA,NA,NA,1.48450390334328,8.766466865756
"Nelder-Mead9",1.6025390625,7102.64096900229,28,NA,NA,0,TRUE,TRUE,0.0909999999999993,8.02521367292375,1.32808221053882e-06,"MKT","INF",60,0,"2003","EW","L2_Lasso","exp.aff",2020-04-10 11:37:36,11717.2668642731,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead15",1.23290193986613,7085.53311173324,67,NA,NA,0,TRUE,TRUE,0.221,36.749895157539,0,"ME","INF",60,0,"2003","EW","L2_Lasso","exp.aff",2020-04-10 11:37:36,11077.4928613141,0.546906946378294,30.9806543798398,NA,NA,NA,NA,NA,NA
"Nelder-Mead25",1.31821739166044,6983.74436998644,61,NA,NA,0,TRUE,TRUE,0.195,5.48410278372096,0,"IA","INF",60,0,"2003","EW","L2_Lasso","exp.aff",2020-04-10 11:37:37,13933.4070385548,NA,NA,-0.844021068979055,31.1890763155515,NA,NA,NA,NA
"Nelder-Mead35",-0.301703838172101,3651.70217267459,69,NA,NA,0,TRUE,TRUE,0.208,34.8538969869983,0,"ROE","INF",60,0,"2003","EW","L2_Lasso","exp.aff",2020-04-10 11:37:38,17788.1081158947,NA,NA,NA,NA,3.80173850251862,106.706218068823,NA,NA
"Nelder-Mead45",0.48971627423775,5777.75147917978,65,NA,NA,0,TRUE,TRUE,0.161,22.5845381628737,0,"EG","INF",60,0,"2003","EW","L2_Lasso","exp.aff",2020-04-10 11:37:38,15628.9469125278,NA,NA,NA,NA,NA,NA,1.43116263253072,15.7238723134271
