"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","Factor","Type","max.quarter","lambda","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","IA","SE.IA","ROE","SE.ROE","EG","SE.EG"
"Nelder-Mead",2.2095703125,24836.1905895393,30,NA,NA,0,TRUE,TRUE,0.323,4.94524093964258,2.20933782379973e-09,"MKT","PE",60,0,"2000","EW","L2_Lasso","exp.aff",2020-04-10 11:37:06,20763.0525561671,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",2.16516547815695,24833.4374985456,63,NA,NA,0,TRUE,TRUE,0.592,44.5735819553879,0,"ME","PE",60,0,"2000","EW","L2_Lasso","exp.aff",2020-04-10 11:37:08,18756.1345962322,0.067560736565656,45.7765578084558,NA,NA,NA,NA,NA,NA
"Nelder-Mead2",1.87410036377509,15326.4943604728,87,NA,NA,0,TRUE,TRUE,0.925,44.5233071132406,0,"IA","PE",60,0,"2000","EW","L2_Lasso","exp.aff",2020-04-10 11:37:11,64353.6569667167,NA,NA,-1.95647884589862,15.281161542587,NA,NA,NA,NA
"Nelder-Mead3",0.850730910709848,14226.8459013333,71,NA,NA,0,TRUE,TRUE,0.607,153.230386902115,0,"ROE","PE",60,0,"2000","EW","L2_Lasso","exp.aff",2020-04-10 11:37:13,31396.8493106522,NA,NA,NA,NA,2.86180499249198,18.8155352030382,NA,NA
"Nelder-Mead4",1.11306065038193,11767.617292606,113,NA,NA,0,TRUE,TRUE,1.065,203.742367796433,0,"EG","PE",60,0,"2000","EW","L2_Lasso","exp.aff",2020-04-10 11:37:15,74585.505956763,NA,NA,NA,NA,NA,NA,1.56660474831358,154.883223312482
"Nelder-Mead5",2.646484375,3903.19156682852,30,NA,NA,0,TRUE,TRUE,0.323,6.93877170271138,0,"MKT","VC",60,0,"2000","EW","L2_Lasso","exp.aff",2020-04-10 11:37:06,50881.7562654808,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead11",3.10000289050183,3778.94802009602,65,NA,NA,0,TRUE,TRUE,0.588,12.9946968523553,0,"ME","VC",60,0,"2000","EW","L2_Lasso","exp.aff",2020-04-10 11:37:08,46991.361751417,-0.816434215703771,14.4237722830901,NA,NA,NA,NA,NA,NA
"Nelder-Mead21",2.5734865063132,3845.11028820587,67,NA,NA,0,TRUE,TRUE,0.6,9.27960563360742,0,"IA","VC",60,0,"2000","EW","L2_Lasso","exp.aff",2020-04-10 11:37:09,49491.6549725253,NA,NA,-0.682532879093198,12.3815839190967,NA,NA,NA,NA
"Nelder-Mead31",2.35315788389753,3759.82332127607,65,NA,NA,0,TRUE,TRUE,0.712,8.15193970147947,1.77635683940025e-15,"ROE","VC",60,0,"2000","EW","L2_Lasso","exp.aff",2020-04-10 11:37:11,52435.1875151804,NA,NA,NA,NA,0.904045331212455,7.11677548945951,NA,NA
"Nelder-Mead41",2.22763084144717,3767.78442715058,63,NA,NA,0,TRUE,TRUE,0.564,16.1385636778882,0,"EG","VC",60,0,"2000","EW","L2_Lasso","exp.aff",2020-04-10 11:37:12,45182.5665685755,NA,NA,NA,NA,NA,NA,0.719369582384752,8.78106892057882
