"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","SE.MKT.indep","Factor","Type","max.quarter","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","SE.ME.indep","IA","SE.IA","SE.IA.indep","ROE","SE.ROE","SE.ROE.indep","EG","SE.EG","SE.EG.indep","Alpha","SE.Alpha","SE.Alpha.indep"
"Nelder-Mead",2.244140625,20074.8580032912,30,NA,NA,0,TRUE,TRUE,0.42,4.48890127674386,2.33936410243274e-08,5.93806144018265,"MKT","PE",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:28:12,20074.8580032912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",2.0844975047441,19972.7680881951,53,NA,NA,0,TRUE,TRUE,0.782,75.5369163297973,0,40.9687249915218,"ME","PE",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:28:15,19972.7680881951,0.226322562383393,88.9972628432305,43.3177973254793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead2",2.05542333864374,15971.8200119461,57,NA,NA,0,TRUE,TRUE,0.964,14.6562154103791,0,9.34149216166193,"IA","PE",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:28:20,15971.8200119461,NA,NA,NA,-1.31280929240042,7.27203669627117,3.22696063321104,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead3",1.15894538344649,13129.5525297177,87,NA,NA,0,TRUE,TRUE,1.147,32.677629689339,0,11.3925280378442,"ROE","PE",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:28:23,13129.5525297177,NA,NA,NA,NA,NA,NA,2.2161428546629,28.7856766413805,10.2755686939863,NA,NA,NA,NA,NA,NA
"Nelder-Mead4",1.31740929809938,12028.6614111251,69,NA,NA,0,TRUE,TRUE,0.946,50.1050261702282,0,17.2884704714982,"EG","PE",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:28:25,12028.6614111251,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.35751660116766,27.6522515158536,9.96043435105114,NA,NA,NA
"Nelder-Mead5",0.97110577298353,16986.6671046183,79,NA,NA,0,FALSE,TRUE,1.017,13.2845078433156,0.928845767995286,11.9211857446292,"Alpha","PE",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:28:30,16986.6671046183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00831208815624465,0.154790236817443,0.0893217658447944
"Nelder-Mead6",1.866015625,5278.58244409505,28,NA,NA,0,TRUE,TRUE,0.341,37.4519260673616,0,30.5733971199661,"MKT","VC",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:28:12,5278.58244409505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead11",2.56266535943166,4855.23453468016,61,NA,NA,0,TRUE,TRUE,0.877,20.8387705272828,0,7.70488743785311,"ME","VC",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:28:15,4855.23453468016,-1.00033922001965,5.33006558967989,3.51118634309272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead21",1.73314842283726,4980.87767785042,53,NA,NA,0,TRUE,TRUE,0.891,4.85166852515058,0.000617136787027017,3.68933892563863,"IA","VC",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:28:19,4980.87767785042,NA,NA,NA,-1.41105157136917,3.01305234752881,2.54923184703069,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead31",2.0681251268019,5219.24452303094,61,NA,NA,0,TRUE,TRUE,0.807999999999999,79.7324083435593,0,43.0313122685482,"ROE","VC",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:28:21,5219.24452303094,NA,NA,NA,NA,NA,NA,-0.549094798369333,57.9365013172378,33.3228501066468,NA,NA,NA,NA,NA,NA
"Nelder-Mead41",1.34065930364604,4951.64894920788,61,NA,NA,0,TRUE,TRUE,0.696,46.1741402197665,0,22.6451477878207,"EG","VC",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:28:24,4951.64894920788,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.14229360874187,26.706991783479,16.001153465125,NA,NA,NA
"Nelder-Mead51",3.34698489856522,4862.82171250495,87,NA,NA,0,FALSE,TRUE,1.089,16.7502351144524,0,6.86703628056191,"Alpha","VC",60,0,12,"ALL","EW_VYP","L2_Lasso","exp.aff",2020-04-13 15:28:26,4862.82171250495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0107558239898338,0.874162018292144,0.327287564901155
