"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","Factor","Type","max.quarter","lambda","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","IA","SE.IA","ROE","SE.ROE","EG","SE.EG"
"Nelder-Mead",2.2490234375,19049.9075841457,30,NA,NA,0,TRUE,TRUE,0.444,4.42655203883749,3.22305124811351e-08,"MKT","PE",60,0,"ALL","EW","L2_Lasso","exp.aff",2020-04-10 11:39:28,19049.9075841457,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",2.07606069179565,18941.8110189263,57,NA,NA,0,TRUE,TRUE,0.704,9795.74694475964,0,"ME","PE",60,0,"ALL","EW","L2_Lasso","exp.aff",2020-04-10 11:39:30,18941.8110189263,0.246878513919728,11519.2044143286,NA,NA,NA,NA,NA,NA
"Nelder-Mead2",2.07237974602454,15127.7769183842,61,NA,NA,0,TRUE,TRUE,0.859,19.82250458674,0,"IA","PE",60,0,"ALL","EW","L2_Lasso","exp.aff",2020-04-10 11:39:33,15127.7769183842,NA,NA,-1.29945532320799,8.99817494915729,NA,NA,NA,NA
"Nelder-Mead3",1.12209161495891,12061.0882838673,83,NA,NA,0,TRUE,TRUE,1.137,31.0339425586727,0,"ROE","PE",60,0,"ALL","EW","L2_Lasso","exp.aff",2020-04-10 11:39:36,12061.0882838673,NA,NA,NA,NA,2.30888618210356,20.7932885805148,NA,NA
"Nelder-Mead4",1.30993483035172,11280.8686897327,73,NA,NA,0,TRUE,TRUE,0.966000000000001,72.5537017306174,0,"EG","PE",60,0,"ALL","EW","L2_Lasso","exp.aff",2020-04-10 11:39:38,11280.8686897327,NA,NA,NA,NA,NA,NA,1.37340503479491,25.9236261702293
"Nelder-Mead5",1.8953125,4946.80075395198,28,NA,NA,0,TRUE,TRUE,0.409,8.89642496362843,1.66533453693773e-15,"MKT","VC",60,0,"ALL","EW","L2_Lasso","exp.aff",2020-04-10 11:39:28,4946.80075395198,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead11",2.44437270812923,4635.41248574904,55,NA,NA,0,TRUE,TRUE,0.656,26.8381034694076,0,"ME","VC",60,0,"ALL","EW","L2_Lasso","exp.aff",2020-04-10 11:39:29,4635.41248574904,-0.895119930349756,10.4764172538191,NA,NA,NA,NA,NA,NA
"Nelder-Mead21",1.75670879146783,4796.48076445611,53,NA,NA,0,TRUE,TRUE,0.642,4.4492226142176,0.00401071598377023,"IA","VC",60,0,"ALL","EW","L2_Lasso","exp.aff",2020-04-10 11:39:32,4796.48076445611,NA,NA,-1.05884549327311,3.4564564705958,NA,NA,NA,NA
"Nelder-Mead31",1.99946600906551,4932.23277252045,47,NA,NA,0,TRUE,TRUE,0.588,131.261680881197,0,"ROE","VC",60,0,"ALL","EW","L2_Lasso","exp.aff",2020-04-10 11:39:34,4932.23277252045,NA,NA,NA,NA,-0.291073661670089,157.086837877754,NA,NA
"Nelder-Mead41",1.29978648564297,4586.2088497224,65,NA,NA,0,TRUE,TRUE,0.748,105.656656595492,0,"EG","VC",60,0,"ALL","EW","L2_Lasso","exp.aff",2020-04-10 11:39:36,4586.2088497224,NA,NA,NA,NA,NA,NA,1.24490100940835,151.224183434999
