"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","Factor","Type","max.quarter","lambda","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","IA","SE.IA","ROE","SE.ROE","EG","SE.EG"
"Nelder-Mead",2.249609375,24966.1294884635,30,NA,NA,0,TRUE,TRUE,0.281,4.49710125697527,1.91378036751289e-08,"MKT","PE",60,0,"1991","EW","L2_Lasso","exp.aff",2020-04-10 11:35:46,25003.6450600194,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",2.05330148053554,24793.3755570926,55,NA,NA,0,TRUE,TRUE,0.498,71.6429030766584,0,"ME","PE",60,0,"1991","EW","L2_Lasso","exp.aff",2020-04-10 11:35:47,25184.0119866272,0.280970160307607,97.9119563136265,NA,NA,NA,NA,NA,NA
"Nelder-Mead2",2.04944679598516,19157.3152612572,57,NA,NA,0,TRUE,TRUE,0.527,21.5553640075405,0,"IA","PE",60,0,"1991","EW","L2_Lasso","exp.aff",2020-04-10 11:35:50,27026.2231395991,NA,NA,-1.4192269972873,14.6601778266549,NA,NA,NA,NA
"Nelder-Mead3",1.05906604406926,14422.0074659647,71,NA,NA,0,TRUE,TRUE,0.754,43.11453284467,0,"ROE","PE",60,0,"1991","EW","L2_Lasso","exp.aff",2020-04-10 11:35:51,25422.4532082462,NA,NA,NA,NA,2.46236142115873,17.0275021720838,NA,NA
"Nelder-Mead4",1.27526694740094,13503.1103099991,69,NA,NA,0,TRUE,TRUE,0.609,78.5219476495815,0,"EG","PE",60,0,"1991","EW","L2_Lasso","exp.aff",2020-04-10 11:35:53,29914.7781605922,NA,NA,NA,NA,NA,NA,1.43460335416343,24.2046544241433
"Nelder-Mead5",1.59296875,5351.04068968052,22,NA,NA,0,TRUE,TRUE,0.218,9.08697560799143,7.11301956224375e-08,"MKT","VC",60,0,"1991","EW","L2_Lasso","exp.aff",2020-04-10 11:35:46,15839.4298532313,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead11",2.18604040038476,5043.93633667846,65,NA,NA,0,TRUE,TRUE,0.619,55.0109246006188,0,"ME","VC",60,0,"1991","EW","L2_Lasso","exp.aff",2020-04-10 11:35:47,14550.7020970395,-0.842175028551257,52.7839378533585,NA,NA,NA,NA,NA,NA
"Nelder-Mead21",1.35519373075177,4859.65432185463,67,NA,NA,0,TRUE,TRUE,0.567,166.242899551607,0,"IA","VC",60,0,"1991","EW","L2_Lasso","exp.aff",2020-04-10 11:35:50,18842.8989477404,NA,NA,-1.77918576990688,154.150531412291,NA,NA,NA,NA
"Nelder-Mead31",1.76313827870122,5323.10130964674,63,NA,NA,0,TRUE,TRUE,0.622,198.641116170649,2.94636390385516e-06,"ROE","VC",60,0,"1991","EW","L2_Lasso","exp.aff",2020-04-10 11:35:51,16331.5713121429,NA,NA,NA,NA,-0.399168027262522,383.809132767326,NA,NA
"Nelder-Mead41",0.489641020761096,4453.14132020902,61,NA,NA,0,TRUE,TRUE,0.513000000000001,20.74404755039,0,"EG","VC",60,0,"1991","EW","L2_Lasso","exp.aff",2020-04-10 11:35:53,17010.3314640315,NA,NA,NA,NA,NA,NA,1.8476206132587,11.6036882634052
"Nelder-Mead6",1.908203125,6104.25562510706,30,NA,NA,0,TRUE,TRUE,0.234,53.6493553745457,0,"MKT","PD",60,0,"1991","EW","L2_Lasso","exp.aff",2020-04-10 11:35:46,8668.2535839277,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead12",0.939736632814325,5022.3941939595,59,NA,NA,0,TRUE,TRUE,0.497,12.267769726952,1.11022302462516e-16,"ME","PD",60,0,"1991","EW","L2_Lasso","exp.aff",2020-04-10 11:35:47,6705.97909906709,1.39977024483023,6.63480817068849,NA,NA,NA,NA,NA,NA
"Nelder-Mead22",1.96405597564111,5792.10353313179,67,NA,NA,0,TRUE,TRUE,0.588,8.05759565416684,0,"IA","PD",60,0,"1991","EW","L2_Lasso","exp.aff",2020-04-10 11:35:48,8789.51369310552,NA,NA,1.12841838520668,11.9912838896563,NA,NA,NA,NA
"Nelder-Mead32",1.21055114134585,4368.97435395045,65,NA,NA,0,TRUE,TRUE,0.53,37.9594428553594,0,"ROE","PD",60,0,"1991","EW","L2_Lasso","exp.aff",2020-04-10 11:35:49,14101.260207032,NA,NA,NA,NA,1.96523815931615,32.8051913493085,NA,NA
"Nelder-Mead42",1.50728737106401,5858.44875718635,57,NA,NA,0,TRUE,TRUE,0.585,10.8618147036552,0,"EG","PD",60,0,"1991","EW","L2_Lasso","exp.aff",2020-04-10 11:35:51,7849.04424485916,NA,NA,NA,NA,NA,NA,0.80468946321198,11.8189537484869
"Nelder-Mead7",1.6544921875,11688.2448939864,28,NA,NA,0,TRUE,TRUE,0.211,25.4689830803375,0,"MKT","RE",60,0,"1991","EW","L2_Lasso","exp.aff",2020-04-10 11:35:51,7188.07832999992,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead13",2.31194628154948,11356.6272121262,73,NA,NA,0,TRUE,TRUE,0.526999999999999,35.3024674711397,0,"ME","RE",60,0,"1991","EW","L2_Lasso","exp.aff",2020-04-10 11:35:53,8126.44624314005,-0.942593271497994,21.9174186074547,NA,NA,NA,NA,NA,NA
"Nelder-Mead23",1.25751719645279,7427.09832574543,69,NA,NA,0,TRUE,TRUE,0.378000000000001,23.8757381228376,0,"IA","RE",60,0,"1991","EW","L2_Lasso","exp.aff",2020-04-10 11:35:54,9818.09277433469,NA,NA,-2.6833610172618,12.1548071501032,NA,NA,NA,NA
"Nelder-Mead33",0.49495681552346,7306.33011036728,71,NA,NA,0,TRUE,TRUE,0.548,159.605282983661,0,"ROE","RE",60,0,"1991","EW","L2_Lasso","exp.aff",2020-04-10 11:35:56,1318.58899515909,NA,NA,NA,NA,2.87129208555926,22.0337882310648,NA,NA
