"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","Factor","Type","max.quarter","lambda","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","IA","SE.IA","ROE","SE.ROE","EG","SE.EG"
"Nelder-Mead8",0.7546875,4362.21457372129,24,NA,NA,0,TRUE,TRUE,0.153,36.3804576447851,0,"MKT","NATRES",60,0,"2015","EW","L2_Lasso","exp.aff",2020-04-10 11:39:08,11733.4327001985,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead14",0.0408039054833344,4016.81152252031,57,NA,NA,0,TRUE,TRUE,0.354,50.6611121747677,0,"ME","NATRES",60,0,"2015","EW","L2_Lasso","exp.aff",2020-04-10 11:39:08,12470.8259882709,1.16389379540924,70.0007845604059,NA,NA,NA,NA,NA,NA
"Nelder-Mead24",0.972262011796046,3782.74562381798,69,NA,NA,0,TRUE,TRUE,0.456999999999999,8.57018730247552,0,"IA","NATRES",60,0,"2015","EW","L2_Lasso","exp.aff",2020-04-10 11:39:09,19532.1662534785,NA,NA,2.21229952915944,30.2164470770851,NA,NA,NA,NA
"Nelder-Mead34",0.706599675724283,4360.73788884787,47,NA,NA,0,TRUE,TRUE,0.242000000000001,13.5708982402255,0.00146914881819993,"ROE","NATRES",60,0,"2015","EW","L2_Lasso","exp.aff",2020-04-10 11:39:11,11443.8882378771,NA,NA,NA,NA,0.133475332718808,16.0814719341253,NA,NA
"Nelder-Mead44",0.852654770976211,4357.62352457019,73,NA,NA,0,TRUE,TRUE,0.302,10.1044165611006,0.641418769326397,"EG","NATRES",60,0,"2015","EW","L2_Lasso","exp.aff",2020-04-10 11:39:12,13309.2655447443,NA,NA,NA,NA,NA,NA,-0.204691109678711,6.63813423724774
"Nelder-Mead9",1.34609375,5227.64027916261,26,NA,NA,0,TRUE,TRUE,0.0790000000000006,14.3888513135268,6.36199275039218e-07,"MKT","INF",60,0,"2015","EW","L2_Lasso","exp.aff",2020-04-10 11:39:07,10343.6823690819,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead15",0.10907283609244,5029.72188735315,69,NA,NA,0,TRUE,TRUE,0.225000000000001,91.2417783977207,0,"ME","INF",60,0,"2015","EW","L2_Lasso","exp.aff",2020-04-10 11:39:08,12917.2862769166,1.79976643913571,125.96952968154,NA,NA,NA,NA,NA,NA
"Nelder-Mead25",1.50375701298988,4986.66742424665,65,NA,NA,0,TRUE,TRUE,0.205,9.41194665458625,0,"IA","INF",60,0,"2015","EW","L2_Lasso","exp.aff",2020-04-10 11:39:08,16775.9994187607,NA,NA,1.30547321701169,23.5538355074189,NA,NA,NA,NA
"Nelder-Mead35",1.82845833912353,5065.27390729814,71,NA,NA,0,TRUE,TRUE,0.213999999999999,41.1994373788872,0,"ROE","INF",60,0,"2015","EW","L2_Lasso","exp.aff",2020-04-10 11:39:10,14204.9372420788,NA,NA,NA,NA,-1.36597201311602,128.786477350964,NA,NA
"Nelder-Mead45",1.55793479096949,5204.2352523495,73,NA,NA,0,TRUE,TRUE,0.234999999999999,20.6311792493146,0,"EG","INF",60,0,"2015","EW","L2_Lasso","exp.aff",2020-04-10 11:39:10,14806.7747266068,NA,NA,NA,NA,NA,NA,-0.438097904487257,17.954925558998
